"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Culpeper County","047","1",14584,89.16
51,"Culpeper County","047","2 to 4",395,2.41
51,"Culpeper County","047","5 to 19",1174,7.18
51,"Culpeper County","047","20 to 49",141,0.86
51,"Culpeper County","047","50 or more",64,0.39
