"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Culpeper County","047","$300,000 to $399,999",3247,26.46
51,"Culpeper County","047","$400,000 to $499,999",993,8.09
51,"Culpeper County","047","$500,000 to $749,999",650,5.3
51,"Culpeper County","047","less than $200,000",3667,29.88
51,"Culpeper County","047","$200,000 to $299,999",3534,28.8
51,"Culpeper County","047","$750,000 or more",181,1.47
