"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Fredericksburg city","630","$300,000 to $399,999",1251,33.4
51,"Fredericksburg city","630","$400,000 to $499,999",567,15.14
51,"Fredericksburg city","630","$500,000 to $749,999",414,11.05
51,"Fredericksburg city","630","less than $200,000",566,15.11
51,"Fredericksburg city","630","$200,000 to $299,999",791,21.12
51,"Fredericksburg city","630","$750,000 or more",157,4.19
