"STATE_FIPS","value","county_code","variable","value","value_prop"
24,"Prince George's County","033","White Alone",120200,13.28
24,"Prince George's County","033","African-American Alone",564173,62.33
24,"Prince George's County","033","Asian Alone",38501,4.25
24,"Prince George's County","033","Hispanic or Latino",157427,17.39
24,"Prince George's County","033","All Others",24860,2.75
