"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Fredericksburg city","630","1",5371,51.55
51,"Fredericksburg city","630","2 to 4",654,6.28
51,"Fredericksburg city","630","5 to 19",3152,30.25
51,"Fredericksburg city","630","20 to 49",705,6.77
51,"Fredericksburg city","630","50 or more",537,5.15
