"STATE_FIPS","value","county_code","variable","value","value_prop"
24,"Charles County","017","1",49315,90.72
24,"Charles County","017","2 to 4",957,1.76
24,"Charles County","017","5 to 19",1556,2.86
24,"Charles County","017","20 to 49",1322,2.43
24,"Charles County","017","50 or more",1207,2.22
