"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Loudoun County","107","$75,000 to $99,999",12420,10.24
51,"Loudoun County","107","$150,000 to $199,999",20305,16.74
51,"Loudoun County","107","$200,000 or more",30106,24.82
51,"Loudoun County","107","less than $40,000",12101,9.98
51,"Loudoun County","107","$40,000 to $74,999",18492,15.24
51,"Loudoun County","107","$100,000 to $149,999",27875,22.98
