"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Prince William County","153","2000 to 2009",41113,28.17
51,"Prince William County","153","1990 to 1999",27253,18.67
51,"Prince William County","153","1980 to 1989",28749,19.7
51,"Prince William County","153","1970 to 1979",21998,15.07
51,"Prince William County","153","2010 to 2016",8228,5.64
51,"Prince William County","153","before 1949",3127,2.14
51,"Prince William County","153","1950 to 1969",15493,10.61
