"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Fairfax city","600","White Alone",13652,57.9
51,"Fairfax city","600","African American Alone",1145,4.86
51,"Fairfax city","600","Asian Alone",3782,16.04
51,"Fairfax city","600","Hispanic or Latino",3985,16.9
51,"Fairfax city","600","All Others",1016,4.31
