"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Alexandria city","510","2000 to 2009",8140,10.78
51,"Alexandria city","510","1990 to 1999",8346,11.06
51,"Alexandria city","510","1980 to 1989",7049,9.34
51,"Alexandria city","510","1970 to 1979",13165,17.44
51,"Alexandria city","510","2010 to 2016",2670,3.54
51,"Alexandria city","510","before 1949",14351,19.01
51,"Alexandria city","510","1950 to 1969",21768,28.84
