"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Arlington County","013","$1,500 to $1,999",16998,29.93
51,"Arlington County","013","$2,000 to $2,499",12173,21.44
51,"Arlington County","013","No cash rent",1016,1.79
51,"Arlington County","013","Less than $1,000",2785,4.9
51,"Arlington County","013","$1,000 to $1,499",11671,20.55
51,"Arlington County","013","$2,500 or more",12142,21.38
