"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Clarke County","043","2000 to 2009",1127,17.93
51,"Clarke County","043","1990 to 1999",793,12.62
51,"Clarke County","043","1980 to 1989",702,11.17
51,"Clarke County","043","1970 to 1979",1093,17.39
51,"Clarke County","043","2010 to 2016",120,1.91
51,"Clarke County","043","before 1949",1556,24.75
51,"Clarke County","043","1950 to 1969",895,14.24
