"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Manassas Park city","685","White Alone",5800,35.99
51,"Manassas Park city","685","African-American Alone",2065,12.81
51,"Manassas Park city","685","Asian Alone",1689,10.48
51,"Manassas Park city","685","Hispanic or Latino",6085,37.76
51,"Manassas Park city","685","All Others",478,2.97
