"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Rappahannock County","157","2000 to 2009",490,12.42
51,"Rappahannock County","157","1990 to 1999",621,15.74
51,"Rappahannock County","157","1980 to 1989",458,11.61
51,"Rappahannock County","157","1970 to 1979",472,11.96
51,"Rappahannock County","157","2010 to 2016",77,1.95
51,"Rappahannock County","157","before 1949",1302,33
51,"Rappahannock County","157","1950 to 1969",525,13.31
