"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Prince William County","153","White Alone",201113,44.62
51,"Prince William County","153","African American Alone",91160,20.22
51,"Prince William County","153","Asian Alone",36232,8.04
51,"Prince William County","153","Hispanic or Latino",101042,22.42
51,"Prince William County","153","All Others",21216,4.71
