"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Rappahannock County","157","$300,000 to $399,999",459,19.5
51,"Rappahannock County","157","$400,000 to $499,999",267,11.34
51,"Rappahannock County","157","$500,000 to $749,999",328,13.93
51,"Rappahannock County","157","less than $200,000",379,16.1
51,"Rappahannock County","157","$200,000 to $299,999",529,22.47
51,"Rappahannock County","157","$750,000 or more",392,16.65
