"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Fairfax County","059","2000 to 2009",47089,11.45
51,"Fairfax County","059","1990 to 1999",64783,15.75
51,"Fairfax County","059","1980 to 1989",96419,23.45
51,"Fairfax County","059","1970 to 1979",85969,20.91
51,"Fairfax County","059","2010 to 2016",10447,2.54
51,"Fairfax County","059","before 1949",12400,3.02
51,"Fairfax County","059","1950 to 1969",94116,22.89
