"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Stafford County","179","White Alone",89967,63.73
51,"Stafford County","179","African American Alone",23125,16.38
51,"Stafford County","179","Asian Alone",4321,3.06
51,"Stafford County","179","Hispanic or Latino",16515,11.7
51,"Stafford County","179","All Others",7231,5.12
