"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Rappahannock County","157","1",3046,98.48
51,"Rappahannock County","157","2 to 4",24,0.78
51,"Rappahannock County","157","5 to 19",23,0.74
51,"Rappahannock County","157","20 to 49",0,0
51,"Rappahannock County","157","50 or more",0,0
