"STATE_FIPS","value","county_code","variable","value","value_prop"
24,"Frederick County","021","White Alone",184203,74.85
24,"Frederick County","021","African American Alone",21635,8.79
24,"Frederick County","021","Asian Alone",11144,4.53
24,"Frederick County","021","Hispanic or Latino",21623,8.79
24,"Frederick County","021","All Others",7500,3.05
