"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Manassas Park city","685","$300,000 to $399,999",683,21.18
51,"Manassas Park city","685","$400,000 to $499,999",424,13.15
51,"Manassas Park city","685","$500,000 to $749,999",13,0.4
51,"Manassas Park city","685","less than $200,000",589,18.27
51,"Manassas Park city","685","$200,000 to $299,999",1515,46.99
51,"Manassas Park city","685","$750,000 or more",0,0
