"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Falls Church city","610","2000 to 2009",742,12.78
51,"Falls Church city","610","1990 to 1999",291,5.01
51,"Falls Church city","610","1980 to 1989",439,7.56
51,"Falls Church city","610","1970 to 1979",662,11.4
51,"Falls Church city","610","2010 to 2017",397,6.84
51,"Falls Church city","610","before 1949",1275,21.96
51,"Falls Church city","610","1950 to 1969",1999,34.44
