"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Alexandria city","510","$300,000 to $399,999",3656,12.36
51,"Alexandria city","510","$400,000 to $499,999",2828,9.56
51,"Alexandria city","510","$500,000 to $749,999",8148,27.55
51,"Alexandria city","510","less than $200,000",2763,9.34
51,"Alexandria city","510","$200,000 to $299,999",4307,14.56
51,"Alexandria city","510","$750,000 or more",7874,26.62
