"STATE_FIPS","value","county_code","variable","value","value_prop"
24,"Calvert County","009","$300,000 to $399,999",6258,23.85
24,"Calvert County","009","$400,000 to $499,999",4691,17.88
24,"Calvert County","009","$500,000 to $749,999",3834,14.61
24,"Calvert County","009","less than $200,000",3146,11.99
24,"Calvert County","009","$200,000 to $299,999",7021,26.76
24,"Calvert County","009","$750,000 or more",1291,4.92
