"STATE_FIPS","value","county_code","variable","value","value_prop"
24,"Prince George's County","033","2000 to 2009",35390,10.71
24,"Prince George's County","033","1990 to 1999",47201,14.29
24,"Prince George's County","033","1980 to 1989",46137,13.97
24,"Prince George's County","033","1970 to 1979",51639,15.63
24,"Prince George's County","033","2010 to 2016",8810,2.67
24,"Prince George's County","033","before 1949",31285,9.47
24,"Prince George's County","033","1950 to 1969",109864,33.26
