"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Warren County","187","$75,000 to $99,999",1857,13.09
51,"Warren County","187","$150,000 to $199,999",1083,7.63
51,"Warren County","187","$200,000 or more",552,3.89
51,"Warren County","187","less than $40,000",4184,29.49
51,"Warren County","187","$40,000 to $74,999",3956,27.88
51,"Warren County","187","$100,000 to $149,999",2558,18.03
