"STATE_FIPS","value","county_code","variable","value","value_prop"
24,"Calvert County","009","1",29595,94.84
24,"Calvert County","009","2 to 4",217,0.7
24,"Calvert County","009","5 to 19",524,1.68
24,"Calvert County","009","20 to 49",264,0.85
24,"Calvert County","009","50 or more",606,1.94
