"STATE_FIPS","value","county_code","variable","value","value_prop"
24,"Frederick County","021","1",75012,83.92
24,"Frederick County","021","2 to 4",2220,2.48
24,"Frederick County","021","5 to 19",8656,9.68
24,"Frederick County","021","20 to 49",1384,1.55
24,"Frederick County","021","50 or more",2112,2.36
