"STATE_FIPS","value","county_code","variable","value","value_prop"
24,"Prince George's County","033","$300,000 to $399,999",45402,23.96
24,"Prince George's County","033","$400,000 to $499,999",19457,10.27
24,"Prince George's County","033","$500,000 to $749,999",9764,5.15
24,"Prince George's County","033","less than $200,000",46778,24.68
24,"Prince George's County","033","$200,000 to $299,999",65464,34.54
24,"Prince George's County","033","$750,000 or more",2648,1.4
