"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Arlington County","013","1",39315,38.47
51,"Arlington County","013","2 to 4",4978,4.87
51,"Arlington County","013","5 to 19",13750,13.46
51,"Arlington County","013","20 to 49",4880,4.78
51,"Arlington County","013","50 or more",39263,38.42
