"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Spotsylvania County","177","$75,000 to $99,999",6563,15.16
51,"Spotsylvania County","177","$150,000 to $199,999",4391,10.15
51,"Spotsylvania County","177","$200,000 or more",3766,8.7
51,"Spotsylvania County","177","less than $40,000",8606,19.88
51,"Spotsylvania County","177","$40,000 to $74,999",11193,25.86
51,"Spotsylvania County","177","$100,000 to $149,999",8760,20.24
