"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Culpeper County","047","$75,000 to $99,999",2728,16.2
51,"Culpeper County","047","$150,000 to $199,999",1126,6.69
51,"Culpeper County","047","$200,000 or more",953,5.66
51,"Culpeper County","047","less than $40,000",4552,27.04
51,"Culpeper County","047","$40,000 to $74,999",4605,27.35
51,"Culpeper County","047","$100,000 to $149,999",2873,17.06
