"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Falls Church city","610","$75,000 to $99,999",706,13.3
51,"Falls Church city","610","$150,000 to $199,999",758,14.28
51,"Falls Church city","610","$200,000 or more",1378,25.96
51,"Falls Church city","610","less than $40,000",654,12.32
51,"Falls Church city","610","$40,000 to $74,999",911,17.16
51,"Falls Church city","610","$100,000 to $149,999",901,16.97
