"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Clarke County","043","$1,500 to $1,999",37,2.66
51,"Clarke County","043","$2,000 to $2,499",155,11.14
51,"Clarke County","043","No cash rent",233,16.74
51,"Clarke County","043","Less than $1,000",552,39.66
51,"Clarke County","043","$1,000 to $1,499",341,24.5
51,"Clarke County","043","$2,500 or more",74,5.32
