"STATE_FIPS","value","county_code","variable","value","value_prop"
24,"Charles County","017","$300,000 to $399,999",11937,28.08
24,"Charles County","017","$400,000 to $499,999",5344,12.57
24,"Charles County","017","$500,000 to $749,999",2436,5.73
24,"Charles County","017","less than $200,000",8075,19
24,"Charles County","017","$200,000 to $299,999",14032,33.01
24,"Charles County","017","$750,000 or more",681,1.6
