"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Culpeper County","047","White Alone",35424,71.14
51,"Culpeper County","047","African American Alone",6774,13.6
51,"Culpeper County","047","Asian Alone",688,1.38
51,"Culpeper County","047","Hispanic or Latino",4826,9.69
51,"Culpeper County","047","All Others",2083,4.18
