"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Stafford County","179","1",40378,91.5
51,"Stafford County","179","2 to 4",428,0.97
51,"Stafford County","179","5 to 19",2713,6.15
51,"Stafford County","179","20 to 49",196,0.44
51,"Stafford County","179","50 or more",415,0.94
