"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Fauquier County","061","$1,500 to $1,999",884,17.07
51,"Fauquier County","061","$2,000 to $2,499",460,8.88
51,"Fauquier County","061","No cash rent",620,11.97
51,"Fauquier County","061","Less than $1,000",1232,23.79
51,"Fauquier County","061","$1,000 to $1,499",1877,36.25
51,"Fauquier County","061","$2,500 or more",105,2.03
