"STATE_FIPS","value","county_code","variable","value","value_prop"
24,"Montgomery County","031","$1,500 to $1,999",43786,34.49
24,"Montgomery County","031","$2,000 to $2,499",20863,16.43
24,"Montgomery County","031","No cash rent",3449,2.72
24,"Montgomery County","031","Less than $1,000",11484,9.05
24,"Montgomery County","031","$1,000 to $1,499",33357,26.28
24,"Montgomery County","031","$2,500 or more",14008,11.03
