"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Loudoun County","107","$300,000 to $399,999",18640,19.74
51,"Loudoun County","107","$400,000 to $499,999",17943,19
51,"Loudoun County","107","$500,000 to $749,999",31234,33.07
51,"Loudoun County","107","less than $200,000",6097,6.46
51,"Loudoun County","107","$200,000 to $299,999",8936,9.46
51,"Loudoun County","107","$750,000 or more",11587,12.27
