"ZCTA","NAME","LSAD","STATE","COUNTY","new_constructions","existing_constructions","new_existing_constructions_ratio","share_single_family_new_constructions","total_single_family_households_since_2000","total_single_family_households","CENSUSAREA","zcta_area","intersected_area","percent_intersected_area","brks"
"20781","District of Columbia",NA,11,"001",290,3552,0.08,0.65,188,2393,61.048,6499646.20647645,0,0,"0.91"
"20781","Prince George's","County",24,"033",290,3552,0.08,0.65,188,2393,482.691,6499646.20647645,6499646.4412961,1.00000003612807,"0.91"
"20782","District of Columbia",NA,11,"001",1344,10072,0.13,0.04,57,5329,61.048,11157365.1533222,2.47332215309143,2.21676186008394e-07,"0.46"
"20782","Prince George's","County",24,"033",1344,10072,0.13,0.04,57,5329,482.691,11157365.1533222,11157365.1533222,1,"0.46"
"20783","Prince George's","County",24,"033",174,12575,0.01,0.25,44,5741,482.691,14547634.7671438,14542399.4103602,0.999640123163156,"0.46"
"20783","Montgomery","County",24,"031",174,12575,0.01,0.25,44,5741,491.254,14547634.7671438,5220.01231973642,0.000358822063056323,"0.46"
"20783","District of Columbia",NA,11,"001",174,12575,0.01,0.25,44,5741,61.048,14547634.7671438,0.180481672286987,1.24062553931179e-08,"0.46"
"20815","Montgomery","County",24,"031",859,12089,0.07,0.46,394,7161,491.254,14101992.6560829,14102936.473664,1.00006692795864,"0.46"
"20815","District of Columbia",NA,11,"001",859,12089,0.07,0.46,394,7161,61.048,14101992.6560829,0.10390317440033,7.36797819530215e-09,"0.46"
"20816","Montgomery","County",24,"031",233,5930,0.04,0.84,195,4733,491.254,10625517.4215522,10619779.3284448,0.999459970476757,"0.91"
"20816","District of Columbia",NA,11,"001",233,5930,0.04,0.84,195,4733,61.048,10625517.4215522,5748.70338297635,0.000541028088788977,"0.91"
"20816","Fairfax","County",51,"059",233,5930,0.04,0.84,195,4733,390.969,10625517.4215522,1.83582305908203e-05,1.72774932857232e-12,"0.91"
"20910","Montgomery","County",24,"031",3799,15762,0.24,0.08,291,6209,491.254,11894977.8716655,11894979.9570951,1.00000017532018,"0.46"
"20910","District of Columbia",NA,11,"001",3799,15762,0.24,0.08,291,6209,61.048,11894977.8716655,0.0225543975830078,1.89612774620906e-09,"0.46"
"20912","Montgomery","County",24,"031",272,9122,0.03,0.46,125,4019,491.254,7053714.0166749,6437356.80953336,0.912619478804432,"0.46"
"20912","Prince George's","County",24,"033",272,9122,0.03,0.46,125,4019,482.691,7053714.0166749,616382.175776064,0.0873840609810582,"0.46"
"20912","District of Columbia",NA,11,"001",272,9122,0.03,0.46,125,4019,61.048,7053714.0166749,17.1653206348419,2.43351525086831e-06,"0.46"
"22101","Fairfax","County",51,"059",1346,9289,0.14,0.93,1247,9804,390.969,35439944.8821993,35258185.1799388,0.994871332253347,"1"
"22101","Montgomery","County",24,"031",1346,9289,0.14,0.93,1247,9804,491.254,35439944.8821993,5020.36671924591,0.00014165842345222,"1"
"22101","District of Columbia",NA,11,"001",1346,9289,0.14,0.93,1247,9804,61.048,35439944.8821993,1631.0295907259,4.6022351223947e-05,"1"
"22101","Arlington","County",51,"013",1346,9289,0.14,0.93,1247,9804,25.974,35439944.8821993,175282.406210959,0.00494589951518236,"1"
"22202","Alexandria","city",51,"510",3179,9575,0.33,0.05,149,2233,15.027,10176992.6196391,30994.8501071702,0.00304558048390029,"0.46"
"22202","Arlington","County",51,"013",3179,9575,0.33,0.05,149,2233,25.974,10176992.6196391,9985925.73322425,0.981225604306115,"0.46"
"22202","District of Columbia",NA,11,"001",3179,9575,0.33,0.05,149,2233,61.048,10176992.6196391,160095.869903402,0.015731157119487,"0.46"
"22207","Fairfax","County",51,"059",1121,10483,0.11,0.81,907,9945,390.969,16571002.7153115,120647.373529196,0.00728063205358832,"0.91"
"22207","District of Columbia",NA,11,"001",1121,10483,0.11,0.81,907,9945,61.048,16571002.7153115,0,0,"0.91"
"22207","Arlington","County",51,"013",1121,10483,0.11,0.81,907,9945,25.974,16571002.7153115,16450183.8930104,0.99270902163395,"0.91"
"22209","Arlington","County",51,"013",1753,5416,0.32,0.01,26,627,25.974,1515055.63567436,1515047.90665364,0.999994898523505,"0.46"
"22209","District of Columbia",NA,11,"001",1753,5416,0.32,0.01,26,627,61.048,1515055.63567436,0,0,"0.46"
"22211","District of Columbia",NA,11,"001",43,40,1.07,0,0,33,61.048,4537564.46916312,0.213360905647278,4.70210191165898e-08,"0"
"22211","Arlington","County",51,"013",43,40,1.07,0,0,33,25.974,4537564.46916312,4537569.57760851,1.00000112581219,"0"
"22314","District of Columbia",NA,11,"001",3976,12594,0.32,0.17,691,7100,61.048,10647991.7229401,0.492189675569534,4.62237094445855e-08,"0.46"
"22314","Fairfax","County",51,"059",3976,12594,0.32,0.17,691,7100,390.969,10647991.7229401,31804.8814632325,0.0029869370948807,"0.46"
"22314","Prince George's","County",24,"033",3976,12594,0.32,0.17,691,7100,482.691,10647991.7229401,7.29063764672022e-08,6.84696028736877e-15,"0.46"
"22314","Alexandria","city",51,"510",3976,12594,0.32,0.17,691,7100,15.027,10647991.7229401,10615982.5080188,0.996993873046278,"0.46"
"22314","Arlington","County",51,"013",3976,12594,0.32,0.17,691,7100,25.974,10647991.7229401,209.688625340583,1.96927862827718e-05,"0.46"
"20608","Prince George's","County",24,"033",24,229,0.1,1,24,253,482.691,50903057.1472981,50846665.6609534,0.998892178790333,"1"
"20608","Charles","County",24,"017",24,229,0.1,1,24,253,457.749,50903057.1472981,36535.5037758322,0.000717746748886015,"1"
"20608","Calvert","County",24,"009",24,229,0.1,1,24,253,213.152,50903057.1472981,19855.5998476222,0.000390066942151747,"1"
"20612","Charles","County",24,"017",55,194,0.28,1,55,249,457.749,1955041.30456537,1930926.25570869,0.987665197251658,"1"
"20612","Calvert","County",24,"009",55,194,0.28,1,55,249,213.152,1955041.30456537,24115.0488567352,0.0123348027483728,"1"
"20613","Charles","County",24,"017",1967,2553,0.77,1,1967,4481,457.749,199585354.825032,15431766.1316346,0.0773191306805202,"1"
"20613","Prince George's","County",24,"033",1967,2553,0.77,1,1967,4481,482.691,199585354.825032,184139041.535729,0.922607982420134,"1"
"20613","Calvert","County",24,"009",1967,2553,0.77,1,1967,4481,213.152,199585354.825032,14731.5612844825,7.38108329511302e-05,"1"
"20615","Calvert","County",24,"009",0,161,0,0,0,161,213.152,2143286.18298912,2143286.18298912,1,"0"
"20619","Calvert","County",24,"009",2157,2294,0.94,0.73,1568,3532,213.152,43792138.1075767,349.935843586922,7.99083713901554e-06,"0.91"
"20629","Calvert","County",24,"009",73,58,1.26,1,73,131,213.152,1534518.79738092,1534518.79738092,1,"1"
"20636","Calvert","County",24,"009",990,2654,0.37,0.97,958,3574,213.152,116598488.955488,49813.5047372282,0.000427222558229247,"1"
"20637","Charles","County",24,"017",612,1154,0.53,1,612,1766,457.749,83539558.9947183,83451807.9227146,0.998949586602327,"1"
"20637","Calvert","County",24,"009",612,1154,0.53,1,612,1766,213.152,83539558.9947183,23820.2614637315,0.000285137505516848,"1"
"20637","Prince George's","County",24,"033",612,1154,0.53,1,612,1766,482.691,83539558.9947183,42597.8390376056,0.000509912184720759,"1"
"20639","Prince George's","County",24,"033",1109,3675,0.3,0.95,1052,4669,482.691,113424461.25664,45579.0318587217,0.000401844816838868,"1"
"20639","Calvert","County",24,"009",1109,3675,0.3,0.95,1052,4669,213.152,113424461.25664,113378885.897052,0.999598187559522,"1"
"20657","Calvert","County",24,"009",1122,5527,0.2,0.96,1076,6327,213.152,88509899.2170671,88248614.9379716,0.997047965465933,"1"
"20659","Charles","County",24,"017",1438,6065,0.24,0.99,1425,7390,457.749,264986377.565095,10802180.9409336,0.040765042490835,"1"
"20659","Calvert","County",24,"009",1438,6065,0.24,0.99,1425,7390,213.152,264986377.565095,15096.0960874092,5.69693288618232e-05,"1"
"20676","Calvert","County",24,"009",385,1000,0.38,1,385,1385,213.152,43580569.192838,43580569.192838,1,"1"
"20678","Charles","County",24,"017",1197,3066,0.39,0.91,1091,3720,457.749,129035832.94957,2721.54730924964,2.109140730167e-05,"0.91"
"20678","Calvert","County",24,"009",1197,3066,0.39,0.91,1091,3720,213.152,129035832.94957,128979835.95714,0.999566035331813,"0.91"
"20678","Prince George's","County",24,"033",1197,3066,0.39,0.91,1091,3720,482.691,129035832.94957,9352.29001271725,7.24782395628995e-05,"0.91"
"20685","Calvert","County",24,"009",476,1726,0.28,1,476,2167,213.152,78460595.061444,78440042.3400044,0.999738050400669,"1"
"20688","Calvert","County",24,"009",367,632,0.58,0.49,178,478,213.152,6535441.16286209,6530869.07143283,0.99930041579209,"0.91"
"20689","Calvert","County",24,"009",188,466,0.4,1,188,654,213.152,20260282.8685574,20260282.8685574,1,"1"
"20711","Calvert","County",24,"009",284,876,0.32,0.94,268,1133,213.152,89466414.7564436,11757.0662227534,0.000131413181748256,"1"
"20711","Prince George's","County",24,"033",284,876,0.32,0.94,268,1133,482.691,89466414.7564436,17833.4192593824,0.000199330880844289,"1"
"20714","Calvert","County",24,"009",428,1574,0.27,0.78,332,1738,213.152,6120189.88067085,1550609.97081041,0.2533597814845,"0.91"
"20732","Calvert","County",24,"009",964,2455,0.39,0.95,914,3282,213.152,27062576.0986106,27062557.3363552,0.999999306708447,"1"
"20736","Prince George's","County",24,"033",793,2137,0.37,1,793,2906,482.691,67797705.7077903,16992.4290432632,0.000250634278341231,"1"
"20736","Calvert","County",24,"009",793,2137,0.37,1,793,2906,213.152,67797705.7077903,66807898.8361734,0.985400584558378,"1"
"20754","Prince George's","County",24,"033",239,2128,0.11,1,239,2359,482.691,45775021.8882263,32822.1137473863,0.000717031087992301,"1"
"20754","Calvert","County",24,"009",239,2128,0.11,1,239,2359,213.152,45775021.8882263,36502647.7664701,0.797435943462845,"1"
"20758","Calvert","County",24,"009",13,174,0.07,1,13,187,213.152,10462641.2808367,23523.8514356874,0.00224836643102478,"1"
"20772","Prince George's","County",24,"033",4049,11475,0.35,0.93,3770,14322,482.691,188817915.9938,188794910.960395,0.999878162867737,"1"
"20772","Calvert","County",24,"009",4049,11475,0.35,0.93,3770,14322,213.152,188817915.9938,3400.30397248268,1.80083757125798e-05,"1"
"20601","Prince George's","County",24,"033",1823,6925,0.26,0.93,1691,8399,482.691,116051534.846758,10905350.6750794,0.0939698961282974,"1"
"20601","Charles","County",24,"017",1823,6925,0.26,0.93,1691,8399,457.749,116051534.846758,105145998.512404,0.906028504071447,"1"
"20602","Charles","County",24,"017",2423,7329,0.33,0.71,1714,7663,457.749,36157034.0888521,36157034.0888521,1,"0.91"
"20603","Prince George's","County",24,"033",3719,6991,0.53,0.78,2910,9324,482.691,44414836.5369154,31004.0368739069,0.000698055859062722,"0.91"
"20603","Charles","County",24,"017",3719,6991,0.53,0.78,2910,9324,457.749,44414836.5369154,44383832.1025531,0.999301935191485,"0.91"
"20607","Prince George's","County",24,"033",1251,2250,0.56,1,1251,3497,482.691,54891070.6801748,53001131.6587669,0.96556928116014,"1"
"20607","Charles","County",24,"017",1251,2250,0.56,1,1251,3497,457.749,54891070.6801748,1889939.38617803,0.034430725485204,"1"
"20608","Prince George's","County",24,"033",24,229,0.1,1,24,253,482.691,50903057.1472981,50846665.6609534,0.998892178790333,"1"
"20608","Charles","County",24,"017",24,229,0.1,1,24,253,457.749,50903057.1472981,36535.5037758322,0.000717746748886015,"1"
"20608","Calvert","County",24,"009",24,229,0.1,1,24,253,213.152,50903057.1472981,19855.5998476222,0.000390066942151747,"1"
"20611","Charles","County",24,"017",109,383,0.28,0.76,83,443,457.749,18277349.6275117,18277349.6275117,1,"0.91"
"20612","Charles","County",24,"017",55,194,0.28,1,55,249,457.749,1955041.30456537,1930926.25570869,0.987665197251658,"1"
"20612","Calvert","County",24,"009",55,194,0.28,1,55,249,213.152,1955041.30456537,24115.0488567352,0.0123348027483728,"1"
"20613","Charles","County",24,"017",1967,2553,0.77,1,1967,4481,457.749,199585354.825032,15431766.1316346,0.0773191306805202,"1"
"20613","Prince George's","County",24,"033",1967,2553,0.77,1,1967,4481,482.691,199585354.825032,184139041.535729,0.922607982420134,"1"
"20613","Calvert","County",24,"009",1967,2553,0.77,1,1967,4481,213.152,199585354.825032,14731.5612844825,7.38108329511302e-05,"1"
"20616","Charles","County",24,"017",543,1475,0.37,1,543,1989,457.749,29082435.0115622,29082381.3882902,0.99999815616292,"1"
"20616","Prince George's","County",24,"033",543,1475,0.37,1,543,1989,482.691,29082435.0115622,53.6231812909245,1.84383395921303e-06,"1"
"20617","Charles","County",24,"017",18,259,0.07,1,18,277,457.749,16982806.3976395,16982806.3976395,1,"1"
"20622","Charles","County",24,"017",460,1141,0.4,1,460,1556,457.749,98447824.6889968,82611536.8484531,0.839140296999232,"1"
"20625","Charles","County",24,"017",61,248,0.25,1,61,309,457.749,1542025.13611295,1512576.01621056,0.980902308780369,"1"
"20632","Charles","County",24,"017",28,83,0.34,1,28,111,457.749,19473833.6890022,19473833.6890022,1,"1"
"20637","Charles","County",24,"017",612,1154,0.53,1,612,1766,457.749,83539558.9947183,83451807.9227146,0.998949586602327,"1"
"20637","Calvert","County",24,"009",612,1154,0.53,1,612,1766,213.152,83539558.9947183,23820.2614637315,0.000285137505516848,"1"
"20637","Prince George's","County",24,"033",612,1154,0.53,1,612,1766,482.691,83539558.9947183,42597.8390376056,0.000509912184720759,"1"
"20640","Charles","County",24,"017",864,2854,0.3,0.96,826,3524,457.749,118423934.563102,118165369.568468,0.997816615403067,"1"
"20645","Charles","County",24,"017",179,158,1.13,1,179,337,457.749,6414480.78047568,5878690.24628311,0.916471721947723,"1"
"20646","Prince George's","County",24,"033",1756,5061,0.35,0.89,1563,6232,482.691,215582725.379325,0,0,"0.91"
"20646","Charles","County",24,"017",1756,5061,0.35,0.89,1563,6232,457.749,215582725.379325,215582725.379325,1,"0.91"
"20658","Charles","County",24,"017",6,344,0.02,1,6,326,457.749,7780603.00986481,7780603.00986481,1,"1"
"20659","Charles","County",24,"017",1438,6065,0.24,0.99,1425,7390,457.749,264986377.565095,10802180.9409336,0.040765042490835,"1"
"20659","Calvert","County",24,"009",1438,6065,0.24,0.99,1425,7390,213.152,264986377.565095,15096.0960874092,5.69693288618232e-05,"1"
"20662","Charles","County",24,"017",236,742,0.32,1,236,978,457.749,154331075.977407,153680682.153536,0.995785723518399,"1"
"20664","Charles","County",24,"017",141,1025,0.14,1,141,1148,457.749,111086049.810629,110654267.142273,0.996113079283206,"1"
"20675","Charles","County",24,"017",71,616,0.12,1,71,687,457.749,15660367.4530485,15660367.4530485,1,"1"
"20677","Charles","County",24,"017",176,519,0.34,1,176,695,457.749,44780216.9608692,44780216.9608817,1.00000000000028,"1"
"20678","Charles","County",24,"017",1197,3066,0.39,0.91,1091,3720,457.749,129035832.94957,2721.54730924964,2.109140730167e-05,"0.91"
"20678","Calvert","County",24,"009",1197,3066,0.39,0.91,1091,3720,213.152,129035832.94957,128979835.95714,0.999566035331813,"0.91"
"20678","Prince George's","County",24,"033",1197,3066,0.39,0.91,1091,3720,482.691,129035832.94957,9352.29001271725,7.24782395628995e-05,"0.91"
"20693","Charles","County",24,"017",103,305,0.34,1,103,408,457.749,60770668.1134751,60668155.6440783,0.998313125845426,"1"
"20695","Charles","County",24,"017",1069,1435,0.74,0.91,971,2391,457.749,32925359.2217402,32925359.2217402,1,"0.91"
"20695","Prince George's","County",24,"033",1069,1435,0.74,0.91,971,2391,482.691,32925359.2217402,0,0,"0.91"
"22060","Charles","County",24,"017",1538,1253,1.23,0.92,1408,2186,457.749,38289250.9895487,8.58306884765625e-06,2.24163926580832e-13,"1"
"22060","Fairfax","County",51,"059",1538,1253,1.23,0.92,1408,2186,390.969,38289250.9895487,38289250.9895487,0.999999999999999,"1"
"22079","Fairfax","County",51,"059",4613,6711,0.69,0.84,3883,9108,390.969,81594676.1301242,81236614.588632,0.99561170460532,"0.91"
"22079","Charles","County",24,"017",4613,6711,0.69,0.84,3883,9108,457.749,81594676.1301242,0,0,"0.91"
"22079","Prince William","County",51,"153",4613,6711,0.69,0.84,3883,9108,336.402,81594676.1301242,24302.8438366652,0.000297848401259757,"0.91"
"22309","Charles","County",24,"017",921,10284,0.09,0.97,890,8227,457.749,21639107.815757,3483.45032960176,0.000160979387840806,"1"
"22309","Fairfax","County",51,"059",921,10284,0.09,0.97,890,8227,390.969,21639107.815757,21623127.6674917,0.999261515382176,"1"
"22309","Prince George's","County",24,"033",921,10284,0.09,0.97,890,8227,482.691,21639107.815757,12481.7743296623,0.000576815570953134,"1"
"17214","Frederick","County",24,"021",18,369,0.05,1,18,270,660.221,10287563.1810315,0,0,"1"
"17320","Frederick","County",24,"021",412,2464,0.17,1,412,2798,660.221,144179270.840384,0,0,"1"
"17325","Frederick","County",24,"021",1385,8259,0.17,0.9,1246,8049,660.221,334425997.203995,0,0,"0.91"
"20176","Loudoun","County",51,"107",8062,8322,0.97,0.83,6660,12616,515.561,148765692.3985,148765696.788017,1.00000002950625,"0.91"
"20176","Frederick","County",24,"021",8062,8322,0.97,0.83,6660,12616,660.221,148765692.3985,0,0,"0.91"
"20176","Montgomery","County",24,"031",8062,8322,0.97,0.83,6660,12616,491.254,148765692.3985,7.02276736497879,4.72069013477036e-08,"0.91"
"20180","Frederick","County",24,"021",882,1480,0.6,1,878,2315,660.221,111169793.923558,2.29178325086832,2.06151614569348e-08,"1"
"20180","Loudoun","County",51,"107",882,1480,0.6,1,878,2315,515.561,111169793.923558,111169794.14795,1.00000000201846,"1"
"20842","Montgomery","County",24,"031",79,599,0.13,0.82,65,664,491.254,144607550.591817,105801260.974307,0.731644098398098,"0.91"
"20842","Frederick","County",24,"021",79,599,0.13,0.82,65,664,660.221,144607550.591817,38806279.1932697,0.268355829515486,"0.91"
"20842","Loudoun","County",51,"107",79,599,0.13,0.82,65,664,515.561,144607550.591817,4.57939675450325,3.16677568755001e-08,"0.91"
"20871","Frederick","County",24,"021",4508,1172,3.85,0.89,4009,5108,660.221,53356061.8743873,2653459.50743698,0.0497311723208481,"0.91"
"20871","Montgomery","County",24,"031",4508,1172,3.85,0.89,4009,5108,491.254,53356061.8743873,50702602.3669164,0.950268827678517,"0.91"
"20872","Frederick","County",24,"021",450,3868,0.12,0.94,423,4013,660.221,54048798.5348558,1425.3185430374,2.63709570180033e-05,"1"
"20872","Montgomery","County",24,"031",450,3868,0.12,0.94,423,4013,491.254,54048798.5348558,54045586.4677548,0.99994057098052,"1"
"21701","Frederick","County",24,"021",2571,12643,0.2,0.71,1834,10850,660.221,102532833.242765,102532833.242765,1,"0.91"
"21702","Frederick","County",24,"021",3121,12189,0.26,0.75,2329,10554,660.221,104886473.461421,104886473.461421,1,"0.91"
"21703","Frederick","County",24,"021",2504,9940,0.25,0.69,1738,9836,660.221,86319293.5032442,86319293.5032442,1,"0.91"
"21704","Frederick","County",24,"021",3199,1889,1.69,0.93,2985,4790,660.221,68280080.4569738,68280080.4569738,1,"1"
"21705","Frederick","County",24,"021",0,0,0,0,0,0,660.221,59372.1794168055,59372.1794168055,1,"0"
"21710","Frederick","County",24,"021",616,1117,0.55,0.86,531,1562,660.221,67306834.3923116,67306834.3923116,1,"0.91"
"21713","Frederick","County",24,"021",829,2774,0.3,1,829,3409,660.221,109512728.850769,64914.0363544085,0.000592753345073391,"1"
"21714","Frederick","County",24,"021",0,64,0,0,0,30,660.221,78897.4086015522,78897.4086015522,1,"0"
"21716","Frederick","County",24,"021",166,1803,0.09,1,166,1590,660.221,10122655.6604268,10122655.7786808,1.00000001168211,"1"
"21716","Loudoun","County",51,"107",166,1803,0.09,1,166,1590,515.561,10122655.6604268,2.0695630684495,2.04448628687449e-07,"1"
"21717","Frederick","County",24,"021",0,11,0,0,0,11,660.221,967527.552774429,967527.552774429,1,"0"
"21718","Frederick","County",24,"021",4,61,0.07,0,0,45,660.221,1179178.63576972,1179178.63576972,1,"0"
"21719","Frederick","County",24,"021",59,376,0.16,0.78,46,411,660.221,8762485.9333663,237258.646172889,0.0270766364679048,"0.91"
"21727","Frederick","County",24,"021",338,1377,0.25,1,338,1451,660.221,83598387.642118,83583671.2425995,0.999823963117788,"1"
"21740","Frederick","County",24,"021",3629,18510,0.2,0.93,3369,16517,660.221,181632733.681579,0,0,"1"
"21742","Frederick","County",24,"021",2581,10530,0.25,0.68,1755,10213,660.221,130735908.005528,0,0,"0.91"
"21754","Frederick","County",24,"021",383,1748,0.22,0.93,358,2091,660.221,61539273.884357,61532450.0535177,0.999889114212623,"1"
"21754","Montgomery","County",24,"031",383,1748,0.22,0.93,358,2091,491.254,61539273.884357,6823.80454349518,0.000110885360076206,"1"
"21755","Frederick","County",24,"021",136,1851,0.07,0.91,124,1917,660.221,90883870.8421615,90869849.9344863,0.999845727217103,"0.91"
"21755","Loudoun","County",51,"107",136,1851,0.07,0.91,124,1917,515.561,90883870.8421615,3.814697265625e-06,4.19733141895992e-14,"0.91"
"21757","Frederick","County",24,"021",80,1083,0.07,1,80,1127,660.221,97693855.9456051,44944747.3481213,0.460057051828787,"1"
"21758","Jefferson","County",54,"037",373,1275,0.29,1,373,1634,209.635,90602760.6458733,15.9567329883575,1.76117514241376e-07,"1"
"21758","Frederick","County",24,"021",373,1275,0.29,1,373,1634,660.221,90602760.6458733,42081814.343984,0.464465034442642,"1"
"21758","Loudoun","County",51,"107",373,1275,0.29,1,373,1634,515.561,90602760.6458733,0.176412296245383,1.94709625830168e-09,"1"
"21762","Frederick","County",24,"021",0,107,0,0,0,107,660.221,942473.198928714,942473.198928714,1,"0"
"21769","Frederick","County",24,"021",899,3127,0.29,0.99,888,3838,660.221,106383602.601286,105759353.802104,0.994132095699728,"1"
"21770","Montgomery","County",24,"031",154,1691,0.09,1,154,1845,491.254,28622554.3571894,122342.361385003,0.00427433414426455,"1"
"21770","Frederick","County",24,"021",154,1691,0.09,1,154,1845,660.221,28622554.3571894,28500213.588236,0.995725721491286,"1"
"21771","Frederick","County",24,"021",2074,7533,0.28,0.99,2050,9407,660.221,220778674.345171,110549278.223294,0.500724440669748,"1"
"21771","Montgomery","County",24,"031",2074,7533,0.28,0.99,2050,9407,491.254,220778674.345171,8211322.76617968,0.0371925539934254,"1"
"21773","Frederick","County",24,"021",298,1641,0.18,1,298,1928,660.221,100515051.893401,100465526.968403,0.999507288470079,"1"
"21774","Frederick","County",24,"021",1448,2918,0.5,1,1448,4337,660.221,37970558.4634686,37970558.4634686,1,"1"
"21776","Frederick","County",24,"021",252,1663,0.15,0.98,248,1728,660.221,91537326.693207,22237587.3890766,0.242934638714185,"1"
"21777","Loudoun","County",51,"107",197,359,0.55,1,197,556,515.561,7826135.61538082,0,0,"1"
"21777","Frederick","County",24,"021",197,359,0.55,1,197,556,660.221,7826135.61538082,7826137.82352865,1.00000028215047,"1"
"21778","Frederick","County",24,"021",81,318,0.25,1,81,392,660.221,46367772.006706,46357298.2836747,0.99977411631877,"1"
"21779","Frederick","County",24,"021",87,262,0.33,1,87,331,660.221,23241261.0440277,14322.6618732214,0.000616260100778907,"1"
"21780","Frederick","County",24,"021",50,445,0.11,1,50,468,660.221,58324465.4095902,56687289.2792521,0.971929856213153,"1"
"21783","Frederick","County",24,"021",442,2781,0.16,1,442,3146,660.221,116388534.550738,29916056.0205466,0.257036108720015,"1"
"21787","Frederick","County",24,"021",1037,2839,0.37,0.97,1003,3671,660.221,149700629.956347,17690677.1840658,0.118173698996621,"1"
"21788","Frederick","County",24,"021",491,4079,0.12,0.97,474,4118,660.221,174337298.505415,174337298.505415,1,"1"
"21790","Frederick","County",24,"021",0,29,0,0,0,29,660.221,10134575.0836089,10134575.0836089,1,"0"
"21791","Frederick","County",24,"021",383,1575,0.24,0.96,368,1817,660.221,127853949.087533,76926844.1052681,0.60167749728717,"1"
"21793","Frederick","County",24,"021",522,3032,0.17,0.71,373,3289,660.221,52875487.7466606,52875487.7466606,1,"0.91"
"21798","Frederick","County",24,"021",114,644,0.18,0.89,101,680,660.221,43033473.5053231,43033473.5053231,1,"0.91"
"20011","Montgomery","County",24,"031",903,23461,0.04,0.1,91,13979,491.254,12660480.7999454,1.53183937072754e-05,1.20993775428667e-12,"0.46"
"20011","District of Columbia",NA,11,"001",903,23461,0.04,0.1,91,13979,61.048,12660480.7999454,12660466.3018587,0.999998854854972,"0.46"
"20011","Prince George's","County",24,"033",903,23461,0.04,0.1,91,13979,482.691,12660480.7999454,1.18751108522015,9.37966814992739e-08,"0.46"
"20012","Montgomery","County",24,"031",311,5587,0.06,0.12,38,3542,491.254,5803079.64819336,15.5933281779289,2.68707809012815e-06,"0.46"
"20012","District of Columbia",NA,11,"001",311,5587,0.06,0.12,38,3542,61.048,5803079.64819336,5803097.15997553,1.00000301767048,"0.46"
"20015","District of Columbia",NA,11,"001",386,6082,0.06,0.16,62,4666,61.048,8925388.95455337,8924431.45925066,0.999892722288341,"0.46"
"20015","Montgomery","County",24,"031",386,6082,0.06,0.16,62,4666,491.254,8925388.95455337,11.4889633655548,1.28722271085941e-06,"0.46"
"20016","District of Columbia",NA,11,"001",695,13374,0.05,0.41,288,6968,61.048,11927452.3369294,11927441.3502834,0.999999078877388,"0.46"
"20016","Montgomery","County",24,"031",695,13374,0.05,0.41,288,6968,491.254,11927452.3369294,0.00125785984078428,1.05459221739225e-10,"0.46"
"20016","Arlington","County",51,"013",695,13374,0.05,0.41,288,6968,25.974,11927452.3369294,3.29461789131165,2.76221425853947e-07,"0.46"
"20147","Loudoun","County",51,"107",9018,12003,0.75,0.74,6703,15877,515.561,52295060.5249333,52295059.0638,0.999999972059821,"0.91"
"20147","Montgomery","County",24,"031",9018,12003,0.75,0.74,6703,15877,491.254,52295060.5249333,4.20785450935364,8.04637085628271e-08,"0.91"
"20165","Montgomery","County",24,"031",1997,9393,0.21,0.69,1373,9622,491.254,25850254.1350423,0.807036161422729,3.12196606349306e-08,"0.91"
"20165","Fairfax","County",51,"059",1997,9393,0.21,0.69,1373,9622,390.969,25850254.1350423,10095.7003214359,0.000390545495943513,"0.91"
"20165","Loudoun","County",51,"107",1997,9393,0.21,0.69,1373,9622,515.561,25850254.1350423,25840163.8403315,0.999609663616533,"0.91"
"20176","Loudoun","County",51,"107",8062,8322,0.97,0.83,6660,12616,515.561,148765692.3985,148765696.788017,1.00000002950625,"0.91"
"20176","Frederick","County",24,"021",8062,8322,0.97,0.83,6660,12616,660.221,148765692.3985,0,0,"0.91"
"20176","Montgomery","County",24,"031",8062,8322,0.97,0.83,6660,12616,491.254,148765692.3985,7.02276736497879,4.72069013477036e-08,"0.91"
"20705","Montgomery","County",24,"031",1093,7573,0.14,0.78,850,5793,491.254,41345615.7018464,461452.76584816,0.0111608633228687,"0.91"
"20705","Prince George's","County",24,"033",1093,7573,0.14,0.78,850,5793,482.691,41345615.7018464,40884107.8489031,0.988837804320746,"0.91"
"20707","Montgomery","County",24,"031",2581,9721,0.27,0.57,1461,7515,491.254,29389852.2616729,1922579.24055386,0.0654164309311987,"0.91"
"20707","Prince George's","County",24,"033",2581,9721,0.27,0.57,1461,7515,482.691,29389852.2616729,27359475.4047924,0.930915717479525,"0.91"
"20723","Montgomery","County",24,"031",3155,8021,0.39,0.73,2312,8892,491.254,35085276.6334101,5042.80127269961,0.00014372984216113,"0.91"
"20723","Prince George's","County",24,"033",3155,8021,0.39,0.73,2312,8892,482.691,35085276.6334101,16753.2395291179,0.0004775005682345,"0.91"
"20759","Montgomery","County",24,"031",810,555,1.46,0.94,765,1320,491.254,17214245.612834,70114.6499021649,0.004073059690161,"1"
"20777","Montgomery","County",24,"031",149,940,0.16,1,149,1089,491.254,19644349.7401282,357170.052646848,0.0181818211023419,"1"
"20783","Prince George's","County",24,"033",174,12575,0.01,0.25,44,5741,482.691,14547634.7671438,14542399.4103602,0.999640123163156,"0.46"
