"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Clarke County","043","$300,000 to $399,999",924,22.13
51,"Clarke County","043","$400,000 to $499,999",743,17.79
51,"Clarke County","043","$500,000 to $749,999",408,9.77
51,"Clarke County","043","less than $200,000",707,16.93
51,"Clarke County","043","$200,000 to $299,999",1075,25.74
51,"Clarke County","043","$750,000 or more",319,7.64
