"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Fairfax city","600","$1,500 to $1,999",982,38.51
51,"Fairfax city","600","$2,000 to $2,499",472,18.51
51,"Fairfax city","600","No cash rent",152,5.96
51,"Fairfax city","600","Less than $1,000",131,5.14
51,"Fairfax city","600","$1,000 to $1,499",473,18.55
51,"Fairfax city","600","$2,500 or more",340,13.33
