"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Prince William County","153","$75,000 to $99,999",19643,14.1
51,"Prince William County","153","$150,000 to $199,999",18624,13.37
51,"Prince William County","153","$200,000 or more",20231,14.52
51,"Prince William County","153","less than $40,000",20779,14.92
51,"Prince William County","153","$40,000 to $74,999",28477,20.44
51,"Prince William County","153","$100,000 to $149,999",31552,22.65
