"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Falls Church city","610","$300,000 to $399,999",95,2.99
51,"Falls Church city","610","$400,000 to $499,999",217,6.83
51,"Falls Church city","610","$500,000 to $749,999",1096,34.49
51,"Falls Church city","610","less than $200,000",112,3.52
51,"Falls Church city","610","$200,000 to $299,999",104,3.27
51,"Falls Church city","610","$750,000 or more",1554,48.9
