"estimate_year","FILEID","FILETYPE","STATE","CHARITER","SEQUENCE","LOGRECNO","SUMMARY_LEVEL","STATE_FIPS","GEO_ID","GEO_NAME","B01003_1_total","B01001_1_total","B01001_2_male","B01001_3_under_5_years","B01001_4_5_to_9_years","B01001_5_10_to_14_years","B01001_6_15_to_17_years","B01001_7_18_and_19_years","B01001_8_20_years","B01001_9_21_years","B01001_10_22_to_24_years","B01001_11_25_to_29_years","B01001_12_30_to_34_years","B01001_13_35_to_39_years","B01001_14_40_to_44_years","B01001_15_45_to_49_years","B01001_16_50_to_54_years","B01001_17_55_to_59_years","B01001_18_60_and_61_years","B01001_19_62_to_64_years","B01001_20_65_and_66_years","B01001_21_67_to_69_years","B01001_22_70_to_74_years","B01001_23_75_to_79_years","B01001_24_80_to_84_years","B01001_25_85_years_and_over","B01001_26_female","B01001_27_under_5_years","B01001_28_5_to_9_years","B01001_29_10_to_14_years","B01001_30_15_to_17_years","B01001_31_18_and_19_years","B01001_32_20_years","B01001_33_21_years","B01001_34_22_to_24_years","B01001_35_25_to_29_years","B01001_36_30_to_34_years","B01001_37_35_to_39_years","B01001_38_40_to_44_years","B01001_39_45_to_49_years","B01001_40_50_to_54_years","B01001_41_55_to_59_years","B01001_42_60_and_61_years","B01001_43_62_to_64_years","B01001_44_65_and_66_years","B01001_45_67_to_69_years","B01001_46_70_to_74_years","B01001_47_75_to_79_years","B01001_48_80_to_84_years","B01001_49_85_years_and_over","B02001_1_total","B02001_2_white_alone","B02001_3_black_or_african_american_alone","B02001_4_american_indian_and_alaska_native_alone","B02001_5_asian_alone","B02001_6_native_hawaiian_and_other_pacific_islander_alone","B02001_7_some_other_race_alone","B02001_8_two_or_more_races","B02001_9_two_races_including_some_other_race","B02001_10_two_races_excluding_some_other_race,_and_three_or_more_races","B11001_1_total","B11001_2_family_households","B11001_3_married-couple_family","B11001_4_other_family","B11001_5_male_householder,_no_wife_present","B11001_6_female_householder,_no_husband_present","B11001_7_nonfamily_households","B11001_8_householder_living_alone","B11001_9_householder_not_living_alone","B15002_1_total","B15002_2_male","B15002_3_no_schooling_completed","B15002_4_nursery_to_4th_grade","B15002_5_5th_and_6th_grade","B15002_6_7th_and_8th_grade","B15002_7_9th_grade","B15002_8_10th_grade","B15002_9_11th_grade","B15002_10_12th_grade,_no_diploma","B15002_11_high_school_graduate_(includes_equivalency)","B15002_12_some_college,_less_than_1_year","B15002_13_some_college,_1_or_more_years,_no_degree","B15002_14_associate's_degree","B15002_15_bachelor's_degree","B15002_16_master's_degree","B15002_17_professional_school_degree","B15002_18_doctorate_degree","B15002_19_female","B15002_20_no_schooling_completed","B15002_21_nursery_to_4th_grade","B15002_22_5th_and_6th_grade","B15002_23_7th_and_8th_grade","B15002_24_9th_grade","B15002_25_10th_grade","B15002_26_11th_grade","B15002_27_12th_grade,_no_diploma","B15002_28_high_school_graduate_(includes_equivalency)","B15002_29_some_college,_less_than_1_year","B15002_30_some_college,_1_or_more_years,_no_degree","B15002_31_associate's_degree","B15002_32_bachelor's_degree","B15002_33_master's_degree","B15002_34_professional_school_degree","B15002_35_doctorate_degree","B19001_1_total","B19001_2_less_than_$10,000","B19001_3_$10,000_to_$14,999","B19001_4_$15,000_to_$19,999","B19001_5_$20,000_to_$24,999","B19001_6_$25,000_to_$29,999","B19001_7_$30,000_to_$34,999","B19001_8_$35,000_to_$39,999","B19001_9_$40,000_to_$44,999","B19001_10_$45,000_to_$49,999","B19001_11_$50,000_to_$59,999","B19001_12_$60,000_to_$74,999","B19001_13_$75,000_to_$99,999","B19001_14_$100,000_to_$124,999","B19001_15_$125,000_to_$149,999","B19001_16_$150,000_to_$199,999","B19001_17_$200,000_or_more","B19013_1_median_household_income","B25001_1_total","B25003_1_total","B25003_2_owner_occupied","B25003_3_renter_occupied","B25024_1_total","B25024_2_1,_detached","B25024_3_1,_attached","B25024_4_2","B25024_5_3_or_4","B25024_6_5_to_9","B25024_7_10_to_19","B25024_8_20_to_49","B25024_9_50_or_more","B25024_10_mobile_home","B25024_11_boat,_rv,_van,_etc.","B25077_1_median_value_(dollars)","B25034_1_total","B25034_2_built_2014_or_later","B25034_3_built_2010_to_2013","B25034_4_built_2000_to_2009","B25034_5_built_1990_to_1999","B25034_6_built_1980_to_1989","B25034_7_built_1970_to_1979","B25034_8_built_1960_to_1969","B25034_9_built_1950_to_1959","B25034_10_built_1940_to_1949","B25034_11_built_1939_or_earlier","B25127_1_total","B25127_2_owner_occupied","B25127_3_built_2010_or_later","B25127_4_1,_detached__or_attached","B25127_5_2_to_4","B25127_6_5_to_19","B25127_7_20_to_49","B25127_8_50_or_more","B25127_9_mobile_home,_boat,_rv,_van,_etc.","B25127_10_built_2000_to_2009","B25127_11_1,_detached__or_attached","B25127_12_2_to_4","B25127_13_5_to_19","B25127_14_20_to_49","B25127_15_50_or_more","B25127_16_mobile_home,_boat,_rv,_van,_etc.","B25127_17_built_1980_to_1999","B25127_18_1,_detached__or_attached","B25127_19_2_to_4","B25127_20_5_to_19","B25127_21_20_to_49","B25127_22_50_or_more","B25127_23_mobile_home,_boat,_rv,_van,_etc.","B25127_24_built_1960_to_1979","B25127_25_1,_detached__or_attached","B25127_26_2_to_4","B25127_27_5_to_19","B25127_28_20_to_49","B25127_29_50_or_more","B25127_30_mobile_home,_boat,_rv,_van,_etc.","B25127_31_built_1940_to_1959","B25127_32_1,_detached__or_attached","B25127_33_2_to_4","B25127_34_5_to_19","B25127_35_20_to_49","B25127_36_50_or_more","B25127_37_mobile_home,_boat,_rv,_van,_etc.","B25127_38_built_1939_or_earlier","B25127_39_1,_detached__or_attached","B25127_40_2_to_4","B25127_41_5_to_19","B25127_42_20_to_49","B25127_43_50_or_more","B25127_44_mobile_home,_boat,_rv,_van,_etc.","B25127_45_renter_occupied","B25127_46_built_2010_or_later","B25127_47_1,_detached__or_attached","B25127_48_2_to_4","B25127_49_5_to_19","B25127_50_20_to_49","B25127_51_50_or_more","B25127_52_mobile_home,_boat,_rv,_van,_etc.","B25127_53_built_2000_to_2009","B25127_54_1,_detached__or_attached","B25127_55_2_to_4","B25127_56_5_to_19","B25127_57_20_to_49","B25127_58_50_or_more","B25127_59_mobile_home,_boat,_rv,_van,_etc.","B25127_60_built_1980_to_1999","B25127_61_1,_detached__or_attached","B25127_62_2_to_4","B25127_63_5_to_19","B25127_64_20_to_49","B25127_65_50_or_more","B25127_66_mobile_home,_boat,_rv,_van,_etc.","B25127_67_built_1960_to_1979","B25127_68_1,_detached__or_attached","B25127_69_2_to_4","B25127_70_5_to_19","B25127_71_20_to_49","B25127_72_50_or_more","B25127_73_mobile_home,_boat,_rv,_van,_etc.","B25127_74_built_1940_to_1959","B25127_75_1,_detached__or_attached","B25127_76_2_to_4","B25127_77_5_to_19","B25127_78_20_to_49","B25127_79_50_or_more","B25127_80_mobile_home,_boat,_rv,_van,_etc.","B25127_81_built_1939_or_earlier","B25127_82_1,_detached__or_attached","B25127_83_2_to_4","B25127_84_5_to_19","B25127_85_20_to_49","B25127_86_50_or_more","B25127_87_mobile_home,_boat,_rv,_van,_etc.","B11003_1_total","B11003_2_married-couple_family","B11003_3_with_own_children_of_the_householder_under_18_years","B11003_4_under_6_years_only","B11003_5_under_6_years_and_6_to_17_years","B11003_6_6_to_17_years_only","B11003_7_no_own_children_of_the_householder_under_18_years","B11003_8_other_family","B11003_9_male_householder,_no_wife_present","B11003_10_with_own_children_of_the_householder_under_18_years","B11003_11_under_6_years_only","B11003_12_under_6_years_and_6_to_17_years","B11003_13_6_to_17_years_only","B11003_14_no_own_children_of_the_householder_under_18_years","B11003_15_female_householder,_no_husband_present","B11003_16_with_own_children_of_the_householder_under_18_years","B11003_17_under_6_years_only","B11003_18_under_6_years_and_6_to_17_years","B11003_19_6_to_17_years_only","B11003_20_no_own_children_of_the_householder_under_18_years","B25075_1_total","B25075_2_less_than_$10,000","B25075_3_$10,000_to_$14,999","B25075_4_$15,000_to_$19,999","B25075_5_$20,000_to_$24,999","B25075_6_$25,000_to_$29,999","B25075_7_$30,000_to_$34,999","B25075_8_$35,000_to_$39,999","B25075_9_$40,000_to_$49,999","B25075_10_$50,000_to_$59,999","B25075_11_$60,000_to_$69,999","B25075_12_$70,000_to_$79,999","B25075_13_$80,000_to_$89,999","B25075_14_$90,000_to_$99,999","B25075_15_$100,000_to_$124,999","B25075_16_$125,000_to_$149,999","B25075_17_$150,000_to_$174,999","B25075_18_$175,000_to_$199,999","B25075_19_$200,000_to_$249,999","B25075_20_$250,000_to_$299,999","B25075_21_$300,000_to_$399,999","B25075_22_$400,000_to_$499,999","B25075_23_$500,000_to_$749,999","B25075_24_$750,000_to_$999,999","B25075_25_$1,000,000_to_$1,499,999","B25075_26_$1,500,000_to_$1,999,999","B25075_27_$2,000,000_or_more","state_county_code","county_name","state_name","state_code","county_code"
"2016","ACSSF","2016e5","va",0,3,42,50,51,"05000US51061","Fauquier County,Virginia",68025,68025,33659,2016,2284,2518,1566,779,376,301,1129,1840,1789,1980,2178,2525,2962,2299,909,1463,744,1135,1179,805,558,324,34366,1921,2107,2349,1524,844,260,406,1138,1690,1759,2258,2055,2733,2989,2370,1009,1443,765,1085,1421,802,718,720,68025,59339,5141,172,916,2,523,1932,206,1726,23890,17262,14589,2673,818,1855,6628,5343,1285,46507,22690,236,70,161,283,209,352,381,390,6611,1701,3170,1433,4443,2426,509,315,23817,200,56,110,382,193,401,305,247,6459,1953,3467,2137,5199,2145,395,168,23890,723,505,609,784,573,836,756,605,755,1316,2208,3185,2975,2367,2809,2884,91221,26241,23890,18660,5230,26241,22065,1864,325,217,152,771,183,268,396,0,363800,26241,97,458,5221,4254,5730,3972,1668,1321,542,2978,23890,18660,436,436,0,0,0,0,0,4503,4374,0,41,8,15,65,7479,7177,31,54,0,0,217,3867,3852,0,0,0,0,15,1072,1062,0,10,0,0,0,1303,1282,21,0,0,0,0,5230,119,31,47,0,14,27,0,560,359,23,88,49,41,0,1747,1036,92,346,101,125,47,1338,1030,132,90,11,23,52,635,521,12,84,0,18,0,831,656,68,88,0,19,0,17262,14589,5755,754,1175,3826,8834,2673,818,405,67,94,244,413,1855,988,89,158,741,867,18660,160,26,53,38,18,65,0,26,5,27,57,24,54,185,239,770,555,1852,2151,4738,2884,3141,835,356,146,255,"VA_061","Fauquier County","Virginia","VA","061"
"2016","ACSSF","2016e5","va",0,3,65,50,51,"05000US51107","Loudoun County,Virginia",362435,362435,179315,14347,16199,15222,8279,4134,1442,1376,5989,9172,12783,14549,16972,15323,13772,9529,3296,4141,2564,2646,3027,2083,1419,1051,183120,13705,15132,15523,8076,3817,1105,1608,5647,9747,14449,16169,16146,15332,13153,10181,3283,3807,2457,3111,4004,2731,1987,1950,362435,244078,26600,841,60404,325,12586,17601,2602,14999,117073,91442,76715,14727,4390,10337,25631,20012,5619,230834,112327,1440,433,1181,836,680,971,640,1095,14373,4561,12000,5484,39430,23227,3123,2853,118507,1571,636,1142,948,631,894,685,1299,16078,5453,13584,8396,41744,21061,2404,1981,117073,2028,1250,1425,1764,1614,1971,2159,2536,2599,5548,7732,12750,14699,12889,19030,27079,125672,122490,117073,90656,26417,122490,65869,35327,490,1284,4067,8784,2040,3884,640,105,462100,122490,1620,9026,43762,32855,14410,8956,4424,2791,855,3791,117073,90656,8870,8461,68,187,119,16,19,33693,31843,102,684,287,672,105,34807,32470,212,1548,132,227,218,9146,8855,20,129,28,30,84,1948,1893,7,21,0,0,27,2192,2172,5,0,0,0,15,26417,1648,470,26,417,101,588,46,8034,3445,339,2674,421,1098,57,10758,4288,483,4588,590,686,123,3594,2026,244,1146,20,139,19,1427,822,119,354,43,89,0,956,767,105,3,66,1,14,91442,76715,46022,11216,9067,25739,30693,14727,4390,2129,356,281,1492,2261,10337,5975,819,753,4403,4362,90656,912,79,42,81,50,159,41,161,245,56,119,155,165,561,782,1322,1489,3868,6112,18804,16307,28837,7442,2153,292,422,"VA_107","Loudoun County","Virginia","VA","107"
"2016","ACSSF","2016e5","va",0,3,85,50,51,"05000US51153","Prince William County,Virginia",443630,443630,220996,17581,18722,17073,10271,5654,3743,2880,7903,14636,16973,16364,17537,16752,16110,13166,3856,5432,3191,3880,4288,2351,1584,1049,222634,16674,17550,16663,9729,5094,2501,2419,8630,14536,17286,17373,17302,17024,16010,12260,4498,6568,3517,4061,5489,3097,2154,2199,443630,268015,91551,1529,35253,574,22871,23837,2834,21003,138102,106561,83377,23184,7378,15806,31541,25471,6070,280543,137169,1875,1209,2654,1374,2422,1734,1567,2671,28335,8057,20869,8518,31167,20269,2501,1947,143374,2764,1570,2257,1376,1710,1975,1260,2363,31288,9374,20317,12327,34526,17415,1767,1085,138102,3341,1888,2160,3238,3127,3482,4018,4355,3981,8656,12702,19180,17397,14025,18163,18389,98546,144314,138102,98292,39810,144314,80007,37655,957,1522,4178,12948,2312,2978,1742,15,345900,144314,951,4988,42343,26425,28389,22824,10703,4322,1596,1773,138102,98292,4081,3939,43,69,19,7,4,31318,30163,112,289,293,121,340,35698,33550,288,1238,0,113,509,22823,22046,29,371,0,30,347,3415,3354,0,56,0,0,5,957,957,0,0,0,0,0,39810,1635,526,30,468,271,340,0,9256,5465,296,2267,555,604,69,16490,7058,830,6882,541,1003,176,9490,5191,432,3055,377,347,88,2285,1226,260,738,21,40,0,654,336,28,248,29,13,0,106561,83377,45287,10692,10593,24002,38090,23184,7378,3812,1037,687,2088,3566,15806,8963,1295,2018,5650,6843,98292,1281,140,236,194,342,190,95,264,138,208,90,163,190,1133,1510,3508,3669,11930,13369,22861,19596,14616,1931,424,56,158,"VA_153","Prince William County","Virginia","VA","153"
"2016","ACSSF","2016e5","va",0,3,87,50,51,"05000US51157","Rappahannock County,Virginia",7416,7416,3643,114,134,225,153,25,57,0,153,199,150,147,270,224,288,251,163,233,106,187,248,177,99,40,3773,260,215,162,102,48,46,15,118,166,53,320,172,262,294,321,128,213,141,150,247,190,59,91,7416,6836,311,14,48,0,19,188,35,153,3247,2255,1910,345,160,185,992,863,129,5589,2782,14,19,71,169,118,46,29,17,736,138,327,158,547,250,71,72,2807,5,0,24,59,39,46,56,4,746,179,549,228,499,306,28,39,3247,149,188,155,133,136,172,123,102,220,330,268,361,264,160,280,206,58026,3950,3247,2412,835,3950,3825,25,18,1,40,0,0,0,41,0,362100,3950,0,61,448,622,530,428,408,199,245,1009,3247,2412,61,61,0,0,0,0,0,351,351,0,0,0,0,0,823,823,0,0,0,0,0,551,551,0,0,0,0,0,201,201,0,0,0,0,0,425,423,0,2,0,0,0,835,0,0,0,0,0,0,0,29,29,0,0,0,0,0,190,137,12,0,0,0,41,174,162,6,6,0,0,0,87,86,1,0,0,0,0,355,347,0,8,0,0,0,2255,1910,512,72,104,336,1398,345,160,81,28,8,45,79,185,68,0,0,68,117,2412,0,0,9,0,0,2,0,0,13,0,34,24,7,26,11,134,94,234,338,451,288,311,256,44,61,75,"VA_157","Rappahannock County","Virginia","VA","157"
"2016","ACSSF","2016e5","va",0,3,97,50,51,"05000US51177","Spotsylvania County,Virginia",129181,129181,63429,4208,4494,5222,3120,1706,924,677,2486,3823,3984,3919,4437,4824,4956,4252,1598,1854,1249,1362,1933,1054,860,487,65752,3945,4676,4743,2921,1574,968,680,2370,3965,4177,4367,4430,5143,5108,4573,1523,1863,1553,1550,2148,1302,1101,1072,129181,95246,20763,560,3273,159,5245,3935,533,3402,43105,33196,26268,6928,1812,5116,9909,7991,1918,84467,40592,388,57,444,753,657,1037,827,627,12788,2520,5608,2432,7585,3914,551,404,43875,270,136,289,703,393,638,901,682,13705,3500,6462,3651,7800,4072,383,290,43105,1481,1015,1033,1253,1465,1247,1351,1839,1477,3385,4846,6499,5064,3766,4273,3111,79742,46263,43105,33249,9856,46263,36180,3710,74,279,438,1360,794,937,2450,41,252900,46263,272,1068,12946,12908,10049,5488,1357,1014,323,838,43105,33249,982,888,0,0,0,0,94,9990,9630,31,8,0,0,321,16129,15126,26,10,3,55,909,4801,4494,0,11,0,12,284,811,807,0,4,0,0,0,536,513,16,0,0,0,7,9856,341,98,0,207,0,36,0,2244,1089,34,532,357,173,59,5125,3178,215,687,205,441,399,1540,1133,21,91,61,135,99,420,323,10,46,0,26,15,186,167,0,9,0,0,10,33196,26268,11464,2138,2281,7045,14804,6928,1812,798,204,123,471,1014,5116,2830,511,412,1907,2286,33249,622,200,185,117,79,78,79,64,221,96,144,325,187,1201,1503,2753,2738,5738,5162,6501,2609,1803,529,240,36,39,"VA_177","Spotsylvania County","Virginia","VA","177"
"2016","ACSSF","2016e5","va",0,3,98,50,51,"05000US51179","Stafford County,Virginia",139548,139548,70245,4487,5032,5782,3583,2076,846,1036,4020,4829,4623,4623,4902,5525,5575,4659,1144,1783,1011,1243,1561,926,534,445,69303,4424,4845,5677,3532,1893,824,774,2814,4219,4478,4921,4859,5825,5647,4283,1567,1707,985,1672,1718,1137,750,752,139548,96726,23914,439,4552,115,7443,6359,936,5423,44311,35967,28966,7001,1829,5172,8344,6648,1696,87903,43383,131,111,194,449,348,412,674,605,10208,2860,7292,2772,9494,6669,550,614,44520,178,118,146,332,305,560,702,414,10124,3145,8219,4787,9743,5033,411,303,44311,970,557,969,763,1014,1112,1358,1553,1123,3087,4215,5926,5304,4414,5779,6167,97528,46427,44311,33330,10981,46427,34934,6345,105,239,1303,1698,248,424,1131,0,314800,46427,246,2123,12663,12781,8466,5585,1976,1355,557,675,44311,33330,2007,1989,11,0,0,0,7,9398,9239,41,36,0,0,82,15056,14475,0,88,0,0,493,5240,5075,0,29,0,0,136,1173,1161,0,12,0,0,0,456,395,0,0,0,0,61,10981,347,263,0,43,0,41,0,2777,1882,5,549,54,200,87,5221,3003,91,1628,185,173,141,1874,1544,103,187,9,10,21,649,564,82,3,0,0,0,113,102,11,0,0,0,0,35967,28966,13851,2111,3000,8740,15115,7001,1829,1098,200,198,700,731,5172,3155,292,546,2317,2017,33330,427,123,144,86,213,92,52,68,15,155,103,32,82,437,787,1118,1394,4558,5265,10198,4407,3029,374,102,14,55,"VA_179","Stafford County","Virginia","VA","179"
"2016","ACSSF","2016e5","va",0,3,102,50,51,"05000US51187","Warren County,Virginia",38807,38807,19357,1073,1219,1325,805,512,294,171,817,1131,1228,1176,1090,1603,1626,1379,521,794,438,487,767,370,320,211,19450,1191,1301,1199,728,503,344,258,459,1095,1258,986,1311,1433,1682,1407,436,795,485,510,762,567,400,340,38807,35282,1520,63,422,4,208,1308,87,1221,14174,10239,7501,2738,776,1962,3935,3215,720,26608,13141,111,78,154,298,235,367,450,375,5260,833,1560,990,1684,554,113,79,13467,107,9,93,264,340,319,318,225,4784,1230,1702,1172,1875,899,65,65,14174,646,702,454,643,542,633,613,587,674,1149,1518,2024,1450,1037,949,553,63734,16146,14174,10737,3437,16146,13619,762,178,563,240,446,9,65,264,0,223300,16146,17,211,2658,2551,2456,2487,1366,1362,1245,1793,14174,10737,179,179,0,0,0,0,0,2167,2147,0,0,0,0,20,3756,3688,0,0,0,0,68,2466,2390,0,0,0,0,76,1416,1416,0,0,0,0,0,753,753,0,0,0,0,0,3437,26,26,0,0,0,0,0,251,232,0,19,0,0,0,837,424,109,155,9,53,87,849,650,37,150,0,12,0,906,568,222,116,0,0,0,568,200,191,177,0,0,0,10239,7501,2770,690,599,1481,4731,2738,776,287,68,9,210,489,1962,1089,212,179,698,873,10737,190,13,123,12,14,5,9,62,85,108,96,160,214,622,680,1308,866,1722,1711,1700,583,345,28,50,31,0,"VA_187","Warren County","Virginia","VA","187"
"2016","ACSSF","2016e5","va",0,3,108,50,51,"05000US51510","Alexandria city,Virginia",151473,151473,73054,5788,3719,2719,1658,885,556,398,2382,7504,9227,7375,6505,5290,4955,4053,1476,2048,1407,1365,1662,880,561,641,78419,5392,3815,2633,1588,768,649,851,2516,8792,9837,7655,6105,5390,4979,4756,1481,2554,1334,1725,2025,1328,1066,1180,151473,95026,32678,240,9804,46,6238,7441,1676,5765,68063,33043,24538,8505,2657,5848,35020,28288,6732,115156,54949,508,649,900,428,509,432,396,834,6361,1688,5905,1984,16375,11317,4595,2068,60207,822,460,983,652,697,398,597,662,7355,2161,5599,2677,17514,13875,3775,1980,68063,2506,1372,1312,1966,1588,1850,2260,2599,1885,4132,6825,9411,7691,5705,6751,10210,89200,75087,68063,28710,39353,75087,10522,15606,941,2278,6708,10283,4051,24649,32,17,520700,75087,495,1104,8182,8324,7003,13032,13797,8665,8091,6394,68063,28710,423,324,12,0,44,43,0,2969,1435,31,151,276,1076,0,5824,3713,164,467,264,1208,8,7292,3137,43,768,203,3141,0,7973,6334,345,1072,45,177,0,4229,3987,95,56,45,46,0,39353,1007,13,21,100,77,796,0,4318,365,130,600,266,2957,0,8274,1500,297,2097,801,3579,0,16753,1608,712,6603,954,6876,0,7310,1670,751,2752,510,1627,0,1691,726,343,352,64,165,41,33043,24538,10292,4742,1836,3714,14246,8505,2657,1062,365,62,635,1595,5848,3237,599,643,1995,2611,28710,387,0,23,33,19,8,0,26,17,35,114,0,108,169,345,685,845,2536,1741,3638,2956,8088,4382,1853,419,283,"VA_510","Alexandria city","Virginia","VA","510"
"2016","ACSSF","2016e5","va",0,3,117,50,51,"05000US51600","Fairfax city,Virginia",23620,23620,11626,802,713,578,377,214,142,215,479,973,868,721,860,848,830,811,253,439,241,320,281,292,220,149,11994,714,585,652,511,273,168,229,351,773,751,882,669,849,881,872,237,500,262,430,359,464,282,300,23620,16385,1136,99,3641,11,1084,1264,380,884,8476,5937,4684,1253,407,846,2539,1680,859,16617,8106,83,71,92,19,63,79,84,119,1281,302,972,248,2437,1585,311,360,8511,118,110,83,77,64,128,50,117,1402,419,1072,470,2645,1360,247,149,8476,264,61,141,222,216,233,231,166,239,599,736,961,992,794,1195,1426,104065,8801,8476,5992,2484,8801,4725,1854,8,103,274,1387,82,368,0,0,487700,8801,45,92,785,995,568,1082,2424,2203,443,164,8476,5992,107,107,0,0,0,0,0,600,483,25,12,0,80,0,850,792,19,11,17,11,0,2148,1880,0,232,8,28,0,2135,2106,0,20,0,9,0,152,132,0,20,0,0,0,2484,15,0,0,0,15,0,0,170,128,0,33,0,9,0,624,158,25,344,31,66,0,1203,369,29,657,11,137,0,460,230,13,201,0,16,0,12,0,0,0,0,12,0,5937,4684,1889,618,236,1035,2795,1253,407,176,53,40,83,231,846,272,31,55,186,574,5992,0,0,0,0,0,0,0,19,18,10,0,0,0,41,92,85,36,193,241,855,1603,2149,495,130,0,25,"VA_600","Fairfax city","Virginia","VA","600"
"2016","ACSSF","2016e5","va",0,3,118,50,51,"05000US51610","Falls Church city,Virginia",13597,13597,6577,407,559,494,294,117,108,61,234,325,477,531,503,427,520,353,211,309,100,125,167,104,107,44,7020,472,405,475,251,94,53,34,211,470,475,438,437,593,646,419,295,208,209,139,205,251,73,167,13597,10472,742,0,1243,0,520,620,67,553,5301,3266,2634,632,113,519,2035,1758,277,9328,4303,9,0,0,0,32,0,0,0,249,84,293,73,1551,1294,403,315,5025,0,37,7,0,48,6,0,52,354,110,286,206,1938,1329,444,208,5301,100,88,140,106,129,25,105,126,88,369,330,641,624,338,750,1342,115244,5709,5301,3162,2139,5709,2260,760,0,93,66,442,217,1851,20,0,724000,5709,63,127,742,339,392,796,890,1122,843,395,5301,3162,106,87,0,0,0,19,0,447,179,0,18,0,250,0,307,294,0,13,0,0,0,618,469,0,36,14,99,0,1351,1337,0,6,0,8,0,333,333,0,0,0,0,0,2139,84,0,0,0,22,62,0,238,11,0,15,29,183,0,314,38,10,35,52,179,0,928,95,6,287,51,489,0,513,144,43,40,27,259,0,62,7,23,32,0,0,0,3266,2634,1262,248,254,760,1372,632,113,27,0,0,27,86,519,309,45,0,264,210,3162,18,0,0,0,0,0,0,0,0,15,0,0,0,9,10,18,17,72,18,164,258,1096,980,406,70,11,"VA_610","Falls Church city","Virginia","VA","610"
"2016","ACSSF","2016e5","va",0,3,120,50,51,"05000US51630","Fredericksburg city,Virginia",27853,27853,13066,1183,904,776,323,563,269,406,734,1508,736,1093,768,677,696,731,276,204,272,219,238,211,174,105,14787,811,809,534,459,944,710,1105,882,1214,963,1074,795,642,808,750,177,432,182,281,422,307,277,209,27853,17816,6446,54,629,26,1277,1605,305,1300,10271,5491,3342,2149,244,1905,4780,3865,915,16441,7908,44,222,59,45,28,157,83,118,1992,236,1059,294,2293,842,200,236,8533,75,27,25,30,70,78,276,97,2121,688,1115,548,1841,1217,168,157,10271,799,538,448,507,410,552,461,488,606,772,857,1241,848,467,688,589,53980,11387,10271,3575,6696,11387,4519,1281,313,526,1050,2087,947,664,0,0,321500,11387,7,902,1861,1035,955,2490,1071,740,512,1814,10271,3575,365,355,0,0,10,0,0,772,729,0,0,43,0,0,365,340,8,17,0,0,0,690,690,0,0,0,0,0,556,544,0,0,12,0,0,827,795,20,0,12,0,0,6696,544,155,0,147,206,36,0,779,373,0,199,88,119,0,1436,220,131,700,109,276,0,2664,419,259,1579,287,120,0,505,191,115,154,7,38,0,768,292,238,135,68,35,0,5491,3342,1423,522,345,556,1919,2149,244,62,6,0,56,182,1905,1301,373,239,689,604,3575,34,0,20,12,21,0,8,0,0,0,34,49,57,92,80,69,184,488,403,1102,485,323,94,13,0,7,"VA_630","Fredericksburg city","Virginia","VA","630"
"2016","ACSSF","2016e5","va",0,3,127,50,51,"05000US51683","Manassas city,Virginia",41149,41149,20455,1693,1655,1422,786,456,201,258,1091,1612,1777,1443,1659,1389,1353,1328,296,608,344,238,437,198,105,106,20694,1715,1582,1335,860,537,297,147,884,1661,1676,1475,1397,1391,1511,1273,488,524,306,412,421,274,288,240,41149,28650,5660,333,2195,103,2528,1680,376,1304,12430,9476,7477,1999,528,1471,2954,2394,560,26230,12893,427,171,584,527,187,217,216,252,3470,616,1596,921,2383,982,181,163,13337,604,107,338,337,213,131,253,286,3237,870,1713,1068,2556,1426,151,47,12430,457,142,343,249,402,556,547,601,410,1212,1369,1964,1233,1269,946,730,74371,13385,12430,7727,4703,13385,5581,3709,120,487,801,1895,205,402,185,0,293500,13385,7,263,1223,2280,4790,2398,1459,433,109,423,12430,7727,183,138,0,22,23,0,0,608,563,0,5,0,0,40,4170,3791,49,289,0,0,41,2230,2108,15,31,0,7,69,342,292,16,7,9,0,18,194,194,0,0,0,0,0,4703,79,12,18,0,26,23,0,408,133,13,94,74,85,9,2443,691,260,1234,42,216,0,1400,660,73,609,7,51,0,181,153,0,28,0,0,0,192,19,76,85,0,12,0,9476,7477,3412,848,931,1633,4065,1999,528,212,44,69,99,316,1471,924,150,218,556,547,7727,53,22,47,17,20,46,0,0,18,6,0,28,35,275,166,549,278,1161,1314,2430,900,266,49,0,0,47,"VA_683","Manassas city","Virginia","VA","683"
