"ZCTA","NAME","LSAD","STATE","COUNTY","new_constructions","existing_constructions","new_existing_constructions_ratio","share_single_family_new_constructions","total_single_family_households_since_2000","total_single_family_households","CENSUSAREA","zcta_area","intersected_area","percent_intersected_area","brks"
"20011","Montgomery","County",24,"031",1213,23075,0.05,0.09,107,13612,491.254,12660480.7999454,1.53183937072754e-05,1.20993775428667e-12,"1942"
"20012","Montgomery","County",24,"031",286,5659,0.05,0.05,13,3658,491.254,5803079.64819336,15.5933281779289,2.68707809012815e-06,"642"
"20015","Montgomery","County",24,"031",389,6048,0.06,0.12,48,4560,491.254,8925388.95455337,11.4889633655548,1.28722271085941e-06,"642"
"20016","Montgomery","County",24,"031",646,13111,0.05,0.33,213,6788,491.254,11927452.3369294,0.00125785984078428,1.05459221739225e-10,"1942"
"20147","Montgomery","County",24,"031",9774,11701,0.84,0.71,6894,15957,491.254,52295060.5249333,4.20785450935364,8.04637085628271e-08,"12036"
"20165","Montgomery","County",24,"031",2100,9161,0.23,0.68,1438,9512,491.254,25850254.1350423,0.807036161422729,3.12196606349306e-08,"12036"
"20176","Montgomery","County",24,"031",8442,8387,1.01,0.84,7085,12708,491.254,148765692.3985,7.02276736497879,4.72069013477036e-08,"12036"
"20705","Montgomery","County",24,"031",1121,7681,0.15,0.76,855,5911,491.254,41345615.7018464,461452.76584816,0.0111608633228687,"1942"
"20707","Montgomery","County",24,"031",2542,9575,0.27,0.6,1526,7517,491.254,29389852.2616729,1922579.24055386,0.0654164309311987,"12036"
"20723","Montgomery","County",24,"031",3250,8113,0.4,0.78,2544,9133,491.254,35085276.6334101,5042.80127269961,0.00014372984216113,"12036"
"20759","Montgomery","County",24,"031",985,558,1.77,0.92,905,1463,491.254,17214245.612834,70114.6499021649,0.004073059690161,"1942"
"20777","Montgomery","County",24,"031",155,977,0.16,1,155,1132,491.254,19644349.7401282,357170.052646848,0.0181818211023419,"156"
"20783","Montgomery","County",24,"031",253,12204,0.02,0.22,56,5727,491.254,14547634.7671438,5220.01231973642,0.000358822063056323,"642"
"20812","Montgomery","County",24,"031",6,94,0.06,1,6,99,491.254,876482.654953003,876482.689589024,1.00000003951706,"156"
"20814","Montgomery","County",24,"031",1671,11234,0.15,0.26,439,5668,491.254,13206170.6888839,13206170.6888839,1,"1942"
"20815","Montgomery","County",24,"031",985,11952,0.08,0.4,393,7035,491.254,14101992.6560829,14102936.473664,1.00006692795864,"1942"
"20816","Montgomery","County",24,"031",306,5773,0.05,0.89,272,4750,491.254,10625517.4215522,10619779.3284448,0.999459970476757,"642"
"20817","Montgomery","County",24,"031",1433,11833,0.12,0.77,1101,11438,491.254,36217630.3860575,36217630.3860575,1,"1942"
"20818","Montgomery","County",24,"031",112,681,0.16,0.88,99,744,491.254,3645859.43826887,3645859.56255531,1.00000003408975,"156"
"20832","Montgomery","County",24,"031",979,7837,0.12,0.77,758,8061,491.254,26114576.2806139,26114576.2806139,1,"1942"
"20833","Montgomery","County",24,"031",410,1966,0.21,1,410,2341,491.254,52390690.5084374,47461298.3304338,0.905910914130636,"642"
"20837","Montgomery","County",24,"031",242,1756,0.14,1,242,1985,491.254,118529174.142168,118529159.75714,0.999999878637232,"642"
"20838","Montgomery","County",24,"031",0,85,0,0,0,85,491.254,7012613.16269064,7012613.16269064,1,"156"
"20839","Montgomery","County",24,"031",0,23,0,0,0,23,491.254,12748897.0177481,12748897.0177481,1,"156"
"20841","Montgomery","County",24,"031",2118,749,2.83,0.94,1997,2746,491.254,69665244.3398016,69665244.3398016,1,"12036"
"20842","Montgomery","County",24,"031",73,634,0.12,0.81,59,693,491.254,144607550.591817,105801260.974307,0.731644098398098,"156"
"20850","Montgomery","County",24,"031",6654,12521,0.53,0.41,2713,11404,491.254,36728390.1645798,36728390.1645798,1,"12036"
"20851","Montgomery","County",24,"031",465,4425,0.11,0.02,10,3328,491.254,6086656.01204705,6086656.01204705,1,"642"
"20852","Montgomery","County",24,"031",4291,16152,0.27,0.04,189,7064,491.254,21577225.4165254,21577225.4165254,1,"12036"
"20853","Montgomery","County",24,"031",254,9381,0.03,1,254,8578,491.254,23738254.9755324,23738254.9755324,1,"642"
"20854","Montgomery","County",24,"031",1212,15274,0.08,0.85,1032,16253,491.254,94509865.763139,94509716.683898,0.999998422606574,"1942"
"20855","Montgomery","County",24,"031",322,4623,0.07,0.66,212,4597,491.254,34561750.5600028,34561750.5600028,1,"642"
"20860","Montgomery","County",24,"031",437,513,0.85,1,437,803,491.254,9907308.87969363,9907308.87969363,1,"642"
"20861","Montgomery","County",24,"031",159,392,0.41,1,159,551,491.254,9899572.0799509,9882424.5575065,0.998267852155032,"642"
"20862","Montgomery","County",24,"031",14,97,0.14,1,14,111,491.254,3066795.38869667,3060117.18760082,0.99782241713273,"156"
"20866","Montgomery","County",24,"031",371,4365,0.08,1,371,4165,491.254,18970552.5146591,18899859.6398902,0.996273546871431,"642"
"20868","Montgomery","County",24,"031",21,196,0.11,1,21,217,491.254,5203895.03634545,5203895.03634545,1,"156"
"20871","Montgomery","County",24,"031",5039,1201,4.2,0.87,4369,5504,491.254,53356061.8743873,50702602.3669164,0.950268827678517,"12036"
"20872","Montgomery","County",24,"031",444,3878,0.11,0.97,429,3973,491.254,54048798.5348558,54045586.4677548,0.99994057098052,"642"
"20874","Montgomery","County",24,"031",3633,18227,0.2,0.61,2207,14456,491.254,58459166.0035546,58459163.908223,0.999999964157347,"12036"
"20876","Montgomery","County",24,"031",1413,6938,0.2,0.57,807,6191,491.254,30336821.1588094,30336821.1588094,1,"1942"
"20877","Montgomery","County",24,"031",2415,10445,0.23,0.39,937,6192,491.254,14983548.7681346,14983548.7681346,1,"12036"
"20878","Montgomery","County",24,"031",3128,19765,0.16,0.72,2251,16482,491.254,57765090.7877636,57765090.7877636,1,"12036"
"20879","Montgomery","County",24,"031",390,7897,0.05,0.47,185,6305,491.254,19980480.4733474,19980480.4733474,1,"642"
"20880","Montgomery","County",24,"031",13,195,0.07,1,13,207,491.254,606894.016048491,606894.016048491,1,"156"
"20882","Montgomery","County",24,"031",706,3609,0.2,1,706,4262,491.254,100399626.129996,100372677.239197,0.999731583753471,"1942"
"20886","Montgomery","County",24,"031",307,11652,0.03,0.31,96,8724,491.254,12408205.5991739,12408205.5991739,1,"642"
"20895","Montgomery","County",24,"031",269,6745,0.04,0.77,208,6069,491.254,10611844.9100863,10611844.9100863,1,"642"
"20896","Montgomery","County",24,"031",12,311,0.04,1,12,323,491.254,650561.16475445,650561.16475445,1,"156"
"20899","Montgomery","County",24,"031",0,177,0,0,0,0,491.254,191068.137811244,191068.137811244,1,"156"
"20901","Montgomery","County",24,"031",281,12108,0.02,0.74,207,9165,491.254,13975368.8919389,13975368.8919389,1,"642"
"20902","Montgomery","County",24,"031",1816,14851,0.12,0.35,631,11924,491.254,19760898.065731,19760898.065731,1,"1942"
"20903","Montgomery","County",24,"031",139,7106,0.02,0.06,9,3045,491.254,9296222.28550817,8118113.43925023,0.873270151027425,"156"
"20904","Montgomery","County",24,"031",2846,17816,0.16,0.35,987,11757,491.254,35606543.836366,35276315.7463671,0.990725634829471,"12036"
"20905","Montgomery","County",24,"031",376,5508,0.07,0.98,367,5809,491.254,33858458.7586198,33835165.5212567,0.999312040824743,"642"
"20906","Montgomery","County",24,"031",1793,23458,0.08,0.43,772,14219,491.254,31436186.5011489,31436186.5011489,1,"1942"
"20910","Montgomery","County",24,"031",4256,15799,0.27,0.08,342,6371,491.254,11894977.8716655,11894979.9570951,1.00000017532018,"12036"
"20912","Montgomery","County",24,"031",252,8920,0.03,0.44,112,3964,491.254,7053714.0166749,6437356.80953336,0.912619478804432,"642"
"21029","Montgomery","County",24,"031",1125,2325,0.48,0.81,913,3181,491.254,41724562.4786412,9085.81029105559,0.000217756873920646,"1942"
"21036","Montgomery","County",24,"031",228,508,0.45,1,228,736,491.254,17570219.4871966,15983.0511471629,0.000909667130727068,"642"
"21737","Montgomery","County",24,"031",279,377,0.74,1,279,656,491.254,13322732.5144584,11467.1195021868,0.000860718286563372,"642"
"21754","Montgomery","County",24,"031",379,1771,0.21,0.89,336,2094,491.254,61539273.884357,6823.80454349518,0.000110885360076206,"642"
"21770","Montgomery","County",24,"031",136,1696,0.08,1,136,1832,491.254,28622554.3571894,122342.361385003,0.00427433414426455,"156"
"21771","Montgomery","County",24,"031",2172,7456,0.29,1,2172,9511,491.254,220778674.345171,8211322.76617968,0.0371925539934254,"12036"
"21797","Montgomery","County",24,"031",496,2281,0.22,1,496,2697,491.254,112666324.114287,29275.6802740323,0.000259844106073217,"642"
"22066","Montgomery","County",24,"031",830,5009,0.17,1,830,5839,491.254,70599497.7739723,206973.153294683,0.00293165192133968,"1942"
"22101","Montgomery","County",24,"031",1537,8911,0.17,0.93,1432,9584,491.254,35439944.8821993,5020.36671924591,0.00014165842345222,"1942"
"22102","Montgomery","County",24,"031",2323,8077,0.29,0.33,764,3575,491.254,27337777.4810894,0,0,"12036"
