FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Owner occupied:,Built 2000 or later:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1980 to 1999:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1960 to 1979:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1940 to 1959:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1939 or earlier:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Renter occupied:,Built 2000 or later:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1980 to 1999:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1960 to 1979:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1940 to 1959:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1939 or earlier:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc."
ACSSF,2013e5,wv,000,0111,0000255,060,54,091,06000US5409193175,"Tygart district, Taylor County, West Virginia",2091,1623,82,53,0,0,0,0,29,299,195,0,0,0,0,104,274,220,0,0,0,0,54,287,267,0,0,0,0,20,681,669,12,0,0,0,0,468,0,0,0,0,0,0,0,73,22,24,10,0,17,0,184,10,8,34,0,98,34,91,79,12,0,0,0,0,120,92,28,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000256,060,54,091,06000US5409193621,"Western district, Taylor County, West Virginia",2505,1956,475,361,0,0,0,0,114,624,505,0,0,0,0,119,434,353,0,0,0,0,81,189,189,0,0,0,0,0,234,234,0,0,0,0,0,549,8,1,0,7,0,0,0,245,10,58,55,0,0,122,121,26,19,16,52,0,8,54,43,9,0,0,0,2,121,121,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000257,060,54,093,06000US5409390192,"Black Fork district, Tucker County, West Virginia",1501,1140,51,44,0,0,0,0,7,341,245,0,0,0,0,96,343,310,0,0,0,0,33,116,113,3,0,0,0,0,289,289,0,0,0,0,0,361,11,4,7,0,0,0,0,52,14,8,0,14,0,16,162,94,27,11,4,0,26,30,26,4,0,0,0,0,106,102,4,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000258,060,54,093,06000US5409390624,"Clover district, Tucker County, West Virginia",141,134,0,0,0,0,0,0,0,71,48,0,0,0,0,23,42,38,0,0,0,0,4,0,0,0,0,0,0,0,21,21,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000259,060,54,093,06000US5409390744,"Davis district, Tucker County, West Virginia",317,214,15,15,0,0,0,0,0,77,72,0,0,0,0,5,40,32,0,0,0,0,8,16,15,0,0,0,0,1,66,66,0,0,0,0,0,103,0,0,0,0,0,0,0,20,9,5,6,0,0,0,9,0,0,9,0,0,0,28,28,0,0,0,0,0,46,44,2,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000260,060,54,093,06000US5409390948,"Dry Fork district, Tucker County, West Virginia",304,274,11,11,0,0,0,0,0,189,189,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,30,0,0,0,0,0,0,0,11,11,0,0,0,0,0,9,9,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000261,060,54,093,06000US5409391056,"Fairfax district, Tucker County, West Virginia",352,274,17,17,0,0,0,0,0,86,59,0,0,0,0,27,43,39,0,0,0,0,4,23,20,0,0,0,0,3,105,105,0,0,0,0,0,78,11,11,0,0,0,0,0,17,0,0,7,3,7,0,12,0,6,0,0,0,6,10,10,0,0,0,0,0,28,16,6,6,0,0,0
ACSSF,2013e5,wv,000,0111,0000262,060,54,093,06000US5409391896,"Licking district, Tucker County, West Virginia",37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000263,060,54,093,06000US5409392688,"St. George district, Tucker County, West Virginia",398,367,65,65,0,0,0,0,0,105,97,0,0,0,0,8,105,89,0,0,0,0,16,31,31,0,0,0,0,0,61,61,0,0,0,0,0,31,0,0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,4,4,0,0,0,0,0,10,10,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000264,060,54,095,06000US5409590469,"Central district, Tyler County, West Virginia",953,707,66,38,0,0,0,0,28,174,152,0,0,0,0,22,190,159,0,0,0,0,31,72,72,0,0,0,0,0,205,205,0,0,0,0,0,246,10,10,0,0,0,0,0,59,35,0,11,6,0,7,106,0,14,5,7,0,80,14,7,0,7,0,0,0,57,46,7,4,0,0,0
ACSSF,2013e5,wv,000,0111,0000265,060,54,095,06000US5409592334,"North district, Tyler County, West Virginia",835,680,14,4,0,0,0,0,10,203,187,0,0,0,0,16,227,200,0,0,0,0,27,107,107,0,0,0,0,0,129,129,0,0,0,0,0,155,5,5,0,0,0,0,0,33,23,0,2,0,0,8,47,13,3,0,0,0,31,30,25,5,0,0,0,0,40,40,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000266,060,54,095,06000US5409592898,"South district, Tyler County, West Virginia",967,868,55,25,0,0,0,0,30,322,279,0,0,0,0,43,209,141,0,0,0,0,68,88,88,0,0,0,0,0,194,178,16,0,0,0,0,99,28,9,0,0,0,0,19,19,16,0,0,0,0,3,0,0,0,0,0,0,0,20,20,0,0,0,0,0,32,32,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000267,060,54,095,06000US5409593592,"West district, Tyler County, West Virginia",957,745,26,14,0,0,0,0,12,106,59,0,0,0,0,47,169,142,0,0,0,0,27,197,193,0,0,0,0,4,247,247,0,0,0,0,0,212,8,8,0,0,0,0,0,22,4,0,0,18,0,0,62,23,8,19,2,6,4,50,43,7,0,0,0,0,70,59,9,0,2,0,0
ACSSF,2013e5,wv,000,0111,0000268,060,54,097,06000US5409791102,"First district, Upshur County, West Virginia",2900,1875,163,114,0,0,0,0,49,398,346,0,0,0,0,52,642,519,0,0,0,0,123,301,292,0,0,0,0,9,371,371,0,0,0,0,0,1025,45,0,45,0,0,0,0,281,29,73,13,6,50,110,379,120,76,0,0,62,121,172,111,13,23,0,0,25,148,102,31,15,0,0,0
ACSSF,2013e5,wv,000,0111,0000269,060,54,097,06000US5409792745,"Second district, Upshur County, West Virginia",2895,2353,157,130,0,0,0,0,27,961,635,0,0,0,0,326,762,604,0,0,0,0,158,200,161,0,0,0,0,39,273,273,0,0,0,0,0,542,18,0,0,0,0,0,18,195,95,0,35,0,0,65,221,115,22,72,0,0,12,13,13,0,0,0,0,0,95,95,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000270,060,54,097,06000US5409793105,"Third district, Upshur County, West Virginia",3216,2727,250,139,0,0,0,0,111,1028,800,0,0,0,0,228,949,878,0,0,0,0,71,269,269,0,0,0,0,0,231,231,0,0,0,0,0,489,114,0,19,11,20,0,64,184,15,59,9,0,0,101,59,43,8,0,0,0,8,42,42,0,0,0,0,0,90,90,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000271,060,54,099,06000US5409990324,"Butler district, Wayne County, West Virginia",3749,2993,684,305,0,0,0,0,379,1113,801,0,0,0,0,312,824,726,0,0,0,0,98,168,168,0,0,0,0,0,204,204,0,0,0,0,0,756,58,12,0,0,0,0,46,446,126,42,59,3,0,216,143,42,0,0,0,0,101,60,41,19,0,0,0,0,49,49,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000272,060,54,099,06000US5409990492,"Ceredo district, Wayne County, West Virginia",2901,2086,86,86,0,0,0,0,0,329,274,0,0,0,0,55,644,581,50,0,0,0,13,702,666,0,0,0,0,36,325,325,0,0,0,0,0,815,9,0,0,9,0,0,0,289,39,27,95,54,15,59,324,80,42,93,23,0,86,119,85,20,14,0,0,0,74,57,17,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000273,060,54,099,06000US5409993036,"Stonewall district, Wayne County, West Virginia",3052,2433,321,163,0,0,0,0,158,919,495,10,0,0,0,414,746,546,0,0,0,0,200,228,228,0,0,0,0,0,219,219,0,0,0,0,0,619,44,44,0,0,0,0,0,215,83,0,0,0,14,118,212,90,9,0,0,0,113,78,55,0,0,0,0,23,70,31,39,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000274,060,54,099,06000US5409993372,"Union district, Wayne County, West Virginia",3425,2697,313,143,0,0,15,0,155,954,733,0,0,0,0,221,943,829,0,0,0,0,114,354,354,0,0,0,0,0,133,133,0,0,0,0,0,728,89,30,12,0,0,0,47,252,108,21,26,41,39,17,149,41,3,0,0,0,105,76,62,0,0,0,0,14,162,158,4,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000275,060,54,099,06000US5409993624,"Westmoreland district, Wayne County, West Virginia",3428,2697,198,107,0,0,0,0,91,363,314,0,0,0,0,49,843,837,0,0,0,0,6,889,889,0,0,0,0,0,404,404,0,0,0,0,0,731,0,0,0,0,0,0,0,151,21,60,52,0,11,7,242,167,21,54,0,0,0,208,140,40,28,0,0,0,130,119,0,0,11,0,0
ACSSF,2013e5,wv,000,0111,0000276,060,54,101,06000US5410190471,"Central district, Webster County, West Virginia",1287,913,46,8,0,0,0,0,38,226,124,0,0,0,0,102,276,212,0,0,0,0,64,258,258,0,0,0,0,0,107,104,3,0,0,0,0,374,4,4,0,0,0,0,0,79,9,3,14,34,0,19,139,48,14,33,0,5,39,83,62,5,0,0,0,16,69,32,9,10,18,0,0
ACSSF,2013e5,wv,000,0111,0000277,060,54,101,06000US5410192360,"Northern district, Webster County, West Virginia",1103,946,59,59,0,0,0,0,0,308,175,0,0,0,0,133,169,169,0,0,0,0,0,189,189,0,0,0,0,0,221,221,0,0,0,0,0,157,0,0,0,0,0,0,0,21,0,0,10,0,0,11,69,53,0,5,0,0,11,38,38,0,0,0,0,0,29,14,0,15,0,0,0
ACSSF,2013e5,wv,000,0111,0000278,060,54,101,06000US5410192925,"Southern district, Webster County, West Virginia",1538,1203,96,57,0,0,0,0,39,232,66,0,0,0,0,166,454,388,0,0,0,0,66,321,321,0,0,0,0,0,100,99,0,0,0,0,1,335,45,0,0,0,0,0,45,67,22,5,0,0,0,40,152,66,0,81,0,0,5,27,18,9,0,0,0,0,44,32,12,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000279,060,54,103,06000US5410390794,"District 1, Wetzel County, West Virginia",2428,1949,126,77,0,0,0,0,49,400,298,0,0,0,0,102,435,258,5,0,0,0,172,490,467,0,0,0,0,23,498,498,0,0,0,0,0,479,14,0,0,0,0,0,14,107,28,15,9,0,0,55,180,41,26,22,5,0,86,66,66,0,0,0,0,0,112,110,2,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000280,060,54,103,06000US5410390830,"District 2, Wetzel County, West Virginia",2214,1771,153,57,0,0,0,0,96,356,283,0,0,0,0,73,477,395,0,0,0,0,82,500,500,0,0,0,0,0,285,285,0,0,0,0,0,443,67,16,0,0,0,0,51,139,11,30,0,0,17,81,107,28,15,24,0,0,40,62,43,0,19,0,0,0,68,68,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000281,060,54,103,06000US5410390867,"District 3, Wetzel County, West Virginia",2261,1753,48,28,0,0,0,0,20,286,146,0,0,0,0,140,506,426,0,0,0,0,80,549,543,6,0,0,0,0,364,352,12,0,0,0,0,508,26,13,13,0,0,0,0,74,0,33,8,12,0,21,272,15,96,27,79,16,39,85,25,14,35,0,11,0,51,51,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000282,060,54,105,06000US5410590473,"Central district, Wirt County, West Virginia",728,506,49,23,0,0,0,0,26,183,128,0,0,0,0,55,147,97,0,0,0,0,50,75,75,0,0,0,0,0,52,52,0,0,0,0,0,222,0,0,0,0,0,0,0,50,11,8,11,2,0,18,71,41,4,0,0,0,26,67,54,0,13,0,0,0,34,25,0,9,0,0,0
ACSSF,2013e5,wv,000,0111,0000283,060,54,105,06000US5410592344,"Northeast district, Wirt County, West Virginia",777,734,76,49,0,0,0,0,27,321,152,0,0,0,0,169,212,140,0,0,0,0,72,68,68,0,0,0,0,0,57,57,0,0,0,0,0,43,0,0,0,0,0,0,0,14,0,0,0,0,0,14,29,21,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000284,060,54,105,06000US5410592958,"Southwest district, Wirt County, West Virginia",922,782,50,50,0,0,0,0,0,277,122,7,0,0,0,148,234,192,0,0,0,0,42,113,113,0,0,0,0,0,108,108,0,0,0,0,0,140,0,0,0,0,0,0,0,72,44,0,0,0,0,28,21,21,0,0,0,0,0,35,35,0,0,0,0,0,12,12,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000285,060,54,107,06000US5410790588,"Clay district, Wood County, West Virginia",2483,1984,241,155,0,0,0,0,86,495,416,0,0,0,0,79,672,610,10,0,0,0,52,436,436,0,0,0,0,0,140,140,0,0,0,0,0,499,32,0,11,0,0,0,21,132,56,11,36,15,0,14,182,124,12,0,0,0,46,130,90,27,13,0,0,0,23,23,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000286,060,54,107,06000US5410791560,"Harris district, Wood County, West Virginia",642,562,72,49,0,0,0,0,23,227,167,0,0,0,0,60,145,100,0,0,0,0,45,39,39,0,0,0,0,0,79,79,0,0,0,0,0,80,0,0,0,0,0,0,0,44,0,12,0,0,0,32,19,11,0,0,0,0,8,0,0,0,0,0,0,0,17,17,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000287,060,54,107,06000US5410791980,"Lubeck district, Wood County, West Virginia",4233,3386,325,305,0,0,0,0,20,1047,936,12,0,0,0,99,1339,1285,0,11,0,0,43,494,494,0,0,0,0,0,181,181,0,0,0,0,0,847,73,0,51,22,0,0,0,374,82,66,57,36,8,125,198,64,78,33,0,0,23,115,69,0,46,0,0,0,87,87,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000288,060,54,107,06000US5410792424,"Parkersburg district, Wood County, West Virginia",12504,7725,278,245,11,0,0,0,22,768,603,0,0,0,0,165,1922,1862,5,0,0,0,55,3063,3053,0,0,10,0,0,1694,1646,26,22,0,0,0,4779,192,62,65,9,23,8,25,1067,93,366,423,18,111,56,1620,379,254,446,160,323,58,1016,757,150,47,9,53,0,884,537,246,92,0,9,0
ACSSF,2013e5,wv,000,0111,0000289,060,54,107,06000US5410792856,"Slate district, Wood County, West Virginia",1726,1435,293,293,0,0,0,0,0,468,334,0,0,0,0,134,541,531,0,0,0,0,10,73,73,0,0,0,0,0,60,60,0,0,0,0,0,291,54,0,8,16,30,0,0,118,14,41,44,0,0,19,104,104,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000290,060,54,107,06000US5410793024,"Steele district, Wood County, West Virginia",504,458,86,61,0,0,0,0,25,178,137,0,0,0,0,41,65,30,0,0,0,0,35,40,40,0,0,0,0,0,89,89,0,0,0,0,0,46,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,7,7,0,0,0,0,0,28,28,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000291,060,54,107,06000US5410793180,"Tygart district, Wood County, West Virginia",5613,3732,205,132,0,0,0,0,73,765,466,0,0,0,0,299,1085,1029,11,0,0,0,45,1059,1059,0,0,0,0,0,618,611,7,0,0,0,0,1881,177,61,71,20,0,0,25,345,43,47,63,49,75,68,796,267,246,69,77,45,92,413,363,50,0,0,0,0,150,130,11,0,0,9,0
ACSSF,2013e5,wv,000,0111,0000292,060,54,107,06000US5410793384,"Union district, Wood County, West Virginia",1803,1664,297,193,0,0,0,0,104,627,470,0,0,0,0,157,513,460,0,0,0,0,53,153,126,0,0,0,0,27,74,74,0,0,0,0,0,139,0,0,0,0,0,0,0,66,0,0,23,8,0,35,40,20,0,0,0,0,20,11,0,11,0,0,0,0,22,22,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000293,060,54,107,06000US5410793444,"Walker district, Wood County, West Virginia",461,461,41,20,0,0,0,0,21,106,46,0,0,0,0,60,119,91,0,0,0,0,28,133,103,0,0,0,0,30,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000294,060,54,107,06000US5410793672,"Williams district, Wood County, West Virginia",5600,4589,310,300,0,0,0,0,10,1043,877,7,0,0,0,159,1520,1433,9,0,0,0,78,1120,1120,0,0,0,0,0,596,596,0,0,0,0,0,1011,83,23,53,7,0,0,0,200,39,45,107,0,0,9,362,184,69,72,0,0,37,234,143,75,16,0,0,0,132,132,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000295,060,54,109,06000US5410990795,"District 1, Wyoming County, West Virginia",2986,2500,198,88,0,0,0,0,110,470,243,0,0,0,0,227,718,554,0,0,0,0,164,706,700,6,0,0,0,0,408,408,0,0,0,0,0,486,32,17,0,0,0,0,15,128,58,0,0,0,0,70,87,68,4,0,6,0,9,128,100,13,15,0,0,0,111,37,36,38,0,0,0
ACSSF,2013e5,wv,000,0111,0000296,060,54,109,06000US5410990831,"District 2, Wyoming County, West Virginia",2767,2210,292,158,0,0,0,0,134,651,426,0,0,0,0,225,657,364,0,0,0,0,293,436,431,0,0,0,0,5,174,171,0,0,0,0,3,557,100,12,0,0,0,0,88,138,54,10,12,0,0,62,149,26,30,41,0,0,52,134,134,0,0,0,0,0,36,36,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000297,060,54,109,06000US5410990868,"District 3, Wyoming County, West Virginia",3348,2753,328,218,0,0,0,0,110,782,382,0,0,0,0,400,931,674,0,0,0,0,257,499,499,0,0,0,0,0,213,213,0,0,0,0,0,595,31,12,0,0,0,0,19,264,77,11,28,24,0,124,126,67,4,27,0,0,28,141,141,0,0,0,0,0,33,17,16,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000298,070,54,001,07000US540019232863292,"Philippi city (part), North district, Barbour County, West Virginia",827,400,5,5,0,0,0,0,0,34,34,0,0,0,0,0,121,121,0,0,0,0,0,46,46,0,0,0,0,0,194,194,0,0,0,0,0,427,13,0,0,13,0,0,0,70,3,0,21,3,43,0,180,65,13,34,5,58,5,58,21,3,24,0,10,0,106,66,24,10,0,6,0
ACSSF,2013e5,wv,000,0111,0000299,070,54,001,07000US540019232899999,"Remainder of North district, North district, Barbour County, West Virginia",1658,1372,179,118,0,0,0,0,61,502,325,0,0,0,0,177,435,295,0,0,0,0,140,146,146,0,0,0,0,0,110,110,0,0,0,0,0,286,13,13,0,0,0,0,0,54,12,0,0,0,0,42,169,121,0,0,0,0,48,38,27,0,0,0,0,11,12,12,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000300,070,54,001,07000US540019289205788,"Belington town, South district, Barbour County, West Virginia",782,631,54,34,0,0,0,0,20,174,157,0,0,0,0,17,180,156,0,0,0,0,24,59,59,0,0,0,0,0,164,164,0,0,0,0,0,151,5,5,0,0,0,0,0,18,7,0,0,0,0,11,57,36,5,16,0,0,0,38,25,0,0,3,0,10,33,33,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000301,070,54,001,07000US540019289242244,"Junior town, South district, Barbour County, West Virginia",186,143,3,3,0,0,0,0,0,18,18,0,0,0,0,0,25,11,0,0,0,0,14,38,35,0,0,0,0,3,59,59,0,0,0,0,0,43,5,0,0,5,0,0,0,8,0,8,0,0,0,0,8,0,4,0,0,0,4,14,11,3,0,0,0,0,8,8,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000302,070,54,001,07000US540019289299999,"Remainder of South district, South district, Barbour County, West Virginia",1193,976,223,147,0,0,0,0,76,329,296,0,0,0,0,33,245,149,0,0,0,0,96,112,112,0,0,0,0,0,67,67,0,0,0,0,0,217,0,0,0,0,0,0,0,61,44,0,0,0,0,17,90,40,10,31,0,0,9,8,8,0,0,0,0,0,58,58,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000303,070,54,001,07000US540019358814212,"Century CDP, West district, Barbour County, West Virginia",33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000304,070,54,001,07000US540019358829740,"Galloway CDP, West district, Barbour County, West Virginia",62,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,22,22,0,0,0,0,0,19,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000305,070,54,001,07000US540019358863292,"Philippi city (part), West district, Barbour County, West Virginia",329,213,0,0,0,0,0,0,0,92,87,0,0,0,0,5,84,66,0,0,0,0,18,28,28,0,0,0,0,0,9,9,0,0,0,0,0,116,0,0,0,0,0,0,0,38,31,0,0,0,0,7,67,33,30,0,0,0,4,0,0,0,0,0,0,0,11,11,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000306,070,54,001,07000US540019358899999,"Remainder of West district, West district, Barbour County, West Virginia",1029,896,73,44,0,0,0,0,29,285,209,0,0,0,0,76,309,251,0,0,0,0,58,91,91,0,0,0,0,0,138,138,0,0,0,0,0,133,0,0,0,0,0,0,0,42,10,15,0,0,0,17,56,37,0,0,0,0,19,35,35,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000307,070,54,003,07000US540039000652060,"Martinsburg city (part), Adam Stephens district, Berkeley County, West Virginia",5732,2927,219,219,0,0,0,0,0,464,400,0,0,0,0,64,516,516,0,0,0,0,0,672,672,0,0,0,0,0,1056,1021,35,0,0,0,0,2805,99,25,27,23,0,15,9,517,113,116,150,46,66,26,738,134,275,170,21,138,0,581,360,88,72,0,61,0,870,451,247,126,30,16,0
ACSSF,2013e5,wv,000,0111,0000308,070,54,003,07000US540039000699999,"Remainder of Adam Stephens district, Adam Stephens district, Berkeley County, West Virginia",285,193,12,12,0,0,0,0,0,71,41,0,0,0,0,30,87,87,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,92,0,0,0,0,0,0,0,32,18,0,0,0,0,14,0,0,0,0,0,0,0,49,49,0,0,0,0,0,11,11,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000309,070,54,003,07000US540039232236220,"Hedgesville town (part), Norborne district, Berkeley County, West Virginia",128,96,7,7,0,0,0,0,0,61,39,0,0,0,0,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,32,8,6,2,0,0,0,0,16,13,3,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,5,3,2,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000310,070,54,003,07000US540039232252060,"Martinsburg city (part), Norborne district, Berkeley County, West Virginia",858,563,501,501,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,75,18,13,36,0,8,0,173,40,0,97,24,12,0,28,0,0,28,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000311,070,54,003,07000US540039232299999,"Remainder of Norborne district, Norborne district, Berkeley County, West Virginia",3133,2779,1278,1251,0,0,0,0,27,1095,1005,15,0,0,0,75,249,239,0,0,0,0,10,134,134,0,0,0,0,0,23,23,0,0,0,0,0,354,157,145,0,0,0,0,12,103,53,12,19,0,0,19,38,38,0,0,0,0,0,35,35,0,0,0,0,0,21,21,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000312,070,54,003,07000US540039252626716,"Falling Waters CDP, Potomac district, Berkeley County, West Virginia",276,191,66,66,0,0,0,0,0,88,51,0,0,0,0,37,18,18,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,85,10,0,0,0,0,0,10,75,52,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000313,070,54,003,07000US540039252652060,"Martinsburg city (part), Potomac district, Berkeley County, West Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000314,070,54,003,07000US540039252699999,"Remainder of Potomac district, Potomac district, Berkeley County, West Virginia",6342,4797,2116,1801,12,0,0,0,303,1936,1519,0,0,0,0,417,464,385,0,0,0,0,79,121,100,0,0,0,0,21,160,139,21,0,0,0,0,1545,435,172,0,232,0,0,31,382,123,23,173,12,14,37,601,87,16,305,40,12,141,79,22,16,41,0,0,0,48,48,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000315,070,54,003,07000US540039275440204,"Inwood CDP, Shenandoah district, Berkeley County, West Virginia",991,861,299,299,0,0,0,0,0,222,222,0,0,0,0,0,200,182,0,0,0,0,18,0,0,0,0,0,0,0,140,140,0,0,0,0,0,130,91,91,0,0,0,0,0,10,10,0,0,0,0,0,18,0,0,18,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000316,070,54,003,07000US540039275499999,"Remainder of Shenandoah district, Shenandoah district, Berkeley County, West Virginia",6740,5408,2103,1938,0,0,0,0,165,2431,2013,0,0,0,0,418,657,607,0,0,0,0,50,130,130,0,0,0,0,0,87,87,0,0,0,0,0,1332,362,334,0,0,0,0,28,544,230,60,21,0,22,211,346,166,0,44,0,0,136,80,35,0,40,5,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000317,070,54,003,07000US540039317152060,"Martinsburg city (part), Tuscarora district, Berkeley County, West Virginia",495,351,145,145,0,0,0,0,0,123,123,0,0,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,144,50,34,0,16,0,0,0,40,0,23,17,0,0,0,38,28,0,10,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0111,0000318,070,54,003,07000US540039317199999,"Remainder of Tuscarora district, Tuscarora district, Berkeley County, West Virginia",7478,5663,1981,1612,0,0,0,0,369,2124,1560,0,0,0,0,564,1003,919,0,0,0,0,84,333,333,0,0,0,0,0,222,222,0,0,0,0,0,1815,503,315,14,39,0,20,115,699,307,81,108,40,17,146,328,191,0,0,0,0,137,157,91,46,20,0,0,0,128,116,12,0,0,0,0
