FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Built 2010 or later,Built 2000 to 2009,Built 1990 to 1999,Built 1980 to 1989,Built 1970 to 1979,Built 1960 to 1969,Built 1950 to 1959,Built 1940 to 1949,Built 1939 or earlier
ACSSF,2013e5,wv,000,0105,0000023,050,54,021,05000US54021,"Gilmer County, West Virginia",3451,3,329,319,754,566,316,276,145,743
ACSSF,2013e5,wv,000,0105,0000024,050,54,023,05000US54023,"Grant County, West Virginia",6380,9,590,925,1199,1374,455,325,362,1141
ACSSF,2013e5,wv,000,0105,0000025,050,54,025,05000US54025,"Greenbrier County, West Virginia",18991,132,2149,2353,1917,3341,1854,2238,1536,3471
ACSSF,2013e5,wv,000,0105,0000026,050,54,027,05000US54027,"Hampshire County, West Virginia",13674,6,780,2077,2220,3993,2109,1053,698,738
ACSSF,2013e5,wv,000,0105,0000027,050,54,029,05000US54029,"Hancock County, West Virginia",14503,58,787,919,937,2345,2181,3257,1879,2140
ACSSF,2013e5,wv,000,0105,0000028,050,54,031,05000US54031,"Hardy County, West Virginia",8075,21,792,1493,1511,1652,845,549,326,886
ACSSF,2013e5,wv,000,0105,0000029,050,54,033,05000US54033,"Harrison County, West Virginia",31443,96,2479,3041,3410,4150,2770,4298,3155,8044
ACSSF,2013e5,wv,000,0105,0000030,050,54,035,05000US54035,"Jackson County, West Virginia",13252,139,1748,1967,1759,2890,1592,1429,477,1251
ACSSF,2013e5,wv,000,0105,0000031,050,54,037,05000US54037,"Jefferson County, West Virginia",22146,32,5070,3821,3868,3632,1612,1123,622,2366
ACSSF,2013e5,wv,000,0105,0000032,050,54,039,05000US54039,"Kanawha County, West Virginia",92380,267,7006,9042,9335,14451,10804,16301,12618,12556
ACSSF,2013e5,wv,000,0105,0000033,050,54,041,05000US54041,"Lewis County, West Virginia",7928,68,964,776,1205,1182,777,830,592,1534
ACSSF,2013e5,wv,000,0105,0000034,050,54,043,05000US54043,"Lincoln County, West Virginia",9832,18,898,1880,1636,1871,881,973,599,1076
ACSSF,2013e5,wv,000,0105,0000035,050,54,045,05000US54045,"Logan County, West Virginia",16718,166,1510,2690,2343,2985,1190,1644,1517,2673
ACSSF,2013e5,wv,000,0105,0000036,050,54,047,05000US54047,"McDowell County, West Virginia",11276,49,434,954,1012,1868,502,1227,1120,4110
ACSSF,2013e5,wv,000,0105,0000037,050,54,049,05000US54049,"Marion County, West Virginia",26370,182,1984,2523,2290,3748,2178,3550,2797,7118
ACSSF,2013e5,wv,000,0105,0000038,050,54,051,05000US54051,"Marshall County, West Virginia",15859,20,981,1083,1407,2609,1958,2313,1267,4221
ACSSF,2013e5,wv,000,0105,0000039,050,54,053,05000US54053,"Mason County, West Virginia",12939,48,1695,2005,1762,2132,1584,1289,1037,1387
ACSSF,2013e5,wv,000,0105,0000040,050,54,055,05000US54055,"Mercer County, West Virginia",29929,154,2728,4210,3798,5419,2544,3392,2127,5557
ACSSF,2013e5,wv,000,0105,0000041,050,54,057,05000US54057,"Mineral County, West Virginia",13031,0,789,1668,1502,2868,1957,1537,866,1844
ACSSF,2013e5,wv,000,0105,0000042,050,54,059,05000US54059,"Mingo County, West Virginia",12642,161,1552,2619,2564,2070,414,849,1014,1399
ACSSF,2013e5,wv,000,0105,0000043,050,54,061,05000US54061,"Monongalia County, West Virginia",43480,697,8284,6470,5264,6458,4407,3777,2556,5567
ACSSF,2013e5,wv,000,0105,0000044,050,54,063,05000US54063,"Monroe County, West Virginia",7576,19,686,1129,1071,1566,411,619,385,1690
ACSSF,2013e5,wv,000,0105,0000045,050,54,065,05000US54065,"Morgan County, West Virginia",9757,14,1217,1733,1836,2135,886,566,351,1019
ACSSF,2013e5,wv,000,0105,0000046,050,54,067,05000US54067,"Nicholas County, West Virginia",13009,63,1777,2023,2495,2363,788,1214,901,1385
ACSSF,2013e5,wv,000,0105,0000047,050,54,069,05000US54069,"Ohio County, West Virginia",21125,16,849,1500,1350,2557,2184,2550,1952,8167
ACSSF,2013e5,wv,000,0105,0000048,050,54,071,05000US54071,"Pendleton County, West Virginia",5135,42,372,735,930,801,345,316,318,1276
ACSSF,2013e5,wv,000,0105,0000049,050,54,073,05000US54073,"Pleasants County, West Virginia",3374,29,289,621,437,517,239,350,229,663
ACSSF,2013e5,wv,000,0105,0000050,050,54,075,05000US54075,"Pocahontas County, West Virginia",8814,37,858,1639,2369,1590,480,307,299,1235
ACSSF,2013e5,wv,000,0105,0000051,050,54,077,05000US54077,"Preston County, West Virginia",15046,71,1837,2264,2379,2614,846,1014,900,3121
ACSSF,2013e5,wv,000,0105,0000052,050,54,079,05000US54079,"Putnam County, West Virginia",23502,316,2912,5925,4037,3768,2410,1683,931,1520
ACSSF,2013e5,wv,000,0105,0000053,050,54,081,05000US54081,"Raleigh County, West Virginia",35900,136,3574,4877,5246,6921,3116,4257,3398,4375
ACSSF,2013e5,wv,000,0105,0000054,050,54,083,05000US54083,"Randolph County, West Virginia",14163,79,939,1965,2678,2311,1373,1392,1063,2363
ACSSF,2013e5,wv,000,0105,0000055,050,54,085,05000US54085,"Ritchie County, West Virginia",5826,7,420,805,753,955,342,597,508,1439
ACSSF,2013e5,wv,000,0105,0000056,050,54,087,05000US54087,"Roane County, West Virginia",7361,79,578,1107,978,1521,557,859,507,1175
ACSSF,2013e5,wv,000,0105,0000057,050,54,089,05000US54089,"Summers County, West Virginia",7657,62,507,774,1089,1530,549,749,714,1683
ACSSF,2013e5,wv,000,0105,0000058,050,54,091,05000US54091,"Taylor County, West Virginia",7504,24,699,1014,1073,1275,482,544,398,1995
ACSSF,2013e5,wv,000,0105,0000059,050,54,093,05000US54093,"Tucker County, West Virginia",5334,18,431,935,1182,843,310,227,188,1200
ACSSF,2013e5,wv,000,0105,0000060,050,54,095,05000US54095,"Tyler County, West Virginia",4995,0,337,492,735,805,504,430,333,1359
ACSSF,2013e5,wv,000,0105,0000061,050,54,097,05000US54097,"Upshur County, West Virginia",11082,28,910,1701,1998,2577,1024,838,558,1448
ACSSF,2013e5,wv,000,0105,0000062,050,54,099,05000US54099,"Wayne County, West Virginia",19215,103,1942,2784,3027,3824,1988,2093,1414,2040
ACSSF,2013e5,wv,000,0105,0000063,050,54,101,05000US54101,"Webster County, West Virginia",5417,48,252,534,786,1296,531,649,577,744
ACSSF,2013e5,wv,000,0105,0000064,050,54,103,05000US54103,"Wetzel County, West Virginia",8152,54,469,735,855,1416,826,1254,717,1826
ACSSF,2013e5,wv,000,0105,0000065,050,54,105,05000US54105,"Wirt County, West Virginia",3224,0,332,634,510,712,230,193,244,369
ACSSF,2013e5,wv,000,0105,0000066,050,54,107,05000US54107,"Wood County, West Virginia",40194,191,2863,4358,4453,6775,5473,6668,3078,6335
ACSSF,2013e5,wv,000,0105,0000067,050,54,109,05000US54109,"Wyoming County, West Virginia",10893,20,1117,1312,1474,2239,910,1485,1079,1257
ACSSF,2013e5,wv,000,0105,0000068,060,54,001,06000US5400192328,"North district, Barbour County, West Virginia",3163,24,210,393,361,867,232,191,246,639
ACSSF,2013e5,wv,000,0105,0000069,060,54,001,06000US5400192892,"South district, Barbour County, West Virginia",2814,25,291,327,362,641,288,187,198,495
ACSSF,2013e5,wv,000,0105,0000070,060,54,001,06000US5400193588,"West district, Barbour County, West Virginia",1846,10,109,294,187,423,159,169,228,267
ACSSF,2013e5,wv,000,0105,0000071,060,54,003,06000US5400390006,"Adam Stephens district, Berkeley County, West Virginia",7034,79,324,580,604,819,664,910,639,2415
ACSSF,2013e5,wv,000,0105,0000072,060,54,003,06000US5400392322,"Norborne district, Berkeley County, West Virginia",4286,37,2060,1068,474,248,125,191,0,83
ACSSF,2013e5,wv,000,0105,0000073,060,54,003,06000US5400392526,"Potomac district, Berkeley County, West Virginia",7135,268,2470,1536,1220,863,248,171,29,330
ACSSF,2013e5,wv,000,0105,0000074,060,54,003,06000US5400392754,"Shenandoah district, Berkeley County, West Virginia",8363,106,2990,2032,1336,841,493,220,67,278
ACSSF,2013e5,wv,000,0105,0000075,060,54,003,06000US5400393171,"Tuscarora district, Berkeley County, West Virginia",8483,18,3003,2016,1138,969,400,430,159,350
ACSSF,2013e5,wv,000,0105,0000076,060,54,003,06000US5400393388,"Valley district, Berkeley County, West Virginia",9764,223,2343,1812,1908,2038,317,221,177,725
ACSSF,2013e5,wv,000,0105,0000077,060,54,005,06000US5400590762,"District 1, Boone County, West Virginia",3845,21,614,681,509,699,190,280,390,461
ACSSF,2013e5,wv,000,0105,0000078,060,54,005,06000US5400590796,"District 2, Boone County, West Virginia",3247,30,357,522,514,422,310,297,370,425
ACSSF,2013e5,wv,000,0105,0000079,060,54,005,06000US5400590832,"District 3, Boone County, West Virginia",3961,25,273,856,950,784,229,343,145,356
ACSSF,2013e5,wv,000,0105,0000080,060,54,007,06000US5400790968,"Eastern district, Braxton County, West Virginia",1550,0,120,330,275,362,108,68,77,210
ACSSF,2013e5,wv,000,0105,0000081,060,54,007,06000US5400792346,"Northern district, Braxton County, West Virginia",1960,0,233,447,330,317,109,80,103,341
ACSSF,2013e5,wv,000,0105,0000082,060,54,007,06000US5400792922,"Southern district, Braxton County, West Virginia",1913,34,272,296,303,359,171,92,94,292
ACSSF,2013e5,wv,000,0105,0000083,060,54,007,06000US5400793597,"Western district, Braxton County, West Virginia",1964,6,164,211,285,292,179,169,110,548
ACSSF,2013e5,wv,000,0105,0000084,060,54,009,06000US5400991104,"Follansbee district, Brooke County, West Virginia",3754,0,142,206,247,703,704,649,395,708
ACSSF,2013e5,wv,000,0105,0000085,060,54,009,06000US5400993552,"Weirton district, Brooke County, West Virginia",3547,0,158,347,226,703,404,938,329,442
ACSSF,2013e5,wv,000,0105,0000086,060,54,009,06000US5400993564,"Wellsburg district, Brooke County, West Virginia",3618,33,142,226,256,423,353,389,435,1361
ACSSF,2013e5,wv,000,0105,0000087,060,54,011,06000US5401190764,"District 1, Cabell County, West Virginia",8705,0,297,816,480,965,887,1472,1347,2441
ACSSF,2013e5,wv,000,0105,0000088,060,54,011,06000US5401190798,"District 2, Cabell County, West Virginia",9040,92,384,286,562,818,792,977,1696,3433
ACSSF,2013e5,wv,000,0105,0000089,060,54,011,06000US5401190834,"District 3, Cabell County, West Virginia",8408,11,573,494,314,907,959,1511,1688,1951
ACSSF,2013e5,wv,000,0105,0000090,060,54,011,06000US5401190870,"District 4, Cabell County, West Virginia",10634,74,1492,1553,1433,2487,1873,853,499,370
ACSSF,2013e5,wv,000,0105,0000091,060,54,011,06000US5401190882,"District 5, Cabell County, West Virginia",9363,24,1280,1350,1433,1925,1165,860,595,731
ACSSF,2013e5,wv,000,0105,0000092,060,54,013,06000US5401390766,"District 1, Calhoun County, West Virginia",738,8,64,89,172,119,52,40,50,144
ACSSF,2013e5,wv,000,0105,0000093,060,54,013,06000US5401390800,"District 2, Calhoun County, West Virginia",898,13,157,84,184,201,57,64,47,91
ACSSF,2013e5,wv,000,0105,0000094,060,54,013,06000US5401390836,"District 3, Calhoun County, West Virginia",658,3,78,26,61,126,117,55,66,126
ACSSF,2013e5,wv,000,0105,0000095,060,54,013,06000US5401390873,"District 4, Calhoun County, West Virginia",878,0,110,159,126,218,88,87,9,81
ACSSF,2013e5,wv,000,0105,0000096,060,54,013,06000US5401390885,"District 5, Calhoun County, West Virginia",779,1,90,195,97,112,81,48,28,127
ACSSF,2013e5,wv,000,0105,0000097,060,54,015,06000US5401590891,"District A, Clay County, West Virginia",1622,0,160,403,418,121,136,66,134,184
ACSSF,2013e5,wv,000,0105,0000098,060,54,015,06000US5401590893,"District B, Clay County, West Virginia",1516,13,123,266,251,352,79,224,74,134
ACSSF,2013e5,wv,000,0105,0000099,060,54,015,06000US5401590895,"District C, Clay County, West Virginia",1435,0,142,293,266,283,92,126,88,145
ACSSF,2013e5,wv,000,0105,0000100,060,54,017,06000US5401790138,"Beech district, Doddridge County, West Virginia",905,0,57,96,99,174,58,90,44,287
ACSSF,2013e5,wv,000,0105,0000101,060,54,017,06000US5401792094,"Maple district, Doddridge County, West Virginia",837,0,38,68,208,104,63,56,85,215
ACSSF,2013e5,wv,000,0105,0000102,060,54,017,06000US5401792374,"Oak district, Doddridge County, West Virginia",1031,0,171,92,116,294,60,54,41,203
ACSSF,2013e5,wv,000,0105,0000103,060,54,017,06000US5401792466,"Pine district, Doddridge County, West Virginia",1159,21,31,106,75,200,117,98,29,482
ACSSF,2013e5,wv,000,0105,0000104,060,54,019,06000US5401992280,"New Haven district, Fayette County, West Virginia",7616,20,690,989,862,1532,480,896,730,1417
ACSSF,2013e5,wv,000,0105,0000105,060,54,019,06000US5401992472,"Plateau district, Fayette County, West Virginia",7409,11,382,608,741,1651,680,1083,606,1647
ACSSF,2013e5,wv,000,0105,0000106,060,54,019,06000US5401993396,"Valley district, Fayette County, West Virginia",6519,0,267,507,597,892,518,830,983,1925
ACSSF,2013e5,wv,000,0105,0000107,060,54,021,06000US5402190408,"Center district, Gilmer County, West Virginia",854,0,48,67,272,203,29,53,23,159
ACSSF,2013e5,wv,000,0105,0000108,060,54,021,06000US5402190534,"City district, Gilmer County, West Virginia",798,3,18,53,159,161,128,65,98,113
ACSSF,2013e5,wv,000,0105,0000109,060,54,021,06000US5402190758,"De Kalb-Troy district, Gilmer County, West Virginia",1086,0,140,155,131,84,89,96,0,391
ACSSF,2013e5,wv,000,0105,0000110,060,54,021,06000US5402191236,"Glenville district, Gilmer County, West Virginia",713,0,123,44,192,118,70,62,24,80
ACSSF,2013e5,wv,000,0105,0000111,060,54,023,06000US5402391296,"Grant district, Grant County, West Virginia",2107,9,318,290,434,388,113,93,103,359
ACSSF,2013e5,wv,000,0105,0000112,060,54,023,06000US5402392208,"Milroy district, Grant County, West Virginia",2198,0,116,229,481,409,194,163,201,405
ACSSF,2013e5,wv,000,0105,0000113,060,54,023,06000US5402393216,"Union district, Grant County, West Virginia",2075,0,156,406,284,577,148,69,58,377
ACSSF,2013e5,wv,000,0105,0000114,060,54,025,06000US5402590449,"Central district, Greenbrier County, West Virginia",6550,56,905,938,666,1324,580,736,480,865
ACSSF,2013e5,wv,000,0105,0000115,060,54,025,06000US5402590972,"Eastern district, Greenbrier County, West Virginia",6765,50,717,718,675,1258,752,791,418,1386
ACSSF,2013e5,wv,000,0105,0000116,060,54,025,06000US5402593601,"Western district, Greenbrier County, West Virginia",5676,26,527,697,576,759,522,711,638,1220
ACSSF,2013e5,wv,000,0105,0000117,060,54,027,06000US5402790204,"Bloomery district, Hampshire County, West Virginia",2139,0,206,466,474,585,259,64,64,21
ACSSF,2013e5,wv,000,0105,0000118,060,54,027,06000US5402790360,"Capon district, Hampshire County, West Virginia",1691,0,98,174,250,637,314,47,65,106
ACSSF,2013e5,wv,000,0105,0000119,060,54,027,06000US5402791248,"Gore district, Hampshire County, West Virginia",2458,0,162,503,338,831,295,182,33,114
ACSSF,2013e5,wv,000,0105,0000120,060,54,027,06000US5402792184,"Mill Creek district, Hampshire County, West Virginia",637,0,45,95,72,151,86,58,40,90
ACSSF,2013e5,wv,000,0105,0000121,060,54,027,06000US5402792676,"Romney district, Hampshire County, West Virginia",2096,6,50,310,259,360,308,386,233,184
ACSSF,2013e5,wv,000,0105,0000122,060,54,027,06000US5402792820,"Sherman district, Hampshire County, West Virginia",2805,0,171,302,488,911,432,191,156,154
ACSSF,2013e5,wv,000,0105,0000123,060,54,027,06000US5402792988,"Springfield district, Hampshire County, West Virginia",1848,0,48,227,339,518,415,125,107,69
ACSSF,2013e5,wv,000,0105,0000124,060,54,029,06000US5402990312,"Butler district, Hancock County, West Virginia",4912,58,331,163,175,666,1067,1642,441,369
ACSSF,2013e5,wv,000,0105,0000125,060,54,029,06000US5402990540,"Clay district, Hancock County, West Virginia",4682,0,134,285,288,760,607,916,864,828
ACSSF,2013e5,wv,000,0105,0000126,060,54,029,06000US5402991308,"Grant district, Hancock County, West Virginia",4909,0,322,471,474,919,507,699,574,943
ACSSF,2013e5,wv,000,0105,0000127,060,54,031,06000US5403190372,"Capon district, Hardy County, West Virginia",2012,0,227,323,417,370,295,84,65,231
ACSSF,2013e5,wv,000,0105,0000128,060,54,031,06000US5403191968,"Lost River district, Hardy County, West Virginia",1929,21,221,353,466,400,141,119,63,145
ACSSF,2013e5,wv,000,0105,0000129,060,54,031,06000US5403192232,"Moorefield district, Hardy County, West Virginia",1084,0,93,116,121,246,137,118,43,210
ACSSF,2013e5,wv,000,0105,0000130,060,54,031,06000US5403192382,"Old Fields district, Hardy County, West Virginia",1625,0,162,306,341,326,140,156,98,96
ACSSF,2013e5,wv,000,0105,0000131,060,54,031,06000US5403192928,"South Fork district, Hardy County, West Virginia",1425,0,89,395,166,310,132,72,57,204
ACSSF,2013e5,wv,000,0105,0000132,060,54,033,06000US5403390975,"Eastern district, Harrison County, West Virginia",5630,63,780,638,698,878,782,787,369,635
ACSSF,2013e5,wv,000,0105,0000133,060,54,033,06000US5403392352,"Northern district, Harrison County, West Virginia",5097,0,371,495,690,660,326,405,542,1608
ACSSF,2013e5,wv,000,0105,0000134,060,54,033,06000US5403392368,"North Urban district, Harrison County, West Virginia",5085,10,186,209,373,545,423,978,579,1782
ACSSF,2013e5,wv,000,0105,0000135,060,54,033,06000US5403392923,"Southern district, Harrison County, West Virginia",5781,9,647,818,615,592,414,755,599,1332
ACSSF,2013e5,wv,000,0105,0000136,060,54,033,06000US5403392932,"South Urban district, Harrison County, West Virginia",5166,0,114,271,397,612,541,951,740,1540
ACSSF,2013e5,wv,000,0105,0000137,060,54,033,06000US5403392952,"Southwest district, Harrison County, West Virginia",4684,14,381,610,637,863,284,422,326,1147
ACSSF,2013e5,wv,000,0105,0000138,060,54,035,06000US5403590976,"Eastern district, Jackson County, West Virginia",4762,37,716,751,571,1106,352,559,267,403
ACSSF,2013e5,wv,000,0105,0000139,060,54,035,06000US5403592353,"Northern district, Jackson County, West Virginia",3976,17,221,461,660,756,691,565,86,519
ACSSF,2013e5,wv,000,0105,0000140,060,54,035,06000US5403593605,"Western district, Jackson County, West Virginia",4514,85,811,755,528,1028,549,305,124,329
ACSSF,2013e5,wv,000,0105,0000141,060,54,037,06000US5403790504,"Charles Town district, Jefferson County, West Virginia",4784,0,1028,508,827,725,235,399,240,822
ACSSF,2013e5,wv,000,0105,0000142,060,54,037,06000US5403791548,"Harpers Ferry district, Jefferson County, West Virginia",5033,19,861,1137,855,799,570,313,79,400
ACSSF,2013e5,wv,000,0105,0000143,060,54,037,06000US5403791740,"Kabletown district, Jefferson County, West Virginia",4068,13,1430,755,689,618,282,91,77,113
ACSSF,2013e5,wv,000,0105,0000144,060,54,037,06000US5403792160,"Middleway district, Jefferson County, West Virginia",4324,0,926,734,846,832,331,105,103,447
ACSSF,2013e5,wv,000,0105,0000145,060,54,037,06000US5403792760,"Shepherdstown district, Jefferson County, West Virginia",3937,0,825,687,651,658,194,215,123,584
ACSSF,2013e5,wv,000,0105,0000146,060,54,039,06000US5403990768,"District 1, Kanawha County, West Virginia",21297,53,1247,1884,2090,2719,1909,3175,3570,4650
ACSSF,2013e5,wv,000,0105,0000147,060,54,039,06000US5403990804,"District 2, Kanawha County, West Virginia",24748,78,1337,1735,2093,4000,3409,5564,3660,2872
ACSSF,2013e5,wv,000,0105,0000148,060,54,039,06000US5403990840,"District 3, Kanawha County, West Virginia",22888,65,2254,2367,2458,4632,2713,4324,2479,1596
ACSSF,2013e5,wv,000,0105,0000149,060,54,039,06000US5403990876,"District 4, Kanawha County, West Virginia",23447,71,2168,3056,2694,3100,2773,3238,2909,3438
ACSSF,2013e5,wv,000,0105,0000150,060,54,041,06000US5404190676,"Courthouse-Collins Settlement district, Lewis County, West Virginia",2569,7,251,180,340,378,194,339,185,695
ACSSF,2013e5,wv,000,0105,0000151,060,54,041,06000US5404191176,"Freemans Creek district, Lewis County, West Virginia",2487,27,189,197,431,430,339,320,159,395
ACSSF,2013e5,wv,000,0105,0000152,060,54,041,06000US5404191480,"Hackers Creek-Skin Creek district, Lewis County, West Virginia",2872,34,524,399,434,374,244,171,248,444
ACSSF,2013e5,wv,000,0105,0000153,060,54,043,06000US5404390770,"District 1, Lincoln County, West Virginia",3141,11,265,692,540,512,285,338,180,318
ACSSF,2013e5,wv,000,0105,0000154,060,54,043,06000US5404390806,"District 2, Lincoln County, West Virginia",3315,0,255,631,642,593,418,295,208,273
ACSSF,2013e5,wv,000,0105,0000155,060,54,043,06000US5404390842,"District 3, Lincoln County, West Virginia",3376,7,378,557,454,766,178,340,211,485
ACSSF,2013e5,wv,000,0105,0000156,060,54,045,06000US5404590453,"Central district, Logan County, West Virginia",5339,94,327,657,546,624,320,779,741,1251
ACSSF,2013e5,wv,000,0105,0000157,060,54,045,06000US5404590979,"Eastern district, Logan County, West Virginia",6254,40,753,1117,1036,1357,483,485,461,522
ACSSF,2013e5,wv,000,0105,0000158,060,54,045,06000US5404593608,"Western district, Logan County, West Virginia",5125,32,430,916,761,1004,387,380,315,900
ACSSF,2013e5,wv,000,0105,0000159,060,54,047,06000US5404790168,"Big Creek district, McDowell County, West Virginia",3017,16,111,221,258,510,140,312,308,1141
ACSSF,2013e5,wv,000,0105,0000160,060,54,047,06000US5404790240,"Browns Creek district, McDowell County, West Virginia",2706,9,93,188,285,449,122,349,294,917
ACSSF,2013e5,wv,000,0105,0000161,060,54,047,06000US5404792345,"North Elkin district, McDowell County, West Virginia",2613,0,40,124,140,192,42,263,339,1473
ACSSF,2013e5,wv,000,0105,0000162,060,54,047,06000US5404792712,"Sandy River district, McDowell County, West Virginia",2940,24,190,421,329,717,198,303,179,579
ACSSF,2013e5,wv,000,0105,0000163,060,54,049,06000US5404992154,"Middletown district, Marion County, West Virginia",8497,36,420,488,398,942,1004,1428,1014,2767
ACSSF,2013e5,wv,000,0105,0000164,060,54,049,06000US5404992418,"Palatine district, Marion County, West Virginia",9986,105,998,1330,1085,1817,814,1179,1036,1622
ACSSF,2013e5,wv,000,0105,0000165,060,54,049,06000US5404993594,"West Augusta district, Marion County, West Virginia",7887,41,566,705,807,989,360,943,747,2729
ACSSF,2013e5,wv,000,0105,0000166,060,54,051,06000US5405190780,"District 1, Marshall County, West Virginia",5064,20,199,299,457,946,670,664,565,1244
ACSSF,2013e5,wv,000,0105,0000167,060,54,051,06000US5405190816,"District 2, Marshall County, West Virginia",5113,0,262,345,228,770,528,836,403,1741
ACSSF,2013e5,wv,000,0105,0000168,060,54,051,06000US5405190852,"District 3, Marshall County, West Virginia",5682,0,520,439,722,893,760,813,299,1236
ACSSF,2013e5,wv,000,0105,0000169,060,54,053,06000US5405390048,"Arbuckle district, Mason County, West Virginia",662,16,184,169,20,69,93,38,0,73
ACSSF,2013e5,wv,000,0105,0000170,060,54,053,06000US5405390612,"Clendenin district, Mason County, West Virginia",1823,0,179,283,336,452,178,138,51,206
ACSSF,2013e5,wv,000,0105,0000171,060,54,053,06000US5405390648,"Cologne district, Mason County, West Virginia",716,2,130,118,143,63,83,76,4,97
ACSSF,2013e5,wv,000,0105,0000172,060,54,053,06000US5405390660,"Cooper district, Mason County, West Virginia",897,26,186,124,175,97,63,44,38,144
ACSSF,2013e5,wv,000,0105,0000173,060,54,053,06000US5405391260,"Graham district, Mason County, West Virginia",1264,0,51,92,145,244,222,236,97,177
ACSSF,2013e5,wv,000,0105,0000174,060,54,053,06000US5405391512,"Hannan district, Mason County, West Virginia",1384,0,269,404,233,289,27,63,22,77
ACSSF,2013e5,wv,000,0105,0000175,060,54,053,06000US5405391860,"Lewis district, Mason County, West Virginia",2883,0,332,168,319,469,455,368,569,203
ACSSF,2013e5,wv,000,0105,0000176,060,54,053,06000US5405392652,"Robinson district, Mason County, West Virginia",1183,0,152,162,128,146,258,116,129,92
ACSSF,2013e5,wv,000,0105,0000177,060,54,053,06000US5405393264,"Union district, Mason County, West Virginia",756,0,74,302,110,70,8,51,59,82
