FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,"1, detached","1, attached",2,3 or 4,5 to 9,10 to 19,20 to 49,50 or more,Mobile home,"Boat, RV, van, etc."
ACSSF,2011e5,wv,000,0100,0000024,050,54,023,05000US54023,"Grant County, West Virginia",6362,4671,83,110,63,72,19,18,0,1315,11
ACSSF,2011e5,wv,000,0100,0000025,050,54,025,05000US54025,"Greenbrier County, West Virginia",18917,14177,254,249,488,498,83,89,77,3002,0
ACSSF,2011e5,wv,000,0100,0000026,050,54,027,05000US54027,"Hampshire County, West Virginia",13562,10440,29,216,242,158,55,90,8,2324,0
ACSSF,2011e5,wv,000,0100,0000027,050,54,029,05000US54029,"Hancock County, West Virginia",14569,11240,123,553,481,371,197,41,187,1376,0
ACSSF,2011e5,wv,000,0100,0000028,050,54,031,05000US54031,"Hardy County, West Virginia",8040,5691,39,23,150,181,87,21,0,1837,11
ACSSF,2011e5,wv,000,0100,0000029,050,54,033,05000US54033,"Harrison County, West Virginia",31462,24066,539,1063,892,890,402,313,492,2805,0
ACSSF,2011e5,wv,000,0100,0000030,050,54,035,05000US54035,"Jackson County, West Virginia",13255,9539,67,240,276,278,85,10,135,2625,0
ACSSF,2011e5,wv,000,0100,0000031,050,54,037,05000US54037,"Jefferson County, West Virginia",21858,16616,1404,360,439,591,415,151,154,1728,0
ACSSF,2011e5,wv,000,0100,0000032,050,54,039,05000US54039,"Kanawha County, West Virginia",92789,64841,2373,2638,4584,3508,1980,1169,2244,9452,0
ACSSF,2011e5,wv,000,0100,0000033,050,54,041,05000US54041,"Lewis County, West Virginia",7969,6162,32,54,111,208,29,67,166,1126,14
ACSSF,2011e5,wv,000,0100,0000034,050,54,043,05000US54043,"Lincoln County, West Virginia",9912,6220,33,75,31,104,39,53,13,3344,0
ACSSF,2011e5,wv,000,0100,0000035,050,54,045,05000US54045,"Logan County, West Virginia",16800,11400,213,153,220,747,281,7,60,3719,0
ACSSF,2011e5,wv,000,0100,0000036,050,54,047,05000US54047,"McDowell County, West Virginia",11488,8193,171,134,164,73,41,5,103,2604,0
ACSSF,2011e5,wv,000,0100,0000037,050,54,049,05000US54049,"Marion County, West Virginia",26520,20245,260,932,883,813,280,235,206,2666,0
ACSSF,2011e5,wv,000,0100,0000038,050,54,051,05000US54051,"Marshall County, West Virginia",15925,12525,223,485,467,377,48,103,110,1576,11
ACSSF,2011e5,wv,000,0100,0000039,050,54,053,05000US54053,"Mason County, West Virginia",12970,9175,49,327,199,111,56,81,90,2871,11
ACSSF,2011e5,wv,000,0100,0000040,050,54,055,05000US54055,"Mercer County, West Virginia",30159,19711,608,445,780,766,588,302,315,6604,40
ACSSF,2011e5,wv,000,0100,0000041,050,54,057,05000US54057,"Mineral County, West Virginia",13011,9850,264,492,224,441,31,43,221,1445,0
ACSSF,2011e5,wv,000,0100,0000042,050,54,059,05000US54059,"Mingo County, West Virginia",12750,7930,27,203,165,350,37,10,299,3729,0
ACSSF,2011e5,wv,000,0100,0000043,050,54,061,05000US54061,"Monongalia County, West Virginia",42756,20877,1808,2576,2453,2727,3029,2020,1353,5861,52
ACSSF,2011e5,wv,000,0100,0000044,050,54,063,05000US54063,"Monroe County, West Virginia",7590,5765,65,13,40,40,26,9,0,1632,0
ACSSF,2011e5,wv,000,0100,0000045,050,54,065,05000US54065,"Morgan County, West Virginia",9690,7773,80,194,200,196,74,29,8,1115,21
ACSSF,2011e5,wv,000,0100,0000046,050,54,067,05000US54067,"Nicholas County, West Virginia",13055,8951,28,176,200,253,42,38,127,3227,13
ACSSF,2011e5,wv,000,0100,0000047,050,54,069,05000US54069,"Ohio County, West Virginia",21246,14517,902,1354,1292,623,393,387,1046,732,0
ACSSF,2011e5,wv,000,0100,0000048,050,54,071,05000US54071,"Pendleton County, West Virginia",5133,3625,108,75,87,62,4,0,0,1172,0
ACSSF,2011e5,wv,000,0100,0000049,050,54,073,05000US54073,"Pleasants County, West Virginia",3387,2521,13,104,36,117,10,32,0,554,0
ACSSF,2011e5,wv,000,0100,0000050,050,54,075,05000US54075,"Pocahontas County, West Virginia",8770,5195,148,140,107,291,22,234,1078,1555,0
ACSSF,2011e5,wv,000,0100,0000051,050,54,077,05000US54077,"Preston County, West Virginia",14998,11563,66,128,280,232,14,40,23,2636,16
ACSSF,2011e5,wv,000,0100,0000052,050,54,079,05000US54079,"Putnam County, West Virginia",23327,17826,495,224,421,397,274,76,53,3546,15
ACSSF,2011e5,wv,000,0100,0000053,050,54,081,05000US54081,"Raleigh County, West Virginia",35954,26527,557,556,627,795,391,224,683,5594,0
ACSSF,2011e5,wv,000,0100,0000054,050,54,083,05000US54083,"Randolph County, West Virginia",14172,10418,96,281,318,274,228,90,172,2286,9
ACSSF,2011e5,wv,000,0100,0000055,050,54,085,05000US54085,"Ritchie County, West Virginia",5830,4579,6,64,33,133,7,13,3,992,0
ACSSF,2011e5,wv,000,0100,0000056,050,54,087,05000US54087,"Roane County, West Virginia",7356,5487,33,72,116,50,9,90,7,1492,0
ACSSF,2011e5,wv,000,0100,0000057,050,54,089,05000US54089,"Summers County, West Virginia",7663,5984,37,108,188,73,31,19,85,1138,0
ACSSF,2011e5,wv,000,0100,0000058,050,54,091,05000US54091,"Taylor County, West Virginia",7500,5798,62,150,195,79,66,92,115,943,0
ACSSF,2011e5,wv,000,0100,0000059,050,54,093,05000US54093,"Tucker County, West Virginia",5300,4316,59,73,82,89,0,19,23,639,0
ACSSF,2011e5,wv,000,0100,0000060,050,54,095,05000US54095,"Tyler County, West Virginia",5001,4055,29,45,36,81,5,13,10,727,0
ACSSF,2011e5,wv,000,0100,0000061,050,54,097,05000US54097,"Upshur County, West Virginia",11115,8038,13,166,234,80,140,87,83,2274,0
ACSSF,2011e5,wv,000,0100,0000062,050,54,099,05000US54099,"Wayne County, West Virginia",19254,14069,102,108,330,414,219,111,136,3753,12
ACSSF,2011e5,wv,000,0100,0000063,050,54,101,05000US54101,"Webster County, West Virginia",5428,3909,49,14,22,176,22,71,3,1162,0
ACSSF,2011e5,wv,000,0100,0000064,050,54,103,05000US54103,"Wetzel County, West Virginia",8200,6284,48,235,124,115,111,70,35,1178,0
ACSSF,2011e5,wv,000,0100,0000065,050,54,105,05000US54105,"Wirt County, West Virginia",3244,2125,0,11,27,23,18,0,0,1040,0
ACSSF,2011e5,wv,000,0100,0000066,050,54,107,05000US54107,"Wood County, West Virginia",40235,30158,490,1138,1527,1399,766,407,602,3730,18
ACSSF,2011e5,wv,000,0100,0000067,050,54,109,05000US54109,"Wyoming County, West Virginia",11023,7371,68,120,100,152,73,30,3,3076,30
ACSSF,2011e5,wv,000,0100,0000068,060,54,001,06000US5400192328,"North district, Barbour County, West Virginia",3229,2308,29,44,53,99,0,0,156,540,0
ACSSF,2011e5,wv,000,0100,0000069,060,54,001,06000US5400192892,"South district, Barbour County, West Virginia",2699,2090,11,17,13,68,24,3,0,473,0
ACSSF,2011e5,wv,000,0100,0000070,060,54,001,06000US5400193588,"West district, Barbour County, West Virginia",1901,1517,28,22,23,38,0,0,0,273,0
ACSSF,2011e5,wv,000,0100,0000071,060,54,003,06000US5400390006,"Adam Stephens district, Berkeley County, West Virginia",7410,4120,600,384,552,867,189,154,376,168,0
ACSSF,2011e5,wv,000,0100,0000072,060,54,003,06000US5400392322,"Norborne district, Berkeley County, West Virginia",3813,3194,224,0,40,42,122,10,31,150,0
ACSSF,2011e5,wv,000,0100,0000073,060,54,003,06000US5400392526,"Potomac district, Berkeley County, West Virginia",6703,3856,478,27,30,261,456,78,12,1505,0
ACSSF,2011e5,wv,000,0100,0000074,060,54,003,06000US5400392754,"Shenandoah district, Berkeley County, West Virginia",8214,6330,467,27,30,42,145,6,0,1167,0
ACSSF,2011e5,wv,000,0100,0000075,060,54,003,06000US5400393171,"Tuscarora district, Berkeley County, West Virginia",8283,5282,758,52,150,192,186,39,54,1570,0
ACSSF,2011e5,wv,000,0100,0000076,060,54,003,06000US5400393388,"Valley district, Berkeley County, West Virginia",9827,7636,360,53,63,51,10,0,0,1654,0
ACSSF,2011e5,wv,000,0100,0000077,060,54,005,06000US5400590762,"District 1, Boone County, West Virginia",3931,2502,0,29,32,50,0,10,5,1303,0
ACSSF,2011e5,wv,000,0100,0000078,060,54,005,06000US5400590796,"District 2, Boone County, West Virginia",3171,2202,38,32,0,27,0,0,0,872,0
ACSSF,2011e5,wv,000,0100,0000079,060,54,005,06000US5400590832,"District 3, Boone County, West Virginia",4044,2295,32,49,74,62,0,14,134,1384,0
ACSSF,2011e5,wv,000,0100,0000080,060,54,007,06000US5400790968,"Eastern district, Braxton County, West Virginia",1702,1086,12,12,74,66,46,15,2,389,0
ACSSF,2011e5,wv,000,0100,0000081,060,54,007,06000US5400792346,"Northern district, Braxton County, West Virginia",1914,1259,0,3,12,31,0,0,0,609,0
ACSSF,2011e5,wv,000,0100,0000082,060,54,007,06000US5400792922,"Southern district, Braxton County, West Virginia",1902,1240,32,0,7,0,0,0,0,623,0
ACSSF,2011e5,wv,000,0100,0000083,060,54,007,06000US5400793597,"Western district, Braxton County, West Virginia",1919,1358,8,37,27,30,14,7,6,432,0
ACSSF,2011e5,wv,000,0100,0000084,060,54,009,06000US5400991104,"Follansbee district, Brooke County, West Virginia",3894,3196,32,142,78,78,0,54,0,314,0
ACSSF,2011e5,wv,000,0100,0000085,060,54,009,06000US5400993552,"Weirton district, Brooke County, West Virginia",3477,2689,22,103,91,106,103,72,103,188,0
ACSSF,2011e5,wv,000,0100,0000086,060,54,009,06000US5400993564,"Wellsburg district, Brooke County, West Virginia",3613,2945,76,208,94,60,3,18,0,209,0
ACSSF,2011e5,wv,000,0100,0000087,060,54,011,06000US5401190764,"District 1, Cabell County, West Virginia",9107,6815,143,393,328,340,259,167,309,353,0
ACSSF,2011e5,wv,000,0100,0000088,060,54,011,06000US5401190798,"District 2, Cabell County, West Virginia",9106,4233,119,871,1059,849,733,443,705,94,0
ACSSF,2011e5,wv,000,0100,0000089,060,54,011,06000US5401190834,"District 3, Cabell County, West Virginia",8541,6074,106,412,308,693,447,135,57,309,0
ACSSF,2011e5,wv,000,0100,0000090,060,54,011,06000US5401190870,"District 4, Cabell County, West Virginia",10516,7110,286,340,528,772,462,120,138,742,18
ACSSF,2011e5,wv,000,0100,0000091,060,54,011,06000US5401190882,"District 5, Cabell County, West Virginia",8869,6558,17,62,110,164,162,42,0,1754,0
ACSSF,2011e5,wv,000,0100,0000092,060,54,013,06000US5401390766,"District 1, Calhoun County, West Virginia",798,694,0,10,0,0,0,0,0,94,0
ACSSF,2011e5,wv,000,0100,0000093,060,54,013,06000US5401390800,"District 2, Calhoun County, West Virginia",757,500,9,0,31,0,0,12,0,205,0
ACSSF,2011e5,wv,000,0100,0000094,060,54,013,06000US5401390836,"District 3, Calhoun County, West Virginia",532,413,0,0,10,6,0,0,0,103,0
ACSSF,2011e5,wv,000,0100,0000095,060,54,013,06000US5401390873,"District 4, Calhoun County, West Virginia",944,684,8,18,0,0,0,0,0,234,0
ACSSF,2011e5,wv,000,0100,0000096,060,54,013,06000US5401390885,"District 5, Calhoun County, West Virginia",927,591,0,0,0,0,0,0,0,336,0
ACSSF,2011e5,wv,000,0100,0000097,060,54,015,06000US5401590891,"District A, Clay County, West Virginia",1634,1134,0,0,28,0,0,49,0,423,0
ACSSF,2011e5,wv,000,0100,0000098,060,54,015,06000US5401590893,"District B, Clay County, West Virginia",1572,1081,0,6,18,8,25,0,0,434,0
ACSSF,2011e5,wv,000,0100,0000099,060,54,015,06000US5401590895,"District C, Clay County, West Virginia",1398,958,9,0,0,0,0,0,0,431,0
ACSSF,2011e5,wv,000,0100,0000100,060,54,017,06000US5401790138,"Beech district, Doddridge County, West Virginia",946,710,0,0,0,0,0,0,0,236,0
ACSSF,2011e5,wv,000,0100,0000101,060,54,017,06000US5401792094,"Maple district, Doddridge County, West Virginia",931,676,5,0,0,0,0,0,0,250,0
ACSSF,2011e5,wv,000,0100,0000102,060,54,017,06000US5401792374,"Oak district, Doddridge County, West Virginia",962,748,21,0,9,0,0,0,0,184,0
ACSSF,2011e5,wv,000,0100,0000103,060,54,017,06000US5401792466,"Pine district, Doddridge County, West Virginia",1089,855,0,17,4,41,24,0,0,148,0
ACSSF,2011e5,wv,000,0100,0000104,060,54,019,06000US5401992280,"New Haven district, Fayette County, West Virginia",7601,5846,64,13,47,45,9,0,6,1571,0
ACSSF,2011e5,wv,000,0100,0000105,060,54,019,06000US5401992472,"Plateau district, Fayette County, West Virginia",7509,5822,57,168,182,235,22,71,96,856,0
ACSSF,2011e5,wv,000,0100,0000106,060,54,019,06000US5401993396,"Valley district, Fayette County, West Virginia",6568,5056,50,130,172,79,54,40,125,862,0
ACSSF,2011e5,wv,000,0100,0000107,060,54,021,06000US5402190408,"Center district, Gilmer County, West Virginia",882,694,0,0,0,0,0,0,0,188,0
ACSSF,2011e5,wv,000,0100,0000108,060,54,021,06000US5402190534,"City district, Gilmer County, West Virginia",810,556,26,39,40,34,22,2,0,91,0
ACSSF,2011e5,wv,000,0100,0000109,060,54,021,06000US5402190758,"De Kalb-Troy district, Gilmer County, West Virginia",1056,839,0,0,0,0,0,0,0,217,0
ACSSF,2011e5,wv,000,0100,0000110,060,54,021,06000US5402191236,"Glenville district, Gilmer County, West Virginia",716,570,0,7,0,0,0,0,0,139,0
ACSSF,2011e5,wv,000,0100,0000111,060,54,023,06000US5402391296,"Grant district, Grant County, West Virginia",1896,1617,34,0,0,0,0,0,0,245,0
ACSSF,2011e5,wv,000,0100,0000112,060,54,023,06000US5402392208,"Milroy district, Grant County, West Virginia",2266,1423,49,110,63,72,19,18,0,512,0
ACSSF,2011e5,wv,000,0100,0000113,060,54,023,06000US5402393216,"Union district, Grant County, West Virginia",2200,1631,0,0,0,0,0,0,0,558,11
ACSSF,2011e5,wv,000,0100,0000114,060,54,025,06000US5402590449,"Central district, Greenbrier County, West Virginia",6351,4595,190,107,181,227,35,48,40,928,0
ACSSF,2011e5,wv,000,0100,0000115,060,54,025,06000US5402590972,"Eastern district, Greenbrier County, West Virginia",6815,5132,64,87,167,204,32,0,37,1092,0
ACSSF,2011e5,wv,000,0100,0000116,060,54,025,06000US5402593601,"Western district, Greenbrier County, West Virginia",5751,4450,0,55,140,67,16,41,0,982,0
ACSSF,2011e5,wv,000,0100,0000117,060,54,027,06000US5402790204,"Bloomery district, Hampshire County, West Virginia",2056,1717,0,36,3,45,0,0,0,255,0
ACSSF,2011e5,wv,000,0100,0000118,060,54,027,06000US5402790360,"Capon district, Hampshire County, West Virginia",1671,1314,0,41,7,0,0,0,0,309,0
ACSSF,2011e5,wv,000,0100,0000119,060,54,027,06000US5402791248,"Gore district, Hampshire County, West Virginia",2269,1757,10,0,70,0,0,0,0,432,0
ACSSF,2011e5,wv,000,0100,0000120,060,54,027,06000US5402792184,"Mill Creek district, Hampshire County, West Virginia",678,569,0,11,0,0,0,0,0,98,0
ACSSF,2011e5,wv,000,0100,0000121,060,54,027,06000US5402792676,"Romney district, Hampshire County, West Virginia",2320,1505,11,77,141,113,55,47,8,363,0
ACSSF,2011e5,wv,000,0100,0000122,060,54,027,06000US5402792820,"Sherman district, Hampshire County, West Virginia",2731,2012,8,51,0,0,0,0,0,660,0
ACSSF,2011e5,wv,000,0100,0000123,060,54,027,06000US5402792988,"Springfield district, Hampshire County, West Virginia",1837,1566,0,0,21,0,0,43,0,207,0
ACSSF,2011e5,wv,000,0100,0000124,060,54,029,06000US5402990312,"Butler district, Hancock County, West Virginia",4885,4043,43,216,187,157,148,29,0,62,0
ACSSF,2011e5,wv,000,0100,0000125,060,54,029,06000US5402990540,"Clay district, Hancock County, West Virginia",4774,3809,33,166,124,107,4,3,187,341,0
ACSSF,2011e5,wv,000,0100,0000126,060,54,029,06000US5402991308,"Grant district, Hancock County, West Virginia",4910,3388,47,171,170,107,45,9,0,973,0
ACSSF,2011e5,wv,000,0100,0000127,060,54,031,06000US5403190372,"Capon district, Hardy County, West Virginia",1922,1531,9,0,50,0,6,21,0,305,0
ACSSF,2011e5,wv,000,0100,0000128,060,54,031,06000US5403191968,"Lost River district, Hardy County, West Virginia",1881,1465,20,0,0,0,0,0,0,396,0
ACSSF,2011e5,wv,000,0100,0000129,060,54,031,06000US5403192232,"Moorefield district, Hardy County, West Virginia",1281,674,0,23,61,81,42,0,0,389,11
ACSSF,2011e5,wv,000,0100,0000130,060,54,031,06000US5403192382,"Old Fields district, Hardy County, West Virginia",1476,1009,10,0,39,100,39,0,0,279,0
ACSSF,2011e5,wv,000,0100,0000131,060,54,031,06000US5403192928,"South Fork district, Hardy County, West Virginia",1480,1012,0,0,0,0,0,0,0,468,0
ACSSF,2011e5,wv,000,0100,0000132,060,54,033,06000US5403390975,"Eastern district, Harrison County, West Virginia",5555,4151,171,133,228,316,73,91,103,289,0
ACSSF,2011e5,wv,000,0100,0000133,060,54,033,06000US5403392352,"Northern district, Harrison County, West Virginia",5057,3964,64,117,161,57,0,37,0,657,0
ACSSF,2011e5,wv,000,0100,0000134,060,54,033,06000US5403392368,"North Urban district, Harrison County, West Virginia",5088,3479,70,371,222,179,108,21,215,423,0
ACSSF,2011e5,wv,000,0100,0000135,060,54,033,06000US5403392923,"Southern district, Harrison County, West Virginia",5743,4615,108,119,80,148,16,0,0,657,0
ACSSF,2011e5,wv,000,0100,0000136,060,54,033,06000US5403392932,"South Urban district, Harrison County, West Virginia",5352,4097,80,292,165,123,142,129,174,150,0
ACSSF,2011e5,wv,000,0100,0000137,060,54,033,06000US5403392952,"Southwest district, Harrison County, West Virginia",4667,3760,46,31,36,67,63,35,0,629,0
ACSSF,2011e5,wv,000,0100,0000138,060,54,035,06000US5403590976,"Eastern district, Jackson County, West Virginia",4636,3370,0,124,71,125,29,0,27,890,0
ACSSF,2011e5,wv,000,0100,0000139,060,54,035,06000US5403592353,"Northern district, Jackson County, West Virginia",4120,2830,49,109,164,46,56,10,108,748,0
ACSSF,2011e5,wv,000,0100,0000140,060,54,035,06000US5403593605,"Western district, Jackson County, West Virginia",4499,3339,18,7,41,107,0,0,0,987,0
ACSSF,2011e5,wv,000,0100,0000141,060,54,037,06000US5403790504,"Charles Town district, Jefferson County, West Virginia",5178,3187,532,157,238,317,286,112,123,226,0
ACSSF,2011e5,wv,000,0100,0000142,060,54,037,06000US5403791548,"Harpers Ferry district, Jefferson County, West Virginia",4322,3317,342,33,13,78,69,10,3,457,0
ACSSF,2011e5,wv,000,0100,0000143,060,54,037,06000US5403791740,"Kabletown district, Jefferson County, West Virginia",4760,4085,364,122,11,11,0,0,28,139,0
ACSSF,2011e5,wv,000,0100,0000144,060,54,037,06000US5403792160,"Middleway district, Jefferson County, West Virginia",3917,2975,26,8,51,75,0,5,0,777,0
ACSSF,2011e5,wv,000,0100,0000145,060,54,037,06000US5403792760,"Shepherdstown district, Jefferson County, West Virginia",3681,3052,140,40,126,110,60,24,0,129,0
ACSSF,2011e5,wv,000,0100,0000146,060,54,039,06000US5403990768,"District 1, Kanawha County, West Virginia",22412,13858,454,616,1097,881,567,567,1654,2718,0
ACSSF,2011e5,wv,000,0100,0000147,060,54,039,06000US5403990804,"District 2, Kanawha County, West Virginia",24143,17560,723,791,1710,1136,782,184,191,1066,0
ACSSF,2011e5,wv,000,0100,0000148,060,54,039,06000US5403990840,"District 3, Kanawha County, West Virginia",22687,16317,858,555,1062,896,407,310,106,2176,0
ACSSF,2011e5,wv,000,0100,0000149,060,54,039,06000US5403990876,"District 4, Kanawha County, West Virginia",23547,17106,338,676,715,595,224,108,293,3492,0
ACSSF,2011e5,wv,000,0100,0000150,060,54,041,06000US5404190676,"Courthouse-Collins Settlement district, Lewis County, West Virginia",2727,2111,6,21,84,95,15,13,56,312,14
ACSSF,2011e5,wv,000,0100,0000151,060,54,041,06000US5404191176,"Freemans Creek district, Lewis County, West Virginia",2550,2034,0,0,16,22,0,28,8,442,0
ACSSF,2011e5,wv,000,0100,0000152,060,54,041,06000US5404191480,"Hackers Creek-Skin Creek district, Lewis County, West Virginia",2692,2017,26,33,11,91,14,26,102,372,0
ACSSF,2011e5,wv,000,0100,0000153,060,54,043,06000US5404390384,"Carroll district, Lincoln County, West Virginia",1644,1122,0,34,10,36,39,5,0,398,0
ACSSF,2011e5,wv,000,0100,0000154,060,54,043,06000US5404390960,"Duval district, Lincoln County, West Virginia",1502,960,0,19,0,0,0,0,0,523,0
ACSSF,2011e5,wv,000,0100,0000155,060,54,043,06000US5404391572,"Harts Creek district, Lincoln County, West Virginia",1719,1055,0,0,0,0,0,0,0,664,0
ACSSF,2011e5,wv,000,0100,0000156,060,54,043,06000US5404391704,"Jefferson district, Lincoln County, West Virginia",415,167,17,0,0,0,0,0,0,231,0
ACSSF,2011e5,wv,000,0100,0000157,060,54,043,06000US5404391812,"Laurel Hill district, Lincoln County, West Virginia",1015,694,6,0,0,0,0,0,0,315,0
ACSSF,2011e5,wv,000,0100,0000158,060,54,043,06000US5404392784,"Sheridan district, Lincoln County, West Virginia",2090,1198,10,22,21,68,0,48,13,710,0
ACSSF,2011e5,wv,000,0100,0000159,060,54,043,06000US5404393240,"Union district, Lincoln County, West Virginia",223,91,0,0,0,0,0,0,0,132,0
ACSSF,2011e5,wv,000,0100,0000160,060,54,043,06000US5404393516,"Washington district, Lincoln County, West Virginia",1304,933,0,0,0,0,0,0,0,371,0
ACSSF,2011e5,wv,000,0100,0000161,060,54,045,06000US5404590453,"Central district, Logan County, West Virginia",5445,3995,85,62,174,215,132,0,8,774,0
ACSSF,2011e5,wv,000,0100,0000162,060,54,045,06000US5404590979,"Eastern district, Logan County, West Virginia",6090,3946,72,48,21,353,51,7,52,1540,0
ACSSF,2011e5,wv,000,0100,0000163,060,54,045,06000US5404593608,"Western district, Logan County, West Virginia",5265,3459,56,43,25,179,98,0,0,1405,0
ACSSF,2011e5,wv,000,0100,0000164,060,54,047,06000US5404790168,"Big Creek district, McDowell County, West Virginia",3123,2409,29,32,42,15,0,0,0,596,0
ACSSF,2011e5,wv,000,0100,0000165,060,54,047,06000US5404790240,"Browns Creek district, McDowell County, West Virginia",2638,1848,7,47,94,31,39,0,103,469,0
ACSSF,2011e5,wv,000,0100,0000166,060,54,047,06000US5404792345,"North Elkin district, McDowell County, West Virginia",2824,2217,135,46,8,18,2,5,0,393,0
ACSSF,2011e5,wv,000,0100,0000167,060,54,047,06000US5404792712,"Sandy River district, McDowell County, West Virginia",2903,1719,0,9,20,9,0,0,0,1146,0
ACSSF,2011e5,wv,000,0100,0000168,060,54,049,06000US5404992154,"Middletown district, Marion County, West Virginia",8445,6280,97,639,427,244,153,101,186,318,0
ACSSF,2011e5,wv,000,0100,0000169,060,54,049,06000US5404992418,"Palatine district, Marion County, West Virginia",9935,7520,131,211,274,482,91,124,20,1082,0
ACSSF,2011e5,wv,000,0100,0000170,060,54,049,06000US5404993594,"West Augusta district, Marion County, West Virginia",8140,6445,32,82,182,87,36,10,0,1266,0
ACSSF,2011e5,wv,000,0100,0000171,060,54,051,06000US5405190780,"District 1, Marshall County, West Virginia",5100,4068,121,125,261,113,0,15,3,394,0
ACSSF,2011e5,wv,000,0100,0000172,060,54,051,06000US5405190816,"District 2, Marshall County, West Virginia",5159,4014,47,279,120,0,11,62,79,547,0
ACSSF,2011e5,wv,000,0100,0000173,060,54,051,06000US5405190852,"District 3, Marshall County, West Virginia",5666,4443,55,81,86,264,37,26,28,635,11
ACSSF,2011e5,wv,000,0100,0000174,060,54,053,06000US5405390048,"Arbuckle district, Mason County, West Virginia",525,390,0,0,0,0,0,0,0,135,0
