FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races:,Two races including Some other race,"Two races excluding Some other race, and three or more races"
ACSSF,2009e5,wv,000,0012,0001082,080,54,011,08000US540119083439460000400,"Census Tract 4, Huntington city (part), District 3, Cabell County, West Virginia",2785,2402,231,0,52,0,18,82,0,82
ACSSF,2009e5,wv,000,0012,0001083,080,54,011,08000US540119083439460000500,"Census Tract 5 (part), Huntington city (part), District 3, Cabell County, West Virginia",1272,1140,110,0,22,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001084,080,54,011,08000US540119083439460000600,"Census Tract 6 (part), Huntington city (part), District 3, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001085,080,54,011,08000US540119083439460001800,"Census Tract 18 (part), Huntington city (part), District 3, Cabell County, West Virginia",1909,1611,144,61,0,0,0,93,7,86
ACSSF,2009e5,wv,000,0012,0001086,080,54,011,08000US540119083439460001900,"Census Tract 19, Huntington city (part), District 3, Cabell County, West Virginia",1942,1906,16,0,0,0,0,20,0,20
ACSSF,2009e5,wv,000,0012,0001087,080,54,011,08000US540119083439460002000,"Census Tract 20 (part), Huntington city (part), District 3, Cabell County, West Virginia",684,684,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001088,080,54,011,08000US540119083439460010102,"Census Tract 101.02 (part), Huntington city (part), District 3, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001089,080,54,011,08000US540119083499999000101,"Census Tract 1.01 (part), District Remainder of 3, District 3, Cabell County, West Virginia",332,332,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001090,080,54,011,08000US540119083499999000200,"Census Tract 2 (part), District Remainder of 3, District 3, Cabell County, West Virginia",707,701,0,0,0,0,0,6,0,6
ACSSF,2009e5,wv,000,0012,0001091,080,54,011,08000US540119083499999010300,"Census Tract 103 (part), District Remainder of 3, District 3, Cabell County, West Virginia",972,972,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001092,080,54,011,08000US540119083499999010400,"Census Tract 104 (part), District Remainder of 3, District 3, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001093,080,54,011,08000US540119087004276000102,"Census Tract 1.02 (part), Barboursville village (part), District 4, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001094,080,54,011,08000US540119087004276010102,"Census Tract 101.02 (part), Barboursville village (part), District 4, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001095,080,54,011,08000US540119087004276010201,"Census Tract 102.01 (part), Barboursville village (part), District 4, Cabell County, West Virginia",131,97,0,0,34,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001096,080,54,011,08000US540119087004276010202,"Census Tract 102.02 (part), Barboursville village (part), District 4, Cabell County, West Virginia",160,146,0,0,14,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001097,080,54,011,08000US540119087004276010300,"Census Tract 103 (part), Barboursville village (part), District 4, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001098,080,54,011,08000US540119087004276010400,"Census Tract 104 (part), Barboursville village (part), District 4, Cabell County, West Virginia",3083,2908,34,0,69,0,0,72,0,72
ACSSF,2009e5,wv,000,0012,0001099,080,54,011,08000US540119087039460000102,"Census Tract 1.02 (part), Huntington city (part), District 4, Cabell County, West Virginia",58,58,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001100,080,54,011,08000US540119087039460010102,"Census Tract 101.02 (part), Huntington city (part), District 4, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001101,080,54,011,08000US540119087039460010202,"Census Tract 102.02 (part), Huntington city (part), District 4, Cabell County, West Virginia",138,138,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001102,080,54,011,08000US540119087062488010201,"Census Tract 102.01 (part), Pea Ridge CDP, District 4, Cabell County, West Virginia",5194,4887,21,30,222,0,0,34,0,34
ACSSF,2009e5,wv,000,0012,0001103,080,54,011,08000US540119087062488010202,"Census Tract 102.02 (part), Pea Ridge CDP, District 4, Cabell County, West Virginia",1383,1354,0,0,0,0,0,29,0,29
ACSSF,2009e5,wv,000,0012,0001104,080,54,011,08000US540119087099999000101,"Census Tract 1.01 (part), District Remainder of 4, District 4, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001105,080,54,011,08000US540119087099999000102,"Census Tract 1.02 (part), District Remainder of 4, District 4, Cabell County, West Virginia",1662,1569,27,0,0,0,10,56,6,50
ACSSF,2009e5,wv,000,0012,0001106,080,54,011,08000US540119087099999010102,"Census Tract 101.02 (part), District Remainder of 4, District 4, Cabell County, West Virginia",1567,1556,0,0,0,0,0,11,0,11
ACSSF,2009e5,wv,000,0012,0001107,080,54,011,08000US540119087099999010201,"Census Tract 102.01 (part), District Remainder of 4, District 4, Cabell County, West Virginia",847,714,133,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001108,080,54,011,08000US540119087099999010202,"Census Tract 102.02 (part), District Remainder of 4, District 4, Cabell County, West Virginia",2530,2299,97,23,66,0,14,31,0,31
ACSSF,2009e5,wv,000,0012,0001109,080,54,011,08000US540119087099999010300,"Census Tract 103 (part), District Remainder of 4, District 4, Cabell County, West Virginia",132,132,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001110,080,54,011,08000US540119087099999010400,"Census Tract 104 (part), District Remainder of 4, District 4, Cabell County, West Virginia",1021,1001,0,0,0,0,0,20,0,20
ACSSF,2009e5,wv,000,0012,0001111,080,54,011,08000US540119087099999010500,"Census Tract 105 (part), District Remainder of 4, District 4, Cabell County, West Virginia",3969,3969,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001112,080,54,011,08000US540119087099999010600,"Census Tract 106 (part), District Remainder of 4, District 4, Cabell County, West Virginia",1818,1818,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001113,080,54,011,08000US540119088204276010300,"Census Tract 103 (part), Barboursville village (part), District 5, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001114,080,54,011,08000US540119088204276010400,"Census Tract 104 (part), Barboursville village (part), District 5, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001115,080,54,011,08000US540119088219516010600,"Census Tract 106 (part), Culloden CDP (part), District 5, Cabell County, West Virginia",503,483,0,0,0,0,0,20,0,20
ACSSF,2009e5,wv,000,0012,0001116,080,54,011,08000US540119088219516010800,"Census Tract 108 (part), Culloden CDP (part), District 5, Cabell County, West Virginia",2005,2005,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001117,080,54,011,08000US540119088254484010700,"Census Tract 107 (part), Milton town, District 5, Cabell County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001118,080,54,011,08000US540119088254484010800,"Census Tract 108 (part), Milton town, District 5, Cabell County, West Virginia",2244,2244,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001119,080,54,011,08000US540119088299999010300,"Census Tract 103 (part), District Remainder of 5, District 5, Cabell County, West Virginia",1606,1606,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001120,080,54,011,08000US540119088299999010400,"Census Tract 104 (part), District Remainder of 5, District 5, Cabell County, West Virginia",1460,1444,8,0,0,0,0,8,0,8
ACSSF,2009e5,wv,000,0012,0001121,080,54,011,08000US540119088299999010500,"Census Tract 105 (part), District Remainder of 5, District 5, Cabell County, West Virginia",1049,1049,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001122,080,54,011,08000US540119088299999010600,"Census Tract 106 (part), District Remainder of 5, District 5, Cabell County, West Virginia",1995,1958,0,0,0,0,0,37,0,37
ACSSF,2009e5,wv,000,0012,0001123,080,54,011,08000US540119088299999010700,"Census Tract 107 (part), District Remainder of 5, District 5, Cabell County, West Virginia",6482,6402,0,0,52,0,0,28,0,28
ACSSF,2009e5,wv,000,0012,0001124,080,54,011,08000US540119088299999010800,"Census Tract 108 (part), District Remainder of 5, District 5, Cabell County, West Virginia",1410,1394,16,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001125,080,54,013,08000US540139076699999962600,"Census Tract 9626 (part), District 1, District 1, Calhoun County, West Virginia",1184,1102,0,0,0,0,0,82,0,82
ACSSF,2009e5,wv,000,0012,0001126,080,54,013,08000US540139080099999962600,"Census Tract 9626 (part), District 2, District 2, Calhoun County, West Virginia",589,523,0,0,0,0,0,66,0,66
ACSSF,2009e5,wv,000,0012,0001127,080,54,013,08000US540139080099999962700,"Census Tract 9627 (part), District 2, District 2, Calhoun County, West Virginia",700,601,32,0,0,0,0,67,0,67
ACSSF,2009e5,wv,000,0012,0001128,080,54,013,08000US540139083632884962600,"Census Tract 9626 (part), Grantsville town, District 3, Calhoun County, West Virginia",590,564,0,0,0,0,0,26,0,26
ACSSF,2009e5,wv,000,0012,0001129,080,54,013,08000US540139083699999962600,"Census Tract 9626 (part), District Remainder of 3, District 3, Calhoun County, West Virginia",597,549,0,0,0,0,0,48,0,48
ACSSF,2009e5,wv,000,0012,0001130,080,54,013,08000US540139083699999962700,"Census Tract 9627 (part), District Remainder of 3, District 3, Calhoun County, West Virginia",111,111,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001131,080,54,013,08000US540139087399999962600,"Census Tract 9626 (part), District 4, District 4, Calhoun County, West Virginia",225,225,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001132,080,54,013,08000US540139087399999962700,"Census Tract 9627 (part), District 4, District 4, Calhoun County, West Virginia",1377,1290,0,0,0,0,15,72,0,72
ACSSF,2009e5,wv,000,0012,0001133,080,54,013,08000US540139088599999962700,"Census Tract 9627 (part), District 5, District 5, Calhoun County, West Virginia",1836,1822,0,0,0,0,0,14,0,14
ACSSF,2009e5,wv,000,0012,0001134,080,54,015,08000US540159089199999957900,"Census Tract 9579 (part), District A, District A, Clay County, West Virginia",3364,3321,0,0,0,0,0,43,0,43
ACSSF,2009e5,wv,000,0012,0001135,080,54,015,08000US540159089199999958000,"Census Tract 9580 (part), District A, District A, Clay County, West Virginia",488,488,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001136,080,54,015,08000US540159089315676958000,"Census Tract 9580 (part), Clay town, District B, Clay County, West Virginia",415,415,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001137,080,54,015,08000US540159089399999957900,"Census Tract 9579 (part), District Remainder of B, District B, Clay County, West Virginia",419,419,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001138,080,54,015,08000US540159089399999958000,"Census Tract 9580 (part), District Remainder of B, District B, Clay County, West Virginia",1205,1205,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001139,080,54,015,08000US540159089399999958100,"Census Tract 9581 (part), District Remainder of B, District B, Clay County, West Virginia",698,698,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001140,080,54,015,08000US540159089599999957900,"Census Tract 9579 (part), District C, District C, Clay County, West Virginia",63,63,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001141,080,54,015,08000US540159089599999958000,"Census Tract 9580 (part), District C, District C, Clay County, West Virginia",1512,1512,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001142,080,54,015,08000US540159089599999958100,"Census Tract 9581 (part), District C, District C, Clay County, West Virginia",1897,1699,49,0,0,0,0,149,0,149
ACSSF,2009e5,wv,000,0012,0001143,080,54,017,08000US540179013899999965000,"Census Tract 9650 (part), Beech district, Beech district, Doddridge County, West Virginia",2137,2137,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001144,080,54,017,08000US540179013899999965100,"Census Tract 9651 (part), Beech district, Beech district, Doddridge County, West Virginia",388,388,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001145,080,54,017,08000US540179209486116965100,"Census Tract 9651 (part), West Union town (part), Maple district, Doddridge County, West Virginia",330,323,0,0,0,0,0,7,0,7
ACSSF,2009e5,wv,000,0012,0001146,080,54,017,08000US540179209499999965000,"Census Tract 9650 (part), Remainder of Maple district, Maple district, Doddridge County, West Virginia",199,199,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001147,080,54,017,08000US540179209499999965100,"Census Tract 9651 (part), Remainder of Maple district, Maple district, Doddridge County, West Virginia",1046,1022,0,0,0,0,0,24,0,24
ACSSF,2009e5,wv,000,0012,0001148,080,54,017,08000US540179237499999965000,"Census Tract 9650 (part), Oak district, Oak district, Doddridge County, West Virginia",1206,1173,0,0,0,0,0,33,0,33
ACSSF,2009e5,wv,000,0012,0001149,080,54,017,08000US540179237499999965100,"Census Tract 9651 (part), Oak district, Oak district, Doddridge County, West Virginia",175,175,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001150,080,54,017,08000US540179246686116965100,"Census Tract 9651 (part), West Union town (part), Pine district, Doddridge County, West Virginia",478,428,0,0,0,0,0,50,0,50
ACSSF,2009e5,wv,000,0012,0001151,080,54,017,08000US540179246699999965000,"Census Tract 9650 (part), Remainder of Pine district, Pine district, Doddridge County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001152,080,54,017,08000US540179246699999965100,"Census Tract 9651 (part), Remainder of Pine district, Pine district, Doddridge County, West Virginia",1279,1229,0,0,0,0,50,0,0,0
ACSSF,2009e5,wv,000,0012,0001153,080,54,019,08000US540199228001996020900,"Census Tract 209 (part), Ansted town, New Haven district, Fayette County, West Virginia",1556,1503,49,0,0,0,0,4,0,4
ACSSF,2009e5,wv,000,0012,0001154,080,54,019,08000US540199228027028020100,"Census Tract 201 (part), Fayetteville town, New Haven district, Fayette County, West Virginia",2667,2618,49,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001155,080,54,019,08000US540199228027028020200,"Census Tract 202 (part), Fayetteville town, New Haven district, Fayette County, West Virginia",15,15,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001156,080,54,019,08000US540199228052780021100,"Census Tract 211 (part), Meadow Bridge town, New Haven district, Fayette County, West Virginia",332,310,20,0,0,0,0,2,0,2
ACSSF,2009e5,wv,000,0012,0001157,080,54,019,08000US540199228060028020200,"Census Tract 202 (part), Oak Hill city (part), New Haven district, Fayette County, West Virginia",38,30,8,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001158,080,54,019,08000US540199228099999020100,"Census Tract 201 (part), Remainder of New Haven district, New Haven district, Fayette County, West Virginia",3129,2869,74,70,58,0,0,58,0,58
ACSSF,2009e5,wv,000,0012,0001159,080,54,019,08000US540199228099999020200,"Census Tract 202 (part), Remainder of New Haven district, New Haven district, Fayette County, West Virginia",476,476,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001160,080,54,019,08000US540199228099999020900,"Census Tract 209 (part), Remainder of New Haven district, New Haven district, Fayette County, West Virginia",2671,2658,0,0,0,0,0,13,0,13
ACSSF,2009e5,wv,000,0012,0001161,080,54,019,08000US540199228099999021000,"Census Tract 210, Remainder of New Haven district, New Haven district, Fayette County, West Virginia",2708,2653,0,0,25,0,0,30,0,30
ACSSF,2009e5,wv,000,0012,0001162,080,54,019,08000US540199228099999021100,"Census Tract 211 (part), Remainder of New Haven district, New Haven district, Fayette County, West Virginia",2439,2350,28,7,20,0,0,34,0,34
ACSSF,2009e5,wv,000,0012,0001163,080,54,019,08000US540199247256404020500,"Census Tract 205 (part), Mount Hope city (part), Plateau district, Fayette County, West Virginia",1605,1179,316,3,0,0,6,101,37,64
ACSSF,2009e5,wv,000,0012,0001164,080,54,019,08000US540199247260028020200,"Census Tract 202 (part), Oak Hill city (part), Plateau district, Fayette County, West Virginia",3311,2852,459,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001165,080,54,019,08000US540199247260028020300,"Census Tract 203 (part), Oak Hill city (part), Plateau district, Fayette County, West Virginia",2851,2808,0,9,0,0,34,0,0,0
ACSSF,2009e5,wv,000,0012,0001166,080,54,019,08000US540199247260028020400,"Census Tract 204 (part), Oak Hill city (part), Plateau district, Fayette County, West Virginia",985,931,54,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001167,080,54,019,08000US540199247260028020600,"Census Tract 206 (part), Oak Hill city (part), Plateau district, Fayette County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001168,080,54,019,08000US540199247280284021100,"Census Tract 211 (part), Thurmond town, Plateau district, Fayette County, West Virginia",2,2,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001169,080,54,019,08000US540199247299999020100,"Census Tract 201 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",19,19,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001170,080,54,019,08000US540199247299999020200,"Census Tract 202 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",4049,3924,76,0,0,0,22,27,0,27
ACSSF,2009e5,wv,000,0012,0001171,080,54,019,08000US540199247299999020300,"Census Tract 203 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",62,62,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001172,080,54,019,08000US540199247299999020400,"Census Tract 204 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",1718,1683,0,0,0,0,0,35,0,35
ACSSF,2009e5,wv,000,0012,0001173,080,54,019,08000US540199247299999020500,"Census Tract 205 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",611,478,125,8,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001174,080,54,019,08000US540199247299999020600,"Census Tract 206 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001175,080,54,019,08000US540199247299999021100,"Census Tract 211 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001176,080,54,019,08000US540199339630364020800,"Census Tract 208 (part), Gauley Bridge town, Valley district, Fayette County, West Virginia",561,557,0,0,0,0,0,4,0,4
ACSSF,2009e5,wv,000,0012,0001177,080,54,019,08000US540199339630364020900,"Census Tract 209 (part), Gauley Bridge town, Valley district, Fayette County, West Virginia",7,7,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001178,080,54,019,08000US540199339655468020700,"Census Tract 207 (part), Montgomery city (part), Valley district, Fayette County, West Virginia",1726,1163,379,26,66,0,0,92,16,76
ACSSF,2009e5,wv,000,0012,0001179,080,54,019,08000US540199339656404020400,"Census Tract 204 (part), Mount Hope city (part), Valley district, Fayette County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001180,080,54,019,08000US540199339656404020600,"Census Tract 206 (part), Mount Hope city (part), Valley district, Fayette County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001181,080,54,019,08000US540199339660028020200,"Census Tract 202 (part), Oak Hill city (part), Valley district, Fayette County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001182,080,54,019,08000US540199339660028020400,"Census Tract 204 (part), Oak Hill city (part), Valley district, Fayette County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001183,080,54,019,08000US540199339660028020600,"Census Tract 206 (part), Oak Hill city (part), Valley district, Fayette County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001184,080,54,019,08000US540199339662356020600,"Census Tract 206 (part), Pax town, Valley district, Fayette County, West Virginia",129,124,5,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001185,080,54,019,08000US540199339665284020700,"Census Tract 207 (part), Powellton CDP, Valley district, Fayette County, West Virginia",1721,1620,101,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001186,080,54,019,08000US540199339674740020800,"Census Tract 208 (part), Smithers city (part), Valley district, Fayette County, West Virginia",879,786,87,6,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001187,080,54,019,08000US540199339699999020100,"Census Tract 201 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",499,499,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001188,080,54,019,08000US540199339699999020200,"Census Tract 202 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",52,52,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001189,080,54,019,08000US540199339699999020400,"Census Tract 204 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",1928,1866,62,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001190,080,54,019,08000US540199339699999020600,"Census Tract 206 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",1806,1745,24,37,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001191,080,54,019,08000US540199339699999020700,"Census Tract 207 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",1619,1296,300,6,0,0,0,17,0,17
ACSSF,2009e5,wv,000,0012,0001192,080,54,019,08000US540199339699999020800,"Census Tract 208 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",3517,3239,266,6,0,0,0,6,0,6
ACSSF,2009e5,wv,000,0012,0001193,080,54,019,08000US540199339699999020900,"Census Tract 209 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",552,552,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001194,080,54,021,08000US540219040899999967700,"Census Tract 9677 (part), Center district, Center district, Gilmer County, West Virginia",1191,1184,0,0,0,0,0,7,0,7
ACSSF,2009e5,wv,000,0012,0001195,080,54,021,08000US540219040899999967800,"Census Tract 9678 (part), Center district, Center district, Gilmer County, West Virginia",39,39,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001196,080,54,021,08000US540219053432044967800,"Census Tract 9678 (part), Glenville town, City district, Gilmer County, West Virginia",1896,1744,104,0,33,0,0,15,0,15
ACSSF,2009e5,wv,000,0012,0001197,080,54,021,08000US540219053499999967700,"Census Tract 9677 (part), Remainder of City district, City district, Gilmer County, West Virginia",1362,400,768,37,42,0,78,37,37,0
ACSSF,2009e5,wv,000,0012,0001198,080,54,021,08000US540219053499999967800,"Census Tract 9678 (part), Remainder of City district, City district, Gilmer County, West Virginia",34,34,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001199,080,54,021,08000US540219075899999967700,"Census Tract 9677 (part), De Kalb-Troy district, De Kalb-Troy district, Gilmer County, West Virginia",1161,1071,0,0,0,0,0,90,0,90
ACSSF,2009e5,wv,000,0012,0001200,080,54,021,08000US540219075899999967800,"Census Tract 9678 (part), De Kalb-Troy district, De Kalb-Troy district, Gilmer County, West Virginia",101,101,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001201,080,54,021,08000US540219123671620967700,"Census Tract 9677 (part), Sand Fork town, Glenville district, Gilmer County, West Virginia",195,173,0,0,0,0,0,22,0,22
ACSSF,2009e5,wv,000,0012,0001202,080,54,021,08000US540219123699999967700,"Census Tract 9677 (part), Remainder of Glenville district, Glenville district, Gilmer County, West Virginia",408,356,0,0,0,0,0,52,0,52
ACSSF,2009e5,wv,000,0012,0001203,080,54,021,08000US540219123699999967800,"Census Tract 9678 (part), Remainder of Glenville district, Glenville district, Gilmer County, West Virginia",502,455,0,16,0,0,0,31,0,31
ACSSF,2009e5,wv,000,0012,0001204,080,54,023,08000US540239129662956969600,"Census Tract 9696 (part), Petersburg city (part), Grant district, Grant County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001205,080,54,023,08000US540239129699999969400,"Census Tract 9694 (part), Remainder of Grant district, Grant district, Grant County, West Virginia",857,857,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001206,080,54,023,08000US540239129699999969500,"Census Tract 9695 (part), Remainder of Grant district, Grant district, Grant County, West Virginia",2217,2217,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001207,080,54,023,08000US540239129699999969600,"Census Tract 9696 (part), Remainder of Grant district, Grant district, Grant County, West Virginia",798,798,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001208,080,54,023,08000US540239220862956969500,"Census Tract 9695 (part), Petersburg city (part), Milroy district, Grant County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001209,080,54,023,08000US540239220862956969600,"Census Tract 9696 (part), Petersburg city (part), Milroy district, Grant County, West Virginia",2691,2525,70,17,0,0,41,38,0,38
ACSSF,2009e5,wv,000,0012,0001210,080,54,023,08000US540239220899999969500,"Census Tract 9695 (part), Remainder of Milroy district, Milroy district, Grant County, West Virginia",324,324,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001211,080,54,023,08000US540239220899999969600,"Census Tract 9696 (part), Remainder of Milroy district, Milroy district, Grant County, West Virginia",1219,1219,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001212,080,54,023,08000US540239321604924969400,"Census Tract 9694 (part), Bayard town, Union district, Grant County, West Virginia",386,386,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001213,080,54,023,08000US540239321699999969400,"Census Tract 9694 (part), Remainder of Union district, Union district, Grant County, West Virginia",2209,2127,0,0,0,0,0,82,0,82
ACSSF,2009e5,wv,000,0012,0001214,080,54,023,08000US540239321699999969500,"Census Tract 9695 (part), Remainder of Union district, Union district, Grant County, West Virginia",1088,1088,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001215,080,54,025,08000US540259044926428950600,"Census Tract 9506 (part), Fairlea CDP, Central district, Greenbrier County, West Virginia",1278,1162,116,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001216,080,54,025,08000US540259044926428950700,"Census Tract 9507 (part), Fairlea CDP, Central district, Greenbrier County, West Virginia",1053,1000,0,0,0,0,0,53,0,53
ACSSF,2009e5,wv,000,0012,0001217,080,54,025,08000US540259044946636950400,"Census Tract 9504 (part), Lewisburg city, Central district, Greenbrier County, West Virginia",627,627,0,0,0,0,0,0,0,0
ACSSF,2009e5,wv,000,0012,0001218,080,54,025,08000US540259044946636950600,"Census Tract 9506 (part), Lewisburg city, Central district, Greenbrier County, West Virginia",2883,2591,147,71,6,0,26,42,32,10
ACSSF,2009e5,wv,000,0012,0001219,080,54,025,08000US540259044970156950700,"Census Tract 9507 (part), Ronceverte city (part), Central district, Greenbrier County, West Virginia",675,591,83,0,0,0,0,1,0,1
ACSSF,2009e5,wv,000,0012,0001220,080,54,025,08000US540259044999999950100,"Census Tract 9501 (part), Remainder of Central district, Central district, Greenbrier County, West Virginia",0,0,0,0,0,0,0,0,0,0
