FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total
ACSSF,2014e5,wv,000,0102,0000039,050,54,053,05000US54053,"Mason County, West Virginia",12990
ACSSF,2014e5,wv,000,0102,0000040,050,54,055,05000US54055,"Mercer County, West Virginia",29961
ACSSF,2014e5,wv,000,0102,0000041,050,54,057,05000US54057,"Mineral County, West Virginia",13080
ACSSF,2014e5,wv,000,0102,0000042,050,54,059,05000US54059,"Mingo County, West Virginia",12674
ACSSF,2014e5,wv,000,0102,0000043,050,54,061,05000US54061,"Monongalia County, West Virginia",43923
ACSSF,2014e5,wv,000,0102,0000044,050,54,063,05000US54063,"Monroe County, West Virginia",7589
ACSSF,2014e5,wv,000,0102,0000045,050,54,065,05000US54065,"Morgan County, West Virginia",9799
ACSSF,2014e5,wv,000,0102,0000046,050,54,067,05000US54067,"Nicholas County, West Virginia",13033
ACSSF,2014e5,wv,000,0102,0000047,050,54,069,05000US54069,"Ohio County, West Virginia",21122
ACSSF,2014e5,wv,000,0102,0000048,050,54,071,05000US54071,"Pendleton County, West Virginia",5144
ACSSF,2014e5,wv,000,0102,0000049,050,54,073,05000US54073,"Pleasants County, West Virginia",3393
ACSSF,2014e5,wv,000,0102,0000050,050,54,075,05000US54075,"Pocahontas County, West Virginia",8841
ACSSF,2014e5,wv,000,0102,0000051,050,54,077,05000US54077,"Preston County, West Virginia",15071
ACSSF,2014e5,wv,000,0102,0000052,050,54,079,05000US54079,"Putnam County, West Virginia",23608
ACSSF,2014e5,wv,000,0102,0000053,050,54,081,05000US54081,"Raleigh County, West Virginia",35988
ACSSF,2014e5,wv,000,0102,0000054,050,54,083,05000US54083,"Randolph County, West Virginia",14186
ACSSF,2014e5,wv,000,0102,0000055,050,54,085,05000US54085,"Ritchie County, West Virginia",5829
ACSSF,2014e5,wv,000,0102,0000056,050,54,087,05000US54087,"Roane County, West Virginia",7385
ACSSF,2014e5,wv,000,0102,0000057,050,54,089,05000US54089,"Summers County, West Virginia",7669
ACSSF,2014e5,wv,000,0102,0000058,050,54,091,05000US54091,"Taylor County, West Virginia",7528
ACSSF,2014e5,wv,000,0102,0000059,050,54,093,05000US54093,"Tucker County, West Virginia",5371
ACSSF,2014e5,wv,000,0102,0000060,050,54,095,05000US54095,"Tyler County, West Virginia",4993
ACSSF,2014e5,wv,000,0102,0000061,050,54,097,05000US54097,"Upshur County, West Virginia",11132
ACSSF,2014e5,wv,000,0102,0000062,050,54,099,05000US54099,"Wayne County, West Virginia",19235
ACSSF,2014e5,wv,000,0102,0000063,050,54,101,05000US54101,"Webster County, West Virginia",5421
ACSSF,2014e5,wv,000,0102,0000064,050,54,103,05000US54103,"Wetzel County, West Virginia",8148
ACSSF,2014e5,wv,000,0102,0000065,050,54,105,05000US54105,"Wirt County, West Virginia",3237
ACSSF,2014e5,wv,000,0102,0000066,050,54,107,05000US54107,"Wood County, West Virginia",40213
ACSSF,2014e5,wv,000,0102,0000067,050,54,109,05000US54109,"Wyoming County, West Virginia",10883
ACSSF,2014e5,wv,000,0102,0000068,060,54,001,06000US5400192328,"North district, Barbour County, West Virginia",3337
ACSSF,2014e5,wv,000,0102,0000069,060,54,001,06000US5400192892,"South district, Barbour County, West Virginia",2662
ACSSF,2014e5,wv,000,0102,0000070,060,54,001,06000US5400193588,"West district, Barbour County, West Virginia",1857
ACSSF,2014e5,wv,000,0102,0000071,060,54,003,06000US5400390006,"Adam Stephens district, Berkeley County, West Virginia",7104
ACSSF,2014e5,wv,000,0102,0000072,060,54,003,06000US5400392322,"Norborne district, Berkeley County, West Virginia",4342
ACSSF,2014e5,wv,000,0102,0000073,060,54,003,06000US5400392526,"Potomac district, Berkeley County, West Virginia",7330
ACSSF,2014e5,wv,000,0102,0000074,060,54,003,06000US5400392754,"Shenandoah district, Berkeley County, West Virginia",8478
ACSSF,2014e5,wv,000,0102,0000075,060,54,003,06000US5400393171,"Tuscarora district, Berkeley County, West Virginia",8703
ACSSF,2014e5,wv,000,0102,0000076,060,54,003,06000US5400393388,"Valley district, Berkeley County, West Virginia",9520
ACSSF,2014e5,wv,000,0102,0000077,060,54,005,06000US5400590762,"District 1, Boone County, West Virginia",3736
ACSSF,2014e5,wv,000,0102,0000078,060,54,005,06000US5400590796,"District 2, Boone County, West Virginia",3183
ACSSF,2014e5,wv,000,0102,0000079,060,54,005,06000US5400590832,"District 3, Boone County, West Virginia",4151
ACSSF,2014e5,wv,000,0102,0000080,060,54,007,06000US5400790968,"Eastern district, Braxton County, West Virginia",1545
ACSSF,2014e5,wv,000,0102,0000081,060,54,007,06000US5400792346,"Northern district, Braxton County, West Virginia",2067
ACSSF,2014e5,wv,000,0102,0000082,060,54,007,06000US5400792922,"Southern district, Braxton County, West Virginia",1859
ACSSF,2014e5,wv,000,0102,0000083,060,54,007,06000US5400793597,"Western district, Braxton County, West Virginia",1931
ACSSF,2014e5,wv,000,0102,0000084,060,54,009,06000US5400991104,"Follansbee district, Brooke County, West Virginia",3604
ACSSF,2014e5,wv,000,0102,0000085,060,54,009,06000US5400993552,"Weirton district, Brooke County, West Virginia",3649
ACSSF,2014e5,wv,000,0102,0000086,060,54,009,06000US5400993564,"Wellsburg district, Brooke County, West Virginia",3674
ACSSF,2014e5,wv,000,0102,0000087,060,54,011,06000US5401190764,"District 1, Cabell County, West Virginia",8869
ACSSF,2014e5,wv,000,0102,0000088,060,54,011,06000US5401190798,"District 2, Cabell County, West Virginia",8853
ACSSF,2014e5,wv,000,0102,0000089,060,54,011,06000US5401190834,"District 3, Cabell County, West Virginia",8553
ACSSF,2014e5,wv,000,0102,0000090,060,54,011,06000US5401190870,"District 4, Cabell County, West Virginia",10853
ACSSF,2014e5,wv,000,0102,0000091,060,54,011,06000US5401190882,"District 5, Cabell County, West Virginia",9134
ACSSF,2014e5,wv,000,0102,0000092,060,54,013,06000US5401390766,"District 1, Calhoun County, West Virginia",804
ACSSF,2014e5,wv,000,0102,0000093,060,54,013,06000US5401390800,"District 2, Calhoun County, West Virginia",778
ACSSF,2014e5,wv,000,0102,0000094,060,54,013,06000US5401390836,"District 3, Calhoun County, West Virginia",783
ACSSF,2014e5,wv,000,0102,0000095,060,54,013,06000US5401390873,"District 4, Calhoun County, West Virginia",800
ACSSF,2014e5,wv,000,0102,0000096,060,54,013,06000US5401390885,"District 5, Calhoun County, West Virginia",795
ACSSF,2014e5,wv,000,0102,0000097,060,54,015,06000US5401590891,"District A, Clay County, West Virginia",1596
ACSSF,2014e5,wv,000,0102,0000098,060,54,015,06000US5401590893,"District B, Clay County, West Virginia",1557
ACSSF,2014e5,wv,000,0102,0000099,060,54,015,06000US5401590895,"District C, Clay County, West Virginia",1435
ACSSF,2014e5,wv,000,0102,0000100,060,54,017,06000US5401790138,"Beech district, Doddridge County, West Virginia",888
ACSSF,2014e5,wv,000,0102,0000101,060,54,017,06000US5401792094,"Maple district, Doddridge County, West Virginia",939
ACSSF,2014e5,wv,000,0102,0000102,060,54,017,06000US5401792374,"Oak district, Doddridge County, West Virginia",1020
ACSSF,2014e5,wv,000,0102,0000103,060,54,017,06000US5401792466,"Pine district, Doddridge County, West Virginia",1093
ACSSF,2014e5,wv,000,0102,0000104,060,54,019,06000US5401992280,"New Haven district, Fayette County, West Virginia",7845
ACSSF,2014e5,wv,000,0102,0000105,060,54,019,06000US5401992472,"Plateau district, Fayette County, West Virginia",7366
ACSSF,2014e5,wv,000,0102,0000106,060,54,019,06000US5401993396,"Valley district, Fayette County, West Virginia",6340
ACSSF,2014e5,wv,000,0102,0000107,060,54,021,06000US5402190408,"Center district, Gilmer County, West Virginia",879
ACSSF,2014e5,wv,000,0102,0000108,060,54,021,06000US5402190534,"City district, Gilmer County, West Virginia",795
ACSSF,2014e5,wv,000,0102,0000109,060,54,021,06000US5402190758,"De Kalb-Troy district, Gilmer County, West Virginia",1005
ACSSF,2014e5,wv,000,0102,0000110,060,54,021,06000US5402191236,"Glenville district, Gilmer County, West Virginia",763
ACSSF,2014e5,wv,000,0102,0000111,060,54,023,06000US5402391296,"Grant district, Grant County, West Virginia",2205
ACSSF,2014e5,wv,000,0102,0000112,060,54,023,06000US5402392208,"Milroy district, Grant County, West Virginia",2092
ACSSF,2014e5,wv,000,0102,0000113,060,54,023,06000US5402393216,"Union district, Grant County, West Virginia",2115
ACSSF,2014e5,wv,000,0102,0000114,060,54,025,06000US5402590449,"Central district, Greenbrier County, West Virginia",6731
ACSSF,2014e5,wv,000,0102,0000115,060,54,025,06000US5402590972,"Eastern district, Greenbrier County, West Virginia",6654
ACSSF,2014e5,wv,000,0102,0000116,060,54,025,06000US5402593601,"Western district, Greenbrier County, West Virginia",5681
ACSSF,2014e5,wv,000,0102,0000117,060,54,027,06000US5402790204,"Bloomery district, Hampshire County, West Virginia",2108
ACSSF,2014e5,wv,000,0102,0000118,060,54,027,06000US5402790360,"Capon district, Hampshire County, West Virginia",1890
ACSSF,2014e5,wv,000,0102,0000119,060,54,027,06000US5402791248,"Gore district, Hampshire County, West Virginia",2457
ACSSF,2014e5,wv,000,0102,0000120,060,54,027,06000US5402792184,"Mill Creek district, Hampshire County, West Virginia",572
ACSSF,2014e5,wv,000,0102,0000121,060,54,027,06000US5402792676,"Romney district, Hampshire County, West Virginia",2043
ACSSF,2014e5,wv,000,0102,0000122,060,54,027,06000US5402792820,"Sherman district, Hampshire County, West Virginia",2711
ACSSF,2014e5,wv,000,0102,0000123,060,54,027,06000US5402792988,"Springfield district, Hampshire County, West Virginia",1950
ACSSF,2014e5,wv,000,0102,0000124,060,54,029,06000US5402990312,"Butler district, Hancock County, West Virginia",4965
ACSSF,2014e5,wv,000,0102,0000125,060,54,029,06000US5402990540,"Clay district, Hancock County, West Virginia",4547
ACSSF,2014e5,wv,000,0102,0000126,060,54,029,06000US5402991308,"Grant district, Hancock County, West Virginia",4955
ACSSF,2014e5,wv,000,0102,0000127,060,54,031,06000US5403190372,"Capon district, Hardy County, West Virginia",2088
ACSSF,2014e5,wv,000,0102,0000128,060,54,031,06000US5403191968,"Lost River district, Hardy County, West Virginia",1911
ACSSF,2014e5,wv,000,0102,0000129,060,54,031,06000US5403192232,"Moorefield district, Hardy County, West Virginia",1159
ACSSF,2014e5,wv,000,0102,0000130,060,54,031,06000US5403192382,"Old Fields district, Hardy County, West Virginia",1577
ACSSF,2014e5,wv,000,0102,0000131,060,54,031,06000US5403192928,"South Fork district, Hardy County, West Virginia",1382
ACSSF,2014e5,wv,000,0102,0000132,060,54,033,06000US5403390975,"Eastern district, Harrison County, West Virginia",5742
ACSSF,2014e5,wv,000,0102,0000133,060,54,033,06000US5403392352,"Northern district, Harrison County, West Virginia",4948
ACSSF,2014e5,wv,000,0102,0000134,060,54,033,06000US5403392368,"North Urban district, Harrison County, West Virginia",5088
ACSSF,2014e5,wv,000,0102,0000135,060,54,033,06000US5403392923,"Southern district, Harrison County, West Virginia",5761
ACSSF,2014e5,wv,000,0102,0000136,060,54,033,06000US5403392932,"South Urban district, Harrison County, West Virginia",5287
ACSSF,2014e5,wv,000,0102,0000137,060,54,033,06000US5403392952,"Southwest district, Harrison County, West Virginia",4644
ACSSF,2014e5,wv,000,0102,0000138,060,54,035,06000US5403590976,"Eastern district, Jackson County, West Virginia",4796
ACSSF,2014e5,wv,000,0102,0000139,060,54,035,06000US5403592353,"Northern district, Jackson County, West Virginia",3921
ACSSF,2014e5,wv,000,0102,0000140,060,54,035,06000US5403593605,"Western district, Jackson County, West Virginia",4571
ACSSF,2014e5,wv,000,0102,0000141,060,54,037,06000US5403790504,"Charles Town district, Jefferson County, West Virginia",4807
ACSSF,2014e5,wv,000,0102,0000142,060,54,037,06000US5403791548,"Harpers Ferry district, Jefferson County, West Virginia",5097
ACSSF,2014e5,wv,000,0102,0000143,060,54,037,06000US5403791740,"Kabletown district, Jefferson County, West Virginia",3999
ACSSF,2014e5,wv,000,0102,0000144,060,54,037,06000US5403792160,"Middleway district, Jefferson County, West Virginia",4309
ACSSF,2014e5,wv,000,0102,0000145,060,54,037,06000US5403792760,"Shepherdstown district, Jefferson County, West Virginia",4056
ACSSF,2014e5,wv,000,0102,0000146,060,54,039,06000US5403990768,"District 1, Kanawha County, West Virginia",21217
ACSSF,2014e5,wv,000,0102,0000147,060,54,039,06000US5403990804,"District 2, Kanawha County, West Virginia",24758
ACSSF,2014e5,wv,000,0102,0000148,060,54,039,06000US5403990840,"District 3, Kanawha County, West Virginia",23088
ACSSF,2014e5,wv,000,0102,0000149,060,54,039,06000US5403990876,"District 4, Kanawha County, West Virginia",23375
ACSSF,2014e5,wv,000,0102,0000150,060,54,041,06000US5404190676,"Courthouse-Collins Settlement district, Lewis County, West Virginia",2644
ACSSF,2014e5,wv,000,0102,0000151,060,54,041,06000US5404191176,"Freemans Creek district, Lewis County, West Virginia",2356
ACSSF,2014e5,wv,000,0102,0000152,060,54,041,06000US5404191480,"Hackers Creek-Skin Creek district, Lewis County, West Virginia",2938
ACSSF,2014e5,wv,000,0102,0000153,060,54,043,06000US5404390770,"District 1, Lincoln County, West Virginia",3181
ACSSF,2014e5,wv,000,0102,0000154,060,54,043,06000US5404390806,"District 2, Lincoln County, West Virginia",3364
ACSSF,2014e5,wv,000,0102,0000155,060,54,043,06000US5404390842,"District 3, Lincoln County, West Virginia",3296
ACSSF,2014e5,wv,000,0102,0000156,060,54,045,06000US5404590453,"Central district, Logan County, West Virginia",5318
ACSSF,2014e5,wv,000,0102,0000157,060,54,045,06000US5404590979,"Eastern district, Logan County, West Virginia",6178
ACSSF,2014e5,wv,000,0102,0000158,060,54,045,06000US5404593608,"Western district, Logan County, West Virginia",5236
ACSSF,2014e5,wv,000,0102,0000159,060,54,047,06000US5404790168,"Big Creek district, McDowell County, West Virginia",2967
ACSSF,2014e5,wv,000,0102,0000160,060,54,047,06000US5404790240,"Browns Creek district, McDowell County, West Virginia",2732
ACSSF,2014e5,wv,000,0102,0000161,060,54,047,06000US5404792345,"North Elkin district, McDowell County, West Virginia",2483
ACSSF,2014e5,wv,000,0102,0000162,060,54,047,06000US5404792712,"Sandy River district, McDowell County, West Virginia",3071
ACSSF,2014e5,wv,000,0102,0000163,060,54,049,06000US5404992154,"Middletown district, Marion County, West Virginia",8704
ACSSF,2014e5,wv,000,0102,0000164,060,54,049,06000US5404992418,"Palatine district, Marion County, West Virginia",9929
ACSSF,2014e5,wv,000,0102,0000165,060,54,049,06000US5404993594,"West Augusta district, Marion County, West Virginia",7756
ACSSF,2014e5,wv,000,0102,0000166,060,54,051,06000US5405190780,"District 1, Marshall County, West Virginia",5140
ACSSF,2014e5,wv,000,0102,0000167,060,54,051,06000US5405190816,"District 2, Marshall County, West Virginia",5100
ACSSF,2014e5,wv,000,0102,0000168,060,54,051,06000US5405190852,"District 3, Marshall County, West Virginia",5626
ACSSF,2014e5,wv,000,0102,0000169,060,54,053,06000US5405390048,"Arbuckle district, Mason County, West Virginia",619
ACSSF,2014e5,wv,000,0102,0000170,060,54,053,06000US5405390612,"Clendenin district, Mason County, West Virginia",1874
ACSSF,2014e5,wv,000,0102,0000171,060,54,053,06000US5405390648,"Cologne district, Mason County, West Virginia",667
ACSSF,2014e5,wv,000,0102,0000172,060,54,053,06000US5405390660,"Cooper district, Mason County, West Virginia",869
ACSSF,2014e5,wv,000,0102,0000173,060,54,053,06000US5405391260,"Graham district, Mason County, West Virginia",1244
ACSSF,2014e5,wv,000,0102,0000174,060,54,053,06000US5405391512,"Hannan district, Mason County, West Virginia",1318
ACSSF,2014e5,wv,000,0102,0000175,060,54,053,06000US5405391860,"Lewis district, Mason County, West Virginia",3070
ACSSF,2014e5,wv,000,0102,0000176,060,54,053,06000US5405392652,"Robinson district, Mason County, West Virginia",1112
ACSSF,2014e5,wv,000,0102,0000177,060,54,053,06000US5405393264,"Union district, Mason County, West Virginia",724
ACSSF,2014e5,wv,000,0102,0000178,060,54,053,06000US5405393432,"Waggener district, Mason County, West Virginia",1493
ACSSF,2014e5,wv,000,0102,0000179,060,54,055,06000US5405590900,"District I, Mercer County, West Virginia",9317
ACSSF,2014e5,wv,000,0102,0000180,060,54,055,06000US5405590912,"District II, Mercer County, West Virginia",11180
ACSSF,2014e5,wv,000,0102,0000181,060,54,055,06000US5405590924,"District III, Mercer County, West Virginia",9464
ACSSF,2014e5,wv,000,0102,0000182,060,54,057,06000US5405790784,"District 1, Mineral County, West Virginia",4544
ACSSF,2014e5,wv,000,0102,0000183,060,54,057,06000US5405790820,"District 2, Mineral County, West Virginia",4364
ACSSF,2014e5,wv,000,0102,0000184,060,54,057,06000US5405790856,"District 3, Mineral County, West Virginia",4172
ACSSF,2014e5,wv,000,0102,0000185,060,54,059,06000US5405990141,"Beech Ben Mate district, Mingo County, West Virginia",1711
ACSSF,2014e5,wv,000,0102,0000186,060,54,059,06000US5405991770,"Kermit Harvey district, Mingo County, West Virginia",1811
ACSSF,2014e5,wv,000,0102,0000187,060,54,059,06000US5405991848,"Lee district, Mingo County, West Virginia",1740
ACSSF,2014e5,wv,000,0102,0000188,060,54,059,06000US5405992064,"Magnolia district, Mingo County, West Virginia",1332
ACSSF,2014e5,wv,000,0102,0000189,060,54,059,06000US5405993012,"Stafford district, Mingo County, West Virginia",1873
ACSSF,2014e5,wv,000,0102,0000190,060,54,059,06000US5405993162,"Tug Hardee district, Mingo County, West Virginia",1845
ACSSF,2014e5,wv,000,0102,0000191,060,54,059,06000US5405993696,"Williamson district, Mingo County, West Virginia",2362
ACSSF,2014e5,wv,000,0102,0000192,060,54,061,06000US5406190456,"Central district, Monongalia County, West Virginia",12674
ACSSF,2014e5,wv,000,0102,0000193,060,54,061,06000US5406190983,"Eastern district, Monongalia County, West Virginia",18694
ACSSF,2014e5,wv,000,0102,0000194,060,54,061,06000US5406193612,"Western district, Monongalia County, West Virginia",12555
ACSSF,2014e5,wv,000,0102,0000195,060,54,063,06000US5406390457,"Central district, Monroe County, West Virginia",2587
ACSSF,2014e5,wv,000,0102,0000196,060,54,063,06000US5406390984,"Eastern district, Monroe County, West Virginia",2677
ACSSF,2014e5,wv,000,0102,0000197,060,54,063,06000US5406393613,"Western district, Monroe County, West Virginia",2325
ACSSF,2014e5,wv,000,0102,0000198,060,54,065,06000US5406590786,"District 1, Morgan County, West Virginia",3441
ACSSF,2014e5,wv,000,0102,0000199,060,54,065,06000US5406590822,"District 2, Morgan County, West Virginia",3392
ACSSF,2014e5,wv,000,0102,0000200,060,54,065,06000US5406590858,"District 3, Morgan County, West Virginia",2966
ACSSF,2014e5,wv,000,0102,0000201,060,54,067,06000US5406790132,"Beaver district, Nicholas County, West Virginia",3838
ACSSF,2014e5,wv,000,0102,0000202,060,54,067,06000US5406791344,"Grant district, Nicholas County, West Virginia",922
ACSSF,2014e5,wv,000,0102,0000203,060,54,067,06000US5406791500,"Hamilton district, Nicholas County, West Virginia",1222
ACSSF,2014e5,wv,000,0102,0000204,060,54,067,06000US5406791716,"Jefferson district, Nicholas County, West Virginia",744
ACSSF,2014e5,wv,000,0102,0000205,060,54,067,06000US5406791752,"Kentucky district, Nicholas County, West Virginia",2047
ACSSF,2014e5,wv,000,0102,0000206,060,54,067,06000US5406793072,"Summersville district, Nicholas County, West Virginia",2494
ACSSF,2014e5,wv,000,0102,0000207,060,54,067,06000US5406793660,"Wilderness district, Nicholas County, West Virginia",1766
ACSSF,2014e5,wv,000,0102,0000208,060,54,069,06000US5406990788,"District 1, Ohio County, West Virginia",7058
ACSSF,2014e5,wv,000,0102,0000209,060,54,069,06000US5406990824,"District 2, Ohio County, West Virginia",7180
ACSSF,2014e5,wv,000,0102,0000210,060,54,069,06000US5406990862,"District 3, Ohio County, West Virginia",6884
ACSSF,2014e5,wv,000,0102,0000211,060,54,071,06000US5407190462,"Central district, Pendleton County, West Virginia",1669
ACSSF,2014e5,wv,000,0102,0000212,060,54,071,06000US5407190987,"Eastern district, Pendleton County, West Virginia",1887
ACSSF,2014e5,wv,000,0102,0000213,060,54,071,06000US5407193615,"Western district, Pendleton County, West Virginia",1588
ACSSF,2014e5,wv,000,0102,0000214,060,54,073,06000US5407390892,"District A, Pleasants County, West Virginia",859
ACSSF,2014e5,wv,000,0102,0000215,060,54,073,06000US5407390894,"District B, Pleasants County, West Virginia",747
ACSSF,2014e5,wv,000,0102,0000216,060,54,073,06000US5407390896,"District C, Pleasants County, West Virginia",907
ACSSF,2014e5,wv,000,0102,0000217,060,54,073,06000US5407390898,"District D, Pleasants County, West Virginia",880
ACSSF,2014e5,wv,000,0102,0000218,060,54,075,06000US5407590996,"Edray district, Pocahontas County, West Virginia",4080
ACSSF,2014e5,wv,000,0102,0000219,060,54,075,06000US5407591416,"Greenbank district, Pocahontas County, West Virginia",2443
ACSSF,2014e5,wv,000,0102,0000220,060,54,075,06000US5407591656,"Huntersville district, Pocahontas County, West Virginia",1072
ACSSF,2014e5,wv,000,0102,0000221,060,54,075,06000US5407591944,"Little Levels district, Pocahontas County, West Virginia",1246
ACSSF,2014e5,wv,000,0102,0000222,060,54,077,06000US5407791096,"Fifth district, Preston County, West Virginia",2877
ACSSF,2014e5,wv,000,0102,0000223,060,54,077,06000US5407791100,"First district, Preston County, West Virginia",3011
ACSSF,2014e5,wv,000,0102,0000224,060,54,077,06000US5407791134,"Fourth district, Preston County, West Virginia",2645
ACSSF,2014e5,wv,000,0102,0000225,060,54,077,06000US5407792742,"Second district, Preston County, West Virginia",3551
ACSSF,2014e5,wv,000,0102,0000226,060,54,077,06000US5407793102,"Third district, Preston County, West Virginia",2987
ACSSF,2014e5,wv,000,0102,0000227,060,54,079,06000US5407990292,"Buffalo-Union district, Putnam County, West Virginia",4846
ACSSF,2014e5,wv,000,0102,0000228,060,54,079,06000US5407990720,"Curry district, Putnam County, West Virginia",4246
ACSSF,2014e5,wv,000,0102,0000229,060,54,079,06000US5407992508,"Pocatalico district, Putnam County, West Virginia",3638
ACSSF,2014e5,wv,000,0102,0000230,060,54,079,06000US5407992736,"Scott district, Putnam County, West Virginia",4951
ACSSF,2014e5,wv,000,0102,0000231,060,54,079,06000US5407993090,"Teays district, Putnam County, West Virginia",5927
ACSSF,2014e5,wv,000,0102,0000232,060,54,081,06000US5408190792,"District 1, Raleigh County, West Virginia",11262
ACSSF,2014e5,wv,000,0102,0000233,060,54,081,06000US5408190828,"District 2, Raleigh County, West Virginia",11640
ACSSF,2014e5,wv,000,0102,0000234,060,54,081,06000US5408190864,"District 3, Raleigh County, West Virginia",13086
ACSSF,2014e5,wv,000,0102,0000235,060,54,083,06000US5408390156,"Beverly district, Randolph County, West Virginia",2211
ACSSF,2014e5,wv,000,0102,0000236,060,54,083,06000US5408390936,"Dry Fork district, Randolph County, West Virginia",1231
ACSSF,2014e5,wv,000,0102,0000237,060,54,083,06000US5408391668,"Huttonsville district, Randolph County, West Virginia",1131
ACSSF,2014e5,wv,000,0102,0000238,060,54,083,06000US5408391824,"Leadsville district, Randolph County, West Virginia",6127
ACSSF,2014e5,wv,000,0102,0000239,060,54,083,06000US5408392148,"Middle Fork district, Randolph County, West Virginia",611
ACSSF,2014e5,wv,000,0102,0000240,060,54,083,06000US5408392220,"Mingo district, Randolph County, West Virginia",624
ACSSF,2014e5,wv,000,0102,0000241,060,54,083,06000US5408392292,"New Interest district, Randolph County, West Virginia",588
ACSSF,2014e5,wv,000,0102,0000242,060,54,083,06000US5408392640,"Roaring Creek district, Randolph County, West Virginia",741
