FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Owner occupied,Renter occupied
ACSSF,2009e5,wv,000,0096,0001054,080,54,011,08000US540119076439460001200,"Census Tract 12 (part), Huntington city (part), District 1, Cabell County, West Virginia",746,466,280
ACSSF,2009e5,wv,000,0096,0001055,080,54,011,08000US540119076439460001500,"Census Tract 15 (part), Huntington city (part), District 1, Cabell County, West Virginia",597,463,134
ACSSF,2009e5,wv,000,0096,0001056,080,54,011,08000US540119076439460002000,"Census Tract 20 (part), Huntington city (part), District 1, Cabell County, West Virginia",1115,1035,80
ACSSF,2009e5,wv,000,0096,0001057,080,54,011,08000US540119076439460002100,"Census Tract 21 (part), Huntington city (part), District 1, Cabell County, West Virginia",934,670,264
ACSSF,2009e5,wv,000,0096,0001058,080,54,011,08000US540119076439460010102,"Census Tract 101.02 (part), Huntington city (part), District 1, Cabell County, West Virginia",49,49,0
ACSSF,2009e5,wv,000,0096,0001059,080,54,011,08000US540119076499999002000,"Census Tract 20 (part), District Remainder of 1, District 1, Cabell County, West Virginia",8,8,0
ACSSF,2009e5,wv,000,0096,0001060,080,54,011,08000US540119076499999002100,"Census Tract 21 (part), District Remainder of 1, District 1, Cabell County, West Virginia",59,17,42
ACSSF,2009e5,wv,000,0096,0001061,080,54,011,08000US540119076499999010102,"Census Tract 101.02 (part), District Remainder of 1, District 1, Cabell County, West Virginia",1903,1384,519
ACSSF,2009e5,wv,000,0096,0001062,080,54,011,08000US540119079839460000500,"Census Tract 5 (part), Huntington city (part), District 2, Cabell County, West Virginia",176,0,176
ACSSF,2009e5,wv,000,0096,0001063,080,54,011,08000US540119079839460000600,"Census Tract 6 (part), Huntington city (part), District 2, Cabell County, West Virginia",826,31,795
ACSSF,2009e5,wv,000,0096,0001064,080,54,011,08000US540119079839460000700,"Census Tract 7, Huntington city (part), District 2, Cabell County, West Virginia",533,10,523
ACSSF,2009e5,wv,000,0096,0001065,080,54,011,08000US540119079839460000800,"Census Tract 8, Huntington city (part), District 2, Cabell County, West Virginia",582,101,481
ACSSF,2009e5,wv,000,0096,0001066,080,54,011,08000US540119079839460000900,"Census Tract 9 (part), Huntington city (part), District 2, Cabell County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001067,080,54,011,08000US540119079839460001200,"Census Tract 12 (part), Huntington city (part), District 2, Cabell County, West Virginia",630,402,228
ACSSF,2009e5,wv,000,0096,0001068,080,54,011,08000US540119079839460001300,"Census Tract 13, Huntington city (part), District 2, Cabell County, West Virginia",1556,404,1152
ACSSF,2009e5,wv,000,0096,0001069,080,54,011,08000US540119079839460001400,"Census Tract 14, Huntington city (part), District 2, Cabell County, West Virginia",1032,513,519
ACSSF,2009e5,wv,000,0096,0001070,080,54,011,08000US540119079839460001500,"Census Tract 15 (part), Huntington city (part), District 2, Cabell County, West Virginia",414,219,195
ACSSF,2009e5,wv,000,0096,0001071,080,54,011,08000US540119079839460001600,"Census Tract 16, Huntington city (part), District 2, Cabell County, West Virginia",478,256,222
ACSSF,2009e5,wv,000,0096,0001072,080,54,011,08000US540119079839460001800,"Census Tract 18 (part), Huntington city (part), District 2, Cabell County, West Virginia",793,312,481
ACSSF,2009e5,wv,000,0096,0001073,080,54,011,08000US540119079839460002000,"Census Tract 20 (part), Huntington city (part), District 2, Cabell County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001074,080,54,011,08000US540119079839460002100,"Census Tract 21 (part), Huntington city (part), District 2, Cabell County, West Virginia",465,416,49
ACSSF,2009e5,wv,000,0096,0001075,080,54,011,08000US540119079839460010102,"Census Tract 101.02 (part), Huntington city (part), District 2, Cabell County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001076,080,54,011,08000US540119083404276010300,"Census Tract 103 (part), Barboursville village (part), District 3, Cabell County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001077,080,54,011,08000US540119083404276010400,"Census Tract 104 (part), Barboursville village (part), District 3, Cabell County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001078,080,54,011,08000US540119083439460000101,"Census Tract 1.01 (part), Huntington city (part), District 3, Cabell County, West Virginia",495,454,41
ACSSF,2009e5,wv,000,0096,0001079,080,54,011,08000US540119083439460000102,"Census Tract 1.02 (part), Huntington city (part), District 3, Cabell County, West Virginia",229,229,0
ACSSF,2009e5,wv,000,0096,0001080,080,54,011,08000US540119083439460000200,"Census Tract 2 (part), Huntington city (part), District 3, Cabell County, West Virginia",1024,539,485
ACSSF,2009e5,wv,000,0096,0001081,080,54,011,08000US540119083439460000300,"Census Tract 3, Huntington city (part), District 3, Cabell County, West Virginia",1119,636,483
ACSSF,2009e5,wv,000,0096,0001082,080,54,011,08000US540119083439460000400,"Census Tract 4, Huntington city (part), District 3, Cabell County, West Virginia",1186,377,809
ACSSF,2009e5,wv,000,0096,0001083,080,54,011,08000US540119083439460000500,"Census Tract 5 (part), Huntington city (part), District 3, Cabell County, West Virginia",381,21,360
ACSSF,2009e5,wv,000,0096,0001084,080,54,011,08000US540119083439460000600,"Census Tract 6 (part), Huntington city (part), District 3, Cabell County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001085,080,54,011,08000US540119083439460001800,"Census Tract 18 (part), Huntington city (part), District 3, Cabell County, West Virginia",876,350,526
ACSSF,2009e5,wv,000,0096,0001086,080,54,011,08000US540119083439460001900,"Census Tract 19, Huntington city (part), District 3, Cabell County, West Virginia",966,872,94
ACSSF,2009e5,wv,000,0096,0001087,080,54,011,08000US540119083439460002000,"Census Tract 20 (part), Huntington city (part), District 3, Cabell County, West Virginia",270,270,0
ACSSF,2009e5,wv,000,0096,0001088,080,54,011,08000US540119083439460010102,"Census Tract 101.02 (part), Huntington city (part), District 3, Cabell County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001089,080,54,011,08000US540119083499999000101,"Census Tract 1.01 (part), District Remainder of 3, District 3, Cabell County, West Virginia",136,77,59
ACSSF,2009e5,wv,000,0096,0001090,080,54,011,08000US540119083499999000200,"Census Tract 2 (part), District Remainder of 3, District 3, Cabell County, West Virginia",328,237,91
ACSSF,2009e5,wv,000,0096,0001091,080,54,011,08000US540119083499999010300,"Census Tract 103 (part), District Remainder of 3, District 3, Cabell County, West Virginia",381,177,204
ACSSF,2009e5,wv,000,0096,0001092,080,54,011,08000US540119083499999010400,"Census Tract 104 (part), District Remainder of 3, District 3, Cabell County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001093,080,54,011,08000US540119087004276000102,"Census Tract 1.02 (part), Barboursville village (part), District 4, Cabell County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001094,080,54,011,08000US540119087004276010102,"Census Tract 101.02 (part), Barboursville village (part), District 4, Cabell County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001095,080,54,011,08000US540119087004276010201,"Census Tract 102.01 (part), Barboursville village (part), District 4, Cabell County, West Virginia",101,17,84
ACSSF,2009e5,wv,000,0096,0001096,080,54,011,08000US540119087004276010202,"Census Tract 102.02 (part), Barboursville village (part), District 4, Cabell County, West Virginia",135,90,45
ACSSF,2009e5,wv,000,0096,0001097,080,54,011,08000US540119087004276010300,"Census Tract 103 (part), Barboursville village (part), District 4, Cabell County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001098,080,54,011,08000US540119087004276010400,"Census Tract 104 (part), Barboursville village (part), District 4, Cabell County, West Virginia",1330,1025,305
ACSSF,2009e5,wv,000,0096,0001099,080,54,011,08000US540119087039460000102,"Census Tract 1.02 (part), Huntington city (part), District 4, Cabell County, West Virginia",12,12,0
ACSSF,2009e5,wv,000,0096,0001100,080,54,011,08000US540119087039460010102,"Census Tract 101.02 (part), Huntington city (part), District 4, Cabell County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001101,080,54,011,08000US540119087039460010202,"Census Tract 102.02 (part), Huntington city (part), District 4, Cabell County, West Virginia",86,49,37
ACSSF,2009e5,wv,000,0096,0001102,080,54,011,08000US540119087062488010201,"Census Tract 102.01 (part), Pea Ridge CDP, District 4, Cabell County, West Virginia",2176,1348,828
ACSSF,2009e5,wv,000,0096,0001103,080,54,011,08000US540119087062488010202,"Census Tract 102.02 (part), Pea Ridge CDP, District 4, Cabell County, West Virginia",666,480,186
ACSSF,2009e5,wv,000,0096,0001104,080,54,011,08000US540119087099999000101,"Census Tract 1.01 (part), District Remainder of 4, District 4, Cabell County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001105,080,54,011,08000US540119087099999000102,"Census Tract 1.02 (part), District Remainder of 4, District 4, Cabell County, West Virginia",732,367,365
ACSSF,2009e5,wv,000,0096,0001106,080,54,011,08000US540119087099999010102,"Census Tract 101.02 (part), District Remainder of 4, District 4, Cabell County, West Virginia",644,606,38
ACSSF,2009e5,wv,000,0096,0001107,080,54,011,08000US540119087099999010201,"Census Tract 102.01 (part), District Remainder of 4, District 4, Cabell County, West Virginia",331,7,324
ACSSF,2009e5,wv,000,0096,0001108,080,54,011,08000US540119087099999010202,"Census Tract 102.02 (part), District Remainder of 4, District 4, Cabell County, West Virginia",1004,790,214
ACSSF,2009e5,wv,000,0096,0001109,080,54,011,08000US540119087099999010300,"Census Tract 103 (part), District Remainder of 4, District 4, Cabell County, West Virginia",34,34,0
ACSSF,2009e5,wv,000,0096,0001110,080,54,011,08000US540119087099999010400,"Census Tract 104 (part), District Remainder of 4, District 4, Cabell County, West Virginia",492,266,226
ACSSF,2009e5,wv,000,0096,0001111,080,54,011,08000US540119087099999010500,"Census Tract 105 (part), District Remainder of 4, District 4, Cabell County, West Virginia",1527,1421,106
ACSSF,2009e5,wv,000,0096,0001112,080,54,011,08000US540119087099999010600,"Census Tract 106 (part), District Remainder of 4, District 4, Cabell County, West Virginia",650,621,29
ACSSF,2009e5,wv,000,0096,0001113,080,54,011,08000US540119088204276010300,"Census Tract 103 (part), Barboursville village (part), District 5, Cabell County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001114,080,54,011,08000US540119088204276010400,"Census Tract 104 (part), Barboursville village (part), District 5, Cabell County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001115,080,54,011,08000US540119088219516010600,"Census Tract 106 (part), Culloden CDP (part), District 5, Cabell County, West Virginia",178,106,72
ACSSF,2009e5,wv,000,0096,0001116,080,54,011,08000US540119088219516010800,"Census Tract 108 (part), Culloden CDP (part), District 5, Cabell County, West Virginia",828,634,194
ACSSF,2009e5,wv,000,0096,0001117,080,54,011,08000US540119088254484010700,"Census Tract 107 (part), Milton town, District 5, Cabell County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001118,080,54,011,08000US540119088254484010800,"Census Tract 108 (part), Milton town, District 5, Cabell County, West Virginia",1048,733,315
ACSSF,2009e5,wv,000,0096,0001119,080,54,011,08000US540119088299999010300,"Census Tract 103 (part), District Remainder of 5, District 5, Cabell County, West Virginia",687,661,26
ACSSF,2009e5,wv,000,0096,0001120,080,54,011,08000US540119088299999010400,"Census Tract 104 (part), District Remainder of 5, District 5, Cabell County, West Virginia",534,376,158
ACSSF,2009e5,wv,000,0096,0001121,080,54,011,08000US540119088299999010500,"Census Tract 105 (part), District Remainder of 5, District 5, Cabell County, West Virginia",465,449,16
ACSSF,2009e5,wv,000,0096,0001122,080,54,011,08000US540119088299999010600,"Census Tract 106 (part), District Remainder of 5, District 5, Cabell County, West Virginia",826,629,197
ACSSF,2009e5,wv,000,0096,0001123,080,54,011,08000US540119088299999010700,"Census Tract 107 (part), District Remainder of 5, District 5, Cabell County, West Virginia",2665,2308,357
ACSSF,2009e5,wv,000,0096,0001124,080,54,011,08000US540119088299999010800,"Census Tract 108 (part), District Remainder of 5, District 5, Cabell County, West Virginia",594,546,48
ACSSF,2009e5,wv,000,0096,0001125,080,54,013,08000US540139076699999962600,"Census Tract 9626 (part), District 1, District 1, Calhoun County, West Virginia",576,549,27
ACSSF,2009e5,wv,000,0096,0001126,080,54,013,08000US540139080099999962600,"Census Tract 9626 (part), District 2, District 2, Calhoun County, West Virginia",305,221,84
ACSSF,2009e5,wv,000,0096,0001127,080,54,013,08000US540139080099999962700,"Census Tract 9627 (part), District 2, District 2, Calhoun County, West Virginia",286,115,171
ACSSF,2009e5,wv,000,0096,0001128,080,54,013,08000US540139083632884962600,"Census Tract 9626 (part), Grantsville town, District 3, Calhoun County, West Virginia",228,158,70
ACSSF,2009e5,wv,000,0096,0001129,080,54,013,08000US540139083699999962600,"Census Tract 9626 (part), District Remainder of 3, District 3, Calhoun County, West Virginia",264,179,85
ACSSF,2009e5,wv,000,0096,0001130,080,54,013,08000US540139083699999962700,"Census Tract 9627 (part), District Remainder of 3, District 3, Calhoun County, West Virginia",67,45,22
ACSSF,2009e5,wv,000,0096,0001131,080,54,013,08000US540139087399999962600,"Census Tract 9626 (part), District 4, District 4, Calhoun County, West Virginia",83,69,14
ACSSF,2009e5,wv,000,0096,0001132,080,54,013,08000US540139087399999962700,"Census Tract 9627 (part), District 4, District 4, Calhoun County, West Virginia",596,485,111
ACSSF,2009e5,wv,000,0096,0001133,080,54,013,08000US540139088599999962700,"Census Tract 9627 (part), District 5, District 5, Calhoun County, West Virginia",730,641,89
ACSSF,2009e5,wv,000,0096,0001134,080,54,015,08000US540159089199999957900,"Census Tract 9579 (part), District A, District A, Clay County, West Virginia",1171,881,290
ACSSF,2009e5,wv,000,0096,0001135,080,54,015,08000US540159089199999958000,"Census Tract 9580 (part), District A, District A, Clay County, West Virginia",233,169,64
ACSSF,2009e5,wv,000,0096,0001136,080,54,015,08000US540159089315676958000,"Census Tract 9580 (part), Clay town, District B, Clay County, West Virginia",238,97,141
ACSSF,2009e5,wv,000,0096,0001137,080,54,015,08000US540159089399999957900,"Census Tract 9579 (part), District Remainder of B, District B, Clay County, West Virginia",172,148,24
ACSSF,2009e5,wv,000,0096,0001138,080,54,015,08000US540159089399999958000,"Census Tract 9580 (part), District Remainder of B, District B, Clay County, West Virginia",521,337,184
ACSSF,2009e5,wv,000,0096,0001139,080,54,015,08000US540159089399999958100,"Census Tract 9581 (part), District Remainder of B, District B, Clay County, West Virginia",269,219,50
ACSSF,2009e5,wv,000,0096,0001140,080,54,015,08000US540159089599999957900,"Census Tract 9579 (part), District C, District C, Clay County, West Virginia",45,45,0
ACSSF,2009e5,wv,000,0096,0001141,080,54,015,08000US540159089599999958000,"Census Tract 9580 (part), District C, District C, Clay County, West Virginia",470,458,12
ACSSF,2009e5,wv,000,0096,0001142,080,54,015,08000US540159089599999958100,"Census Tract 9581 (part), District C, District C, Clay County, West Virginia",715,607,108
ACSSF,2009e5,wv,000,0096,0001143,080,54,017,08000US540179013899999965000,"Census Tract 9650 (part), Beech district, Beech district, Doddridge County, West Virginia",827,701,126
ACSSF,2009e5,wv,000,0096,0001144,080,54,017,08000US540179013899999965100,"Census Tract 9651 (part), Beech district, Beech district, Doddridge County, West Virginia",38,38,0
ACSSF,2009e5,wv,000,0096,0001145,080,54,017,08000US540179209486116965100,"Census Tract 9651 (part), West Union town (part), Maple district, Doddridge County, West Virginia",113,99,14
ACSSF,2009e5,wv,000,0096,0001146,080,54,017,08000US540179209499999965000,"Census Tract 9650 (part), Remainder of Maple district, Maple district, Doddridge County, West Virginia",111,91,20
ACSSF,2009e5,wv,000,0096,0001147,080,54,017,08000US540179209499999965100,"Census Tract 9651 (part), Remainder of Maple district, Maple district, Doddridge County, West Virginia",338,275,63
ACSSF,2009e5,wv,000,0096,0001148,080,54,017,08000US540179237499999965000,"Census Tract 9650 (part), Oak district, Oak district, Doddridge County, West Virginia",508,465,43
ACSSF,2009e5,wv,000,0096,0001149,080,54,017,08000US540179237499999965100,"Census Tract 9651 (part), Oak district, Oak district, Doddridge County, West Virginia",88,88,0
ACSSF,2009e5,wv,000,0096,0001150,080,54,017,08000US540179246686116965100,"Census Tract 9651 (part), West Union town (part), Pine district, Doddridge County, West Virginia",172,113,59
ACSSF,2009e5,wv,000,0096,0001151,080,54,017,08000US540179246699999965000,"Census Tract 9650 (part), Remainder of Pine district, Pine district, Doddridge County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001152,080,54,017,08000US540179246699999965100,"Census Tract 9651 (part), Remainder of Pine district, Pine district, Doddridge County, West Virginia",644,510,134
ACSSF,2009e5,wv,000,0096,0001153,080,54,019,08000US540199228001996020900,"Census Tract 209 (part), Ansted town, New Haven district, Fayette County, West Virginia",627,445,182
ACSSF,2009e5,wv,000,0096,0001154,080,54,019,08000US540199228027028020100,"Census Tract 201 (part), Fayetteville town, New Haven district, Fayette County, West Virginia",1063,892,171
ACSSF,2009e5,wv,000,0096,0001155,080,54,019,08000US540199228027028020200,"Census Tract 202 (part), Fayetteville town, New Haven district, Fayette County, West Virginia",15,0,15
ACSSF,2009e5,wv,000,0096,0001156,080,54,019,08000US540199228052780021100,"Census Tract 211 (part), Meadow Bridge town, New Haven district, Fayette County, West Virginia",127,99,28
ACSSF,2009e5,wv,000,0096,0001157,080,54,019,08000US540199228060028020200,"Census Tract 202 (part), Oak Hill city (part), New Haven district, Fayette County, West Virginia",23,0,23
ACSSF,2009e5,wv,000,0096,0001158,080,54,019,08000US540199228099999020100,"Census Tract 201 (part), Remainder of New Haven district, New Haven district, Fayette County, West Virginia",1179,940,239
ACSSF,2009e5,wv,000,0096,0001159,080,54,019,08000US540199228099999020200,"Census Tract 202 (part), Remainder of New Haven district, New Haven district, Fayette County, West Virginia",214,114,100
ACSSF,2009e5,wv,000,0096,0001160,080,54,019,08000US540199228099999020900,"Census Tract 209 (part), Remainder of New Haven district, New Haven district, Fayette County, West Virginia",1059,811,248
ACSSF,2009e5,wv,000,0096,0001161,080,54,019,08000US540199228099999021000,"Census Tract 210, Remainder of New Haven district, New Haven district, Fayette County, West Virginia",1014,958,56
ACSSF,2009e5,wv,000,0096,0001162,080,54,019,08000US540199228099999021100,"Census Tract 211 (part), Remainder of New Haven district, New Haven district, Fayette County, West Virginia",1025,842,183
ACSSF,2009e5,wv,000,0096,0001163,080,54,019,08000US540199247256404020500,"Census Tract 205 (part), Mount Hope city (part), Plateau district, Fayette County, West Virginia",699,360,339
ACSSF,2009e5,wv,000,0096,0001164,080,54,019,08000US540199247260028020200,"Census Tract 202 (part), Oak Hill city (part), Plateau district, Fayette County, West Virginia",1559,1194,365
ACSSF,2009e5,wv,000,0096,0001165,080,54,019,08000US540199247260028020300,"Census Tract 203 (part), Oak Hill city (part), Plateau district, Fayette County, West Virginia",1583,895,688
ACSSF,2009e5,wv,000,0096,0001166,080,54,019,08000US540199247260028020400,"Census Tract 204 (part), Oak Hill city (part), Plateau district, Fayette County, West Virginia",424,327,97
ACSSF,2009e5,wv,000,0096,0001167,080,54,019,08000US540199247260028020600,"Census Tract 206 (part), Oak Hill city (part), Plateau district, Fayette County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001168,080,54,019,08000US540199247280284021100,"Census Tract 211 (part), Thurmond town, Plateau district, Fayette County, West Virginia",2,2,0
ACSSF,2009e5,wv,000,0096,0001169,080,54,019,08000US540199247299999020100,"Census Tract 201 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",19,19,0
ACSSF,2009e5,wv,000,0096,0001170,080,54,019,08000US540199247299999020200,"Census Tract 202 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",1697,1285,412
ACSSF,2009e5,wv,000,0096,0001171,080,54,019,08000US540199247299999020300,"Census Tract 203 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",22,22,0
ACSSF,2009e5,wv,000,0096,0001172,080,54,019,08000US540199247299999020400,"Census Tract 204 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",709,521,188
ACSSF,2009e5,wv,000,0096,0001173,080,54,019,08000US540199247299999020500,"Census Tract 205 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",278,265,13
ACSSF,2009e5,wv,000,0096,0001174,080,54,019,08000US540199247299999020600,"Census Tract 206 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001175,080,54,019,08000US540199247299999021100,"Census Tract 211 (part), Remainder of Plateau district, Plateau district, Fayette County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001176,080,54,019,08000US540199339630364020800,"Census Tract 208 (part), Gauley Bridge town, Valley district, Fayette County, West Virginia",260,147,113
ACSSF,2009e5,wv,000,0096,0001177,080,54,019,08000US540199339630364020900,"Census Tract 209 (part), Gauley Bridge town, Valley district, Fayette County, West Virginia",3,3,0
ACSSF,2009e5,wv,000,0096,0001178,080,54,019,08000US540199339655468020700,"Census Tract 207 (part), Montgomery city (part), Valley district, Fayette County, West Virginia",406,160,246
ACSSF,2009e5,wv,000,0096,0001179,080,54,019,08000US540199339656404020400,"Census Tract 204 (part), Mount Hope city (part), Valley district, Fayette County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001180,080,54,019,08000US540199339656404020600,"Census Tract 206 (part), Mount Hope city (part), Valley district, Fayette County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001181,080,54,019,08000US540199339660028020200,"Census Tract 202 (part), Oak Hill city (part), Valley district, Fayette County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001182,080,54,019,08000US540199339660028020400,"Census Tract 204 (part), Oak Hill city (part), Valley district, Fayette County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001183,080,54,019,08000US540199339660028020600,"Census Tract 206 (part), Oak Hill city (part), Valley district, Fayette County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001184,080,54,019,08000US540199339662356020600,"Census Tract 206 (part), Pax town, Valley district, Fayette County, West Virginia",61,42,19
ACSSF,2009e5,wv,000,0096,0001185,080,54,019,08000US540199339665284020700,"Census Tract 207 (part), Powellton CDP, Valley district, Fayette County, West Virginia",748,652,96
ACSSF,2009e5,wv,000,0096,0001186,080,54,019,08000US540199339674740020800,"Census Tract 208 (part), Smithers city (part), Valley district, Fayette County, West Virginia",402,261,141
ACSSF,2009e5,wv,000,0096,0001187,080,54,019,08000US540199339699999020100,"Census Tract 201 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",136,107,29
ACSSF,2009e5,wv,000,0096,0001188,080,54,019,08000US540199339699999020200,"Census Tract 202 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",39,39,0
ACSSF,2009e5,wv,000,0096,0001189,080,54,019,08000US540199339699999020400,"Census Tract 204 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",709,678,31
ACSSF,2009e5,wv,000,0096,0001190,080,54,019,08000US540199339699999020600,"Census Tract 206 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",750,610,140
ACSSF,2009e5,wv,000,0096,0001191,080,54,019,08000US540199339699999020700,"Census Tract 207 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",692,551,141
ACSSF,2009e5,wv,000,0096,0001192,080,54,019,08000US540199339699999020800,"Census Tract 208 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",1110,894,216
ACSSF,2009e5,wv,000,0096,0001193,080,54,019,08000US540199339699999020900,"Census Tract 209 (part), Remainder of Valley district, Valley district, Fayette County, West Virginia",233,224,9
ACSSF,2009e5,wv,000,0096,0001194,080,54,021,08000US540219040899999967700,"Census Tract 9677 (part), Center district, Center district, Gilmer County, West Virginia",606,480,126
ACSSF,2009e5,wv,000,0096,0001195,080,54,021,08000US540219040899999967800,"Census Tract 9678 (part), Center district, Center district, Gilmer County, West Virginia",18,8,10
ACSSF,2009e5,wv,000,0096,0001196,080,54,021,08000US540219053432044967800,"Census Tract 9678 (part), Glenville town, City district, Gilmer County, West Virginia",521,200,321
ACSSF,2009e5,wv,000,0096,0001197,080,54,021,08000US540219053499999967700,"Census Tract 9677 (part), Remainder of City district, City district, Gilmer County, West Virginia",11,11,0
ACSSF,2009e5,wv,000,0096,0001198,080,54,021,08000US540219053499999967800,"Census Tract 9678 (part), Remainder of City district, City district, Gilmer County, West Virginia",11,11,0
ACSSF,2009e5,wv,000,0096,0001199,080,54,021,08000US540219075899999967700,"Census Tract 9677 (part), De Kalb-Troy district, De Kalb-Troy district, Gilmer County, West Virginia",553,370,183
ACSSF,2009e5,wv,000,0096,0001200,080,54,021,08000US540219075899999967800,"Census Tract 9678 (part), De Kalb-Troy district, De Kalb-Troy district, Gilmer County, West Virginia",55,44,11
ACSSF,2009e5,wv,000,0096,0001201,080,54,021,08000US540219123671620967700,"Census Tract 9677 (part), Sand Fork town, Glenville district, Gilmer County, West Virginia",78,22,56
ACSSF,2009e5,wv,000,0096,0001202,080,54,021,08000US540219123699999967700,"Census Tract 9677 (part), Remainder of Glenville district, Glenville district, Gilmer County, West Virginia",205,190,15
ACSSF,2009e5,wv,000,0096,0001203,080,54,021,08000US540219123699999967800,"Census Tract 9678 (part), Remainder of Glenville district, Glenville district, Gilmer County, West Virginia",149,112,37
ACSSF,2009e5,wv,000,0096,0001204,080,54,023,08000US540239129662956969600,"Census Tract 9696 (part), Petersburg city (part), Grant district, Grant County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001205,080,54,023,08000US540239129699999969400,"Census Tract 9694 (part), Remainder of Grant district, Grant district, Grant County, West Virginia",347,336,11
ACSSF,2009e5,wv,000,0096,0001206,080,54,023,08000US540239129699999969500,"Census Tract 9695 (part), Remainder of Grant district, Grant district, Grant County, West Virginia",822,796,26
ACSSF,2009e5,wv,000,0096,0001207,080,54,023,08000US540239129699999969600,"Census Tract 9696 (part), Remainder of Grant district, Grant district, Grant County, West Virginia",423,229,194
ACSSF,2009e5,wv,000,0096,0001208,080,54,023,08000US540239220862956969500,"Census Tract 9695 (part), Petersburg city (part), Milroy district, Grant County, West Virginia",0,0,0
ACSSF,2009e5,wv,000,0096,0001209,080,54,023,08000US540239220862956969600,"Census Tract 9696 (part), Petersburg city (part), Milroy district, Grant County, West Virginia",1292,797,495
ACSSF,2009e5,wv,000,0096,0001210,080,54,023,08000US540239220899999969500,"Census Tract 9695 (part), Remainder of Milroy district, Milroy district, Grant County, West Virginia",188,184,4
ACSSF,2009e5,wv,000,0096,0001211,080,54,023,08000US540239220899999969600,"Census Tract 9696 (part), Remainder of Milroy district, Milroy district, Grant County, West Virginia",584,544,40
ACSSF,2009e5,wv,000,0096,0001212,080,54,023,08000US540239321604924969400,"Census Tract 9694 (part), Bayard town, Union district, Grant County, West Virginia",159,129,30
ACSSF,2009e5,wv,000,0096,0001213,080,54,023,08000US540239321699999969400,"Census Tract 9694 (part), Remainder of Union district, Union district, Grant County, West Virginia",901,761,140
ACSSF,2009e5,wv,000,0096,0001214,080,54,023,08000US540239321699999969500,"Census Tract 9695 (part), Remainder of Union district, Union district, Grant County, West Virginia",493,423,70
ACSSF,2009e5,wv,000,0096,0001215,080,54,025,08000US540259044926428950600,"Census Tract 9506 (part), Fairlea CDP, Central district, Greenbrier County, West Virginia",357,160,197
ACSSF,2009e5,wv,000,0096,0001216,080,54,025,08000US540259044926428950700,"Census Tract 9507 (part), Fairlea CDP, Central district, Greenbrier County, West Virginia",401,321,80
ACSSF,2009e5,wv,000,0096,0001217,080,54,025,08000US540259044946636950400,"Census Tract 9504 (part), Lewisburg city, Central district, Greenbrier County, West Virginia",202,110,92
ACSSF,2009e5,wv,000,0096,0001218,080,54,025,08000US540259044946636950600,"Census Tract 9506 (part), Lewisburg city, Central district, Greenbrier County, West Virginia",1565,885,680
ACSSF,2009e5,wv,000,0096,0001219,080,54,025,08000US540259044970156950700,"Census Tract 9507 (part), Ronceverte city (part), Central district, Greenbrier County, West Virginia",321,238,83
