FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Owner occupied:,Built 2000 or later:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1980 to 1999:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1960 to 1979:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1940 to 1959:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1939 or earlier:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Renter occupied:,Built 2000 or later:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1980 to 1999:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1960 to 1979:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1940 to 1959:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc.",Built 1939 or earlier:,"1, detached  or attached",2 to 4,5 to 19,20 to 49,50 or more,"Mobile home, boat, RV, van, etc."
ACSSF,2012e5,wv,000,0110,0000017,050,54,009,05000US54009,"Brooke County, West Virginia",9911,7726,410,385,0,0,0,0,25,972,726,0,0,0,0,246,2413,2227,0,0,0,0,186,2225,2223,2,0,0,0,0,1706,1680,26,0,0,0,0,2185,20,0,7,13,0,0,0,511,90,100,90,109,35,87,764,217,123,208,47,46,123,511,406,95,10,0,0,0,379,172,144,63,0,0,0
ACSSF,2012e5,wv,000,0110,0000018,050,54,011,05000US54011,"Cabell County, West Virginia",40484,24995,2046,1412,29,13,0,11,581,4658,3481,0,10,0,63,1104,7270,6528,59,29,11,39,604,6343,6251,61,17,0,9,5,4678,4617,61,0,0,0,0,15489,1455,364,251,552,63,87,138,3379,562,610,1323,266,302,316,4206,933,1072,1333,279,381,208,3690,2261,802,542,20,35,30,2759,1367,611,488,167,126,0
ACSSF,2012e5,wv,000,0110,0000019,050,54,013,05000US54013,"Calhoun County, West Virginia",3182,2484,240,177,0,0,0,0,63,785,524,0,0,0,0,261,684,501,0,0,0,0,183,394,383,0,0,0,0,11,381,376,0,0,0,0,5,698,94,83,0,8,0,0,3,196,42,6,10,9,0,129,295,192,20,0,0,0,83,35,13,0,0,0,0,22,78,78,0,0,0,0,0
ACSSF,2012e5,wv,000,0110,0000020,050,54,015,05000US54015,"Clay County, West Virginia",3441,2787,303,157,0,0,0,0,146,1210,876,0,0,0,0,334,665,382,0,0,0,0,283,347,333,0,0,0,0,14,262,262,0,0,0,0,0,654,32,32,0,0,0,0,0,254,43,10,20,55,0,126,183,62,0,0,0,17,104,64,64,0,0,0,0,0,121,83,30,0,0,0,8
ACSSF,2012e5,wv,000,0110,0000021,050,54,017,05000US54017,"Doddridge County, West Virginia",2773,2355,161,109,0,0,0,0,52,691,492,10,0,0,0,189,586,464,0,0,0,0,122,277,260,0,0,0,0,17,640,638,2,0,0,0,0,418,17,0,0,0,0,0,17,118,28,0,29,0,0,61,81,17,0,9,0,0,55,93,67,0,26,0,0,0,109,99,8,2,0,0,0
ACSSF,2012e5,wv,000,0110,0000022,050,54,019,05000US54019,"Fayette County, West Virginia",17733,13629,911,611,5,0,0,0,295,2652,1557,0,0,0,3,1092,3841,3102,0,0,0,0,739,3239,3201,19,0,0,0,19,2986,2986,0,0,0,0,0,4104,139,96,0,3,0,0,40,899,231,111,133,30,132,262,1113,452,123,168,75,74,221,920,832,44,14,19,11,0,1033,842,74,113,0,4,0
ACSSF,2012e5,wv,000,0110,0000023,050,54,021,05000US54021,"Gilmer County, West Virginia",2539,1899,212,177,0,0,0,0,35,571,310,0,0,0,0,261,472,391,0,0,0,0,81,229,205,9,0,0,0,15,415,411,4,0,0,0,0,640,20,3,0,0,0,0,17,145,65,8,6,0,0,66,247,113,53,48,0,0,33,108,95,13,0,0,0,0,120,112,8,0,0,0,0
ACSSF,2012e5,wv,000,0110,0000024,050,54,023,05000US54023,"Grant County, West Virginia",4673,3652,279,223,0,0,0,0,56,1474,1150,0,0,0,0,324,962,840,0,0,0,0,122,379,379,0,0,0,0,0,558,557,1,0,0,0,0,1021,80,30,6,23,0,0,21,379,98,73,56,12,0,140,229,104,10,12,0,4,99,100,61,35,4,0,0,0,233,214,0,0,0,0,19
ACSSF,2012e5,wv,000,0110,0000025,050,54,025,05000US54025,"Greenbrier County, West Virginia",15397,11457,1123,888,0,0,0,0,235,2820,2047,0,0,0,0,773,3321,2913,0,0,0,0,408,2350,2218,33,0,0,0,99,1843,1843,0,0,0,0,0,3940,317,154,65,4,26,0,68,714,148,89,186,12,25,254,1417,551,273,229,26,31,307,793,474,197,80,28,0,14,699,602,51,46,0,0,0
ACSSF,2012e5,wv,000,0110,0000026,050,54,027,05000US54027,"Hampshire County, West Virginia",10563,5934,517,412,0,0,0,0,105,2054,1722,0,8,0,0,324,2051,1745,17,0,0,0,289,802,783,0,0,0,0,19,510,510,0,0,0,0,0,4629,90,70,8,0,0,0,12,1491,700,222,130,45,22,372,2324,1412,79,13,35,0,785,461,383,49,29,0,0,0,263,202,49,12,0,0,0
ACSSF,2012e5,wv,000,0110,0000027,050,54,029,05000US54029,"Hancock County, West Virginia",12989,9968,481,394,0,15,0,7,65,1108,834,16,0,0,0,258,2901,2611,36,0,0,0,254,3644,3629,15,0,0,0,0,1834,1819,15,0,0,0,0,3021,243,85,65,64,29,0,0,627,79,89,160,11,66,222,1068,368,291,165,16,82,146,799,574,161,64,0,0,0,284,195,65,21,0,3,0
ACSSF,2012e5,wv,000,0110,0000028,050,54,031,05000US54031,"Hardy County, West Virginia",4764,3696,352,268,0,20,0,0,64,1854,1265,0,0,0,0,589,883,717,0,0,0,0,166,261,261,0,0,0,0,0,346,342,0,4,0,0,0,1068,50,11,17,16,0,0,6,341,45,41,67,0,0,188,352,130,10,99,0,0,113,101,64,11,0,26,0,0,224,151,49,4,0,0,20
ACSSF,2012e5,wv,000,0110,0000029,050,54,033,05000US54033,"Harrison County, West Virginia",27761,20419,1609,1223,0,45,0,0,341,4375,3400,20,0,0,0,955,4718,4185,12,0,0,0,521,4662,4538,24,0,0,0,100,5055,5001,48,0,0,0,6,7342,436,128,81,161,0,10,56,1985,511,251,548,101,174,400,1503,488,350,188,43,154,280,1888,1388,316,97,9,66,12,1530,1127,331,61,11,0,0
ACSSF,2012e5,wv,000,0110,0000030,050,54,035,05000US54035,"Jackson County, West Virginia",11399,9130,1275,896,0,0,0,0,379,2694,1928,0,0,0,0,766,3051,2576,0,0,0,0,475,1215,1215,0,0,0,0,0,895,878,17,0,0,0,0,2269,265,0,43,75,0,16,131,682,89,83,96,10,15,389,697,249,104,148,19,60,117,307,207,100,0,0,0,0,318,209,71,13,0,14,11
ACSSF,2012e5,wv,000,0110,0000031,050,54,037,05000US54037,"Jefferson County, West Virginia",19824,15049,3770,3570,0,0,0,0,200,5349,4927,41,4,0,0,377,3494,3139,46,0,0,0,309,1095,1080,0,0,0,0,15,1341,1332,9,0,0,0,0,4775,595,387,7,98,19,0,84,1417,571,192,332,38,93,191,1612,789,267,307,76,69,104,603,362,147,48,0,10,36,548,386,95,55,12,0,0
ACSSF,2012e5,wv,000,0110,0000032,050,54,039,05000US54039,"Kanawha County, West Virginia",82961,58905,3932,2998,55,0,0,0,879,12085,8547,42,58,9,70,3359,16951,14605,192,10,12,107,2025,18776,18373,86,194,70,0,53,7161,6996,107,12,12,0,34,24056,2160,299,537,843,217,58,206,4848,1012,1098,1211,176,381,970,6760,2289,1666,1061,391,771,582,6518,3921,1464,656,154,290,33,3770,2319,786,411,157,97,0
ACSSF,2012e5,wv,000,0110,0000033,050,54,041,05000US54041,"Lewis County, West Virginia",6570,4639,490,384,0,0,0,0,106,1179,908,0,0,0,0,271,1289,995,0,0,0,0,294,658,651,0,0,0,0,7,1023,1013,0,0,0,0,10,1931,166,50,0,6,0,0,110,565,121,80,75,51,89,149,489,182,22,37,14,73,161,319,304,9,6,0,0,0,392,341,33,10,0,8,0
ACSSF,2012e5,wv,000,0110,0000034,050,54,043,05000US54043,"Lincoln County, West Virginia",8500,6734,884,594,0,0,0,0,290,2568,1482,0,0,0,0,1086,1622,1143,0,0,0,0,479,1166,1147,0,0,0,0,19,494,490,4,0,0,0,0,1766,57,21,0,0,0,0,36,649,119,11,94,38,15,372,525,261,55,32,10,0,167,300,268,32,0,0,0,0,235,215,17,3,0,0,0
ACSSF,2012e5,wv,000,0110,0000035,050,54,045,05000US54045,"Logan County, West Virginia",14802,10951,1226,784,0,0,0,0,442,3071,1865,0,5,0,0,1201,2706,2074,0,5,0,0,627,2108,2030,20,0,0,0,58,1840,1797,5,38,0,0,0,3851,317,140,2,72,0,0,103,1121,353,71,289,12,42,354,937,363,69,124,0,7,374,716,577,48,91,0,0,0,760,535,81,144,0,0,0
ACSSF,2012e5,wv,000,0110,0000036,050,54,047,05000US54047,"McDowell County, West Virginia",8348,6335,283,82,0,0,0,0,201,1102,502,0,0,0,0,600,1172,598,0,0,0,0,574,1465,1431,0,0,0,0,34,2313,2297,0,0,0,0,16,2013,69,0,13,8,0,0,48,401,86,58,16,19,68,154,501,160,18,21,0,33,269,388,334,34,0,0,0,20,654,617,29,8,0,0,0
ACSSF,2012e5,wv,000,0110,0000037,050,54,049,05000US54049,"Marion County, West Virginia",22761,17228,1322,1154,0,0,7,0,161,2798,1930,0,0,0,0,868,4105,3469,0,0,0,0,636,4202,4176,4,0,0,0,22,4801,4746,31,0,0,0,24,5533,398,91,128,135,19,0,25,1128,338,322,333,4,63,68,1334,582,186,181,93,69,223,1523,898,366,173,42,44,0,1150,765,262,52,12,59,0
ACSSF,2012e5,wv,000,0110,0000038,050,54,051,05000US54051,"Marshall County, West Virginia",14068,10919,550,466,0,0,0,0,84,1778,1311,16,0,0,0,451,3231,2776,0,3,0,0,452,2380,2377,3,0,0,0,0,2980,2946,34,0,0,0,0,3149,219,16,118,44,0,15,26,593,65,200,179,3,25,121,1013,439,252,112,49,90,71,578,493,49,21,8,7,0,746,570,133,43,0,0,0
ACSSF,2012e5,wv,000,0110,0000039,050,54,053,05000US54053,"Mason County, West Virginia",10381,8252,909,654,0,0,0,0,255,2378,1395,0,0,0,0,983,2530,1994,0,0,0,0,536,1644,1619,0,0,15,10,0,791,791,0,0,0,0,0,2129,129,16,15,62,19,0,17,597,91,39,43,21,0,403,750,458,65,31,7,37,152,440,365,55,9,11,0,0,213,172,33,0,0,8,0
ACSSF,2012e5,wv,000,0110,0000040,050,54,055,05000US54055,"Mercer County, West Virginia",25784,18693,1560,1005,8,0,0,0,547,4875,2455,0,22,0,0,2398,5314,4327,0,0,0,0,987,3805,3796,9,0,0,0,0,3139,3137,2,0,0,0,0,7091,575,122,39,195,57,14,148,2186,426,270,412,82,45,951,1639,798,171,174,44,90,362,1363,985,148,156,47,27,0,1328,696,319,202,16,95,0
ACSSF,2012e5,wv,000,0110,0000041,050,54,057,05000US54057,"Mineral County, West Virginia",11183,7620,450,392,0,0,0,0,58,2109,1739,0,0,0,0,370,2598,2340,9,0,0,0,249,1223,1223,0,0,0,0,0,1240,1200,40,0,0,0,0,3563,137,56,34,32,0,0,15,867,258,108,50,16,162,273,1314,730,157,104,0,88,235,816,662,113,17,11,13,0,429,326,44,18,0,41,0
ACSSF,2012e5,wv,000,0110,0000042,050,54,059,05000US54059,"Mingo County, West Virginia",10873,8421,1072,405,0,0,0,0,667,3689,2214,0,0,0,0,1475,1720,1225,0,0,0,0,495,1139,1095,0,0,0,0,44,801,748,44,0,6,0,3,2452,282,73,11,39,0,0,159,957,359,94,122,9,85,288,404,153,33,47,0,45,126,464,400,19,40,0,5,0,345,172,52,37,0,84,0
ACSSF,2012e5,wv,000,0110,0000043,050,54,061,05000US54061,"Monongalia County, West Virginia",35777,20136,3400,2699,18,39,59,22,563,5676,4169,29,21,0,13,1444,5232,4032,34,29,0,0,1137,3425,3326,20,0,0,0,79,2403,2332,71,0,0,0,0,15641,3240,530,309,1268,789,270,74,4111,667,635,1599,394,294,522,3905,648,1010,1013,166,215,853,2403,1033,778,392,17,55,128,1982,971,807,114,64,26,0
ACSSF,2012e5,wv,000,0110,0000044,050,54,063,05000US54063,"Monroe County, West Virginia",5614,4633,336,284,0,0,0,0,52,1395,909,6,13,0,0,467,1381,1051,0,0,0,0,330,719,657,13,0,0,0,49,802,802,0,0,0,0,0,981,45,24,0,0,0,0,21,345,153,10,57,8,0,117,213,118,0,0,0,0,95,116,116,0,0,0,0,0,262,244,18,0,0,0,0
ACSSF,2012e5,wv,000,0110,0000045,050,54,065,05000US54065,"Morgan County, West Virginia",7306,4674,611,514,0,0,0,0,97,1671,1478,4,0,0,0,189,1381,1114,8,0,0,0,259,504,501,3,0,0,0,0,507,504,3,0,0,0,0,2632,177,34,0,49,0,10,84,915,583,166,59,3,0,104,925,496,28,74,37,0,290,260,197,50,0,0,0,13,355,276,57,22,0,0,0
ACSSF,2012e5,wv,000,0110,0000046,050,54,067,05000US54067,"Nicholas County, West Virginia",10366,8426,1097,627,0,0,0,0,470,3119,1881,0,0,0,0,1238,2136,1559,0,0,0,0,577,1264,1245,0,0,0,0,19,810,803,7,0,0,0,0,1940,135,117,0,0,0,0,18,778,75,30,140,56,135,342,491,219,86,42,18,0,126,364,302,62,0,0,0,0,172,142,0,30,0,0,0
ACSSF,2012e5,wv,000,0110,0000047,050,54,069,05000US54069,"Ohio County, West Virginia",18508,12826,492,455,0,0,0,0,37,1646,1346,27,23,0,0,250,2830,2588,63,38,0,0,141,2910,2827,65,2,0,9,7,4948,4873,75,0,0,0,0,5682,274,48,46,34,51,40,55,760,139,134,158,52,207,70,1677,270,386,272,60,608,81,1131,619,286,100,41,69,16,1840,783,730,212,29,86,0
ACSSF,2012e5,wv,000,0110,0000048,050,54,071,05000US54071,"Pendleton County, West Virginia",3355,2587,161,124,0,0,0,0,37,913,722,0,0,0,0,191,528,414,0,0,0,0,114,342,294,0,0,0,0,48,643,643,0,0,0,0,0,768,8,8,0,0,0,0,0,277,141,57,16,0,0,63,110,45,0,0,0,0,65,185,146,4,32,0,0,3,188,143,45,0,0,0,0
ACSSF,2012e5,wv,000,0110,0000049,050,54,073,05000US54073,"Pleasants County, West Virginia",2726,2240,217,126,0,0,0,0,91,555,430,0,0,0,0,125,676,576,0,0,0,0,100,359,359,0,0,0,0,0,433,433,0,0,0,0,0,486,10,0,0,3,0,0,7,202,31,28,96,25,0,22,92,22,32,3,3,0,32,119,103,12,4,0,0,0,63,39,24,0,0,0,0
ACSSF,2012e5,wv,000,0110,0000050,050,54,075,05000US54075,"Pocahontas County, West Virginia",3783,3076,418,356,0,0,0,0,62,1163,966,0,0,0,0,197,605,404,0,2,0,0,199,291,288,0,0,0,0,3,599,599,0,0,0,0,0,707,0,0,0,0,0,0,0,138,42,0,16,0,0,80,220,95,8,18,0,0,99,151,151,0,0,0,0,0,198,121,67,10,0,0,0
ACSSF,2012e5,wv,000,0110,0000051,050,54,077,05000US54077,"Preston County, West Virginia",12780,10337,987,860,0,0,0,0,127,3401,2457,0,9,0,0,935,2503,2000,0,0,0,0,503,1409,1406,0,0,0,0,3,2037,2006,20,0,0,0,11,2443,162,40,64,21,0,0,37,563,98,102,53,66,0,244,769,221,96,47,0,0,405,365,301,55,9,0,0,0,584,438,92,42,0,12,0
ACSSF,2012e5,wv,000,0110,0000052,050,54,079,05000US54079,"Putnam County, West Virginia",21130,18280,2148,1526,17,8,0,0,597,8011,6672,0,29,0,0,1310,4671,4164,0,0,0,0,507,2263,2260,3,0,0,0,0,1187,1163,0,0,0,0,24,2850,293,77,29,71,22,27,67,1253,212,110,522,102,25,282,739,265,124,125,15,12,198,297,234,63,0,0,0,0,268,240,24,4,0,0,0
ACSSF,2012e5,wv,000,0110,0000053,050,54,081,05000US54081,"Raleigh County, West Virginia",31500,23479,2210,1498,27,0,0,0,685,6545,4529,0,0,0,0,2016,7395,6692,9,15,0,0,679,4929,4863,6,0,0,0,60,2400,2372,6,0,0,0,22,8021,746,91,165,242,62,78,108,2065,407,258,376,17,320,687,1933,812,263,306,69,117,366,1893,1620,140,45,0,0,88,1384,1104,138,71,0,37,34
ACSSF,2012e5,wv,000,0110,0000054,050,54,083,05000US54083,"Randolph County, West Virginia",11238,8534,710,533,0,0,0,0,177,2775,2190,0,0,0,0,585,2210,1958,7,8,0,0,237,1284,1284,0,0,0,0,0,1555,1551,0,0,0,0,4,2704,150,43,20,23,16,15,33,652,164,164,61,58,34,171,827,280,103,176,18,70,180,626,292,176,62,33,30,33,449,252,110,57,23,7,0
ACSSF,2012e5,wv,000,0110,0000055,050,54,085,05000US54085,"Ritchie County, West Virginia",4120,3207,262,214,0,0,0,0,48,883,609,0,0,0,0,274,705,532,0,0,0,0,173,541,538,0,0,0,0,3,816,814,0,0,0,0,2,913,50,22,3,19,0,0,6,246,82,36,49,5,0,74,285,79,14,33,6,3,150,137,105,9,23,0,0,0,195,191,4,0,0,0,0
ACSSF,2012e5,wv,000,0110,0000056,050,54,087,05000US54087,"Roane County, West Virginia",5817,4404,298,176,0,0,0,0,122,1156,750,0,0,0,0,406,1367,1137,0,0,0,0,230,801,773,0,0,0,0,28,782,782,0,0,0,0,0,1413,41,36,0,0,0,0,5,328,79,0,2,37,0,210,465,195,33,36,39,0,162,355,239,81,0,35,0,0,224,189,25,10,0,0,0
ACSSF,2012e5,wv,000,0110,0000057,050,54,089,05000US54089,"Summers County, West Virginia",5270,4294,316,308,0,0,0,0,8,1182,845,0,0,0,0,337,1167,937,0,0,0,0,230,727,716,11,0,0,0,0,902,897,5,0,0,0,0,976,10,0,0,0,0,0,10,342,163,11,21,15,60,72,167,64,0,26,0,5,72,215,163,37,0,0,0,15,242,168,45,29,0,0,0
ACSSF,2012e5,wv,000,0110,0000058,050,54,091,05000US54091,"Taylor County, West Virginia",6800,5287,566,447,0,0,0,0,119,1496,1172,0,0,0,0,324,1149,1053,0,0,0,0,96,751,732,0,0,0,0,19,1325,1313,12,0,0,0,0,1513,39,10,0,0,0,0,29,442,64,119,66,35,21,137,466,86,89,78,65,85,63,233,178,26,0,27,0,2,333,249,77,7,0,0,0
ACSSF,2012e5,wv,000,0110,0000059,050,54,093,05000US54093,"Tucker County, West Virginia",3129,2517,138,129,0,0,0,0,9,850,714,0,0,0,0,136,722,617,0,0,0,0,105,172,168,4,0,0,0,0,635,629,6,0,0,0,0,612,20,13,7,0,0,0,0,146,57,11,13,21,8,36,190,84,32,7,2,0,65,75,74,1,0,0,0,0,181,161,12,8,0,0,0
