FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races:,Two races including Some other race,"Two races excluding Some other race, and three or more races"
ACSSF,2013e5,wv,000,0004,0000001,040,54,   ,04000US54,West Virginia,1853619,1737996,58489,2955,12806,666,4739,35968,1243,34725
ACSSF,2013e5,wv,000,0004,0000002,040,54,   ,04001US54,West Virginia -- Urban,901989,816945,46829,1519,10762,292,3549,22093,797,21296
ACSSF,2013e5,wv,000,0004,0000003,040,54,   ,04043US54,West Virginia -- Rural,951630,921051,11660,1436,2044,374,1190,13875,446,13429
ACSSF,2013e5,wv,000,0004,0000004,040,54,   ,040A0US54,West Virginia -- In metropolitan or micropolitan statistical area,1441475,1340993,51344,2183,11973,464,4123,30395,1006,29389
ACSSF,2013e5,wv,000,0004,0000005,040,54,   ,040C0US54,West Virginia -- In metropolitan statistical area,1135239,1049649,42786,1638,10837,243,3751,26335,886,25449
ACSSF,2013e5,wv,000,0004,0000006,040,54,   ,040C1US54,West Virginia -- In metropolitan statistical area -- in principal city,255321,221369,19294,643,3997,107,996,8915,181,8734
ACSSF,2013e5,wv,000,0004,0000007,040,54,   ,040C2US54,West Virginia -- In metropolitan statistical area -- not in principal city,879918,828280,23492,995,6840,136,2755,17420,705,16715
ACSSF,2013e5,wv,000,0004,0000008,040,54,   ,040E0US54,West Virginia -- In micropolitan statistical area,306236,291344,8558,545,1136,221,372,4060,120,3940
ACSSF,2013e5,wv,000,0004,0000009,040,54,   ,040E1US54,West Virginia -- In micropolitan statistical area -- in principal city,59319,53022,4838,77,227,91,85,979,34,945
ACSSF,2013e5,wv,000,0004,0000010,040,54,   ,040E2US54,West Virginia -- In micropolitan statistical area -- not in principal city,246917,238322,3720,468,909,130,287,3081,86,2995
ACSSF,2013e5,wv,000,0004,0000011,040,54,   ,040G0US54,West Virginia -- Not in metropolitan or micropolitan statistical area,412144,397003,7145,772,833,202,616,5573,237,5336
ACSSF,2013e5,wv,000,0004,0000012,040,54,   ,040H0US54,West Virginia -- Not in metropolitan statistical area,718380,688347,15703,1317,1969,423,988,9633,357,9276
ACSSF,2013e5,wv,000,0004,0000013,050,54,001,05000US54001,"Barbour County, West Virginia",16655,16126,115,95,57,0,0,262,14,248
ACSSF,2013e5,wv,000,0004,0000014,050,54,003,05000US54003,"Berkeley County, West Virginia",105812,93104,7749,148,984,44,1269,2514,124,2390
ACSSF,2013e5,wv,000,0004,0000015,050,54,005,05000US54005,"Boone County, West Virginia",24517,24133,222,0,2,0,21,139,0,139
ACSSF,2013e5,wv,000,0004,0000016,050,54,007,05000US54007,"Braxton County, West Virginia",14524,14268,83,84,15,0,2,72,0,72
ACSSF,2013e5,wv,000,0004,0000017,050,54,009,05000US54009,"Brooke County, West Virginia",23932,23188,452,51,114,7,44,76,15,61
ACSSF,2013e5,wv,000,0004,0000018,050,54,011,05000US54011,"Cabell County, West Virginia",96604,88302,4380,190,971,11,166,2584,12,2572
ACSSF,2013e5,wv,000,0004,0000019,050,54,013,05000US54013,"Calhoun County, West Virginia",7603,7412,21,6,4,0,0,160,3,157
ACSSF,2013e5,wv,000,0004,0000020,050,54,015,05000US54015,"Clay County, West Virginia",9352,9188,25,18,0,0,6,115,0,115
ACSSF,2013e5,wv,000,0004,0000021,050,54,017,05000US54017,"Doddridge County, West Virginia",8213,7955,81,21,0,0,0,156,0,156
ACSSF,2013e5,wv,000,0004,0000022,050,54,019,05000US54019,"Fayette County, West Virginia",45889,42902,2286,94,60,0,108,439,7,432
ACSSF,2013e5,wv,000,0004,0000023,050,54,021,05000US54021,"Gilmer County, West Virginia",8678,7094,987,45,9,0,171,372,49,323
ACSSF,2013e5,wv,000,0004,0000024,050,54,023,05000US54023,"Grant County, West Virginia",11869,11569,145,3,0,0,53,99,0,99
ACSSF,2013e5,wv,000,0004,0000025,050,54,025,05000US54025,"Greenbrier County, West Virginia",35588,33604,891,71,88,6,110,818,56,762
ACSSF,2013e5,wv,000,0004,0000026,050,54,027,05000US54027,"Hampshire County, West Virginia",23746,23136,288,0,42,0,27,253,0,253
ACSSF,2013e5,wv,000,0004,0000027,050,54,029,05000US54029,"Hancock County, West Virginia",30517,29235,787,15,88,0,0,392,5,387
ACSSF,2013e5,wv,000,0004,0000028,050,54,031,05000US54031,"Hardy County, West Virginia",13922,13490,238,23,36,0,113,22,9,13
ACSSF,2013e5,wv,000,0004,0000029,050,54,033,05000US54033,"Harrison County, West Virginia",69078,66263,1166,140,374,130,125,880,33,847
ACSSF,2013e5,wv,000,0004,0000030,050,54,035,05000US54035,"Jackson County, West Virginia",29229,28569,233,7,0,0,0,420,0,420
ACSSF,2013e5,wv,000,0004,0000031,050,54,037,05000US54037,"Jefferson County, West Virginia",54131,47753,3490,47,831,0,529,1481,149,1332
ACSSF,2013e5,wv,000,0004,0000032,050,54,039,05000US54039,"Kanawha County, West Virginia",192311,171036,7557,238,2011,0,260,11209,132,11077
ACSSF,2013e5,wv,000,0004,0000033,050,54,041,05000US54041,"Lewis County, West Virginia",16411,15995,60,17,57,20,0,262,6,256
ACSSF,2013e5,wv,000,0004,0000034,050,54,043,05000US54043,"Lincoln County, West Virginia",21660,21352,101,25,50,0,0,132,0,132
ACSSF,2013e5,wv,000,0004,0000035,050,54,045,05000US54045,"Logan County, West Virginia",36442,35180,828,65,125,0,53,191,4,187
ACSSF,2013e5,wv,000,0004,0000036,050,54,047,05000US54047,"McDowell County, West Virginia",21651,19304,2211,2,12,0,15,107,17,90
ACSSF,2013e5,wv,000,0004,0000037,050,54,049,05000US54049,"Marion County, West Virginia",56666,53353,2059,43,249,11,7,944,4,940
ACSSF,2013e5,wv,000,0004,0000038,050,54,051,05000US54051,"Marshall County, West Virginia",32840,32161,220,35,149,0,49,226,0,226
ACSSF,2013e5,wv,000,0004,0000039,050,54,053,05000US54053,"Mason County, West Virginia",27271,26578,192,0,0,0,0,501,9,492
ACSSF,2013e5,wv,000,0004,0000040,050,54,055,05000US54055,"Mercer County, West Virginia",62261,57003,3586,184,344,0,143,1001,31,970
ACSSF,2013e5,wv,000,0004,0000041,050,54,057,05000US54057,"Mineral County, West Virginia",28015,26615,935,1,21,0,41,402,46,356
ACSSF,2013e5,wv,000,0004,0000042,050,54,059,05000US54059,"Mingo County, West Virginia",26460,25529,469,16,107,0,51,288,0,288
ACSSF,2013e5,wv,000,0004,0000043,050,54,061,05000US54061,"Monongalia County, West Virginia",98483,89576,3526,130,3197,21,287,1746,88,1658
ACSSF,2013e5,wv,000,0004,0000044,050,54,063,05000US54063,"Monroe County, West Virginia",13512,13248,86,32,0,0,0,146,0,146
ACSSF,2013e5,wv,000,0004,0000045,050,54,065,05000US54065,"Morgan County, West Virginia",17502,17047,198,6,72,0,0,179,23,156
ACSSF,2013e5,wv,000,0004,0000046,050,54,067,05000US54067,"Nicholas County, West Virginia",26168,25632,3,190,139,0,0,204,0,204
ACSSF,2013e5,wv,000,0004,0000047,050,54,069,05000US54069,"Ohio County, West Virginia",44156,41192,1690,63,436,0,87,688,39,649
ACSSF,2013e5,wv,000,0004,0000048,050,54,071,05000US54071,"Pendleton County, West Virginia",7603,7315,185,0,0,0,15,88,0,88
ACSSF,2013e5,wv,000,0004,0000049,050,54,073,05000US54073,"Pleasants County, West Virginia",7602,7349,73,2,0,0,0,178,35,143
ACSSF,2013e5,wv,000,0004,0000050,050,54,075,05000US54075,"Pocahontas County, West Virginia",8723,8475,73,10,0,0,1,164,19,145
ACSSF,2013e5,wv,000,0004,0000051,050,54,077,05000US54077,"Preston County, West Virginia",33666,32108,997,75,47,13,98,328,62,266
ACSSF,2013e5,wv,000,0004,0000052,050,54,079,05000US54079,"Putnam County, West Virginia",56033,54218,590,42,378,0,115,690,38,652
ACSSF,2013e5,wv,000,0004,0000053,050,54,081,05000US54081,"Raleigh County, West Virginia",78993,69880,6495,219,887,75,421,1016,67,949
ACSSF,2013e5,wv,000,0004,0000054,050,54,083,05000US54083,"Randolph County, West Virginia",29399,28535,428,51,44,64,34,243,22,221
ACSSF,2013e5,wv,000,0004,0000055,050,54,085,05000US54085,"Ritchie County, West Virginia",10303,10126,21,0,5,0,3,148,6,142
ACSSF,2013e5,wv,000,0004,0000056,050,54,087,05000US54087,"Roane County, West Virginia",14807,13956,2,30,13,1,0,805,0,805
ACSSF,2013e5,wv,000,0004,0000057,050,54,089,05000US54089,"Summers County, West Virginia",13795,13017,555,0,38,84,25,76,0,76
ACSSF,2013e5,wv,000,0004,0000058,050,54,091,05000US54091,"Taylor County, West Virginia",16906,16477,218,41,0,16,10,144,17,127
ACSSF,2013e5,wv,000,0004,0000059,050,54,093,05000US54093,"Tucker County, West Virginia",7061,6948,24,0,6,0,0,83,0,83
ACSSF,2013e5,wv,000,0004,0000060,050,54,095,05000US54095,"Tyler County, West Virginia",9120,9022,19,14,1,0,0,64,0,64
ACSSF,2013e5,wv,000,0004,0000061,050,54,097,05000US54097,"Upshur County, West Virginia",24371,23728,252,30,67,31,15,248,0,248
ACSSF,2013e5,wv,000,0004,0000062,050,54,099,05000US54099,"Wayne County, West Virginia",42007,41339,46,40,91,0,20,471,0,471
ACSSF,2013e5,wv,000,0004,0000063,050,54,101,05000US54101,"Webster County, West Virginia",9073,8938,4,13,32,0,0,86,0,86
ACSSF,2013e5,wv,000,0004,0000064,050,54,103,05000US54103,"Wetzel County, West Virginia",16435,16226,12,24,71,19,0,83,0,83
ACSSF,2013e5,wv,000,0004,0000065,050,54,105,05000US54105,"Wirt County, West Virginia",5796,5643,19,19,0,0,21,94,0,94
ACSSF,2013e5,wv,000,0004,0000066,050,54,107,05000US54107,"Wood County, West Virginia",86779,83588,931,188,478,72,182,1340,102,1238
ACSSF,2013e5,wv,000,0004,0000067,050,54,109,05000US54109,"Wyoming County, West Virginia",23479,23016,185,52,4,41,42,139,0,139
ACSSF,2013e5,wv,000,0004,0000068,060,54,001,06000US5400192328,"North district, Barbour County, West Virginia",6638,6389,38,73,57,0,0,81,14,67
ACSSF,2013e5,wv,000,0004,0000069,060,54,001,06000US5400192892,"South district, Barbour County, West Virginia",6148,5971,0,22,0,0,0,155,0,155
ACSSF,2013e5,wv,000,0004,0000070,060,54,001,06000US5400193588,"West district, Barbour County, West Virginia",3869,3766,77,0,0,0,0,26,0,26
ACSSF,2013e5,wv,000,0004,0000071,060,54,003,06000US5400390006,"Adam Stephens district, Berkeley County, West Virginia",14618,12046,1586,33,28,36,214,675,0,675
ACSSF,2013e5,wv,000,0004,0000072,060,54,003,06000US5400392322,"Norborne district, Berkeley County, West Virginia",11648,10123,853,0,288,0,204,180,0,180
ACSSF,2013e5,wv,000,0004,0000073,060,54,003,06000US5400392526,"Potomac district, Berkeley County, West Virginia",16939,14871,1121,0,326,0,441,180,7,173
ACSSF,2013e5,wv,000,0004,0000074,060,54,003,06000US5400392754,"Shenandoah district, Berkeley County, West Virginia",20759,18515,1459,5,172,0,66,542,82,460
ACSSF,2013e5,wv,000,0004,0000075,060,54,003,06000US5400393171,"Tuscarora district, Berkeley County, West Virginia",21949,18406,2445,66,162,8,250,612,12,600
ACSSF,2013e5,wv,000,0004,0000076,060,54,003,06000US5400393388,"Valley district, Berkeley County, West Virginia",19899,19143,285,44,8,0,94,325,23,302
ACSSF,2013e5,wv,000,0004,0000077,060,54,005,06000US5400590762,"District 1, Boone County, West Virginia",8639,8602,36,0,0,0,0,1,0,1
ACSSF,2013e5,wv,000,0004,0000078,060,54,005,06000US5400590796,"District 2, Boone County, West Virginia",6604,6513,13,0,0,0,21,57,0,57
ACSSF,2013e5,wv,000,0004,0000079,060,54,005,06000US5400590832,"District 3, Boone County, West Virginia",9274,9018,173,0,2,0,0,81,0,81
ACSSF,2013e5,wv,000,0004,0000080,060,54,007,06000US5400790968,"Eastern district, Braxton County, West Virginia",3523,3409,72,0,0,0,2,40,0,40
ACSSF,2013e5,wv,000,0004,0000081,060,54,007,06000US5400792346,"Northern district, Braxton County, West Virginia",3509,3505,0,0,0,0,0,4,0,4
ACSSF,2013e5,wv,000,0004,0000082,060,54,007,06000US5400792922,"Southern district, Braxton County, West Virginia",4046,3951,0,84,0,0,0,11,0,11
ACSSF,2013e5,wv,000,0004,0000083,060,54,007,06000US5400793597,"Western district, Braxton County, West Virginia",3446,3403,11,0,15,0,0,17,0,17
ACSSF,2013e5,wv,000,0004,0000084,060,54,009,06000US5400991104,"Follansbee district, Brooke County, West Virginia",7522,7312,122,25,26,0,19,18,0,18
ACSSF,2013e5,wv,000,0004,0000085,060,54,009,06000US5400993552,"Weirton district, Brooke County, West Virginia",8029,7814,191,9,0,0,0,15,15,0
ACSSF,2013e5,wv,000,0004,0000086,060,54,009,06000US5400993564,"Wellsburg district, Brooke County, West Virginia",8381,8062,139,17,88,7,25,43,0,43
ACSSF,2013e5,wv,000,0004,0000087,060,54,011,06000US5401190764,"District 1, Cabell County, West Virginia",18233,16696,782,21,112,0,7,615,0,615
ACSSF,2013e5,wv,000,0004,0000088,060,54,011,06000US5401190798,"District 2, Cabell County, West Virginia",15749,12414,2537,38,195,11,25,529,2,527
ACSSF,2013e5,wv,000,0004,0000089,060,54,011,06000US5401190834,"District 3, Cabell County, West Virginia",18962,17150,723,83,132,0,13,861,0,861
ACSSF,2013e5,wv,000,0004,0000090,060,54,011,06000US5401190870,"District 4, Cabell County, West Virginia",22690,21612,289,15,369,0,39,366,10,356
ACSSF,2013e5,wv,000,0004,0000091,060,54,011,06000US5401190882,"District 5, Cabell County, West Virginia",20970,20430,49,33,163,0,82,213,0,213
ACSSF,2013e5,wv,000,0004,0000092,060,54,013,06000US5401390766,"District 1, Calhoun County, West Virginia",1327,1270,0,0,0,0,0,57,0,57
ACSSF,2013e5,wv,000,0004,0000093,060,54,013,06000US5401390800,"District 2, Calhoun County, West Virginia",1494,1451,17,0,0,0,0,26,0,26
ACSSF,2013e5,wv,000,0004,0000094,060,54,013,06000US5401390836,"District 3, Calhoun County, West Virginia",1424,1412,1,0,4,0,0,7,0,7
ACSSF,2013e5,wv,000,0004,0000095,060,54,013,06000US5401390873,"District 4, Calhoun County, West Virginia",1856,1800,0,6,0,0,0,50,3,47
ACSSF,2013e5,wv,000,0004,0000096,060,54,013,06000US5401390885,"District 5, Calhoun County, West Virginia",1502,1479,3,0,0,0,0,20,0,20
ACSSF,2013e5,wv,000,0004,0000097,060,54,015,06000US5401590891,"District A, Clay County, West Virginia",3593,3508,0,8,0,0,0,77,0,77
ACSSF,2013e5,wv,000,0004,0000098,060,54,015,06000US5401590893,"District B, Clay County, West Virginia",2992,2949,2,10,0,0,6,25,0,25
ACSSF,2013e5,wv,000,0004,0000099,060,54,015,06000US5401590895,"District C, Clay County, West Virginia",2767,2731,23,0,0,0,0,13,0,13
ACSSF,2013e5,wv,000,0004,0000100,060,54,017,06000US5401790138,"Beech district, Doddridge County, West Virginia",1826,1782,15,1,0,0,0,28,0,28
ACSSF,2013e5,wv,000,0004,0000101,060,54,017,06000US5401792094,"Maple district, Doddridge County, West Virginia",1785,1732,0,20,0,0,0,33,0,33
ACSSF,2013e5,wv,000,0004,0000102,060,54,017,06000US5401792374,"Oak district, Doddridge County, West Virginia",1771,1771,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0004,0000103,060,54,017,06000US5401792466,"Pine district, Doddridge County, West Virginia",2831,2670,66,0,0,0,0,95,0,95
ACSSF,2013e5,wv,000,0004,0000104,060,54,019,06000US5401992280,"New Haven district, Fayette County, West Virginia",15199,14911,130,28,22,0,0,108,0,108
ACSSF,2013e5,wv,000,0004,0000105,060,54,019,06000US5401992472,"Plateau district, Fayette County, West Virginia",16365,14774,1326,10,14,0,63,178,0,178
ACSSF,2013e5,wv,000,0004,0000106,060,54,019,06000US5401993396,"Valley district, Fayette County, West Virginia",14325,13217,830,56,24,0,45,153,7,146
ACSSF,2013e5,wv,000,0004,0000107,060,54,021,06000US5402190408,"Center district, Gilmer County, West Virginia",1347,1295,0,5,0,0,0,47,0,47
ACSSF,2013e5,wv,000,0004,0000108,060,54,021,06000US5402190534,"City district, Gilmer County, West Virginia",3740,2384,962,40,0,0,171,183,38,145
ACSSF,2013e5,wv,000,0004,0000109,060,54,021,06000US5402190758,"De Kalb-Troy district, Gilmer County, West Virginia",1830,1779,0,0,0,0,0,51,0,51
ACSSF,2013e5,wv,000,0004,0000110,060,54,021,06000US5402191236,"Glenville district, Gilmer County, West Virginia",1761,1636,25,0,9,0,0,91,11,80
ACSSF,2013e5,wv,000,0004,0000111,060,54,023,06000US5402391296,"Grant district, Grant County, West Virginia",4147,4139,0,0,0,0,0,8,0,8
ACSSF,2013e5,wv,000,0004,0000112,060,54,023,06000US5402392208,"Milroy district, Grant County, West Virginia",4347,4057,144,3,0,0,53,90,0,90
ACSSF,2013e5,wv,000,0004,0000113,060,54,023,06000US5402393216,"Union district, Grant County, West Virginia",3375,3373,1,0,0,0,0,1,0,1
ACSSF,2013e5,wv,000,0004,0000114,060,54,025,06000US5402590449,"Central district, Greenbrier County, West Virginia",12976,12011,367,59,59,0,100,380,52,328
ACSSF,2013e5,wv,000,0004,0000115,060,54,025,06000US5402590972,"Eastern district, Greenbrier County, West Virginia",11255,10515,402,12,29,6,7,284,4,280
ACSSF,2013e5,wv,000,0004,0000116,060,54,025,06000US5402593601,"Western district, Greenbrier County, West Virginia",11357,11078,122,0,0,0,3,154,0,154
ACSSF,2013e5,wv,000,0004,0000117,060,54,027,06000US5402790204,"Bloomery district, Hampshire County, West Virginia",3015,2901,74,0,35,0,0,5,0,5
ACSSF,2013e5,wv,000,0004,0000118,060,54,027,06000US5402790360,"Capon district, Hampshire County, West Virginia",2437,2381,56,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0004,0000119,060,54,027,06000US5402791248,"Gore district, Hampshire County, West Virginia",4940,4774,24,0,0,0,0,142,0,142
ACSSF,2013e5,wv,000,0004,0000120,060,54,027,06000US5402792184,"Mill Creek district, Hampshire County, West Virginia",1121,1096,0,0,7,0,0,18,0,18
ACSSF,2013e5,wv,000,0004,0000121,060,54,027,06000US5402792676,"Romney district, Hampshire County, West Virginia",4079,3954,95,0,0,0,10,20,0,20
ACSSF,2013e5,wv,000,0004,0000122,060,54,027,06000US5402792820,"Sherman district, Hampshire County, West Virginia",4880,4841,39,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0004,0000123,060,54,027,06000US5402792988,"Springfield district, Hampshire County, West Virginia",3274,3189,0,0,0,0,17,68,0,68
ACSSF,2013e5,wv,000,0004,0000124,060,54,029,06000US5402990312,"Butler district, Hancock County, West Virginia",9707,9171,330,2,73,0,0,131,5,126
ACSSF,2013e5,wv,000,0004,0000125,060,54,029,06000US5402990540,"Clay district, Hancock County, West Virginia",10136,9584,348,3,3,0,0,198,0,198
ACSSF,2013e5,wv,000,0004,0000126,060,54,029,06000US5402991308,"Grant district, Hancock County, West Virginia",10674,10480,109,10,12,0,0,63,0,63
ACSSF,2013e5,wv,000,0004,0000127,060,54,031,06000US5403190372,"Capon district, Hardy County, West Virginia",3295,3276,19,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0004,0000128,060,54,031,06000US5403191968,"Lost River district, Hardy County, West Virginia",2133,2133,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0004,0000129,060,54,031,06000US5403192232,"Moorefield district, Hardy County, West Virginia",2172,1969,46,0,31,0,113,13,0,13
ACSSF,2013e5,wv,000,0004,0000130,060,54,031,06000US5403192382,"Old Fields district, Hardy County, West Virginia",3009,2808,173,14,5,0,0,9,9,0
ACSSF,2013e5,wv,000,0004,0000131,060,54,031,06000US5403192928,"South Fork district, Hardy County, West Virginia",3313,3304,0,9,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0004,0000132,060,54,033,06000US5403390975,"Eastern district, Harrison County, West Virginia",12328,11662,298,56,164,0,0,148,5,143
ACSSF,2013e5,wv,000,0004,0000133,060,54,033,06000US5403392352,"Northern district, Harrison County, West Virginia",11340,11226,2,7,80,0,0,25,0,25
ACSSF,2013e5,wv,000,0004,0000134,060,54,033,06000US5403392368,"North Urban district, Harrison County, West Virginia",10226,9959,117,0,28,26,2,94,0,94
ACSSF,2013e5,wv,000,0004,0000135,060,54,033,06000US5403392923,"Southern district, Harrison County, West Virginia",12455,11951,211,5,24,39,31,194,0,194
ACSSF,2013e5,wv,000,0004,0000136,060,54,033,06000US5403392932,"South Urban district, Harrison County, West Virginia",11968,11092,384,58,53,65,47,269,12,257
ACSSF,2013e5,wv,000,0004,0000137,060,54,033,06000US5403392952,"Southwest district, Harrison County, West Virginia",10761,10373,154,14,25,0,45,150,16,134
ACSSF,2013e5,wv,000,0004,0000138,060,54,035,06000US5403590976,"Eastern district, Jackson County, West Virginia",10156,9837,156,0,0,0,0,163,0,163
ACSSF,2013e5,wv,000,0004,0000139,060,54,035,06000US5403592353,"Northern district, Jackson County, West Virginia",8803,8522,59,7,0,0,0,215,0,215
ACSSF,2013e5,wv,000,0004,0000140,060,54,035,06000US5403593605,"Western district, Jackson County, West Virginia",10270,10210,18,0,0,0,0,42,0,42
ACSSF,2013e5,wv,000,0004,0000141,060,54,037,06000US5403790504,"Charles Town district, Jefferson County, West Virginia",10772,8747,1670,0,32,0,269,54,6,48
ACSSF,2013e5,wv,000,0004,0000142,060,54,037,06000US5403791548,"Harpers Ferry district, Jefferson County, West Virginia",10752,10048,294,24,78,0,5,303,6,297
ACSSF,2013e5,wv,000,0004,0000143,060,54,037,06000US5403791740,"Kabletown district, Jefferson County, West Virginia",11123,9813,462,8,392,0,199,249,90,159
ACSSF,2013e5,wv,000,0004,0000144,060,54,037,06000US5403792160,"Middleway district, Jefferson County, West Virginia",11618,10113,775,0,89,0,23,618,35,583
ACSSF,2013e5,wv,000,0004,0000145,060,54,037,06000US5403792760,"Shepherdstown district, Jefferson County, West Virginia",9866,9032,289,15,240,0,33,257,12,245
ACSSF,2013e5,wv,000,0004,0000146,060,54,039,06000US5403990768,"District 1, Kanawha County, West Virginia",41152,34448,1834,65,476,0,154,4175,25,4150
ACSSF,2013e5,wv,000,0004,0000147,060,54,039,06000US5403990804,"District 2, Kanawha County, West Virginia",53146,47437,2469,50,984,0,47,2159,48,2111
ACSSF,2013e5,wv,000,0004,0000148,060,54,039,06000US5403990840,"District 3, Kanawha County, West Virginia",49722,46486,1592,50,404,0,13,1177,55,1122
ACSSF,2013e5,wv,000,0004,0000149,060,54,039,06000US5403990876,"District 4, Kanawha County, West Virginia",48291,42665,1662,73,147,0,46,3698,4,3694
ACSSF,2013e5,wv,000,0004,0000150,060,54,041,06000US5404190676,"Courthouse-Collins Settlement district, Lewis County, West Virginia",4662,4548,25,0,4,0,0,85,0,85
ACSSF,2013e5,wv,000,0004,0000151,060,54,041,06000US5404191176,"Freemans Creek district, Lewis County, West Virginia",5825,5589,26,17,42,0,0,151,0,151
ACSSF,2013e5,wv,000,0004,0000152,060,54,041,06000US5404191480,"Hackers Creek-Skin Creek district, Lewis County, West Virginia",5924,5858,9,0,11,20,0,26,6,20
ACSSF,2013e5,wv,000,0004,0000153,060,54,043,06000US5404390770,"District 1, Lincoln County, West Virginia",7888,7809,24,0,20,0,0,35,0,35
ACSSF,2013e5,wv,000,0004,0000154,060,54,043,06000US5404390806,"District 2, Lincoln County, West Virginia",6571,6412,67,0,21,0,0,71,0,71
ACSSF,2013e5,wv,000,0004,0000155,060,54,043,06000US5404390842,"District 3, Lincoln County, West Virginia",7201,7131,10,25,9,0,0,26,0,26
ACSSF,2013e5,wv,000,0004,0000156,060,54,045,06000US5404590453,"Central district, Logan County, West Virginia",10891,10407,207,65,76,0,12,124,0,124
ACSSF,2013e5,wv,000,0004,0000157,060,54,045,06000US5404590979,"Eastern district, Logan County, West Virginia",14000,13648,217,0,49,0,19,67,4,63
ACSSF,2013e5,wv,000,0004,0000158,060,54,045,06000US5404593608,"Western district, Logan County, West Virginia",11551,11125,404,0,0,0,22,0,0,0
ACSSF,2013e5,wv,000,0004,0000159,060,54,047,06000US5404790168,"Big Creek district, McDowell County, West Virginia",5841,5789,35,0,0,0,0,17,17,0
ACSSF,2013e5,wv,000,0004,0000160,060,54,047,06000US5404790240,"Browns Creek district, McDowell County, West Virginia",5749,4790,873,2,5,0,15,64,0,64
ACSSF,2013e5,wv,000,0004,0000161,060,54,047,06000US5404792345,"North Elkin district, McDowell County, West Virginia",4492,3167,1303,0,0,0,0,22,0,22
ACSSF,2013e5,wv,000,0004,0000162,060,54,047,06000US5404792712,"Sandy River district, McDowell County, West Virginia",5569,5558,0,0,7,0,0,4,0,4
ACSSF,2013e5,wv,000,0004,0000163,060,54,049,06000US5404992154,"Middletown district, Marion County, West Virginia",17019,14874,1632,17,97,0,7,392,0,392
ACSSF,2013e5,wv,000,0004,0000164,060,54,049,06000US5404992418,"Palatine district, Marion County, West Virginia",22464,21759,188,0,137,0,0,380,0,380
ACSSF,2013e5,wv,000,0004,0000165,060,54,049,06000US5404993594,"West Augusta district, Marion County, West Virginia",17183,16720,239,26,15,11,0,172,4,168
ACSSF,2013e5,wv,000,0004,0000166,060,54,051,06000US5405190780,"District 1, Marshall County, West Virginia",10705,10515,41,11,27,0,18,93,0,93
ACSSF,2013e5,wv,000,0004,0000167,060,54,051,06000US5405190816,"District 2, Marshall County, West Virginia",9910,9560,90,24,108,0,31,97,0,97
ACSSF,2013e5,wv,000,0004,0000168,060,54,051,06000US5405190852,"District 3, Marshall County, West Virginia",12225,12086,89,0,14,0,0,36,0,36
ACSSF,2013e5,wv,000,0004,0000169,060,54,053,06000US5405390048,"Arbuckle district, Mason County, West Virginia",1346,1325,0,0,0,0,0,21,9,12
ACSSF,2013e5,wv,000,0004,0000170,060,54,053,06000US5405390612,"Clendenin district, Mason County, West Virginia",4140,4140,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0004,0000171,060,54,053,06000US5405390648,"Cologne district, Mason County, West Virginia",1565,1558,0,0,0,0,0,7,0,7
ACSSF,2013e5,wv,000,0004,0000172,060,54,053,06000US5405390660,"Cooper district, Mason County, West Virginia",1828,1738,0,0,0,0,0,90,0,90
ACSSF,2013e5,wv,000,0004,0000173,060,54,053,06000US5405391260,"Graham district, Mason County, West Virginia",2878,2845,9,0,0,0,0,24,0,24
ACSSF,2013e5,wv,000,0004,0000174,060,54,053,06000US5405391512,"Hannan district, Mason County, West Virginia",2334,2334,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0004,0000175,060,54,053,06000US5405391860,"Lewis district, Mason County, West Virginia",5881,5657,45,0,0,0,0,179,0,179
ACSSF,2013e5,wv,000,0004,0000176,060,54,053,06000US5405392652,"Robinson district, Mason County, West Virginia",3306,3055,134,0,0,0,0,117,0,117
ACSSF,2013e5,wv,000,0004,0000177,060,54,053,06000US5405393264,"Union district, Mason County, West Virginia",1334,1334,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0004,0000178,060,54,053,06000US5405393432,"Waggener district, Mason County, West Virginia",2659,2592,4,0,0,0,0,63,0,63
ACSSF,2013e5,wv,000,0004,0000179,060,54,055,06000US5405590900,"District I, Mercer County, West Virginia",19075,16024,2610,15,128,0,14,284,11,273
ACSSF,2013e5,wv,000,0004,0000180,060,54,055,06000US5405590912,"District II, Mercer County, West Virginia",22974,21586,747,21,179,0,11,430,7,423
ACSSF,2013e5,wv,000,0004,0000181,060,54,055,06000US5405590924,"District III, Mercer County, West Virginia",20212,19393,229,148,37,0,118,287,13,274
