FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,ZCTA,GEO_ID,GEO_NAME,Total
ACSSF,2016e5,us,000,0003,0018175,860,  ,   ,24637,86000US24637,ZCTA5 24637,4024
ACSSF,2016e5,us,000,0003,0018176,860,  ,   ,24639,86000US24639,ZCTA5 24639,2960
ACSSF,2016e5,us,000,0003,0018177,860,  ,   ,24641,86000US24641,ZCTA5 24641,5756
ACSSF,2016e5,us,000,0003,0018178,860,  ,   ,24646,86000US24646,ZCTA5 24646,762
ACSSF,2016e5,us,000,0003,0018179,860,  ,   ,24649,86000US24649,ZCTA5 24649,3036
ACSSF,2016e5,us,000,0003,0018180,860,  ,   ,24651,86000US24651,ZCTA5 24651,6217
ACSSF,2016e5,us,000,0003,0018181,860,  ,   ,24656,86000US24656,ZCTA5 24656,3071
ACSSF,2016e5,us,000,0003,0018182,860,  ,   ,24657,86000US24657,ZCTA5 24657,399
ACSSF,2016e5,us,000,0003,0018183,860,  ,   ,24701,86000US24701,ZCTA5 24701,20837
ACSSF,2016e5,us,000,0003,0018184,860,  ,   ,24712,86000US24712,ZCTA5 24712,1917
ACSSF,2016e5,us,000,0003,0018185,860,  ,   ,24714,86000US24714,ZCTA5 24714,177
ACSSF,2016e5,us,000,0003,0018186,860,  ,   ,24715,86000US24715,ZCTA5 24715,460
ACSSF,2016e5,us,000,0003,0018187,860,  ,   ,24716,86000US24716,ZCTA5 24716,497
ACSSF,2016e5,us,000,0003,0018188,860,  ,   ,24719,86000US24719,ZCTA5 24719,158
ACSSF,2016e5,us,000,0003,0018189,860,  ,   ,24724,86000US24724,ZCTA5 24724,61
ACSSF,2016e5,us,000,0003,0018190,860,  ,   ,24726,86000US24726,ZCTA5 24726,433
ACSSF,2016e5,us,000,0003,0018191,860,  ,   ,24729,86000US24729,ZCTA5 24729,202
ACSSF,2016e5,us,000,0003,0018192,860,  ,   ,24731,86000US24731,ZCTA5 24731,272
ACSSF,2016e5,us,000,0003,0018193,860,  ,   ,24733,86000US24733,ZCTA5 24733,804
ACSSF,2016e5,us,000,0003,0018194,860,  ,   ,24736,86000US24736,ZCTA5 24736,481
ACSSF,2016e5,us,000,0003,0018195,860,  ,   ,24737,86000US24737,ZCTA5 24737,95
ACSSF,2016e5,us,000,0003,0018196,860,  ,   ,24738,86000US24738,ZCTA5 24738,194
ACSSF,2016e5,us,000,0003,0018197,860,  ,   ,24740,86000US24740,ZCTA5 24740,30988
ACSSF,2016e5,us,000,0003,0018198,860,  ,   ,24747,86000US24747,ZCTA5 24747,2796
ACSSF,2016e5,us,000,0003,0018199,860,  ,   ,24801,86000US24801,ZCTA5 24801,4813
ACSSF,2016e5,us,000,0003,0018200,860,  ,   ,24808,86000US24808,ZCTA5 24808,615
ACSSF,2016e5,us,000,0003,0018201,860,  ,   ,24811,86000US24811,ZCTA5 24811,611
ACSSF,2016e5,us,000,0003,0018202,860,  ,   ,24813,86000US24813,ZCTA5 24813,347
ACSSF,2016e5,us,000,0003,0018203,860,  ,   ,24815,86000US24815,ZCTA5 24815,829
ACSSF,2016e5,us,000,0003,0018204,860,  ,   ,24816,86000US24816,ZCTA5 24816,220
ACSSF,2016e5,us,000,0003,0018205,860,  ,   ,24817,86000US24817,ZCTA5 24817,799
ACSSF,2016e5,us,000,0003,0018206,860,  ,   ,24818,86000US24818,ZCTA5 24818,778
ACSSF,2016e5,us,000,0003,0018207,860,  ,   ,24822,86000US24822,ZCTA5 24822,735
ACSSF,2016e5,us,000,0003,0018208,860,  ,   ,24823,86000US24823,ZCTA5 24823,431
ACSSF,2016e5,us,000,0003,0018209,860,  ,   ,24826,86000US24826,ZCTA5 24826,85
ACSSF,2016e5,us,000,0003,0018210,860,  ,   ,24827,86000US24827,ZCTA5 24827,1440
ACSSF,2016e5,us,000,0003,0018211,860,  ,   ,24828,86000US24828,ZCTA5 24828,814
ACSSF,2016e5,us,000,0003,0018212,860,  ,   ,24830,86000US24830,ZCTA5 24830,105
ACSSF,2016e5,us,000,0003,0018213,860,  ,   ,24831,86000US24831,ZCTA5 24831,119
ACSSF,2016e5,us,000,0003,0018214,860,  ,   ,24834,86000US24834,ZCTA5 24834,427
ACSSF,2016e5,us,000,0003,0018215,860,  ,   ,24836,86000US24836,ZCTA5 24836,564
ACSSF,2016e5,us,000,0003,0018216,860,  ,   ,24839,86000US24839,ZCTA5 24839,1397
ACSSF,2016e5,us,000,0003,0018217,860,  ,   ,24843,86000US24843,ZCTA5 24843,114
ACSSF,2016e5,us,000,0003,0018218,860,  ,   ,24844,86000US24844,ZCTA5 24844,1546
ACSSF,2016e5,us,000,0003,0018219,860,  ,   ,24845,86000US24845,ZCTA5 24845,517
ACSSF,2016e5,us,000,0003,0018220,860,  ,   ,24846,86000US24846,ZCTA5 24846,105
ACSSF,2016e5,us,000,0003,0018221,860,  ,   ,24847,86000US24847,ZCTA5 24847,366
ACSSF,2016e5,us,000,0003,0018222,860,  ,   ,24848,86000US24848,ZCTA5 24848,179
ACSSF,2016e5,us,000,0003,0018223,860,  ,   ,24849,86000US24849,ZCTA5 24849,359
ACSSF,2016e5,us,000,0003,0018224,860,  ,   ,24850,86000US24850,ZCTA5 24850,861
ACSSF,2016e5,us,000,0003,0018225,860,  ,   ,24851,86000US24851,ZCTA5 24851,413
ACSSF,2016e5,us,000,0003,0018226,860,  ,   ,24853,86000US24853,ZCTA5 24853,485
ACSSF,2016e5,us,000,0003,0018227,860,  ,   ,24854,86000US24854,ZCTA5 24854,344
ACSSF,2016e5,us,000,0003,0018228,860,  ,   ,24857,86000US24857,ZCTA5 24857,936
ACSSF,2016e5,us,000,0003,0018229,860,  ,   ,24860,86000US24860,ZCTA5 24860,306
ACSSF,2016e5,us,000,0003,0018230,860,  ,   ,24861,86000US24861,ZCTA5 24861,185
ACSSF,2016e5,us,000,0003,0018231,860,  ,   ,24862,86000US24862,ZCTA5 24862,462
ACSSF,2016e5,us,000,0003,0018232,860,  ,   ,24866,86000US24866,ZCTA5 24866,231
ACSSF,2016e5,us,000,0003,0018233,860,  ,   ,24867,86000US24867,ZCTA5 24867,329
ACSSF,2016e5,us,000,0003,0018234,860,  ,   ,24868,86000US24868,ZCTA5 24868,1095
ACSSF,2016e5,us,000,0003,0018235,860,  ,   ,24869,86000US24869,ZCTA5 24869,402
ACSSF,2016e5,us,000,0003,0018236,860,  ,   ,24870,86000US24870,ZCTA5 24870,2828
ACSSF,2016e5,us,000,0003,0018237,860,  ,   ,24871,86000US24871,ZCTA5 24871,244
ACSSF,2016e5,us,000,0003,0018238,860,  ,   ,24872,86000US24872,ZCTA5 24872,725
ACSSF,2016e5,us,000,0003,0018239,860,  ,   ,24873,86000US24873,ZCTA5 24873,315
ACSSF,2016e5,us,000,0003,0018240,860,  ,   ,24874,86000US24874,ZCTA5 24874,2847
ACSSF,2016e5,us,000,0003,0018241,860,  ,   ,24878,86000US24878,ZCTA5 24878,524
ACSSF,2016e5,us,000,0003,0018242,860,  ,   ,24879,86000US24879,ZCTA5 24879,614
ACSSF,2016e5,us,000,0003,0018243,860,  ,   ,24880,86000US24880,ZCTA5 24880,421
ACSSF,2016e5,us,000,0003,0018244,860,  ,   ,24881,86000US24881,ZCTA5 24881,400
ACSSF,2016e5,us,000,0003,0018245,860,  ,   ,24882,86000US24882,ZCTA5 24882,443
ACSSF,2016e5,us,000,0003,0018246,860,  ,   ,24884,86000US24884,ZCTA5 24884,347
ACSSF,2016e5,us,000,0003,0018247,860,  ,   ,24887,86000US24887,ZCTA5 24887,13
ACSSF,2016e5,us,000,0003,0018248,860,  ,   ,24888,86000US24888,ZCTA5 24888,103
ACSSF,2016e5,us,000,0003,0018249,860,  ,   ,24892,86000US24892,ZCTA5 24892,1763
ACSSF,2016e5,us,000,0003,0018250,860,  ,   ,24894,86000US24894,ZCTA5 24894,323
ACSSF,2016e5,us,000,0003,0018251,860,  ,   ,24898,86000US24898,ZCTA5 24898,85
ACSSF,2016e5,us,000,0003,0018252,860,  ,   ,24901,86000US24901,ZCTA5 24901,9200
ACSSF,2016e5,us,000,0003,0018253,860,  ,   ,24910,86000US24910,ZCTA5 24910,5408
ACSSF,2016e5,us,000,0003,0018254,860,  ,   ,24915,86000US24915,ZCTA5 24915,606
ACSSF,2016e5,us,000,0003,0018255,860,  ,   ,24916,86000US24916,ZCTA5 24916,747
ACSSF,2016e5,us,000,0003,0018256,860,  ,   ,24918,86000US24918,ZCTA5 24918,1850
ACSSF,2016e5,us,000,0003,0018257,860,  ,   ,24920,86000US24920,ZCTA5 24920,268
ACSSF,2016e5,us,000,0003,0018258,860,  ,   ,24924,86000US24924,ZCTA5 24924,362
ACSSF,2016e5,us,000,0003,0018259,860,  ,   ,24925,86000US24925,ZCTA5 24925,604
ACSSF,2016e5,us,000,0003,0018260,860,  ,   ,24927,86000US24927,ZCTA5 24927,190
ACSSF,2016e5,us,000,0003,0018261,860,  ,   ,24931,86000US24931,ZCTA5 24931,1341
ACSSF,2016e5,us,000,0003,0018262,860,  ,   ,24934,86000US24934,ZCTA5 24934,380
ACSSF,2016e5,us,000,0003,0018263,860,  ,   ,24935,86000US24935,ZCTA5 24935,566
ACSSF,2016e5,us,000,0003,0018264,860,  ,   ,24938,86000US24938,ZCTA5 24938,1607
ACSSF,2016e5,us,000,0003,0018265,860,  ,   ,24941,86000US24941,ZCTA5 24941,1242
ACSSF,2016e5,us,000,0003,0018266,860,  ,   ,24944,86000US24944,ZCTA5 24944,479
ACSSF,2016e5,us,000,0003,0018267,860,  ,   ,24945,86000US24945,ZCTA5 24945,444
ACSSF,2016e5,us,000,0003,0018268,860,  ,   ,24946,86000US24946,ZCTA5 24946,1552
ACSSF,2016e5,us,000,0003,0018269,860,  ,   ,24951,86000US24951,ZCTA5 24951,1636
ACSSF,2016e5,us,000,0003,0018270,860,  ,   ,24954,86000US24954,ZCTA5 24954,3800
ACSSF,2016e5,us,000,0003,0018271,860,  ,   ,24957,86000US24957,ZCTA5 24957,266
ACSSF,2016e5,us,000,0003,0018272,860,  ,   ,24962,86000US24962,ZCTA5 24962,109
ACSSF,2016e5,us,000,0003,0018273,860,  ,   ,24963,86000US24963,ZCTA5 24963,4150
ACSSF,2016e5,us,000,0003,0018274,860,  ,   ,24966,86000US24966,ZCTA5 24966,1591
ACSSF,2016e5,us,000,0003,0018275,860,  ,   ,24970,86000US24970,ZCTA5 24970,4595
ACSSF,2016e5,us,000,0003,0018276,860,  ,   ,24974,86000US24974,ZCTA5 24974,240
ACSSF,2016e5,us,000,0003,0018277,860,  ,   ,24976,86000US24976,ZCTA5 24976,929
ACSSF,2016e5,us,000,0003,0018278,860,  ,   ,24977,86000US24977,ZCTA5 24977,661
ACSSF,2016e5,us,000,0003,0018279,860,  ,   ,24981,86000US24981,ZCTA5 24981,554
ACSSF,2016e5,us,000,0003,0018280,860,  ,   ,24983,86000US24983,ZCTA5 24983,2038
ACSSF,2016e5,us,000,0003,0018281,860,  ,   ,24984,86000US24984,ZCTA5 24984,303
ACSSF,2016e5,us,000,0003,0018282,860,  ,   ,24986,86000US24986,ZCTA5 24986,5515
ACSSF,2016e5,us,000,0003,0018283,860,  ,   ,24991,86000US24991,ZCTA5 24991,693
ACSSF,2016e5,us,000,0003,0018284,860,  ,   ,25002,86000US25002,ZCTA5 25002,15
ACSSF,2016e5,us,000,0003,0018285,860,  ,   ,25003,86000US25003,ZCTA5 25003,2816
ACSSF,2016e5,us,000,0003,0018286,860,  ,   ,25005,86000US25005,ZCTA5 25005,101
ACSSF,2016e5,us,000,0003,0018287,860,  ,   ,25007,86000US25007,ZCTA5 25007,900
ACSSF,2016e5,us,000,0003,0018288,860,  ,   ,25008,86000US25008,ZCTA5 25008,126
ACSSF,2016e5,us,000,0003,0018289,860,  ,   ,25009,86000US25009,ZCTA5 25009,1277
ACSSF,2016e5,us,000,0003,0018290,860,  ,   ,25011,86000US25011,ZCTA5 25011,1250
ACSSF,2016e5,us,000,0003,0018291,860,  ,   ,25015,86000US25015,ZCTA5 25015,4500
ACSSF,2016e5,us,000,0003,0018292,860,  ,   ,25019,86000US25019,ZCTA5 25019,619
ACSSF,2016e5,us,000,0003,0018293,860,  ,   ,25021,86000US25021,ZCTA5 25021,324
ACSSF,2016e5,us,000,0003,0018294,860,  ,   ,25022,86000US25022,ZCTA5 25022,154
ACSSF,2016e5,us,000,0003,0018295,860,  ,   ,25024,86000US25024,ZCTA5 25024,533
ACSSF,2016e5,us,000,0003,0018296,860,  ,   ,25025,86000US25025,ZCTA5 25025,105
ACSSF,2016e5,us,000,0003,0018297,860,  ,   ,25028,86000US25028,ZCTA5 25028,374
ACSSF,2016e5,us,000,0003,0018298,860,  ,   ,25030,86000US25030,ZCTA5 25030,354
ACSSF,2016e5,us,000,0003,0018299,860,  ,   ,25031,86000US25031,ZCTA5 25031,974
ACSSF,2016e5,us,000,0003,0018300,860,  ,   ,25033,86000US25033,ZCTA5 25033,1951
ACSSF,2016e5,us,000,0003,0018301,860,  ,   ,25035,86000US25035,ZCTA5 25035,1082
ACSSF,2016e5,us,000,0003,0018302,860,  ,   ,25036,86000US25036,ZCTA5 25036,593
ACSSF,2016e5,us,000,0003,0018303,860,  ,   ,25039,86000US25039,ZCTA5 25039,1016
ACSSF,2016e5,us,000,0003,0018304,860,  ,   ,25040,86000US25040,ZCTA5 25040,566
ACSSF,2016e5,us,000,0003,0018305,860,  ,   ,25043,86000US25043,ZCTA5 25043,1452
ACSSF,2016e5,us,000,0003,0018306,860,  ,   ,25044,86000US25044,ZCTA5 25044,261
ACSSF,2016e5,us,000,0003,0018307,860,  ,   ,25045,86000US25045,ZCTA5 25045,5064
ACSSF,2016e5,us,000,0003,0018308,860,  ,   ,25047,86000US25047,ZCTA5 25047,276
ACSSF,2016e5,us,000,0003,0018309,860,  ,   ,25048,86000US25048,ZCTA5 25048,61
ACSSF,2016e5,us,000,0003,0018310,860,  ,   ,25049,86000US25049,ZCTA5 25049,529
ACSSF,2016e5,us,000,0003,0018311,860,  ,   ,25051,86000US25051,ZCTA5 25051,230
ACSSF,2016e5,us,000,0003,0018312,860,  ,   ,25053,86000US25053,ZCTA5 25053,4555
ACSSF,2016e5,us,000,0003,0018313,860,  ,   ,25054,86000US25054,ZCTA5 25054,533
ACSSF,2016e5,us,000,0003,0018314,860,  ,   ,25057,86000US25057,ZCTA5 25057,382
ACSSF,2016e5,us,000,0003,0018315,860,  ,   ,25059,86000US25059,ZCTA5 25059,629
ACSSF,2016e5,us,000,0003,0018316,860,  ,   ,25060,86000US25060,ZCTA5 25060,369
ACSSF,2016e5,us,000,0003,0018317,860,  ,   ,25061,86000US25061,ZCTA5 25061,750
ACSSF,2016e5,us,000,0003,0018318,860,  ,   ,25062,86000US25062,ZCTA5 25062,150
ACSSF,2016e5,us,000,0003,0018319,860,  ,   ,25063,86000US25063,ZCTA5 25063,1663
ACSSF,2016e5,us,000,0003,0018320,860,  ,   ,25064,86000US25064,ZCTA5 25064,9359
ACSSF,2016e5,us,000,0003,0018321,860,  ,   ,25067,86000US25067,ZCTA5 25067,938
ACSSF,2016e5,us,000,0003,0018322,860,  ,   ,25070,86000US25070,ZCTA5 25070,1669
ACSSF,2016e5,us,000,0003,0018323,860,  ,   ,25071,86000US25071,ZCTA5 25071,12347
ACSSF,2016e5,us,000,0003,0018324,860,  ,   ,25075,86000US25075,ZCTA5 25075,631
ACSSF,2016e5,us,000,0003,0018325,860,  ,   ,25076,86000US25076,ZCTA5 25076,368
ACSSF,2016e5,us,000,0003,0018326,860,  ,   ,25081,86000US25081,ZCTA5 25081,1043
ACSSF,2016e5,us,000,0003,0018327,860,  ,   ,25082,86000US25082,ZCTA5 25082,1816
ACSSF,2016e5,us,000,0003,0018328,860,  ,   ,25083,86000US25083,ZCTA5 25083,929
ACSSF,2016e5,us,000,0003,0018329,860,  ,   ,25085,86000US25085,ZCTA5 25085,998
ACSSF,2016e5,us,000,0003,0018330,860,  ,   ,25086,86000US25086,ZCTA5 25086,748
ACSSF,2016e5,us,000,0003,0018331,860,  ,   ,25088,86000US25088,ZCTA5 25088,135
ACSSF,2016e5,us,000,0003,0018332,860,  ,   ,25090,86000US25090,ZCTA5 25090,143
ACSSF,2016e5,us,000,0003,0018333,860,  ,   ,25093,86000US25093,ZCTA5 25093,182
ACSSF,2016e5,us,000,0003,0018334,860,  ,   ,25102,86000US25102,ZCTA5 25102,233
ACSSF,2016e5,us,000,0003,0018335,860,  ,   ,25103,86000US25103,ZCTA5 25103,193
ACSSF,2016e5,us,000,0003,0018336,860,  ,   ,25106,86000US25106,ZCTA5 25106,399
ACSSF,2016e5,us,000,0003,0018337,860,  ,   ,25107,86000US25107,ZCTA5 25107,379
ACSSF,2016e5,us,000,0003,0018338,860,  ,   ,25108,86000US25108,ZCTA5 25108,549
ACSSF,2016e5,us,000,0003,0018339,860,  ,   ,25109,86000US25109,ZCTA5 25109,458
ACSSF,2016e5,us,000,0003,0018340,860,  ,   ,25110,86000US25110,ZCTA5 25110,379
ACSSF,2016e5,us,000,0003,0018341,860,  ,   ,25111,86000US25111,ZCTA5 25111,515
ACSSF,2016e5,us,000,0003,0018342,860,  ,   ,25112,86000US25112,ZCTA5 25112,141
ACSSF,2016e5,us,000,0003,0018343,860,  ,   ,25113,86000US25113,ZCTA5 25113,800
ACSSF,2016e5,us,000,0003,0018344,860,  ,   ,25114,86000US25114,ZCTA5 25114,612
ACSSF,2016e5,us,000,0003,0018345,860,  ,   ,25115,86000US25115,ZCTA5 25115,125
ACSSF,2016e5,us,000,0003,0018346,860,  ,   ,25118,86000US25118,ZCTA5 25118,775
ACSSF,2016e5,us,000,0003,0018347,860,  ,   ,25119,86000US25119,ZCTA5 25119,353
ACSSF,2016e5,us,000,0003,0018348,860,  ,   ,25121,86000US25121,ZCTA5 25121,742
ACSSF,2016e5,us,000,0003,0018349,860,  ,   ,25123,86000US25123,ZCTA5 25123,3359
ACSSF,2016e5,us,000,0003,0018350,860,  ,   ,25124,86000US25124,ZCTA5 25124,1548
ACSSF,2016e5,us,000,0003,0018351,860,  ,   ,25125,86000US25125,ZCTA5 25125,866
ACSSF,2016e5,us,000,0003,0018352,860,  ,   ,25126,86000US25126,ZCTA5 25126,47
ACSSF,2016e5,us,000,0003,0018353,860,  ,   ,25130,86000US25130,ZCTA5 25130,3386
ACSSF,2016e5,us,000,0003,0018354,860,  ,   ,25132,86000US25132,ZCTA5 25132,195
ACSSF,2016e5,us,000,0003,0018355,860,  ,   ,25133,86000US25133,ZCTA5 25133,1165
ACSSF,2016e5,us,000,0003,0018356,860,  ,   ,25134,86000US25134,ZCTA5 25134,505
ACSSF,2016e5,us,000,0003,0018357,860,  ,   ,25136,86000US25136,ZCTA5 25136,1905
ACSSF,2016e5,us,000,0003,0018358,860,  ,   ,25139,86000US25139,ZCTA5 25139,398
ACSSF,2016e5,us,000,0003,0018359,860,  ,   ,25140,86000US25140,ZCTA5 25140,1488
ACSSF,2016e5,us,000,0003,0018360,860,  ,   ,25141,86000US25141,ZCTA5 25141,239
ACSSF,2016e5,us,000,0003,0018361,860,  ,   ,25142,86000US25142,ZCTA5 25142,259
ACSSF,2016e5,us,000,0003,0018362,860,  ,   ,25143,86000US25143,ZCTA5 25143,8055
ACSSF,2016e5,us,000,0003,0018363,860,  ,   ,25148,86000US25148,ZCTA5 25148,451
ACSSF,2016e5,us,000,0003,0018364,860,  ,   ,25149,86000US25149,ZCTA5 25149,210
ACSSF,2016e5,us,000,0003,0018365,860,  ,   ,25152,86000US25152,ZCTA5 25152,302
ACSSF,2016e5,us,000,0003,0018366,860,  ,   ,25154,86000US25154,ZCTA5 25154,610
ACSSF,2016e5,us,000,0003,0018367,860,  ,   ,25156,86000US25156,ZCTA5 25156,71
ACSSF,2016e5,us,000,0003,0018368,860,  ,   ,25159,86000US25159,ZCTA5 25159,5581
ACSSF,2016e5,us,000,0003,0018369,860,  ,   ,25160,86000US25160,ZCTA5 25160,143
ACSSF,2016e5,us,000,0003,0018370,860,  ,   ,25161,86000US25161,ZCTA5 25161,327
ACSSF,2016e5,us,000,0003,0018371,860,  ,   ,25162,86000US25162,ZCTA5 25162,462
ACSSF,2016e5,us,000,0003,0018372,860,  ,   ,25164,86000US25164,ZCTA5 25164,1102
ACSSF,2016e5,us,000,0003,0018373,860,  ,   ,25165,86000US25165,ZCTA5 25165,500
ACSSF,2016e5,us,000,0003,0018374,860,  ,   ,25168,86000US25168,ZCTA5 25168,2220
ACSSF,2016e5,us,000,0003,0018375,860,  ,   ,25169,86000US25169,ZCTA5 25169,689
ACSSF,2016e5,us,000,0003,0018376,860,  ,   ,25173,86000US25173,ZCTA5 25173,362
ACSSF,2016e5,us,000,0003,0018377,860,  ,   ,25174,86000US25174,ZCTA5 25174,613
ACSSF,2016e5,us,000,0003,0018378,860,  ,   ,25177,86000US25177,ZCTA5 25177,24171
ACSSF,2016e5,us,000,0003,0018379,860,  ,   ,25180,86000US25180,ZCTA5 25180,14
ACSSF,2016e5,us,000,0003,0018380,860,  ,   ,25181,86000US25181,ZCTA5 25181,1334
ACSSF,2016e5,us,000,0003,0018381,860,  ,   ,25183,86000US25183,ZCTA5 25183,0
ACSSF,2016e5,us,000,0003,0018382,860,  ,   ,25185,86000US25185,ZCTA5 25185,956
ACSSF,2016e5,us,000,0003,0018383,860,  ,   ,25186,86000US25186,ZCTA5 25186,968
ACSSF,2016e5,us,000,0003,0018384,860,  ,   ,25187,86000US25187,ZCTA5 25187,841
ACSSF,2016e5,us,000,0003,0018385,860,  ,   ,25193,86000US25193,ZCTA5 25193,395
ACSSF,2016e5,us,000,0003,0018386,860,  ,   ,25201,86000US25201,ZCTA5 25201,29
ACSSF,2016e5,us,000,0003,0018387,860,  ,   ,25202,86000US25202,ZCTA5 25202,1224
ACSSF,2016e5,us,000,0003,0018388,860,  ,   ,25203,86000US25203,ZCTA5 25203,71
ACSSF,2016e5,us,000,0003,0018389,860,  ,   ,25204,86000US25204,ZCTA5 25204,166
ACSSF,2016e5,us,000,0003,0018390,860,  ,   ,25205,86000US25205,ZCTA5 25205,533
ACSSF,2016e5,us,000,0003,0018391,860,  ,   ,25206,86000US25206,ZCTA5 25206,373
ACSSF,2016e5,us,000,0003,0018392,860,  ,   ,25208,86000US25208,ZCTA5 25208,998
ACSSF,2016e5,us,000,0003,0018393,860,  ,   ,25209,86000US25209,ZCTA5 25209,1386
ACSSF,2016e5,us,000,0003,0018394,860,  ,   ,25211,86000US25211,ZCTA5 25211,235
ACSSF,2016e5,us,000,0003,0018395,860,  ,   ,25213,86000US25213,ZCTA5 25213,6045
ACSSF,2016e5,us,000,0003,0018396,860,  ,   ,25214,86000US25214,ZCTA5 25214,671
ACSSF,2016e5,us,000,0003,0018397,860,  ,   ,25234,86000US25234,ZCTA5 25234,1359
ACSSF,2016e5,us,000,0003,0018398,860,  ,   ,25235,86000US25235,ZCTA5 25235,868
ACSSF,2016e5,us,000,0003,0018399,860,  ,   ,25239,86000US25239,ZCTA5 25239,1802
ACSSF,2016e5,us,000,0003,0018400,860,  ,   ,25241,86000US25241,ZCTA5 25241,2092
ACSSF,2016e5,us,000,0003,0018401,860,  ,   ,25243,86000US25243,ZCTA5 25243,676
ACSSF,2016e5,us,000,0003,0018402,860,  ,   ,25244,86000US25244,ZCTA5 25244,753
ACSSF,2016e5,us,000,0003,0018403,860,  ,   ,25245,86000US25245,ZCTA5 25245,352
ACSSF,2016e5,us,000,0003,0018404,860,  ,   ,25247,86000US25247,ZCTA5 25247,568
ACSSF,2016e5,us,000,0003,0018405,860,  ,   ,25248,86000US25248,ZCTA5 25248,2787
ACSSF,2016e5,us,000,0003,0018406,860,  ,   ,25251,86000US25251,ZCTA5 25251,599
ACSSF,2016e5,us,000,0003,0018407,860,  ,   ,25252,86000US25252,ZCTA5 25252,1318
ACSSF,2016e5,us,000,0003,0018408,860,  ,   ,25253,86000US25253,ZCTA5 25253,2281
ACSSF,2016e5,us,000,0003,0018409,860,  ,   ,25259,86000US25259,ZCTA5 25259,505
ACSSF,2016e5,us,000,0003,0018410,860,  ,   ,25260,86000US25260,ZCTA5 25260,1419
ACSSF,2016e5,us,000,0003,0018411,860,  ,   ,25261,86000US25261,ZCTA5 25261,327
ACSSF,2016e5,us,000,0003,0018412,860,  ,   ,25262,86000US25262,ZCTA5 25262,984
ACSSF,2016e5,us,000,0003,0018413,860,  ,   ,25264,86000US25264,ZCTA5 25264,341
ACSSF,2016e5,us,000,0003,0018414,860,  ,   ,25265,86000US25265,ZCTA5 25265,1355
ACSSF,2016e5,us,000,0003,0018415,860,  ,   ,25266,86000US25266,ZCTA5 25266,807
ACSSF,2016e5,us,000,0003,0018416,860,  ,   ,25267,86000US25267,ZCTA5 25267,643
ACSSF,2016e5,us,000,0003,0018417,860,  ,   ,25268,86000US25268,ZCTA5 25268,872
ACSSF,2016e5,us,000,0003,0018418,860,  ,   ,25270,86000US25270,ZCTA5 25270,1091
ACSSF,2016e5,us,000,0003,0018419,860,  ,   ,25271,86000US25271,ZCTA5 25271,9732
ACSSF,2016e5,us,000,0003,0018420,860,  ,   ,25275,86000US25275,ZCTA5 25275,1797
ACSSF,2016e5,us,000,0003,0018421,860,  ,   ,25276,86000US25276,ZCTA5 25276,7904
ACSSF,2016e5,us,000,0003,0018422,860,  ,   ,25285,86000US25285,ZCTA5 25285,635
ACSSF,2016e5,us,000,0003,0018423,860,  ,   ,25286,86000US25286,ZCTA5 25286,1562
ACSSF,2016e5,us,000,0003,0018424,860,  ,   ,25287,86000US25287,ZCTA5 25287,1297
ACSSF,2016e5,us,000,0003,0018425,860,  ,   ,25301,86000US25301,ZCTA5 25301,2472
ACSSF,2016e5,us,000,0003,0018426,860,  ,   ,25302,86000US25302,ZCTA5 25302,14229
ACSSF,2016e5,us,000,0003,0018427,860,  ,   ,25303,86000US25303,ZCTA5 25303,7413
ACSSF,2016e5,us,000,0003,0018428,860,  ,   ,25304,86000US25304,ZCTA5 25304,8321
ACSSF,2016e5,us,000,0003,0018429,860,  ,   ,25305,86000US25305,ZCTA5 25305,0
ACSSF,2016e5,us,000,0003,0018430,860,  ,   ,25306,86000US25306,ZCTA5 25306,6512
ACSSF,2016e5,us,000,0003,0018431,860,  ,   ,25309,86000US25309,ZCTA5 25309,13561
ACSSF,2016e5,us,000,0003,0018432,860,  ,   ,25311,86000US25311,ZCTA5 25311,10456
ACSSF,2016e5,us,000,0003,0018433,860,  ,   ,25312,86000US25312,ZCTA5 25312,15253
ACSSF,2016e5,us,000,0003,0018434,860,  ,   ,25313,86000US25313,ZCTA5 25313,12295
ACSSF,2016e5,us,000,0003,0018435,860,  ,   ,25314,86000US25314,ZCTA5 25314,15716
ACSSF,2016e5,us,000,0003,0018436,860,  ,   ,25315,86000US25315,ZCTA5 25315,3175
ACSSF,2016e5,us,000,0003,0018437,860,  ,   ,25320,86000US25320,ZCTA5 25320,6387
ACSSF,2016e5,us,000,0003,0018438,860,  ,   ,25401,86000US25401,ZCTA5 25401,13934
ACSSF,2016e5,us,000,0003,0018439,860,  ,   ,25403,86000US25403,ZCTA5 25403,13432
ACSSF,2016e5,us,000,0003,0018440,860,  ,   ,25404,86000US25404,ZCTA5 25404,22602
ACSSF,2016e5,us,000,0003,0018441,860,  ,   ,25405,86000US25405,ZCTA5 25405,13363
ACSSF,2016e5,us,000,0003,0018442,860,  ,   ,25411,86000US25411,ZCTA5 25411,12386
ACSSF,2016e5,us,000,0003,0018443,860,  ,   ,25413,86000US25413,ZCTA5 25413,8346
ACSSF,2016e5,us,000,0003,0018444,860,  ,   ,25414,86000US25414,ZCTA5 25414,17562
