FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some other race alone,Two or more races:,Two races including Some other race,"Two races excluding Some other race, and three or more races"
ACSSF,2014e5,wv,000,0004,0000685,070,54,053,07000US540539126058564,"New Haven town, Graham district, Mason County, West Virginia",1414,1389,0,0,0,0,0,25,0,25
ACSSF,2014e5,wv,000,0004,0000686,070,54,053,07000US540539126099999,"Remainder of Graham district, Graham district, Mason County, West Virginia",1149,1125,0,0,24,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000687,070,54,053,07000US540539151202188,"Apple Grove CDP (part), Hannan district, Mason County, West Virginia",56,56,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000688,070,54,053,07000US540539151299999,"Remainder of Hannan district, Hannan district, Mason County, West Virginia",2365,2365,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000689,070,54,053,07000US540539186064708,"Point Pleasant city (part), Lewis district, Mason County, West Virginia",3796,3623,74,0,0,0,0,99,0,99
ACSSF,2014e5,wv,000,0004,0000690,070,54,053,07000US540539186099999,"Remainder of Lewis district, Lewis district, Mason County, West Virginia",2072,2051,0,0,0,0,0,21,0,21
ACSSF,2014e5,wv,000,0004,0000691,070,54,053,07000US540539265264708,"Point Pleasant city (part), Robinson district, Mason County, West Virginia",530,530,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000692,070,54,053,07000US540539265299999,"Remainder of Robinson district, Robinson district, Mason County, West Virginia",2733,2610,84,0,0,0,0,39,0,39
ACSSF,2014e5,wv,000,0004,0000693,070,54,053,07000US540539326499999,"Union district, Union district, Mason County, West Virginia",1235,1235,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000694,070,54,053,07000US540539343235500,"Hartford City town (part), Waggener district, Mason County, West Virginia",322,322,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000695,070,54,053,07000US540539343252180,"Mason town, Waggener district, Mason County, West Virginia",1059,969,35,0,0,0,0,55,0,55
ACSSF,2014e5,wv,000,0004,0000696,070,54,053,07000US540539343299999,"Remainder of Waggener district, Waggener district, Mason County, West Virginia",1464,1378,0,0,0,0,0,86,0,86
ACSSF,2014e5,wv,000,0004,0000697,070,54,055,07000US540559090008524,"Bluefield city (part), District I, Mercer County, West Virginia",10465,7841,2374,17,136,0,12,85,0,85
ACSSF,2014e5,wv,000,0004,0000698,070,54,055,07000US540559090008764,"Bluewell CDP, District I, Mercer County, West Virginia",2245,2153,90,0,0,0,0,2,0,2
ACSSF,2014e5,wv,000,0004,0000699,070,54,055,07000US540559090009796,"Bramwell town, District I, Mercer County, West Virginia",413,402,11,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000700,070,54,055,07000US540559090010948,"Brush Fork CDP, District I, Mercer County, West Virginia",1309,1261,0,0,25,0,0,23,0,23
ACSSF,2014e5,wv,000,0004,0000701,070,54,055,07000US540559090099999,"Remainder of District I, District I, Mercer County, West Virginia",3729,3619,33,0,0,0,0,77,13,64
ACSSF,2014e5,wv,000,0004,0000702,070,54,055,07000US540559091265692,"Princeton city (part), District II, Mercer County, West Virginia",6387,5643,427,11,45,15,8,238,6,232
ACSSF,2014e5,wv,000,0004,0000703,070,54,055,07000US540559091299999,"Remainder of District II, District II, Mercer County, West Virginia",16705,15807,282,37,154,0,0,425,0,425
ACSSF,2014e5,wv,000,0004,0000704,070,54,055,07000US540559092403292,"Athens town, District III, Mercer County, West Virginia",1062,985,47,0,12,0,0,18,0,18
ACSSF,2014e5,wv,000,0004,0000705,070,54,055,07000US540559092408524,"Bluefield city (part), District III, Mercer County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000706,070,54,055,07000US540559092445292,"Lashmeet CDP, District III, Mercer County, West Virginia",390,390,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000707,070,54,055,07000US540559092452420,"Matoaka town, District III, Mercer County, West Virginia",252,244,0,2,0,0,0,6,0,6
ACSSF,2014e5,wv,000,0004,0000708,070,54,055,07000US540559092455372,"Montcalm CDP, District III, Mercer County, West Virginia",494,494,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000709,070,54,055,07000US540559092460196,"Oakvale town, District III, Mercer County, West Virginia",151,151,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000710,070,54,055,07000US540559092465692,"Princeton city (part), District III, Mercer County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000711,070,54,055,07000US540559092499999,"Remainder of District III, District III, Mercer County, West Virginia",18559,17806,256,143,16,0,80,258,15,243
ACSSF,2014e5,wv,000,0004,0000712,070,54,057,07000US540579078411620,"Burlington CDP, District 1, Mineral County, West Virginia",205,201,2,0,0,0,0,2,0,2
ACSSF,2014e5,wv,000,0004,0000713,070,54,057,07000US540579078424484,"Elk Garden town, District 1, Mineral County, West Virginia",204,203,1,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000714,070,54,057,07000US540579078428444,"Fort Ashby CDP (part), District 1, Mineral County, West Virginia",1035,1035,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000715,070,54,057,07000US540579078463604,"Piedmont town, District 1, Mineral County, West Virginia",867,659,165,0,0,0,0,43,0,43
ACSSF,2014e5,wv,000,0004,0000716,070,54,057,07000US540579078499999,"Remainder of District 1, District 1, Mineral County, West Virginia",7296,7185,90,0,4,0,17,0,0,0
ACSSF,2014e5,wv,000,0004,0000717,070,54,057,07000US540579082043492,"Keyser city, District 2, Mineral County, West Virginia",5350,4395,493,0,14,0,25,423,35,388
ACSSF,2014e5,wv,000,0004,0000718,070,54,057,07000US540579082099999,"Remainder of District 2, District 2, Mineral County, West Virginia",4141,4047,94,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000719,070,54,057,07000US540579085613525,"Carpendale town, District 3, Mineral County, West Virginia",900,895,0,0,0,0,0,5,0,5
ACSSF,2014e5,wv,000,0004,0000720,070,54,057,07000US540579085628444,"Fort Ashby CDP (part), District 3, Mineral County, West Virginia",476,476,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000721,070,54,057,07000US540579085668260,"Ridgeley town, District 3, Mineral County, West Virginia",694,683,0,1,7,0,0,3,0,3
ACSSF,2014e5,wv,000,0004,0000722,070,54,057,07000US540579085687316,"Wiley Ford CDP, District 3, Mineral County, West Virginia",688,688,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000723,070,54,057,07000US540579085699999,"Remainder of District 3, District 3, Mineral County, West Virginia",6056,6036,4,0,7,0,0,9,5,4
ACSSF,2014e5,wv,000,0004,0000724,070,54,059,07000US540599014167396,"Red Jacket CDP (part), Beech Ben Mate district, Mingo County, West Virginia",618,535,39,0,0,0,0,44,0,44
ACSSF,2014e5,wv,000,0004,0000725,070,54,059,07000US540599014199999,"Remainder of Beech Ben Mate district, Beech Ben Mate district, Mingo County, West Virginia",2751,2724,19,0,0,0,0,8,0,8
ACSSF,2014e5,wv,000,0004,0000726,070,54,059,07000US540599177043300,"Kermit town, Kermit Harvey district, Mingo County, West Virginia",281,281,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000727,070,54,059,07000US540599177099999,"Remainder of Kermit Harvey district, Kermit Harvey district, Mingo County, West Virginia",3578,3578,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000728,070,54,059,07000US540599184820980,"Delbarton town, Lee district, Mingo County, West Virginia",704,704,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000729,070,54,059,07000US540599184899999,"Remainder of Lee district, Lee district, Mingo County, West Virginia",3002,2969,17,0,0,0,0,16,0,16
ACSSF,2014e5,wv,000,0004,0000730,070,54,059,07000US540599206452324,"Matewan town, Magnolia district, Mingo County, West Virginia",680,603,26,0,0,0,49,2,0,2
ACSSF,2014e5,wv,000,0004,0000731,070,54,059,07000US540599206467396,"Red Jacket CDP (part), Magnolia district, Mingo County, West Virginia",13,0,13,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000732,070,54,059,07000US540599206499999,"Remainder of Magnolia district, Magnolia district, Mingo County, West Virginia",2215,2215,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000733,070,54,059,07000US540599301230772,"Gilbert town, Stafford district, Mingo County, West Virginia",411,411,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000734,070,54,059,07000US540599301230777,"Gilbert Creek CDP, Stafford district, Mingo County, West Virginia",1111,1104,0,0,0,0,0,7,0,7
ACSSF,2014e5,wv,000,0004,0000735,070,54,059,07000US540599301242292,"Justice CDP, Stafford district, Mingo County, West Virginia",369,369,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000736,070,54,059,07000US540599301299999,"Remainder of Stafford district, Stafford district, Mingo County, West Virginia",1925,1925,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000737,070,54,059,07000US540599316214692,"Chattaroy CDP (part), Tug Hardee district, Mingo County, West Virginia",332,297,0,0,0,0,35,0,0,0
ACSSF,2014e5,wv,000,0004,0000738,070,54,059,07000US540599316299999,"Remainder of Tug Hardee district, Tug Hardee district, Mingo County, West Virginia",3971,3957,0,14,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000739,070,54,059,07000US540599369614692,"Chattaroy CDP (part), Williamson district, Mingo County, West Virginia",252,252,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000740,070,54,059,07000US540599369687508,"Williamson city, Williamson district, Mingo County, West Virginia",3118,2473,306,0,121,0,0,218,0,218
ACSSF,2014e5,wv,000,0004,0000741,070,54,059,07000US540599369699999,"Remainder of Williamson district, Williamson district, Mingo County, West Virginia",898,866,14,0,0,0,0,18,0,18
ACSSF,2014e5,wv,000,0004,0000742,070,54,061,07000US540619045655756,"Morgantown city (part), Central district, Monongalia County, West Virginia",28507,24778,1668,68,1153,10,145,685,34,651
ACSSF,2014e5,wv,000,0004,0000743,070,54,061,07000US540619045676516,"Star City town (part), Central district, Monongalia County, West Virginia",1888,1603,133,0,107,0,4,41,0,41
ACSSF,2014e5,wv,000,0004,0000744,070,54,061,07000US540619045699999,"Remainder of Central district, Central district, Monongalia County, West Virginia",390,238,133,0,0,0,0,19,0,19
ACSSF,2014e5,wv,000,0004,0000745,070,54,061,07000US540619098310420,"Brookhaven CDP (part), Eastern district, Monongalia County, West Virginia",5364,5113,109,0,4,0,120,18,0,18
ACSSF,2014e5,wv,000,0004,0000746,070,54,061,07000US540619098314775,"Cheat Lake CDP, Eastern district, Monongalia County, West Virginia",9220,8556,340,0,259,0,10,55,0,55
ACSSF,2014e5,wv,000,0004,0000747,070,54,061,07000US540619098355756,"Morgantown city (part), Eastern district, Monongalia County, West Virginia",1619,1462,46,0,103,0,0,8,0,8
ACSSF,2014e5,wv,000,0004,0000748,070,54,061,07000US540619098399999,"Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",24676,21410,962,23,1516,0,91,674,84,590
ACSSF,2014e5,wv,000,0004,0000749,070,54,061,07000US540619361208092,"Blacksville town, Western district, Monongalia County, West Virginia",152,152,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000750,070,54,061,07000US540619361210420,"Brookhaven CDP (part), Western district, Monongalia County, West Virginia",48,48,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000751,070,54,061,07000US540619361213756,"Cassville CDP, Western district, Monongalia County, West Virginia",708,708,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000752,070,54,061,07000US540619361232932,"Granville town, Western district, Monongalia County, West Virginia",1628,1601,8,0,0,0,0,19,0,19
ACSSF,2014e5,wv,000,0004,0000753,070,54,061,07000US540619361255756,"Morgantown city (part), Western district, Monongalia County, West Virginia",7,7,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000754,070,54,061,07000US540619361262788,"Pentress CDP, Western district, Monongalia County, West Virginia",274,274,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000755,070,54,061,07000US540619361276516,"Star City town (part), Western district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000756,070,54,061,07000US540619361285996,"Westover city, Western district, Monongalia County, West Virginia",4099,3777,144,16,3,0,0,159,0,159
ACSSF,2014e5,wv,000,0004,0000757,070,54,061,07000US540619361299999,"Remainder of Western district, Western district, Monongalia County, West Virginia",21752,21331,54,36,106,0,0,225,0,225
ACSSF,2014e5,wv,000,0004,0000758,070,54,063,07000US540639045781940,"Union town, Central district, Monroe County, West Virginia",647,478,76,7,0,0,0,86,0,86
ACSSF,2014e5,wv,000,0004,0000759,070,54,063,07000US540639045799999,"Remainder of Central district, Central district, Monroe County, West Virginia",4119,4080,1,26,0,0,0,12,0,12
ACSSF,2014e5,wv,000,0004,0000760,070,54,063,07000US540639098400772,"Alderson town (part), Eastern district, Monroe County, West Virginia",109,109,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000761,070,54,063,07000US540639098499999,"Remainder of Eastern district, Eastern district, Monroe County, West Virginia",3956,3845,2,10,0,0,0,99,0,99
ACSSF,2014e5,wv,000,0004,0000762,070,54,063,07000US540639361363052,"Peterstown town, Western district, Monroe County, West Virginia",442,442,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000763,070,54,063,07000US540639361399999,"Remainder of Western district, Western district, Monroe County, West Virginia",4251,4239,0,0,0,0,0,12,12,0
ACSSF,2014e5,wv,000,0004,0000764,070,54,065,07000US540659078604876,"Bath (Berkeley Springs) town (part), District 1, Morgan County, West Virginia",34,34,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000765,070,54,065,07000US540659078633100,"Great Cacapon CDP, District 1, Morgan County, West Virginia",318,259,0,0,0,0,0,59,0,59
ACSSF,2014e5,wv,000,0004,0000766,070,54,065,07000US540659078662332,"Paw Paw town, District 1, Morgan County, West Virginia",506,495,4,0,3,0,0,4,0,4
ACSSF,2014e5,wv,000,0004,0000767,070,54,065,07000US540659078699999,"Remainder of District 1, District 1, Morgan County, West Virginia",4298,4132,91,0,18,0,0,57,21,36
ACSSF,2014e5,wv,000,0004,0000768,070,54,065,07000US540659082204876,"Bath (Berkeley Springs) town (part), District 2, Morgan County, West Virginia",639,613,11,1,12,0,0,2,2,0
ACSSF,2014e5,wv,000,0004,0000769,070,54,065,07000US540659082299999,"Remainder of District 2, District 2, Morgan County, West Virginia",5713,5574,34,3,34,0,0,68,0,68
ACSSF,2014e5,wv,000,0004,0000770,070,54,065,07000US540659085899999,"District 3, District 3, Morgan County, West Virginia",5942,5869,0,0,0,0,0,73,0,73
ACSSF,2014e5,wv,000,0004,0000771,070,54,067,07000US540679013218604,"Craigsville CDP, Beaver district, Nicholas County, West Virginia",1599,1599,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000772,070,54,067,07000US540679013227196,"Fenwick CDP, Beaver district, Nicholas County, West Virginia",72,72,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000773,070,54,067,07000US540679013268116,"Richwood city, Beaver district, Nicholas County, West Virginia",2267,2135,0,0,37,0,0,95,0,95
ACSSF,2014e5,wv,000,0004,0000774,070,54,067,07000US540679013280476,"Tioga CDP, Beaver district, Nicholas County, West Virginia",66,66,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000775,070,54,067,07000US540679013299999,"Remainder of Beaver district, Beaver district, Nicholas County, West Virginia",3095,3095,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000776,070,54,067,07000US540679134499999,"Grant district, Grant district, Nicholas County, West Virginia",1724,1724,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000777,070,54,067,07000US540679150007756,"Birch River CDP, Hamilton district, Nicholas County, West Virginia",70,70,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000778,070,54,067,07000US540679150099999,"Remainder of Hamilton district, Hamilton district, Nicholas County, West Virginia",2725,2682,2,1,40,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000779,070,54,067,07000US540679171606052,"Belva CDP, Jefferson district, Nicholas County, West Virginia",116,116,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000780,070,54,067,07000US540679171621628,"Dixie CDP (part), Jefferson district, Nicholas County, West Virginia",157,157,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000781,070,54,067,07000US540679171699999,"Remainder of Jefferson district, Jefferson district, Nicholas County, West Virginia",1077,1077,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000782,070,54,067,07000US540679175258180,"Nettie CDP, Kentucky district, Nicholas County, West Virginia",874,874,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000783,070,54,067,07000US540679175299999,"Remainder of Kentucky district, Kentucky district, Nicholas County, West Virginia",3698,3454,0,0,129,0,0,115,0,115
ACSSF,2014e5,wv,000,0004,0000784,070,54,067,07000US540679307277980,"Summersville city (part), Summersville district, Nicholas County, West Virginia",3549,3545,4,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000785,070,54,067,07000US540679307299999,"Remainder of Summersville district, Summersville district, Nicholas County, West Virginia",1480,1480,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000786,070,54,067,07000US540679366077980,"Summersville city (part), Wilderness district, Nicholas County, West Virginia",0,0,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000787,070,54,067,07000US540679366099999,"Remainder of Wilderness district, Wilderness district, Nicholas County, West Virginia",3521,3295,0,195,0,0,0,31,0,31
ACSSF,2014e5,wv,000,0004,0000788,070,54,069,07000US540699078815916,"Clearview village, District 1, Ohio County, West Virginia",581,573,0,5,0,0,0,3,0,3
ACSSF,2014e5,wv,000,0004,0000789,070,54,069,07000US540699078880932,"Triadelphia town, District 1, Ohio County, West Virginia",779,769,10,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000790,070,54,069,07000US540699078882732,"Valley Grove village, District 1, Ohio County, West Virginia",320,318,0,0,0,0,0,2,0,2
ACSSF,2014e5,wv,000,0004,0000791,070,54,069,07000US540699078885876,"West Liberty town, District 1, Ohio County, West Virginia",1517,1339,109,0,33,0,0,36,7,29
ACSSF,2014e5,wv,000,0004,0000792,070,54,069,07000US540699078886452,"Wheeling city (part), District 1, Ohio County, West Virginia",4275,4164,61,24,13,0,0,13,0,13
ACSSF,2014e5,wv,000,0004,0000793,070,54,069,07000US540699078899999,"Remainder of District 1, District 1, Ohio County, West Virginia",8637,8539,64,0,8,0,0,26,0,26
ACSSF,2014e5,wv,000,0004,0000794,070,54,069,07000US540699082486452,"Wheeling city (part), District 2, Ohio County, West Virginia",12181,10839,885,15,95,0,66,281,3,278
ACSSF,2014e5,wv,000,0004,0000795,070,54,069,07000US540699082499999,"Remainder of District 2, District 2, Ohio County, West Virginia",513,469,0,0,0,0,0,44,0,44
ACSSF,2014e5,wv,000,0004,0000796,070,54,069,07000US540699086206940,"Bethlehem village, District 3, Ohio County, West Virginia",2616,2551,0,0,47,0,5,13,0,13
ACSSF,2014e5,wv,000,0004,0000797,070,54,069,07000US540699086286452,"Wheeling city (part), District 3, Ohio County, West Virginia",11445,10339,624,18,199,0,10,255,4,251
ACSSF,2014e5,wv,000,0004,0000798,070,54,069,07000US540699086299999,"Remainder of District 3, District 3, Ohio County, West Virginia",1092,1092,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000799,070,54,071,07000US540719046229044,"Franklin town, Central district, Pendleton County, West Virginia",782,756,20,0,6,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000800,070,54,071,07000US540719046299999,"Remainder of Central district, Central district, Pendleton County, West Virginia",1827,1779,37,0,0,0,11,0,0,0
ACSSF,2014e5,wv,000,0004,0000801,070,54,071,07000US540719098709868,"Brandywine CDP, Eastern district, Pendleton County, West Virginia",158,158,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000802,070,54,071,07000US540719098799999,"Remainder of Eastern district, Eastern district, Pendleton County, West Virginia",2631,2449,124,0,0,0,0,58,0,58
ACSSF,2014e5,wv,000,0004,0000803,070,54,071,07000US540719361599999,"Western district, Western district, Pendleton County, West Virginia",2127,2077,33,0,0,0,0,17,0,17
ACSSF,2014e5,wv,000,0004,0000804,070,54,073,07000US540739089206004,"Belmont city, District A, Pleasants County, West Virginia",1118,1058,0,2,0,0,0,58,21,37
ACSSF,2014e5,wv,000,0004,0000805,070,54,073,07000US540739089299999,"Remainder of District A, District A, Pleasants County, West Virginia",877,810,33,0,0,0,0,34,0,34
ACSSF,2014e5,wv,000,0004,0000806,070,54,073,07000US540739089499999,"District B, District B, Pleasants County, West Virginia",1528,1528,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000807,070,54,073,07000US540739089671356,"St. Marys city (part), District C, Pleasants County, West Virginia",1584,1572,2,0,0,0,0,10,0,10
ACSSF,2014e5,wv,000,0004,0000808,070,54,073,07000US540739089699999,"Remainder of District C, District C, Pleasants County, West Virginia",102,102,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000809,070,54,073,07000US540739089871356,"St. Marys city (part), District D, Pleasants County, West Virginia",326,319,0,0,0,0,0,7,0,7
ACSSF,2014e5,wv,000,0004,0000810,070,54,073,07000US540739089899999,"Remainder of District D, District D, Pleasants County, West Virginia",2065,1969,10,0,0,0,0,86,16,70
ACSSF,2014e5,wv,000,0004,0000811,070,54,075,07000US540759099651676,"Marlinton town (part), Edray district, Pocahontas County, West Virginia",1022,951,38,0,0,0,0,33,3,30
ACSSF,2014e5,wv,000,0004,0000812,070,54,075,07000US540759099699999,"Remainder of Edray district, Edray district, Pocahontas County, West Virginia",2062,1974,0,0,0,0,0,88,6,82
ACSSF,2014e5,wv,000,0004,0000813,070,54,075,07000US540759141602260,"Arbovale CDP, Greenbank district, Pocahontas County, West Virginia",210,210,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000814,070,54,075,07000US540759141604780,"Bartow CDP, Greenbank district, Pocahontas County, West Virginia",68,68,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000815,070,54,075,07000US540759141613684,"Cass CDP, Greenbank district, Pocahontas County, West Virginia",9,9,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000816,070,54,075,07000US540759141622852,"Durbin town, Greenbank district, Pocahontas County, West Virginia",252,228,9,0,0,0,0,15,0,15
ACSSF,2014e5,wv,000,0004,0000817,070,54,075,07000US540759141628948,"Frank CDP, Greenbank district, Pocahontas County, West Virginia",49,49,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000818,070,54,075,07000US540759141633124,"Green Bank CDP, Greenbank district, Pocahontas County, West Virginia",93,93,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000819,070,54,075,07000US540759141699999,"Remainder of Greenbank district, Greenbank district, Pocahontas County, West Virginia",1659,1601,56,0,0,0,1,1,0,1
ACSSF,2014e5,wv,000,0004,0000820,070,54,075,07000US540759165639412,"Huntersville CDP, Huntersville district, Pocahontas County, West Virginia",160,160,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000821,070,54,075,07000US540759165651676,"Marlinton town (part), Huntersville district, Pocahontas County, West Virginia",17,17,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000822,070,54,075,07000US540759165699999,"Remainder of Huntersville district, Huntersville district, Pocahontas County, West Virginia",963,963,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000823,070,54,075,07000US540759194437372,"Hillsboro town, Little Levels district, Pocahontas County, West Virginia",403,366,17,5,0,0,0,15,4,11
ACSSF,2014e5,wv,000,0004,0000824,070,54,075,07000US540759194499999,"Remainder of Little Levels district, Little Levels district, Pocahontas County, West Virginia",1743,1735,8,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000825,070,54,077,07000US540779109603460,"Aurora CDP, Fifth district, Preston County, West Virginia",221,221,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000826,070,54,077,07000US540779109658300,"Newburg town (part), Fifth district, Preston County, West Virginia",154,154,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000827,070,54,077,07000US540779109670588,"Rowlesburg town (part), Fifth district, Preston County, West Virginia",677,669,2,0,0,0,0,6,0,6
ACSSF,2014e5,wv,000,0004,0000828,070,54,077,07000US540779109681268,"Tunnelton town, Fifth district, Preston County, West Virginia",333,324,2,0,0,0,7,0,0,0
ACSSF,2014e5,wv,000,0004,0000829,070,54,077,07000US540779109699999,"Remainder of Fifth district, Fifth district, Preston County, West Virginia",4799,4766,0,9,24,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000830,070,54,077,07000US540779110010852,"Bruceton Mills town, First district, Preston County, West Virginia",55,55,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000831,070,54,077,07000US540779110052228,"Masontown town, First district, Preston County, West Virginia",777,777,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000832,070,54,077,07000US540779110067636,"Reedsville town, First district, Preston County, West Virginia",518,518,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000833,070,54,077,07000US540779110099999,"Remainder of First district, First district, Preston County, West Virginia",4888,4829,0,6,0,0,22,31,0,31
ACSSF,2014e5,wv,000,0004,0000834,070,54,077,07000US540779113400748,"Albright town, Fourth district, Preston County, West Virginia",295,289,2,0,0,0,0,4,0,4
ACSSF,2014e5,wv,000,0004,0000835,070,54,077,07000US540779113444044,"Kingwood city (part), Fourth district, Preston County, West Virginia",1478,1465,7,0,0,0,0,6,6,0
ACSSF,2014e5,wv,000,0004,0000836,070,54,077,07000US540779113470588,"Rowlesburg town (part), Fourth district, Preston County, West Virginia",137,137,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000837,070,54,077,07000US540779113479708,"Terra Alta town (part), Fourth district, Preston County, West Virginia",1096,1082,6,0,0,0,0,8,0,8
ACSSF,2014e5,wv,000,0004,0000838,070,54,077,07000US540779113499999,"Remainder of Fourth district, Fourth district, Preston County, West Virginia",2531,2413,31,0,0,0,0,87,17,70
ACSSF,2014e5,wv,000,0004,0000839,070,54,077,07000US540779274209844,"Brandonville town, Second district, Preston County, West Virginia",195,195,0,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000840,070,54,077,07000US540779274279708,"Terra Alta town (part), Second district, Preston County, West Virginia",580,579,1,0,0,0,0,0,0,0
ACSSF,2014e5,wv,000,0004,0000841,070,54,077,07000US540779274299999,"Remainder of Second district, Second district, Preston County, West Virginia",7975,6736,886,42,25,16,131,139,55,84
ACSSF,2014e5,wv,000,0004,0000842,070,54,077,07000US540779310244044,"Kingwood city (part), Third district, Preston County, West Virginia",1475,1309,80,0,0,0,0,86,86,0
ACSSF,2014e5,wv,000,0004,0000843,070,54,077,07000US540779310258300,"Newburg town (part), Third district, Preston County, West Virginia",171,166,0,0,3,0,0,2,0,2
ACSSF,2014e5,wv,000,0004,0000844,070,54,077,07000US540779310299999,"Remainder of Third district, Third district, Preston County, West Virginia",5365,5311,1,26,0,0,0,27,0,27
