FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,"1, detached","1, attached",2,3 or 4,5 to 9,10 to 19,20 to 49,50 or more,Mobile home,"Boat, RV, van, etc."
ACSSF,2013e5,wv,000,0104,0000584,070,54,043,07000US540439084234516,"Hamlin town, District 3, Lincoln County, West Virginia",627,468,0,39,6,26,8,10,0,70,0
ACSSF,2013e5,wv,000,0104,0000585,070,54,043,07000US540439084285804,"West Hamlin town, District 3, Lincoln County, West Virginia",522,289,8,8,22,4,0,37,9,145,0
ACSSF,2013e5,wv,000,0104,0000586,070,54,043,07000US540439084299999,"District Remainder of 3, District 3, Lincoln County, West Virginia",2227,1376,0,0,14,0,42,0,0,795,0
ACSSF,2013e5,wv,000,0104,0000587,070,54,045,07000US540459045336484,"Henlawson CDP, Central district, Logan County, West Virginia",69,69,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000588,070,54,045,07000US540459045348148,"Logan city, Central district, Logan County, West Virginia",1071,693,84,51,27,144,42,4,0,26,0
ACSSF,2013e5,wv,000,0104,0000589,070,54,045,07000US540459045349732,"McConnell CDP, Central district, Logan County, West Virginia",281,257,0,0,11,13,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000590,070,54,045,07000US540459045354892,"Mitchell Heights town, Central district, Logan County, West Virginia",198,198,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000591,070,54,045,07000US540459045356342,"Mount Gay-Shamrock CDP (part), Central district, Logan County, West Virginia",757,614,0,13,0,31,14,14,0,71,0
ACSSF,2013e5,wv,000,0104,0000592,070,54,045,07000US540459045357916,"Neibert CDP, Central district, Logan County, West Virginia",74,59,0,0,0,0,0,0,0,15,0
ACSSF,2013e5,wv,000,0104,0000593,070,54,045,07000US540459045376996,"Stollings CDP, Central district, Logan County, West Virginia",198,166,0,0,0,0,0,0,0,32,0
ACSSF,2013e5,wv,000,0104,0000594,070,54,045,07000US540459045383332,"Verdunville CDP (part), Central district, Logan County, West Virginia",55,21,0,0,0,0,0,0,0,34,0
ACSSF,2013e5,wv,000,0104,0000595,070,54,045,07000US540459045385900,"West Logan town, Central district, Logan County, West Virginia",321,287,2,5,5,0,0,0,11,11,0
ACSSF,2013e5,wv,000,0104,0000596,070,54,045,07000US540459045399999,"Remainder of Central district, Central district, Logan County, West Virginia",2315,1617,12,0,15,8,0,0,0,663,0
ACSSF,2013e5,wv,000,0104,0000597,070,54,045,07000US540459097900196,"Accoville CDP, Eastern district, Logan County, West Virginia",143,64,0,0,0,0,0,0,0,79,0
ACSSF,2013e5,wv,000,0104,0000598,070,54,045,07000US540459097901660,"Amherstdale CDP, Eastern district, Logan County, West Virginia",137,68,0,12,0,12,0,0,0,45,0
ACSSF,2013e5,wv,000,0104,0000599,070,54,045,07000US540459097907228,"Big Creek CDP, Eastern district, Logan County, West Virginia",119,94,0,0,0,0,0,0,0,25,0
ACSSF,2013e5,wv,000,0104,0000600,070,54,045,07000US540459097910876,"Bruno CDP, Eastern district, Logan County, West Virginia",238,221,0,0,0,0,0,0,0,17,0
ACSSF,2013e5,wv,000,0104,0000601,070,54,045,07000US540459097914524,"Chapmanville town (part), Eastern district, Logan County, West Virginia",666,403,4,4,19,91,54,3,38,50,0
ACSSF,2013e5,wv,000,0104,0000602,070,54,045,07000US540459097944188,"Kistler CDP, Eastern district, Logan County, West Virginia",214,121,0,0,0,68,0,0,0,25,0
ACSSF,2013e5,wv,000,0104,0000603,070,54,045,07000US540459097950860,"Mallory CDP, Eastern district, Logan County, West Virginia",605,451,0,0,0,0,0,0,0,154,0
ACSSF,2013e5,wv,000,0104,0000604,070,54,045,07000US540459097950932,"Man town (part), Eastern district, Logan County, West Virginia",678,518,36,17,16,9,16,8,0,58,0
ACSSF,2013e5,wv,000,0104,0000605,070,54,045,07000US540459097969100,"Robinette CDP, Eastern district, Logan County, West Virginia",156,99,0,0,0,10,0,0,0,47,0
ACSSF,2013e5,wv,000,0104,0000606,070,54,045,07000US540459097999999,"Remainder of Eastern district, Eastern district, Logan County, West Virginia",3298,2022,15,0,24,140,0,0,0,1097,0
ACSSF,2013e5,wv,000,0104,0000607,070,54,045,07000US540459360814524,"Chapmanville town (part), Western district, Logan County, West Virginia",14,14,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000608,070,54,045,07000US540459360814716,"Chauncey CDP, Western district, Logan County, West Virginia",58,23,0,0,0,0,0,0,0,35,0
ACSSF,2013e5,wv,000,0104,0000609,070,54,045,07000US540459360837948,"Holden CDP, Western district, Logan County, West Virginia",258,173,22,12,0,11,0,0,0,40,0
ACSSF,2013e5,wv,000,0104,0000610,070,54,045,07000US540459360850932,"Man town (part), Western district, Logan County, West Virginia",152,67,0,19,0,0,26,0,0,40,0
ACSSF,2013e5,wv,000,0104,0000611,070,54,045,07000US540459360855132,"Monaville CDP, Western district, Logan County, West Virginia",101,78,0,0,0,0,0,0,0,23,0
ACSSF,2013e5,wv,000,0104,0000612,070,54,045,07000US540459360856342,"Mount Gay-Shamrock CDP (part), Western district, Logan County, West Virginia",0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000613,070,54,045,07000US540459360860628,"Omar CDP, Western district, Logan County, West Virginia",306,229,0,0,0,0,0,0,0,77,0
ACSSF,2013e5,wv,000,0104,0000614,070,54,045,07000US540459360870468,"Rossmore CDP, Western district, Logan County, West Virginia",177,82,0,0,0,0,0,0,0,95,0
ACSSF,2013e5,wv,000,0104,0000615,070,54,045,07000US540459360872004,"Sarah Ann CDP, Western district, Logan County, West Virginia",150,93,0,0,0,0,0,0,0,57,0
ACSSF,2013e5,wv,000,0104,0000616,070,54,045,07000US540459360878796,"Switzer CDP, Western district, Logan County, West Virginia",284,256,0,0,0,0,28,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000617,070,54,045,07000US540459360883332,"Verdunville CDP (part), Western district, Logan County, West Virginia",223,167,0,0,0,15,0,0,0,41,0
ACSSF,2013e5,wv,000,0104,0000618,070,54,045,07000US540459360899999,"Remainder of Western district, Western district, Logan County, West Virginia",3402,2322,0,0,54,37,0,0,0,989,0
ACSSF,2013e5,wv,000,0104,0000619,070,54,047,07000US540479016804732,"Bartley CDP, Big Creek district, McDowell County, West Virginia",144,131,0,0,0,0,0,0,0,13,0
ACSSF,2013e5,wv,000,0104,0000620,070,54,047,07000US540479016806748,"Berwind CDP, Big Creek district, McDowell County, West Virginia",135,109,0,0,0,0,0,0,0,26,0
ACSSF,2013e5,wv,000,0104,0000621,070,54,047,07000US540479016819492,"Cucumber CDP, Big Creek district, McDowell County, West Virginia",30,30,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000622,070,54,047,07000US540479016867228,"Raysal CDP (part), Big Creek district, McDowell County, West Virginia",34,0,0,0,0,0,0,0,0,34,0
ACSSF,2013e5,wv,000,0104,0000623,070,54,047,07000US540479016884484,"War city, Big Creek district, McDowell County, West Virginia",381,283,11,17,3,0,0,0,5,62,0
ACSSF,2013e5,wv,000,0104,0000624,070,54,047,07000US540479016899999,"Remainder of Big Creek district, Big Creek district, McDowell County, West Virginia",2293,1717,45,0,0,4,0,0,0,527,0
ACSSF,2013e5,wv,000,0104,0000625,070,54,047,07000US540479024007516,"Big Sandy CDP, Browns Creek district, McDowell County, West Virginia",61,61,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000626,070,54,047,07000US540479024020500,"Davy town, Browns Creek district, McDowell County, West Virginia",162,132,0,0,0,0,0,0,0,30,0
ACSSF,2013e5,wv,000,0104,0000627,070,54,047,07000US540479024043780,"Kimball town, Browns Creek district, McDowell County, West Virginia",148,133,0,0,0,0,0,0,0,15,0
ACSSF,2013e5,wv,000,0104,0000628,070,54,047,07000US540479024069844,"Roderfield CDP (part), Browns Creek district, McDowell County, West Virginia",13,13,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000629,070,54,047,07000US540479024083764,"Vivian CDP, Browns Creek district, McDowell County, West Virginia",29,29,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000630,070,54,047,07000US540479024085228,"Welch city (part), Browns Creek district, McDowell County, West Virginia",1169,763,0,49,48,35,37,17,117,103,0
ACSSF,2013e5,wv,000,0104,0000631,070,54,047,07000US540479024099999,"Remainder of Browns Creek district, Browns Creek district, McDowell County, West Virginia",1124,702,8,0,29,0,0,0,0,385,0
ACSSF,2013e5,wv,000,0104,0000632,070,54,047,07000US540479234501780,"Anawalt town, North Elkin district, McDowell County, West Virginia",131,112,2,0,2,0,0,0,0,15,0
ACSSF,2013e5,wv,000,0104,0000633,070,54,047,07000US540479234519324,"Crumpler CDP, North Elkin district, McDowell County, West Virginia",131,93,0,0,0,0,0,0,0,38,0
ACSSF,2013e5,wv,000,0104,0000634,070,54,047,07000US540479234530196,"Gary city, North Elkin district, McDowell County, West Virginia",586,478,69,15,0,0,0,0,0,24,0
ACSSF,2013e5,wv,000,0104,0000635,070,54,047,07000US540479234543516,"Keystone city, North Elkin district, McDowell County, West Virginia",201,140,4,8,3,9,3,4,2,28,0
ACSSF,2013e5,wv,000,0104,0000636,070,54,047,07000US540479234552588,"Maybeury CDP, North Elkin district, McDowell County, West Virginia",122,111,0,0,0,0,0,0,0,11,0
ACSSF,2013e5,wv,000,0104,0000637,070,54,047,07000US540479234559428,"Northfork town, North Elkin district, McDowell County, West Virginia",344,276,6,31,1,0,0,0,0,30,0
ACSSF,2013e5,wv,000,0104,0000638,070,54,047,07000US540479234561684,"Pageton CDP, North Elkin district, McDowell County, West Virginia",52,52,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000639,070,54,047,07000US540479234585228,"Welch city (part), North Elkin district, McDowell County, West Virginia",24,21,0,0,0,3,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000640,070,54,047,07000US540479234599999,"Remainder of North Elkin district, North Elkin district, McDowell County, West Virginia",1022,764,0,9,3,0,0,0,0,246,0
ACSSF,2013e5,wv,000,0104,0000641,070,54,047,07000US540479271209700,"Bradshaw town, Sandy River district, McDowell County, West Virginia",146,84,0,7,0,3,2,0,0,50,0
ACSSF,2013e5,wv,000,0104,0000642,070,54,047,07000US540479271239652,"Iaeger town, Sandy River district, McDowell County, West Virginia",160,136,0,0,4,0,0,0,0,20,0
ACSSF,2013e5,wv,000,0104,0000643,070,54,047,07000US540479271267228,"Raysal CDP (part), Sandy River district, McDowell County, West Virginia",127,91,0,0,0,0,0,0,0,36,0
ACSSF,2013e5,wv,000,0104,0000644,070,54,047,07000US540479271269844,"Roderfield CDP (part), Sandy River district, McDowell County, West Virginia",53,53,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000645,070,54,047,07000US540479271299999,"Remainder of Sandy River district, Sandy River district, McDowell County, West Virginia",2454,1353,0,13,0,0,0,0,0,1088,0
ACSSF,2013e5,wv,000,0104,0000646,070,54,049,07000US540499215404612,"Barrackville town, Middletown district, Marion County, West Virginia",630,528,19,21,8,0,0,0,0,54,0
ACSSF,2013e5,wv,000,0104,0000647,070,54,049,07000US540499215426452,"Fairmont city (part), Middletown district, Marion County, West Virginia",6432,4606,88,603,338,282,84,121,196,114,0
ACSSF,2013e5,wv,000,0104,0000648,070,54,049,07000US540499215464228,"Pleasant Valley city (part), Middletown district, Marion County, West Virginia",0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000649,070,54,049,07000US540499215499999,"Remainder of Middletown district, Middletown district, Marion County, West Virginia",1435,1163,0,0,29,27,0,6,0,210,0
ACSSF,2013e5,wv,000,0104,0000650,070,54,049,07000US540499241826452,"Fairmont city (part), Palatine district, Marion County, West Virginia",2498,2105,38,53,151,28,18,44,0,61,0
ACSSF,2013e5,wv,000,0104,0000651,070,54,049,07000US540499241864228,"Pleasant Valley city (part), Palatine district, Marion County, West Virginia",1567,1179,0,8,161,71,22,0,9,117,0
ACSSF,2013e5,wv,000,0104,0000652,070,54,049,07000US540499241886620,"White Hall town, Palatine district, Marion County, West Virginia",301,154,4,2,49,53,6,6,2,25,0
ACSSF,2013e5,wv,000,0104,0000653,070,54,049,07000US540499241888708,"Worthington town (part), Palatine district, Marion County, West Virginia",0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000654,070,54,049,07000US540499241899999,"Remainder of Palatine district, Palatine district, Marion County, West Virginia",5620,4250,23,55,103,208,47,75,16,843,0
ACSSF,2013e5,wv,000,0104,0000655,070,54,049,07000US540499359413468,"Carolina CDP, West Augusta district, Marion County, West Virginia",193,187,0,0,0,0,0,0,0,6,0
ACSSF,2013e5,wv,000,0104,0000656,070,54,049,07000US540499359426524,"Fairview town, West Augusta district, Marion County, West Virginia",233,186,0,7,9,0,0,0,0,31,0
ACSSF,2013e5,wv,000,0104,0000657,070,54,049,07000US540499359426932,"Farmington town, West Augusta district, Marion County, West Virginia",215,187,0,3,0,7,0,0,0,18,0
ACSSF,2013e5,wv,000,0104,0000658,070,54,049,07000US540499359432908,"Grant Town town, West Augusta district, Marion County, West Virginia",276,253,0,0,0,6,0,0,0,17,0
ACSSF,2013e5,wv,000,0104,0000659,070,54,049,07000US540499359439676,"Idamay CDP, West Augusta district, Marion County, West Virginia",126,108,0,0,0,18,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000660,070,54,049,07000US540499359451100,"Mannington city, West Augusta district, Marion County, West Virginia",851,693,11,37,37,0,5,13,0,55,0
ACSSF,2013e5,wv,000,0104,0000661,070,54,049,07000US540499359455276,"Monongah town, West Augusta district, Marion County, West Virginia",652,568,0,4,23,15,0,0,0,42,0
ACSSF,2013e5,wv,000,0104,0000662,070,54,049,07000US540499359466460,"Rachel CDP, West Augusta district, Marion County, West Virginia",117,84,0,0,0,0,0,0,0,33,0
ACSSF,2013e5,wv,000,0104,0000663,070,54,049,07000US540499359468908,"Rivesville town, West Augusta district, Marion County, West Virginia",519,421,8,45,24,9,0,0,0,12,0
ACSSF,2013e5,wv,000,0104,0000664,070,54,049,07000US540499359488708,"Worthington town (part), West Augusta district, Marion County, West Virginia",115,95,0,0,8,0,0,0,0,12,0
ACSSF,2013e5,wv,000,0104,0000665,070,54,049,07000US540499359499999,"Remainder of West Augusta district, West Augusta district, Marion County, West Virginia",4590,3589,18,0,30,0,0,0,0,953,0
ACSSF,2013e5,wv,000,0104,0000666,070,54,051,07000US540519078006340,"Benwood city, District 1, Marshall County, West Virginia",733,466,66,61,64,44,0,23,3,6,0
ACSSF,2013e5,wv,000,0104,0000667,070,54,051,07000US540519078050260,"McMechen city, District 1, Marshall County, West Virginia",898,714,15,57,79,11,0,8,0,14,0
ACSSF,2013e5,wv,000,0104,0000668,070,54,051,07000US540519078086452,"Wheeling city (part), District 1, Marshall County, West Virginia",130,56,9,0,65,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000669,070,54,051,07000US540519078099999,"District Remainder of 1, District 1, Marshall County, West Virginia",3303,2764,64,0,32,57,0,0,0,386,0
ACSSF,2013e5,wv,000,0104,0000670,070,54,051,07000US540519081656020,"Moundsville city, District 2, Marshall County, West Virginia",4778,3672,86,249,103,46,17,27,78,500,0
ACSSF,2013e5,wv,000,0104,0000671,070,54,051,07000US540519081699999,"District Remainder of 2, District 2, Marshall County, West Virginia",335,304,0,0,0,0,0,0,0,31,0
ACSSF,2013e5,wv,000,0104,0000672,070,54,051,07000US540519085212484,"Cameron city, District 3, Marshall County, West Virginia",613,522,3,16,3,31,4,0,0,34,0
ACSSF,2013e5,wv,000,0104,0000673,070,54,051,07000US540519085231492,"Glen Dale city, District 3, Marshall County, West Virginia",756,661,0,22,19,21,7,4,0,22,0
ACSSF,2013e5,wv,000,0104,0000674,070,54,051,07000US540519085299999,"District Remainder of 3, District 3, Marshall County, West Virginia",4313,3341,67,0,25,254,7,17,38,564,0
ACSSF,2013e5,wv,000,0104,0000675,070,54,053,07000US540539004899999,"Arbuckle district, Arbuckle district, Mason County, West Virginia",662,483,0,0,0,0,0,0,0,179,0
ACSSF,2013e5,wv,000,0104,0000676,070,54,053,07000US540539061202188,"Apple Grove CDP (part), Clendenin district, Mason County, West Virginia",22,7,0,0,0,0,0,0,0,15,0
ACSSF,2013e5,wv,000,0104,0000677,070,54,053,07000US540539061229716,"Gallipolis Ferry CDP, Clendenin district, Mason County, West Virginia",489,271,0,0,0,0,0,0,0,218,0
ACSSF,2013e5,wv,000,0104,0000678,070,54,053,07000US540539061236436,"Henderson town, Clendenin district, Mason County, West Virginia",99,62,0,0,5,0,0,0,0,32,0
ACSSF,2013e5,wv,000,0104,0000679,070,54,053,07000US540539061299999,"Remainder of Clendenin district, Clendenin district, Mason County, West Virginia",1213,763,40,22,0,0,0,0,0,388,0
ACSSF,2013e5,wv,000,0104,0000680,070,54,053,07000US540539064846300,"Leon town, Cologne district, Mason County, West Virginia",61,47,0,0,0,0,0,0,0,14,0
ACSSF,2013e5,wv,000,0104,0000681,070,54,053,07000US540539064899999,"Remainder of Cologne district, Cologne district, Mason County, West Virginia",655,386,0,0,0,0,0,0,0,269,0
ACSSF,2013e5,wv,000,0104,0000682,070,54,053,07000US540539066099999,"Cooper district, Cooper district, Mason County, West Virginia",897,742,0,0,0,0,0,0,10,145,0
ACSSF,2013e5,wv,000,0104,0000683,070,54,053,07000US540539126035500,"Hartford City town (part), Graham district, Mason County, West Virginia",157,104,0,0,0,0,0,0,0,53,0
ACSSF,2013e5,wv,000,0104,0000684,070,54,053,07000US540539126058564,"New Haven town, Graham district, Mason County, West Virginia",761,649,7,5,48,5,9,12,0,26,0
ACSSF,2013e5,wv,000,0104,0000685,070,54,053,07000US540539126099999,"Remainder of Graham district, Graham district, Mason County, West Virginia",346,264,0,0,0,0,0,0,0,82,0
ACSSF,2013e5,wv,000,0104,0000686,070,54,053,07000US540539151202188,"Apple Grove CDP (part), Hannan district, Mason County, West Virginia",66,16,0,0,0,0,0,0,0,50,0
ACSSF,2013e5,wv,000,0104,0000687,070,54,053,07000US540539151299999,"Remainder of Hannan district, Hannan district, Mason County, West Virginia",1318,845,0,0,0,0,0,0,0,473,0
ACSSF,2013e5,wv,000,0104,0000688,070,54,053,07000US540539186064708,"Point Pleasant city (part), Lewis district, Mason County, West Virginia",2141,1567,0,229,46,161,50,10,54,24,0
ACSSF,2013e5,wv,000,0104,0000689,070,54,053,07000US540539186099999,"Remainder of Lewis district, Lewis district, Mason County, West Virginia",742,548,0,32,0,31,0,0,0,131,0
ACSSF,2013e5,wv,000,0104,0000690,070,54,053,07000US540539265264708,"Point Pleasant city (part), Robinson district, Mason County, West Virginia",92,51,0,14,0,0,0,12,0,15,0
ACSSF,2013e5,wv,000,0104,0000691,070,54,053,07000US540539265299999,"Remainder of Robinson district, Robinson district, Mason County, West Virginia",1091,788,0,0,0,35,0,18,0,250,0
ACSSF,2013e5,wv,000,0104,0000692,070,54,053,07000US540539326499999,"Union district, Union district, Mason County, West Virginia",756,548,0,0,0,0,0,0,0,208,0
ACSSF,2013e5,wv,000,0104,0000693,070,54,053,07000US540539343235500,"Hartford City town (part), Waggener district, Mason County, West Virginia",191,113,0,0,0,3,0,0,0,75,0
ACSSF,2013e5,wv,000,0104,0000694,070,54,053,07000US540539343252180,"Mason town, Waggener district, Mason County, West Virginia",556,412,0,0,17,7,7,0,0,113,0
ACSSF,2013e5,wv,000,0104,0000695,070,54,053,07000US540539343299999,"Remainder of Waggener district, Waggener district, Mason County, West Virginia",624,443,0,0,0,0,0,0,0,181,0
ACSSF,2013e5,wv,000,0104,0000696,070,54,055,07000US540559090008524,"Bluefield city (part), District I, Mercer County, West Virginia",5683,4403,140,212,346,151,166,112,123,30,0
ACSSF,2013e5,wv,000,0104,0000697,070,54,055,07000US540559090008764,"Bluewell CDP, District I, Mercer County, West Virginia",1089,699,12,0,36,15,146,0,0,181,0
ACSSF,2013e5,wv,000,0104,0000698,070,54,055,07000US540559090009796,"Bramwell town, District I, Mercer County, West Virginia",270,219,5,0,0,4,0,0,0,42,0
ACSSF,2013e5,wv,000,0104,0000699,070,54,055,07000US540559090010948,"Brush Fork CDP, District I, Mercer County, West Virginia",520,248,0,0,0,18,0,0,0,254,0
ACSSF,2013e5,wv,000,0104,0000700,070,54,055,07000US540559090099999,"District Remainder of I, District I, Mercer County, West Virginia",1940,1148,0,24,0,0,13,0,6,749,0
ACSSF,2013e5,wv,000,0104,0000701,070,54,055,07000US540559091265692,"Princeton city (part), District II, Mercer County, West Virginia",3461,2407,175,115,99,149,195,0,103,218,0
ACSSF,2013e5,wv,000,0104,0000702,070,54,055,07000US540559091299999,"District Remainder of II, District II, Mercer County, West Virginia",7565,4301,132,65,133,371,227,150,8,2178,0
ACSSF,2013e5,wv,000,0104,0000703,070,54,055,07000US540559092403292,"Athens town, District III, Mercer County, West Virginia",350,221,6,25,51,12,30,0,5,0,0
ACSSF,2013e5,wv,000,0104,0000704,070,54,055,07000US540559092408524,"Bluefield city (part), District III, Mercer County, West Virginia",0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000705,070,54,055,07000US540559092445292,"Lashmeet CDP, District III, Mercer County, West Virginia",169,112,0,0,16,0,0,0,0,41,0
ACSSF,2013e5,wv,000,0104,0000706,070,54,055,07000US540559092452420,"Matoaka town, District III, Mercer County, West Virginia",186,129,0,17,21,16,0,0,0,3,0
ACSSF,2013e5,wv,000,0104,0000707,070,54,055,07000US540559092455372,"Montcalm CDP, District III, Mercer County, West Virginia",267,169,0,0,0,0,0,0,0,98,0
ACSSF,2013e5,wv,000,0104,0000708,070,54,055,07000US540559092460196,"Oakvale town, District III, Mercer County, West Virginia",58,36,0,0,0,0,0,0,2,20,0
ACSSF,2013e5,wv,000,0104,0000709,070,54,055,07000US540559092465692,"Princeton city (part), District III, Mercer County, West Virginia",0,0,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000710,070,54,055,07000US540559092499999,"District Remainder of III, District III, Mercer County, West Virginia",8371,5420,43,80,19,87,38,14,6,2664,0
ACSSF,2013e5,wv,000,0104,0000711,070,54,057,07000US540579078411620,"Burlington CDP, District 1, Mineral County, West Virginia",50,50,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000712,070,54,057,07000US540579078424484,"Elk Garden town, District 1, Mineral County, West Virginia",120,93,0,4,0,0,0,0,0,23,0
ACSSF,2013e5,wv,000,0104,0000713,070,54,057,07000US540579078428444,"Fort Ashby CDP (part), District 1, Mineral County, West Virginia",562,467,0,14,0,0,0,0,0,81,0
ACSSF,2013e5,wv,000,0104,0000714,070,54,057,07000US540579078463604,"Piedmont town, District 1, Mineral County, West Virginia",402,215,64,25,11,26,24,6,18,13,0
ACSSF,2013e5,wv,000,0104,0000715,070,54,057,07000US540579078499999,"District Remainder of 1, District 1, Mineral County, West Virginia",3376,2807,8,0,15,0,0,0,37,509,0
ACSSF,2013e5,wv,000,0104,0000716,070,54,057,07000US540579082043492,"Keyser city, District 2, Mineral County, West Virginia",2649,1777,131,176,135,79,0,0,169,182,0
ACSSF,2013e5,wv,000,0104,0000717,070,54,057,07000US540579082099999,"District Remainder of 2, District 2, Mineral County, West Virginia",1757,1281,19,0,27,53,0,16,0,361,0
ACSSF,2013e5,wv,000,0104,0000718,070,54,057,07000US540579085613525,"Carpendale town, District 3, Mineral County, West Virginia",403,343,1,3,2,6,0,0,0,48,0
ACSSF,2013e5,wv,000,0104,0000719,070,54,057,07000US540579085628444,"Fort Ashby CDP (part), District 3, Mineral County, West Virginia",228,188,0,0,27,0,0,0,0,13,0
ACSSF,2013e5,wv,000,0104,0000720,070,54,057,07000US540579085668260,"Ridgeley town, District 3, Mineral County, West Virginia",440,314,20,47,25,13,8,0,0,11,2
ACSSF,2013e5,wv,000,0104,0000721,070,54,057,07000US540579085687316,"Wiley Ford CDP, District 3, Mineral County, West Virginia",456,348,0,10,0,42,0,0,0,56,0
ACSSF,2013e5,wv,000,0104,0000722,070,54,057,07000US540579085699999,"District Remainder of 3, District 3, Mineral County, West Virginia",2588,2009,0,63,31,65,12,0,0,408,0
ACSSF,2013e5,wv,000,0104,0000723,070,54,059,07000US540599014167396,"Red Jacket CDP (part), Beech Ben Mate district, Mingo County, West Virginia",277,230,0,0,0,35,0,0,0,12,0
ACSSF,2013e5,wv,000,0104,0000724,070,54,059,07000US540599014199999,"Remainder of Beech Ben Mate district, Beech Ben Mate district, Mingo County, West Virginia",1394,718,0,0,0,71,0,0,0,605,0
ACSSF,2013e5,wv,000,0104,0000725,070,54,059,07000US540599177043300,"Kermit town, Kermit Harvey district, Mingo County, West Virginia",226,159,0,4,18,0,0,0,0,45,0
ACSSF,2013e5,wv,000,0104,0000726,070,54,059,07000US540599177099999,"Remainder of Kermit Harvey district, Kermit Harvey district, Mingo County, West Virginia",1618,1001,11,0,11,12,0,0,0,583,0
ACSSF,2013e5,wv,000,0104,0000727,070,54,059,07000US540599184820980,"Delbarton town, Lee district, Mingo County, West Virginia",492,294,0,5,9,11,10,0,0,163,0
ACSSF,2013e5,wv,000,0104,0000728,070,54,059,07000US540599184899999,"Remainder of Lee district, Lee district, Mingo County, West Virginia",1266,794,0,0,16,0,0,0,0,446,10
ACSSF,2013e5,wv,000,0104,0000729,070,54,059,07000US540599206452324,"Matewan town, Magnolia district, Mingo County, West Virginia",429,196,0,0,4,25,0,0,117,87,0
ACSSF,2013e5,wv,000,0104,0000730,070,54,059,07000US540599206467396,"Red Jacket CDP (part), Magnolia district, Mingo County, West Virginia",11,11,0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0104,0000731,070,54,059,07000US540599206499999,"Remainder of Magnolia district, Magnolia district, Mingo County, West Virginia",893,591,0,0,0,0,0,0,0,302,0
ACSSF,2013e5,wv,000,0104,0000732,070,54,059,07000US540599301230772,"Gilbert town, Stafford district, Mingo County, West Virginia",263,158,0,7,25,7,0,0,0,66,0
ACSSF,2013e5,wv,000,0104,0000733,070,54,059,07000US540599301230777,"Gilbert Creek CDP, Stafford district, Mingo County, West Virginia",588,383,0,0,0,0,0,0,0,205,0
ACSSF,2013e5,wv,000,0104,0000734,070,54,059,07000US540599301242292,"Justice CDP, Stafford district, Mingo County, West Virginia",126,78,0,0,0,0,0,0,0,48,0
ACSSF,2013e5,wv,000,0104,0000735,070,54,059,07000US540599301299999,"Remainder of Stafford district, Stafford district, Mingo County, West Virginia",895,320,0,0,13,52,0,0,0,510,0
ACSSF,2013e5,wv,000,0104,0000736,070,54,059,07000US540599316214692,"Chattaroy CDP (part), Tug Hardee district, Mingo County, West Virginia",167,123,0,0,0,21,0,0,0,23,0
ACSSF,2013e5,wv,000,0104,0000737,070,54,059,07000US540599316299999,"Remainder of Tug Hardee district, Tug Hardee district, Mingo County, West Virginia",1732,1121,0,13,0,23,0,0,0,575,0
ACSSF,2013e5,wv,000,0104,0000738,070,54,059,07000US540599369614692,"Chattaroy CDP (part), Williamson district, Mingo County, West Virginia",115,87,0,0,0,0,0,0,0,28,0
ACSSF,2013e5,wv,000,0104,0000739,070,54,059,07000US540599369687508,"Williamson city, Williamson district, Mingo County, West Virginia",1759,1228,4,114,100,140,28,7,98,40,0
ACSSF,2013e5,wv,000,0104,0000740,070,54,059,07000US540599369699999,"Remainder of Williamson district, Williamson district, Mingo County, West Virginia",391,233,0,0,0,0,0,0,0,158,0
ACSSF,2013e5,wv,000,0104,0000741,070,54,061,07000US540619045655756,"Morgantown city (part), Central district, Monongalia County, West Virginia",11476,5337,155,1585,1259,890,755,868,549,78,0
