FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,"1, detached","1, attached",2,3 or 4,5 to 9,10 to 19,20 to 49,50 or more,Mobile home,"Boat, RV, van, etc."
ACSSF,2009e5,wv,000,0097,0000012,040,54,   ,040H0US54,West Virginia; Not in metropolitan statistical area,409761,297495,4312,7330,8472,8647,3732,2772,4557,72314,130
ACSSF,2009e5,wv,000,0097,0000013,050,54,001,05000US54001,"Barbour County, West Virginia",7611,5905,72,69,125,192,45,3,131,1069,0
ACSSF,2009e5,wv,000,0097,0000014,050,54,003,05000US54003,"Berkeley County, West Virginia",42588,28952,2325,597,825,1201,1147,398,553,6590,0
ACSSF,2009e5,wv,000,0097,0000015,050,54,005,05000US54005,"Boone County, West Virginia",11945,7550,135,168,102,108,0,36,172,3657,17
ACSSF,2009e5,wv,000,0097,0000016,050,54,007,05000US54007,"Braxton County, West Virginia",7684,5303,64,85,112,128,51,8,2,1931,0
ACSSF,2009e5,wv,000,0097,0000017,050,54,009,05000US54009,"Brooke County, West Virginia",11291,8907,185,419,388,282,105,99,185,721,0
ACSSF,2009e5,wv,000,0097,0000018,050,54,011,05000US54011,"Cabell County, West Virginia",46435,30760,718,2270,2176,3001,2024,996,1054,3417,19
ACSSF,2009e5,wv,000,0097,0000019,050,54,013,05000US54013,"Calhoun County, West Virginia",4004,2822,22,31,58,7,0,0,0,1064,0
ACSSF,2009e5,wv,000,0097,0000020,050,54,015,05000US54015,"Clay County, West Virginia",5022,3484,0,18,38,21,31,49,0,1381,0
ACSSF,2009e5,wv,000,0097,0000021,050,54,017,05000US54017,"Doddridge County, West Virginia",3809,2964,50,4,8,46,16,0,0,721,0
ACSSF,2009e5,wv,000,0097,0000022,050,54,019,05000US54019,"Fayette County, West Virginia",22412,17148,314,322,433,396,93,99,233,3374,0
ACSSF,2009e5,wv,000,0097,0000023,050,54,021,05000US54021,"Gilmer County, West Virginia",3167,2266,16,37,118,47,25,5,0,653,0
ACSSF,2009e5,wv,000,0097,0000024,050,54,023,05000US54023,"Grant County, West Virginia",6670,5009,54,74,124,171,18,13,0,1207,0
ACSSF,2009e5,wv,000,0097,0000025,050,54,025,05000US54025,"Greenbrier County, West Virginia",18629,13891,243,315,382,543,47,78,114,3016,0
ACSSF,2009e5,wv,000,0097,0000026,050,54,027,05000US54027,"Hampshire County, West Virginia",12473,9631,12,203,130,135,51,60,0,2251,0
ACSSF,2009e5,wv,000,0097,0000027,050,54,029,05000US54029,"Hancock County, West Virginia",14848,11547,119,517,641,337,223,74,180,1210,0
ACSSF,2009e5,wv,000,0097,0000028,050,54,031,05000US54031,"Hardy County, West Virginia",7952,5797,15,13,118,168,114,4,0,1710,13
ACSSF,2009e5,wv,000,0097,0000029,050,54,033,05000US54033,"Harrison County, West Virginia",32046,24379,551,985,1106,705,604,355,638,2723,0
ACSSF,2009e5,wv,000,0097,0000030,050,54,035,05000US54035,"Jackson County, West Virginia",12725,9396,147,271,184,210,131,10,72,2304,0
ACSSF,2009e5,wv,000,0097,0000031,050,54,037,05000US54037,"Jefferson County, West Virginia",21677,16365,968,503,567,515,596,152,119,1892,0
ACSSF,2009e5,wv,000,0097,0000032,050,54,039,05000US54039,"Kanawha County, West Virginia",95348,65844,2248,3265,4929,3011,2171,1327,2122,10431,0
ACSSF,2009e5,wv,000,0097,0000033,050,54,041,05000US54041,"Lewis County, West Virginia",8179,6074,64,95,119,295,76,39,185,1232,0
ACSSF,2009e5,wv,000,0097,0000034,050,54,043,05000US54043,"Lincoln County, West Virginia",10185,6122,50,126,30,137,36,67,20,3587,10
ACSSF,2009e5,wv,000,0097,0000035,050,54,045,05000US54045,"Logan County, West Virginia",17495,11880,212,230,235,839,290,18,70,3721,0
ACSSF,2009e5,wv,000,0097,0000036,050,54,047,05000US54047,"McDowell County, West Virginia",13732,9704,206,172,275,44,44,39,81,3167,0
ACSSF,2009e5,wv,000,0097,0000037,050,54,049,05000US54049,"Marion County, West Virginia",27220,20514,280,1086,1032,737,330,224,189,2794,34
ACSSF,2009e5,wv,000,0097,0000038,050,54,051,05000US54051,"Marshall County, West Virginia",16087,12424,280,510,651,424,60,81,110,1533,14
ACSSF,2009e5,wv,000,0097,0000039,050,54,053,05000US54053,"Mason County, West Virginia",12518,8916,77,268,215,159,11,68,58,2713,33
ACSSF,2009e5,wv,000,0097,0000040,050,54,055,05000US54055,"Mercer County, West Virginia",30323,19425,510,408,1041,690,499,293,266,7154,37
ACSSF,2009e5,wv,000,0097,0000041,050,54,057,05000US54057,"Mineral County, West Virginia",13043,9513,489,516,287,541,96,41,192,1368,0
ACSSF,2009e5,wv,000,0097,0000042,050,54,059,05000US54059,"Mingo County, West Virginia",13465,8698,14,284,224,335,54,27,352,3477,0
ACSSF,2009e5,wv,000,0097,0000043,050,54,061,05000US54061,"Monongalia County, West Virginia",38270,20447,1477,2188,2285,2213,2332,1131,1171,5003,23
ACSSF,2009e5,wv,000,0097,0000044,050,54,063,05000US54063,"Monroe County, West Virginia",7586,5734,100,23,48,25,4,27,0,1625,0
ACSSF,2009e5,wv,000,0097,0000045,050,54,065,05000US54065,"Morgan County, West Virginia",9454,7892,89,143,176,140,57,27,0,930,0
ACSSF,2009e5,wv,000,0097,0000046,050,54,067,05000US54067,"Nicholas County, West Virginia",12984,9391,24,177,149,283,67,104,93,2683,13
ACSSF,2009e5,wv,000,0097,0000047,050,54,069,05000US54069,"Ohio County, West Virginia",22220,15082,913,1438,1176,841,571,327,1037,835,0
ACSSF,2009e5,wv,000,0097,0000048,050,54,071,05000US54071,"Pendleton County, West Virginia",5381,3904,158,142,77,16,3,0,35,1046,0
ACSSF,2009e5,wv,000,0097,0000049,050,54,073,05000US54073,"Pleasants County, West Virginia",3270,2413,27,81,41,69,31,41,0,558,9
ACSSF,2009e5,wv,000,0097,0000050,050,54,075,05000US54075,"Pocahontas County, West Virginia",7921,4908,58,126,147,166,28,202,899,1387,0
ACSSF,2009e5,wv,000,0097,0000051,050,54,077,05000US54077,"Preston County, West Virginia",13934,10800,72,126,177,309,70,27,24,2314,15
ACSSF,2009e5,wv,000,0097,0000052,050,54,079,05000US54079,"Putnam County, West Virginia",23456,17626,466,388,554,412,388,62,72,3452,36
ACSSF,2009e5,wv,000,0097,0000053,050,54,081,05000US54081,"Raleigh County, West Virginia",37048,27056,494,600,470,1001,366,448,589,6024,0
ACSSF,2009e5,wv,000,0097,0000054,050,54,083,05000US54083,"Randolph County, West Virginia",13995,10057,98,286,414,327,248,90,145,2330,0
ACSSF,2009e5,wv,000,0097,0000055,050,54,085,05000US54085,"Ritchie County, West Virginia",5678,4494,13,95,22,108,8,16,3,919,0
ACSSF,2009e5,wv,000,0097,0000056,050,54,087,05000US54087,"Roane County, West Virginia",7759,5939,28,56,129,86,4,116,6,1395,0
ACSSF,2009e5,wv,000,0097,0000057,050,54,089,05000US54089,"Summers County, West Virginia",7518,5741,60,131,218,13,21,14,80,1240,0
ACSSF,2009e5,wv,000,0097,0000058,050,54,091,05000US54091,"Taylor County, West Virginia",7314,5569,73,119,182,78,190,72,95,936,0
ACSSF,2009e5,wv,000,0097,0000059,050,54,093,05000US54093,"Tucker County, West Virginia",4820,3852,44,60,68,160,3,49,14,570,0
ACSSF,2009e5,wv,000,0097,0000060,050,54,095,05000US54095,"Tyler County, West Virginia",4919,4023,24,76,19,43,10,57,12,655,0
ACSSF,2009e5,wv,000,0097,0000061,050,54,097,05000US54097,"Upshur County, West Virginia",11375,8259,41,236,198,129,114,136,141,2121,0
ACSSF,2009e5,wv,000,0097,0000062,050,54,099,05000US54099,"Wayne County, West Virginia",19646,14497,120,121,300,407,250,73,212,3666,0
ACSSF,2009e5,wv,000,0097,0000063,050,54,101,05000US54101,"Webster County, West Virginia",5475,4014,67,13,73,226,23,79,0,980,0
ACSSF,2009e5,wv,000,0097,0000064,050,54,103,05000US54103,"Wetzel County, West Virginia",8417,6374,75,288,257,116,106,43,37,1121,0
ACSSF,2009e5,wv,000,0097,0000065,050,54,105,05000US54105,"Wirt County, West Virginia",3451,2392,0,33,49,20,27,6,0,924,0
ACSSF,2009e5,wv,000,0097,0000066,050,54,107,05000US54107,"Wood County, West Virginia",40923,30468,420,1111,1686,1641,979,582,536,3481,19
ACSSF,2009e5,wv,000,0097,0000067,050,54,109,05000US54109,"Wyoming County, West Virginia",11930,8089,44,153,92,158,89,36,17,3252,0
ACSSF,2009e5,wv,000,0097,0000068,060,54,001,06000US5400192328,"North district, Barbour County, West Virginia",3098,2435,14,34,40,96,0,0,131,348,0
ACSSF,2009e5,wv,000,0097,0000069,060,54,001,06000US5400192892,"South district, Barbour County, West Virginia",2645,2030,25,15,20,40,45,3,0,467,0
ACSSF,2009e5,wv,000,0097,0000070,060,54,001,06000US5400193588,"West district, Barbour County, West Virginia",1868,1440,33,20,65,56,0,0,0,254,0
ACSSF,2009e5,wv,000,0097,0000071,060,54,003,06000US5400390006,"Adam Stephens district, Berkeley County, West Virginia",7168,3923,670,339,623,606,225,179,463,140,0
ACSSF,2009e5,wv,000,0097,0000072,060,54,003,06000US5400392322,"Norborne district, Berkeley County, West Virginia",3705,3052,220,19,6,32,164,77,24,111,0
ACSSF,2009e5,wv,000,0097,0000073,060,54,003,06000US5400392526,"Potomac district, Berkeley County, West Virginia",6565,3899,314,45,23,211,515,116,0,1442,0
ACSSF,2009e5,wv,000,0097,0000074,060,54,003,06000US5400392754,"Shenandoah district, Berkeley County, West Virginia",7967,6002,332,55,28,135,85,8,0,1322,0
ACSSF,2009e5,wv,000,0097,0000075,060,54,003,06000US5400393171,"Tuscarora district, Berkeley County, West Virginia",7482,4751,525,99,98,202,133,18,66,1590,0
ACSSF,2009e5,wv,000,0097,0000076,060,54,003,06000US5400393388,"Valley district, Berkeley County, West Virginia",9701,7325,264,40,47,15,25,0,0,1985,0
ACSSF,2009e5,wv,000,0097,0000077,060,54,005,06000US5400590762,"District 1, Boone County, West Virginia",4267,2855,17,23,18,51,0,17,7,1279,0
ACSSF,2009e5,wv,000,0097,0000078,060,54,005,06000US5400590796,"District 2, Boone County, West Virginia",3528,2290,46,61,14,0,0,0,34,1083,0
ACSSF,2009e5,wv,000,0097,0000079,060,54,005,06000US5400590832,"District 3, Boone County, West Virginia",4150,2405,72,84,70,57,0,19,131,1295,17
ACSSF,2009e5,wv,000,0097,0000080,060,54,007,06000US5400790968,"Eastern district, Braxton County, West Virginia",1823,1339,13,21,66,66,27,5,0,286,0
ACSSF,2009e5,wv,000,0097,0000081,060,54,007,06000US5400792346,"Northern district, Braxton County, West Virginia",1957,1428,25,4,12,25,0,0,0,463,0
ACSSF,2009e5,wv,000,0097,0000082,060,54,007,06000US5400792922,"Southern district, Braxton County, West Virginia",2014,1297,12,0,0,0,0,0,0,705,0
ACSSF,2009e5,wv,000,0097,0000083,060,54,007,06000US5400793597,"Western district, Braxton County, West Virginia",1890,1239,14,60,34,37,24,3,2,477,0
ACSSF,2009e5,wv,000,0097,0000084,060,54,009,06000US5400991104,"Follansbee district, Brooke County, West Virginia",4203,3385,5,96,111,213,9,57,0,327,0
ACSSF,2009e5,wv,000,0097,0000085,060,54,009,06000US5400993552,"Weirton district, Brooke County, West Virginia",3506,2564,92,141,132,26,73,42,185,251,0
ACSSF,2009e5,wv,000,0097,0000086,060,54,009,06000US5400993564,"Wellsburg district, Brooke County, West Virginia",3582,2958,88,182,145,43,23,0,0,143,0
ACSSF,2009e5,wv,000,0097,0000087,060,54,011,06000US5401190764,"District 1, Cabell County, West Virginia",9208,6565,186,437,379,392,321,190,283,455,0
ACSSF,2009e5,wv,000,0097,0000088,060,54,011,06000US5401190798,"District 2, Cabell County, West Virginia",9394,4438,104,1053,1128,952,497,576,569,77,0
ACSSF,2009e5,wv,000,0097,0000089,060,54,011,06000US5401190834,"District 3, Cabell County, West Virginia",8481,6332,136,359,253,465,540,95,79,222,0
ACSSF,2009e5,wv,000,0097,0000090,060,54,011,06000US5401190870,"District 4, Cabell County, West Virginia",10628,7018,282,292,361,1090,490,123,123,830,19
ACSSF,2009e5,wv,000,0097,0000091,060,54,011,06000US5401190882,"District 5, Cabell County, West Virginia",8724,6407,10,129,55,102,176,12,0,1833,0
ACSSF,2009e5,wv,000,0097,0000092,060,54,013,06000US5401390766,"District 1, Calhoun County, West Virginia",811,636,0,0,0,0,0,0,0,175,0
ACSSF,2009e5,wv,000,0097,0000093,060,54,013,06000US5401390800,"District 2, Calhoun County, West Virginia",790,526,9,0,51,0,0,0,0,204,0
ACSSF,2009e5,wv,000,0097,0000094,060,54,013,06000US5401390836,"District 3, Calhoun County, West Virginia",702,519,2,16,7,7,0,0,0,151,0
ACSSF,2009e5,wv,000,0097,0000095,060,54,013,06000US5401390873,"District 4, Calhoun County, West Virginia",773,556,11,15,0,0,0,0,0,191,0
ACSSF,2009e5,wv,000,0097,0000096,060,54,013,06000US5401390885,"District 5, Calhoun County, West Virginia",928,585,0,0,0,0,0,0,0,343,0
ACSSF,2009e5,wv,000,0097,0000097,060,54,015,06000US5401590891,"District A, Clay County, West Virginia",1784,1211,0,0,32,0,0,49,0,492,0
ACSSF,2009e5,wv,000,0097,0000098,060,54,015,06000US5401590893,"District B, Clay County, West Virginia",1704,1226,0,18,6,21,31,0,0,402,0
ACSSF,2009e5,wv,000,0097,0000099,060,54,015,06000US5401590895,"District C, Clay County, West Virginia",1534,1047,0,0,0,0,0,0,0,487,0
ACSSF,2009e5,wv,000,0097,0000100,060,54,017,06000US5401790138,"Beech district, Doddridge County, West Virginia",1022,825,0,0,0,0,0,0,0,197,0
ACSSF,2009e5,wv,000,0097,0000101,060,54,017,06000US5401792094,"Maple district, Doddridge County, West Virginia",908,633,18,0,0,3,0,0,0,254,0
ACSSF,2009e5,wv,000,0097,0000102,060,54,017,06000US5401792374,"Oak district, Doddridge County, West Virginia",905,762,29,0,0,0,0,0,0,114,0
ACSSF,2009e5,wv,000,0097,0000103,060,54,017,06000US5401792466,"Pine district, Doddridge County, West Virginia",974,744,3,4,8,43,16,0,0,156,0
ACSSF,2009e5,wv,000,0097,0000104,060,54,019,06000US5401992280,"New Haven district, Fayette County, West Virginia",7413,5615,103,34,51,85,17,11,12,1485,0
ACSSF,2009e5,wv,000,0097,0000105,060,54,019,06000US5401992472,"Plateau district, Fayette County, West Virginia",7933,6111,139,143,177,242,44,57,93,927,0
ACSSF,2009e5,wv,000,0097,0000106,060,54,019,06000US5401993396,"Valley district, Fayette County, West Virginia",7066,5422,72,145,205,69,32,31,128,962,0
ACSSF,2009e5,wv,000,0097,0000107,060,54,021,06000US5402190408,"Center district, Gilmer County, West Virginia",892,605,0,0,0,10,0,0,0,277,0
ACSSF,2009e5,wv,000,0097,0000108,060,54,021,06000US5402190534,"City district, Gilmer County, West Virginia",768,477,16,36,95,37,25,5,0,77,0
ACSSF,2009e5,wv,000,0097,0000109,060,54,021,06000US5402190758,"De Kalb-Troy district, Gilmer County, West Virginia",971,797,0,0,0,0,0,0,0,174,0
ACSSF,2009e5,wv,000,0097,0000110,060,54,021,06000US5402191236,"Glenville district, Gilmer County, West Virginia",536,387,0,1,23,0,0,0,0,125,0
ACSSF,2009e5,wv,000,0097,0000111,060,54,023,06000US5402391296,"Grant district, Grant County, West Virginia",1920,1583,21,0,0,47,0,0,0,269,0
ACSSF,2009e5,wv,000,0097,0000112,060,54,023,06000US5402392208,"Milroy district, Grant County, West Virginia",2333,1415,33,74,124,120,18,13,0,536,0
ACSSF,2009e5,wv,000,0097,0000113,060,54,023,06000US5402393216,"Union district, Grant County, West Virginia",2417,2011,0,0,0,4,0,0,0,402,0
ACSSF,2009e5,wv,000,0097,0000114,060,54,025,06000US5402590449,"Central district, Greenbrier County, West Virginia",6118,4291,172,201,147,113,19,50,104,1021,0
ACSSF,2009e5,wv,000,0097,0000115,060,54,025,06000US5402590972,"Eastern district, Greenbrier County, West Virginia",6669,5070,68,55,130,269,24,28,10,1015,0
ACSSF,2009e5,wv,000,0097,0000116,060,54,025,06000US5402593601,"Western district, Greenbrier County, West Virginia",5842,4530,3,59,105,161,4,0,0,980,0
ACSSF,2009e5,wv,000,0097,0000117,060,54,027,06000US5402790204,"Bloomery district, Hampshire County, West Virginia",1722,1453,0,17,0,27,0,0,0,225,0
ACSSF,2009e5,wv,000,0097,0000118,060,54,027,06000US5402790360,"Capon district, Hampshire County, West Virginia",1425,1179,0,34,3,0,0,0,0,209,0
ACSSF,2009e5,wv,000,0097,0000119,060,54,027,06000US5402791248,"Gore district, Hampshire County, West Virginia",2439,2001,0,0,17,0,0,0,0,421,0
ACSSF,2009e5,wv,000,0097,0000120,060,54,027,06000US5402792184,"Mill Creek district, Hampshire County, West Virginia",642,529,0,0,0,0,0,0,0,113,0
ACSSF,2009e5,wv,000,0097,0000121,060,54,027,06000US5402792676,"Romney district, Hampshire County, West Virginia",2067,1413,12,99,94,108,51,25,0,265,0
ACSSF,2009e5,wv,000,0097,0000122,060,54,027,06000US5402792820,"Sherman district, Hampshire County, West Virginia",2536,1775,0,53,0,0,0,0,0,708,0
ACSSF,2009e5,wv,000,0097,0000123,060,54,027,06000US5402792988,"Springfield district, Hampshire County, West Virginia",1642,1281,0,0,16,0,0,35,0,310,0
ACSSF,2009e5,wv,000,0097,0000124,060,54,029,06000US5402990312,"Butler district, Hancock County, West Virginia",4922,4042,18,201,232,185,124,51,0,69,0
ACSSF,2009e5,wv,000,0097,0000125,060,54,029,06000US5402990540,"Clay district, Hancock County, West Virginia",4875,3798,51,229,154,65,16,0,180,382,0
ACSSF,2009e5,wv,000,0097,0000126,060,54,029,06000US5402991308,"Grant district, Hancock County, West Virginia",5051,3707,50,87,255,87,83,23,0,759,0
ACSSF,2009e5,wv,000,0097,0000127,060,54,031,06000US5403190372,"Capon district, Hardy County, West Virginia",1774,1495,11,6,32,2,2,0,0,226,0
ACSSF,2009e5,wv,000,0097,0000128,060,54,031,06000US5403191968,"Lost River district, Hardy County, West Virginia",2196,1814,0,0,16,0,0,0,0,366,0
ACSSF,2009e5,wv,000,0097,0000129,060,54,031,06000US5403192232,"Moorefield district, Hardy County, West Virginia",1249,651,4,7,50,75,64,4,0,381,13
ACSSF,2009e5,wv,000,0097,0000130,060,54,031,06000US5403192382,"Old Fields district, Hardy County, West Virginia",1386,871,0,0,20,91,48,0,0,356,0
ACSSF,2009e5,wv,000,0097,0000131,060,54,031,06000US5403192928,"South Fork district, Hardy County, West Virginia",1347,966,0,0,0,0,0,0,0,381,0
ACSSF,2009e5,wv,000,0097,0000132,060,54,033,06000US5403390975,"Eastern district, Harrison County, West Virginia",5490,4187,159,56,254,143,130,103,60,398,0
ACSSF,2009e5,wv,000,0097,0000133,060,54,033,06000US5403392352,"Northern district, Harrison County, West Virginia",4811,3862,60,124,118,18,27,44,0,558,0
ACSSF,2009e5,wv,000,0097,0000134,060,54,033,06000US5403392368,"North Urban district, Harrison County, West Virginia",5610,3823,86,288,409,238,88,29,283,366,0
ACSSF,2009e5,wv,000,0097,0000135,060,54,033,06000US5403392923,"Southern district, Harrison County, West Virginia",5691,4481,114,186,67,121,43,17,0,662,0
ACSSF,2009e5,wv,000,0097,0000136,060,54,033,06000US5403392932,"South Urban district, Harrison County, West Virginia",5722,4206,77,295,217,152,221,103,295,156,0
ACSSF,2009e5,wv,000,0097,0000137,060,54,033,06000US5403392952,"Southwest district, Harrison County, West Virginia",4722,3820,55,36,41,33,95,59,0,583,0
ACSSF,2009e5,wv,000,0097,0000138,060,54,035,06000US5403590976,"Eastern district, Jackson County, West Virginia",4265,3142,25,133,15,109,29,0,0,812,0
ACSSF,2009e5,wv,000,0097,0000139,060,54,035,06000US5403592353,"Northern district, Jackson County, West Virginia",4092,2873,105,130,169,42,40,10,72,651,0
ACSSF,2009e5,wv,000,0097,0000140,060,54,035,06000US5403593605,"Western district, Jackson County, West Virginia",4368,3381,17,8,0,59,62,0,0,841,0
ACSSF,2009e5,wv,000,0097,0000141,060,54,037,06000US5403790504,"Charles Town district, Jefferson County, West Virginia",5605,3560,340,256,286,311,401,104,94,253,0
ACSSF,2009e5,wv,000,0097,0000142,060,54,037,06000US5403791548,"Harpers Ferry district, Jefferson County, West Virginia",3842,3029,155,50,28,42,32,4,3,499,0
ACSSF,2009e5,wv,000,0097,0000143,060,54,037,06000US5403791740,"Kabletown district, Jefferson County, West Virginia",4770,3862,353,134,99,6,95,6,22,193,0
ACSSF,2009e5,wv,000,0097,0000144,060,54,037,06000US5403792160,"Middleway district, Jefferson County, West Virginia",3734,2778,55,4,28,93,12,0,0,764,0
ACSSF,2009e5,wv,000,0097,0000145,060,54,037,06000US5403792760,"Shepherdstown district, Jefferson County, West Virginia",3726,3136,65,59,126,63,56,38,0,183,0
ACSSF,2009e5,wv,000,0097,0000146,060,54,039,06000US5403990768,"District 1, Kanawha County, West Virginia",23288,14141,353,635,1351,857,636,784,1443,3088,0
ACSSF,2009e5,wv,000,0097,0000147,060,54,039,06000US5403990804,"District 2, Kanawha County, West Virginia",24152,17257,805,934,1765,956,1011,173,185,1066,0
ACSSF,2009e5,wv,000,0097,0000148,060,54,039,06000US5403990840,"District 3, Kanawha County, West Virginia",23263,16595,783,739,1182,714,302,295,191,2462,0
ACSSF,2009e5,wv,000,0097,0000149,060,54,039,06000US5403990876,"District 4, Kanawha County, West Virginia",24645,17851,307,957,631,484,222,75,303,3815,0
ACSSF,2009e5,wv,000,0097,0000150,060,54,041,06000US5404190676,"Courthouse-Collins Settlement district, Lewis County, West Virginia",2787,2142,6,56,23,108,26,22,66,338,0
ACSSF,2009e5,wv,000,0097,0000151,060,54,041,06000US5404191176,"Freemans Creek district, Lewis County, West Virginia",2601,1954,34,0,46,77,27,0,0,463,0
ACSSF,2009e5,wv,000,0097,0000152,060,54,041,06000US5404191480,"Hackers Creek-Skin Creek district, Lewis County, West Virginia",2791,1978,24,39,50,110,23,17,119,431,0
ACSSF,2009e5,wv,000,0097,0000153,060,54,043,06000US5404390384,"Carroll district, Lincoln County, West Virginia",1683,1117,12,47,6,54,36,5,0,406,0
ACSSF,2009e5,wv,000,0097,0000154,060,54,043,06000US5404390960,"Duval district, Lincoln County, West Virginia",1424,809,0,20,16,0,0,0,0,569,10
ACSSF,2009e5,wv,000,0097,0000155,060,54,043,06000US5404391572,"Harts Creek district, Lincoln County, West Virginia",1667,1025,12,0,0,0,0,0,0,630,0
ACSSF,2009e5,wv,000,0097,0000156,060,54,043,06000US5404391704,"Jefferson district, Lincoln County, West Virginia",604,216,21,0,0,0,0,0,0,367,0
ACSSF,2009e5,wv,000,0097,0000157,060,54,043,06000US5404391812,"Laurel Hill district, Lincoln County, West Virginia",1043,690,0,39,0,0,0,0,0,314,0
ACSSF,2009e5,wv,000,0097,0000158,060,54,043,06000US5404392784,"Sheridan district, Lincoln County, West Virginia",2107,1157,5,20,0,83,0,62,20,760,0
ACSSF,2009e5,wv,000,0097,0000159,060,54,043,06000US5404393240,"Union district, Lincoln County, West Virginia",232,161,0,0,0,0,0,0,0,71,0
ACSSF,2009e5,wv,000,0097,0000160,060,54,043,06000US5404393516,"Washington district, Lincoln County, West Virginia",1425,947,0,0,8,0,0,0,0,470,0
ACSSF,2009e5,wv,000,0097,0000161,060,54,045,06000US5404590453,"Central district, Logan County, West Virginia",5591,3989,107,87,188,339,104,8,8,761,0
ACSSF,2009e5,wv,000,0097,0000162,060,54,045,06000US5404590979,"Eastern district, Logan County, West Virginia",6359,4237,50,50,22,373,112,10,62,1443,0
ACSSF,2009e5,wv,000,0097,0000163,060,54,045,06000US5404593608,"Western district, Logan County, West Virginia",5545,3654,55,93,25,127,74,0,0,1517,0
ACSSF,2009e5,wv,000,0097,0000164,060,54,047,06000US5404790168,"Big Creek district, McDowell County, West Virginia",3595,2725,26,31,59,11,0,0,0,743,0
ACSSF,2009e5,wv,000,0097,0000165,060,54,047,06000US5404790240,"Browns Creek district, McDowell County, West Virginia",3186,2299,27,55,125,11,20,39,81,529,0
ACSSF,2009e5,wv,000,0097,0000166,060,54,047,06000US5404792345,"North Elkin district, McDowell County, West Virginia",3553,2735,142,75,73,11,24,0,0,493,0
ACSSF,2009e5,wv,000,0097,0000167,060,54,047,06000US5404792712,"Sandy River district, McDowell County, West Virginia",3398,1945,11,11,18,11,0,0,0,1402,0
ACSSF,2009e5,wv,000,0097,0000168,060,54,049,06000US5404992154,"Middletown district, Marion County, West Virginia",8920,6295,113,725,539,337,230,138,167,369,7
ACSSF,2009e5,wv,000,0097,0000169,060,54,049,06000US5404992418,"Palatine district, Marion County, West Virginia",10313,7711,108,267,297,343,66,86,22,1386,27
ACSSF,2009e5,wv,000,0097,0000170,060,54,049,06000US5404993594,"West Augusta district, Marion County, West Virginia",7987,6508,59,94,196,57,34,0,0,1039,0
ACSSF,2009e5,wv,000,0097,0000171,060,54,051,06000US5405190780,"District 1, Marshall County, West Virginia",5383,4233,165,198,280,185,0,23,0,299,0
ACSSF,2009e5,wv,000,0097,0000172,060,54,051,06000US5405190816,"District 2, Marshall County, West Virginia",4609,3499,115,160,170,34,24,45,92,470,0
ACSSF,2009e5,wv,000,0097,0000173,060,54,051,06000US5405190852,"District 3, Marshall County, West Virginia",6095,4692,0,152,201,205,36,13,18,764,14
ACSSF,2009e5,wv,000,0097,0000174,060,54,053,06000US5405390048,"Arbuckle district, Mason County, West Virginia",466,350,0,0,0,0,0,0,0,116,0
ACSSF,2009e5,wv,000,0097,0000175,060,54,053,06000US5405390612,"Clendenin district, Mason County, West Virginia",1861,1140,17,0,6,0,0,0,25,653,20
