FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Built 2010 or later,Built 2000 to 2009,Built 1990 to 1999,Built 1980 to 1989,Built 1970 to 1979,Built 1960 to 1969,Built 1950 to 1959,Built 1940 to 1949,Built 1939 or earlier
ACSSF,2014e5,wv,000,0104,0000001,040,54,   ,04000US54,West Virginia,883197,7796,98857,119058,113954,151054,82058,97582,68694,144144
ACSSF,2014e5,wv,000,0104,0000002,040,54,   ,04001US54,West Virginia -- Urban,423397,3395,41634,42977,42121,63761,46315,61519,43023,78652
ACSSF,2014e5,wv,000,0104,0000003,040,54,   ,04043US54,West Virginia -- Rural,459800,4401,57223,76081,71833,87293,35743,36063,25671,65492
ACSSF,2014e5,wv,000,0104,0000004,040,54,   ,040A0US54,West Virginia -- In metropolitan or micropolitan statistical area,667159,5983,76229,88009,80341,110078,64974,78482,55466,107597
ACSSF,2014e5,wv,000,0104,0000005,040,54,   ,040C0US54,West Virginia -- In metropolitan statistical area,523963,4957,63119,69986,62787,87117,52468,62674,43120,77735
ACSSF,2014e5,wv,000,0104,0000006,040,54,   ,040C1US54,West Virginia -- In metropolitan statistical area -- in principal city,125157,741,6364,6858,7817,15067,14853,22553,17038,33866
ACSSF,2014e5,wv,000,0104,0000007,040,54,   ,040C2US54,West Virginia -- In metropolitan statistical area -- not in principal city,398806,4216,56755,63128,54970,72050,37615,40121,26082,43869
ACSSF,2014e5,wv,000,0104,0000008,040,54,   ,040E0US54,West Virginia -- In micropolitan statistical area,143196,1026,13110,18023,17554,22961,12506,15808,12346,29862
ACSSF,2014e5,wv,000,0104,0000009,040,54,   ,040E1US54,West Virginia -- In micropolitan statistical area -- in principal city,29169,49,741,1001,1421,3028,2931,5617,4786,9595
ACSSF,2014e5,wv,000,0104,0000010,040,54,   ,040E2US54,West Virginia -- In micropolitan statistical area -- not in principal city,114027,977,12369,17022,16133,19933,9575,10191,7560,20267
ACSSF,2014e5,wv,000,0104,0000011,040,54,   ,040G0US54,West Virginia -- Not in metropolitan or micropolitan statistical area,216038,1813,22628,31049,33613,40976,17084,19100,13228,36547
ACSSF,2014e5,wv,000,0104,0000012,040,54,   ,040H0US54,West Virginia -- Not in metropolitan statistical area,359234,2839,35738,49072,51167,63937,29590,34908,25574,66409
ACSSF,2014e5,wv,000,0104,0000013,050,54,001,05000US54001,"Barbour County, West Virginia",7856,51,642,891,924,1768,796,539,581,1664
ACSSF,2014e5,wv,000,0104,0000014,050,54,003,05000US54003,"Berkeley County, West Virginia",45477,1036,14152,9066,6527,5599,2081,2173,961,3882
ACSSF,2014e5,wv,000,0104,0000015,050,54,005,05000US54005,"Boone County, West Virginia",11070,153,1092,2152,1858,1804,752,1060,948,1251
ACSSF,2014e5,wv,000,0104,0000016,050,54,007,05000US54007,"Braxton County, West Virginia",7402,46,947,1340,1191,1113,461,506,435,1363
ACSSF,2014e5,wv,000,0104,0000017,050,54,009,05000US54009,"Brooke County, West Virginia",10927,34,351,703,827,1883,1405,2137,1132,2455
ACSSF,2014e5,wv,000,0104,0000018,050,54,011,05000US54011,"Cabell County, West Virginia",46262,371,4110,4864,3945,7203,5597,5578,5160,9434
ACSSF,2014e5,wv,000,0104,0000019,050,54,013,05000US54013,"Calhoun County, West Virginia",3960,27,447,600,623,737,412,203,268,643
ACSSF,2014e5,wv,000,0104,0000020,050,54,015,05000US54015,"Clay County, West Virginia",4588,25,461,1023,747,751,390,420,288,483
ACSSF,2014e5,wv,000,0104,0000021,050,54,017,05000US54017,"Doddridge County, West Virginia",3940,21,408,384,503,822,282,319,166,1035
ACSSF,2014e5,wv,000,0104,0000022,050,54,019,05000US54019,"Fayette County, West Virginia",21551,34,1615,2133,2173,4252,1347,2477,2378,5142
ACSSF,2014e5,wv,000,0104,0000023,050,54,021,05000US54021,"Gilmer County, West Virginia",3442,29,339,326,650,563,348,319,158,710
ACSSF,2014e5,wv,000,0104,0000024,050,54,023,05000US54023,"Grant County, West Virginia",6412,44,690,799,1075,1447,572,250,357,1178
ACSSF,2014e5,wv,000,0104,0000025,050,54,025,05000US54025,"Greenbrier County, West Virginia",19066,193,2236,2308,2083,3583,1730,1993,1351,3589
ACSSF,2014e5,wv,000,0104,0000026,050,54,027,05000US54027,"Hampshire County, West Virginia",13731,5,930,1924,2076,4124,2095,1021,774,782
ACSSF,2014e5,wv,000,0104,0000027,050,54,029,05000US54029,"Hancock County, West Virginia",14467,52,864,921,972,2346,1866,3317,2015,2114
ACSSF,2014e5,wv,000,0104,0000028,050,54,031,05000US54031,"Hardy County, West Virginia",8117,55,939,1386,1510,1618,841,537,295,936
ACSSF,2014e5,wv,000,0104,0000029,050,54,033,05000US54033,"Harrison County, West Virginia",31470,122,2635,3139,3337,4013,2622,4320,3012,8270
ACSSF,2014e5,wv,000,0104,0000030,050,54,035,05000US54035,"Jackson County, West Virginia",13288,170,1697,2123,1831,2882,1376,1652,366,1191
ACSSF,2014e5,wv,000,0104,0000031,050,54,037,05000US54037,"Jefferson County, West Virginia",22268,83,5451,4107,3737,3662,1364,1113,507,2244
ACSSF,2014e5,wv,000,0104,0000032,050,54,039,05000US54039,"Kanawha County, West Virginia",92438,552,7280,9147,9574,14192,11023,16189,12310,12171
ACSSF,2014e5,wv,000,0104,0000033,050,54,041,05000US54041,"Lewis County, West Virginia",7938,72,1097,826,1178,1174,726,668,610,1587
ACSSF,2014e5,wv,000,0104,0000034,050,54,043,05000US54043,"Lincoln County, West Virginia",9841,49,1153,1611,1548,1861,897,992,563,1167
ACSSF,2014e5,wv,000,0104,0000035,050,54,045,05000US54045,"Logan County, West Virginia",16732,134,1719,2864,2369,2814,1208,1524,1669,2431
ACSSF,2014e5,wv,000,0104,0000036,050,54,047,05000US54047,"McDowell County, West Virginia",11253,81,434,1036,1086,2045,396,1213,1017,3945
ACSSF,2014e5,wv,000,0104,0000037,050,54,049,05000US54049,"Marion County, West Virginia",26389,277,2102,2303,2148,3818,2202,3448,2867,7224
ACSSF,2014e5,wv,000,0104,0000038,050,54,051,05000US54051,"Marshall County, West Virginia",15866,30,1158,1273,1252,2467,2002,2250,1402,4032
ACSSF,2014e5,wv,000,0104,0000039,050,54,053,05000US54053,"Mason County, West Virginia",12990,116,1573,1996,1812,2238,1577,1176,1053,1449
ACSSF,2014e5,wv,000,0104,0000040,050,54,055,05000US54055,"Mercer County, West Virginia",29961,189,2905,4204,3603,5927,2842,3039,2073,5179
ACSSF,2014e5,wv,000,0104,0000041,050,54,057,05000US54057,"Mineral County, West Virginia",13080,9,958,1672,1607,2819,1962,1551,856,1646
ACSSF,2014e5,wv,000,0104,0000042,050,54,059,05000US54059,"Mingo County, West Virginia",12674,220,1627,2675,2450,2143,492,891,866,1310
ACSSF,2014e5,wv,000,0104,0000043,050,54,061,05000US54061,"Monongalia County, West Virginia",43923,1114,8591,6779,5439,6560,3966,3410,2250,5814
ACSSF,2014e5,wv,000,0104,0000044,050,54,063,05000US54063,"Monroe County, West Virginia",7589,115,795,1144,978,1682,537,618,345,1375
ACSSF,2014e5,wv,000,0104,0000045,050,54,065,05000US54065,"Morgan County, West Virginia",9799,63,1511,1861,1956,2100,679,575,229,825
ACSSF,2014e5,wv,000,0104,0000046,050,54,067,05000US54067,"Nicholas County, West Virginia",13033,78,1860,2199,2541,2358,909,1078,775,1235
ACSSF,2014e5,wv,000,0104,0000047,050,54,069,05000US54069,"Ohio County, West Virginia",21122,21,867,1350,1347,2736,2199,2891,1938,7773
ACSSF,2014e5,wv,000,0104,0000048,050,54,071,05000US54071,"Pendleton County, West Virginia",5144,38,439,807,908,757,400,316,242,1237
ACSSF,2014e5,wv,000,0104,0000049,050,54,073,05000US54073,"Pleasants County, West Virginia",3393,23,289,544,554,562,236,429,175,581
ACSSF,2014e5,wv,000,0104,0000050,050,54,075,05000US54075,"Pocahontas County, West Virginia",8841,47,962,1684,2243,1692,468,301,301,1143
ACSSF,2014e5,wv,000,0104,0000051,050,54,077,05000US54077,"Preston County, West Virginia",15071,78,2033,2245,2405,2466,820,896,840,3288
ACSSF,2014e5,wv,000,0104,0000052,050,54,079,05000US54079,"Putnam County, West Virginia",23608,496,2977,5843,3914,4193,2361,1699,775,1350
ACSSF,2014e5,wv,000,0104,0000053,050,54,081,05000US54081,"Raleigh County, West Virginia",35988,292,3579,5095,5247,6978,2961,4180,3430,4226
ACSSF,2014e5,wv,000,0104,0000054,050,54,083,05000US54083,"Randolph County, West Virginia",14186,142,1036,2055,2695,2081,1286,1482,1084,2325
ACSSF,2014e5,wv,000,0104,0000055,050,54,085,05000US54085,"Ritchie County, West Virginia",5829,13,567,775,744,792,418,588,486,1446
ACSSF,2014e5,wv,000,0104,0000056,050,54,087,05000US54087,"Roane County, West Virginia",7385,100,725,1103,897,1375,617,823,470,1275
ACSSF,2014e5,wv,000,0104,0000057,050,54,089,05000US54089,"Summers County, West Virginia",7669,63,607,810,1112,1558,519,658,627,1715
ACSSF,2014e5,wv,000,0104,0000058,050,54,091,05000US54091,"Taylor County, West Virginia",7528,25,732,1078,1087,1248,487,500,422,1949
ACSSF,2014e5,wv,000,0104,0000059,050,54,093,05000US54093,"Tucker County, West Virginia",5371,16,478,879,1103,837,330,349,229,1150
ACSSF,2014e5,wv,000,0104,0000060,050,54,095,05000US54095,"Tyler County, West Virginia",4993,2,408,462,678,858,511,479,306,1289
ACSSF,2014e5,wv,000,0104,0000061,050,54,097,05000US54097,"Upshur County, West Virginia",11132,48,1008,1639,2062,2528,1052,839,456,1500
ACSSF,2014e5,wv,000,0104,0000062,050,54,099,05000US54099,"Wayne County, West Virginia",19235,222,2062,3008,2934,3772,1929,2154,1165,1989
ACSSF,2014e5,wv,000,0104,0000063,050,54,101,05000US54101,"Webster County, West Virginia",5421,84,297,563,931,1233,476,592,608,637
ACSSF,2014e5,wv,000,0104,0000064,050,54,103,05000US54103,"Wetzel County, West Virginia",8148,60,435,753,879,1424,972,1162,631,1832
ACSSF,2014e5,wv,000,0104,0000065,050,54,105,05000US54105,"Wirt County, West Virginia",3237,28,352,589,431,762,209,237,264,365
ACSSF,2014e5,wv,000,0104,0000066,050,54,107,05000US54107,"Wood County, West Virginia",40213,273,3083,4481,4227,6687,5242,6929,3164,6127
ACSSF,2014e5,wv,000,0104,0000067,050,54,109,05000US54109,"Wyoming County, West Virginia",10883,75,1152,1516,1426,2147,810,1522,1044,1191
ACSSF,2014e5,wv,000,0104,0000068,060,54,001,06000US5400192328,"North district, Barbour County, West Virginia",3337,21,220,391,375,779,383,227,161,780
ACSSF,2014e5,wv,000,0104,0000069,060,54,001,06000US5400192892,"South district, Barbour County, West Virginia",2662,20,288,263,333,592,221,140,263,542
ACSSF,2014e5,wv,000,0104,0000070,060,54,001,06000US5400193588,"West district, Barbour County, West Virginia",1857,10,134,237,216,397,192,172,157,342
ACSSF,2014e5,wv,000,0104,0000071,060,54,003,06000US5400390006,"Adam Stephens district, Berkeley County, West Virginia",7104,72,342,684,609,880,650,925,593,2349
ACSSF,2014e5,wv,000,0104,0000072,060,54,003,06000US5400392322,"Norborne district, Berkeley County, West Virginia",4342,34,2304,929,424,269,130,186,0,66
ACSSF,2014e5,wv,000,0104,0000073,060,54,003,06000US5400392526,"Potomac district, Berkeley County, West Virginia",7330,309,2597,1676,1121,762,228,271,87,279
ACSSF,2014e5,wv,000,0104,0000074,060,54,003,06000US5400392754,"Shenandoah district, Berkeley County, West Virginia",8478,177,3190,1948,1369,813,467,225,51,238
ACSSF,2014e5,wv,000,0104,0000075,060,54,003,06000US5400393171,"Tuscarora district, Berkeley County, West Virginia",8703,135,3211,2049,1107,1005,345,352,85,414
ACSSF,2014e5,wv,000,0104,0000076,060,54,003,06000US5400393388,"Valley district, Berkeley County, West Virginia",9520,309,2508,1780,1897,1870,261,214,145,536
ACSSF,2014e5,wv,000,0104,0000077,060,54,005,06000US5400590762,"District 1, Boone County, West Virginia",3736,18,545,639,545,617,189,299,415,469
ACSSF,2014e5,wv,000,0104,0000078,060,54,005,06000US5400590796,"District 2, Boone County, West Virginia",3183,37,302,513,535,429,310,288,379,390
ACSSF,2014e5,wv,000,0104,0000079,060,54,005,06000US5400590832,"District 3, Boone County, West Virginia",4151,98,245,1000,778,758,253,473,154,392
ACSSF,2014e5,wv,000,0104,0000080,060,54,007,06000US5400790968,"Eastern district, Braxton County, West Virginia",1545,0,199,334,239,283,84,98,70,238
ACSSF,2014e5,wv,000,0104,0000081,060,54,007,06000US5400792346,"Northern district, Braxton County, West Virginia",2067,0,272,432,387,258,46,186,110,376
ACSSF,2014e5,wv,000,0104,0000082,060,54,007,06000US5400792922,"Southern district, Braxton County, West Virginia",1859,39,336,312,314,288,137,81,161,191
ACSSF,2014e5,wv,000,0104,0000083,060,54,007,06000US5400793597,"Western district, Braxton County, West Virginia",1931,7,140,262,251,284,194,141,94,558
ACSSF,2014e5,wv,000,0104,0000084,060,54,009,06000US5400991104,"Follansbee district, Brooke County, West Virginia",3604,0,113,204,293,750,620,587,442,595
ACSSF,2014e5,wv,000,0104,0000085,060,54,009,06000US5400993552,"Weirton district, Brooke County, West Virginia",3649,0,117,313,315,762,372,1050,267,453
ACSSF,2014e5,wv,000,0104,0000086,060,54,009,06000US5400993564,"Wellsburg district, Brooke County, West Virginia",3674,34,121,186,219,371,413,500,423,1407
ACSSF,2014e5,wv,000,0104,0000087,060,54,011,06000US5401190764,"District 1, Cabell County, West Virginia",8869,43,275,955,379,1124,920,1362,1244,2567
ACSSF,2014e5,wv,000,0104,0000088,060,54,011,06000US5401190798,"District 2, Cabell County, West Virginia",8853,194,331,259,470,855,776,930,1483,3555
ACSSF,2014e5,wv,000,0104,0000089,060,54,011,06000US5401190834,"District 3, Cabell County, West Virginia",8553,31,642,505,319,971,941,1544,1355,2245
ACSSF,2014e5,wv,000,0104,0000090,060,54,011,06000US5401190870,"District 4, Cabell County, West Virginia",10853,75,1522,1840,1319,2507,1818,906,565,301
ACSSF,2014e5,wv,000,0104,0000091,060,54,011,06000US5401190882,"District 5, Cabell County, West Virginia",9134,28,1340,1305,1458,1746,1142,836,513,766
ACSSF,2014e5,wv,000,0104,0000092,060,54,013,06000US5401390766,"District 1, Calhoun County, West Virginia",804,8,63,98,179,123,66,24,57,186
ACSSF,2014e5,wv,000,0104,0000093,060,54,013,06000US5401390800,"District 2, Calhoun County, West Virginia",778,13,130,85,131,164,62,66,60,67
ACSSF,2014e5,wv,000,0104,0000094,060,54,013,06000US5401390836,"District 3, Calhoun County, West Virginia",783,2,80,21,64,161,94,59,84,218
ACSSF,2014e5,wv,000,0104,0000095,060,54,013,06000US5401390873,"District 4, Calhoun County, West Virginia",800,0,98,129,113,183,96,43,48,90
ACSSF,2014e5,wv,000,0104,0000096,060,54,013,06000US5401390885,"District 5, Calhoun County, West Virginia",795,4,76,267,136,106,94,11,19,82
ACSSF,2014e5,wv,000,0104,0000097,060,54,015,06000US5401590891,"District A, Clay County, West Virginia",1596,11,216,353,324,165,140,131,118,138
ACSSF,2014e5,wv,000,0104,0000098,060,54,015,06000US5401590893,"District B, Clay County, West Virginia",1557,14,120,342,201,327,133,212,66,142
ACSSF,2014e5,wv,000,0104,0000099,060,54,015,06000US5401590895,"District C, Clay County, West Virginia",1435,0,125,328,222,259,117,77,104,203
ACSSF,2014e5,wv,000,0104,0000100,060,54,017,06000US5401790138,"Beech district, Doddridge County, West Virginia",888,0,115,86,86,265,55,67,33,181
ACSSF,2014e5,wv,000,0104,0000101,060,54,017,06000US5401792094,"Maple district, Doddridge County, West Virginia",939,0,78,88,215,114,49,93,71,231
ACSSF,2014e5,wv,000,0104,0000102,060,54,017,06000US5401792374,"Oak district, Doddridge County, West Virginia",1020,0,144,114,141,233,77,95,22,194
ACSSF,2014e5,wv,000,0104,0000103,060,54,017,06000US5401792466,"Pine district, Doddridge County, West Virginia",1093,21,71,96,61,210,101,64,40,429
ACSSF,2014e5,wv,000,0104,0000104,060,54,019,06000US5401992280,"New Haven district, Fayette County, West Virginia",7845,23,877,958,758,1733,396,810,788,1502
ACSSF,2014e5,wv,000,0104,0000105,060,54,019,06000US5401992472,"Plateau district, Fayette County, West Virginia",7366,11,403,621,717,1710,592,978,636,1698
ACSSF,2014e5,wv,000,0104,0000106,060,54,019,06000US5401993396,"Valley district, Fayette County, West Virginia",6340,0,335,554,698,809,359,689,954,1942
ACSSF,2014e5,wv,000,0104,0000107,060,54,021,06000US5402190408,"Center district, Gilmer County, West Virginia",879,7,47,103,210,172,52,84,23,181
ACSSF,2014e5,wv,000,0104,0000108,060,54,021,06000US5402190534,"City district, Gilmer County, West Virginia",795,15,18,57,146,163,99,90,115,92
ACSSF,2014e5,wv,000,0104,0000109,060,54,021,06000US5402190758,"De Kalb-Troy district, Gilmer County, West Virginia",1005,7,143,101,151,68,80,87,7,361
ACSSF,2014e5,wv,000,0104,0000110,060,54,021,06000US5402191236,"Glenville district, Gilmer County, West Virginia",763,0,131,65,143,160,117,58,13,76
ACSSF,2014e5,wv,000,0104,0000111,060,54,023,06000US5402391296,"Grant district, Grant County, West Virginia",2205,44,359,338,401,407,148,81,132,295
ACSSF,2014e5,wv,000,0104,0000112,060,54,023,06000US5402392208,"Milroy district, Grant County, West Virginia",2092,0,135,181,370,457,242,118,180,409
ACSSF,2014e5,wv,000,0104,0000113,060,54,023,06000US5402393216,"Union district, Grant County, West Virginia",2115,0,196,280,304,583,182,51,45,474
ACSSF,2014e5,wv,000,0104,0000114,060,54,025,06000US5402590449,"Central district, Greenbrier County, West Virginia",6731,68,914,903,784,1387,551,655,401,1068
ACSSF,2014e5,wv,000,0104,0000115,060,54,025,06000US5402590972,"Eastern district, Greenbrier County, West Virginia",6654,89,765,730,738,1322,588,770,368,1284
ACSSF,2014e5,wv,000,0104,0000116,060,54,025,06000US5402593601,"Western district, Greenbrier County, West Virginia",5681,36,557,675,561,874,591,568,582,1237
ACSSF,2014e5,wv,000,0104,0000117,060,54,027,06000US5402790204,"Bloomery district, Hampshire County, West Virginia",2108,0,164,371,445,656,247,61,114,50
ACSSF,2014e5,wv,000,0104,0000118,060,54,027,06000US5402790360,"Capon district, Hampshire County, West Virginia",1890,0,187,209,245,651,394,54,59,91
ACSSF,2014e5,wv,000,0104,0000119,060,54,027,06000US5402791248,"Gore district, Hampshire County, West Virginia",2457,0,235,412,340,789,296,178,74,133
ACSSF,2014e5,wv,000,0104,0000120,060,54,027,06000US5402792184,"Mill Creek district, Hampshire County, West Virginia",572,0,38,92,41,128,49,70,29,125
ACSSF,2014e5,wv,000,0104,0000121,060,54,027,06000US5402792676,"Romney district, Hampshire County, West Virginia",2043,5,75,265,244,380,305,365,207,197
ACSSF,2014e5,wv,000,0104,0000122,060,54,027,06000US5402792820,"Sherman district, Hampshire County, West Virginia",2711,0,182,359,477,908,354,192,97,142
ACSSF,2014e5,wv,000,0104,0000123,060,54,027,06000US5402792988,"Springfield district, Hampshire County, West Virginia",1950,0,49,216,284,612,450,101,194,44
ACSSF,2014e5,wv,000,0104,0000124,060,54,029,06000US5402990312,"Butler district, Hancock County, West Virginia",4965,39,330,163,201,721,935,1838,453,285
ACSSF,2014e5,wv,000,0104,0000125,060,54,029,06000US5402990540,"Clay district, Hancock County, West Virginia",4547,0,125,265,250,707,464,883,994,859
ACSSF,2014e5,wv,000,0104,0000126,060,54,029,06000US5402991308,"Grant district, Hancock County, West Virginia",4955,13,409,493,521,918,467,596,568,970
ACSSF,2014e5,wv,000,0104,0000127,060,54,031,06000US5403190372,"Capon district, Hardy County, West Virginia",2088,0,321,314,396,418,240,59,59,281
ACSSF,2014e5,wv,000,0104,0000128,060,54,031,06000US5403191968,"Lost River district, Hardy County, West Virginia",1911,22,258,258,459,438,171,84,60,161
ACSSF,2014e5,wv,000,0104,0000129,060,54,031,06000US5403192232,"Moorefield district, Hardy County, West Virginia",1159,0,78,168,140,210,169,159,22,213
ACSSF,2014e5,wv,000,0104,0000130,060,54,031,06000US5403192382,"Old Fields district, Hardy County, West Virginia",1577,33,197,259,361,280,128,124,103,92
ACSSF,2014e5,wv,000,0104,0000131,060,54,031,06000US5403192928,"South Fork district, Hardy County, West Virginia",1382,0,85,387,154,272,133,111,51,189
ACSSF,2014e5,wv,000,0104,0000132,060,54,033,06000US5403390975,"Eastern district, Harrison County, West Virginia",5742,65,864,650,680,851,756,838,318,720
ACSSF,2014e5,wv,000,0104,0000133,060,54,033,06000US5403392352,"Northern district, Harrison County, West Virginia",4948,5,282,606,662,668,326,452,502,1445
ACSSF,2014e5,wv,000,0104,0000134,060,54,033,06000US5403392368,"North Urban district, Harrison County, West Virginia",5088,8,194,206,435,561,347,1101,522,1714
ACSSF,2014e5,wv,000,0104,0000135,060,54,033,06000US5403392923,"Southern district, Harrison County, West Virginia",5761,17,818,829,581,597,357,716,579,1267
ACSSF,2014e5,wv,000,0104,0000136,060,54,033,06000US5403392932,"South Urban district, Harrison County, West Virginia",5287,11,108,304,376,568,485,844,786,1805
ACSSF,2014e5,wv,000,0104,0000137,060,54,033,06000US5403392952,"Southwest district, Harrison County, West Virginia",4644,16,369,544,603,768,351,369,305,1319
ACSSF,2014e5,wv,000,0104,0000138,060,54,035,06000US5403590976,"Eastern district, Jackson County, West Virginia",4796,24,688,789,710,1038,303,671,190,383
ACSSF,2014e5,wv,000,0104,0000139,060,54,035,06000US5403592353,"Northern district, Jackson County, West Virginia",3921,19,264,537,525,722,608,708,52,486
ACSSF,2014e5,wv,000,0104,0000140,060,54,035,06000US5403593605,"Western district, Jackson County, West Virginia",4571,127,745,797,596,1122,465,273,124,322
ACSSF,2014e5,wv,000,0104,0000141,060,54,037,06000US5403790504,"Charles Town district, Jefferson County, West Virginia",4807,22,1138,475,906,707,161,426,226,746
ACSSF,2014e5,wv,000,0104,0000142,060,54,037,06000US5403791548,"Harpers Ferry district, Jefferson County, West Virginia",5097,14,976,1239,724,852,549,244,119,380
ACSSF,2014e5,wv,000,0104,0000143,060,54,037,06000US5403791740,"Kabletown district, Jefferson County, West Virginia",3999,11,1533,767,665,580,208,82,67,86
ACSSF,2014e5,wv,000,0104,0000144,060,54,037,06000US5403792160,"Middleway district, Jefferson County, West Virginia",4309,36,979,865,731,827,253,131,28,459
ACSSF,2014e5,wv,000,0104,0000145,060,54,037,06000US5403792760,"Shepherdstown district, Jefferson County, West Virginia",4056,0,825,761,711,696,193,230,67,573
ACSSF,2014e5,wv,000,0104,0000146,060,54,039,06000US5403990768,"District 1, Kanawha County, West Virginia",21217,76,1242,1842,2199,2970,2053,3394,3311,4130
ACSSF,2014e5,wv,000,0104,0000147,060,54,039,06000US5403990804,"District 2, Kanawha County, West Virginia",24758,131,1336,1696,1942,4046,3429,5427,3961,2790
ACSSF,2014e5,wv,000,0104,0000148,060,54,039,06000US5403990840,"District 3, Kanawha County, West Virginia",23088,191,2647,2299,2566,4189,2770,4318,2318,1790
ACSSF,2014e5,wv,000,0104,0000149,060,54,039,06000US5403990876,"District 4, Kanawha County, West Virginia",23375,154,2055,3310,2867,2987,2771,3050,2720,3461
ACSSF,2014e5,wv,000,0104,0000150,060,54,041,06000US5404190676,"Courthouse-Collins Settlement district, Lewis County, West Virginia",2644,7,322,190,300,380,193,231,275,746
ACSSF,2014e5,wv,000,0104,0000151,060,54,041,06000US5404191176,"Freemans Creek district, Lewis County, West Virginia",2356,33,190,234,375,433,264,327,110,390
ACSSF,2014e5,wv,000,0104,0000152,060,54,041,06000US5404191480,"Hackers Creek-Skin Creek district, Lewis County, West Virginia",2938,32,585,402,503,361,269,110,225,451
ACSSF,2014e5,wv,000,0104,0000153,060,54,043,06000US5404390770,"District 1, Lincoln County, West Virginia",3181,12,343,613,466,603,261,349,125,409
ACSSF,2014e5,wv,000,0104,0000154,060,54,043,06000US5404390806,"District 2, Lincoln County, West Virginia",3364,0,412,590,518,601,382,285,246,330
ACSSF,2014e5,wv,000,0104,0000155,060,54,043,06000US5404390842,"District 3, Lincoln County, West Virginia",3296,37,398,408,564,657,254,358,192,428
ACSSF,2014e5,wv,000,0104,0000156,060,54,045,06000US5404590453,"Central district, Logan County, West Virginia",5318,54,389,714,523,544,403,783,750,1158
ACSSF,2014e5,wv,000,0104,0000157,060,54,045,06000US5404590979,"Eastern district, Logan County, West Virginia",6178,45,756,1201,1120,1292,419,467,437,441
ACSSF,2014e5,wv,000,0104,0000158,060,54,045,06000US5404593608,"Western district, Logan County, West Virginia",5236,35,574,949,726,978,386,274,482,832
ACSSF,2014e5,wv,000,0104,0000159,060,54,047,06000US5404790168,"Big Creek district, McDowell County, West Virginia",2967,20,117,226,330,631,88,267,257,1031
ACSSF,2014e5,wv,000,0104,0000160,060,54,047,06000US5404790240,"Browns Creek district, McDowell County, West Virginia",2732,9,81,236,243,457,102,427,265,912
ACSSF,2014e5,wv,000,0104,0000161,060,54,047,06000US5404792345,"North Elkin district, McDowell County, West Virginia",2483,24,19,112,156,202,45,216,322,1387
ACSSF,2014e5,wv,000,0104,0000162,060,54,047,06000US5404792712,"Sandy River district, McDowell County, West Virginia",3071,28,217,462,357,755,161,303,173,615
ACSSF,2014e5,wv,000,0104,0000163,060,54,049,06000US5404992154,"Middletown district, Marion County, West Virginia",8704,48,457,438,347,886,972,1474,1186,2896
ACSSF,2014e5,wv,000,0104,0000164,060,54,049,06000US5404992418,"Palatine district, Marion County, West Virginia",9929,143,1065,1171,1126,1899,831,1149,931,1614
ACSSF,2014e5,wv,000,0104,0000165,060,54,049,06000US5404993594,"West Augusta district, Marion County, West Virginia",7756,86,580,694,675,1033,399,825,750,2714
ACSSF,2014e5,wv,000,0104,0000166,060,54,051,06000US5405190780,"District 1, Marshall County, West Virginia",5140,19,310,327,402,957,675,678,570,1202
ACSSF,2014e5,wv,000,0104,0000167,060,54,051,06000US5405190816,"District 2, Marshall County, West Virginia",5100,0,292,385,238,624,558,830,476,1697
ACSSF,2014e5,wv,000,0104,0000168,060,54,051,06000US5405190852,"District 3, Marshall County, West Virginia",5626,11,556,561,612,886,769,742,356,1133
ACSSF,2014e5,wv,000,0104,0000169,060,54,053,06000US5405390048,"Arbuckle district, Mason County, West Virginia",619,45,143,154,66,63,81,30,0,37
ACSSF,2014e5,wv,000,0104,0000170,060,54,053,06000US5405390612,"Clendenin district, Mason County, West Virginia",1874,42,161,471,288,435,123,124,46,184
ACSSF,2014e5,wv,000,0104,0000171,060,54,053,06000US5405390648,"Cologne district, Mason County, West Virginia",667,2,136,128,117,78,68,65,3,70
ACSSF,2014e5,wv,000,0104,0000172,060,54,053,06000US5405390660,"Cooper district, Mason County, West Virginia",869,16,176,128,265,110,43,36,38,57
ACSSF,2014e5,wv,000,0104,0000173,060,54,053,06000US5405391260,"Graham district, Mason County, West Virginia",1244,3,60,92,143,219,190,218,109,210
ACSSF,2014e5,wv,000,0104,0000174,060,54,053,06000US5405391512,"Hannan district, Mason County, West Virginia",1318,0,189,338,255,270,67,97,21,81
ACSSF,2014e5,wv,000,0104,0000175,060,54,053,06000US5405391860,"Lewis district, Mason County, West Virginia",3070,0,291,111,282,562,559,291,571,403
ACSSF,2014e5,wv,000,0104,0000176,060,54,053,06000US5405392652,"Robinson district, Mason County, West Virginia",1112,0,189,156,137,115,199,91,129,96
ACSSF,2014e5,wv,000,0104,0000177,060,54,053,06000US5405393264,"Union district, Mason County, West Virginia",724,0,64,250,138,86,9,53,50,74
ACSSF,2014e5,wv,000,0104,0000178,060,54,053,06000US5405393432,"Waggener district, Mason County, West Virginia",1493,8,164,168,121,300,238,171,86,237
ACSSF,2014e5,wv,000,0104,0000179,060,54,055,06000US5405590900,"District I, Mercer County, West Virginia",9317,0,563,818,712,1373,798,1323,1091,2639
