FILEID,FILETYPE,STATE,CHARITER,SEQUENCE,LOGRECNO,SUMMARY_LEVEL,STATE_FIPS,COUNTY,GEO_ID,GEO_NAME,Total:,Family households:,Married-couple family,Other family:,"Male householder, no wife present","Female householder, no husband present",Nonfamily households:,Householder living alone,Householder not living alone
ACSSF,2013e5,wv,000,0036,0000627,070,54,047,07000US540479024043780,"Kimball town, Browns Creek district, McDowell County, West Virginia",109,92,54,38,2,36,17,13,4
ACSSF,2013e5,wv,000,0036,0000628,070,54,047,07000US540479024069844,"Roderfield CDP (part), Browns Creek district, McDowell County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0036,0000629,070,54,047,07000US540479024083764,"Vivian CDP, Browns Creek district, McDowell County, West Virginia",16,16,16,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0036,0000630,070,54,047,07000US540479024085228,"Welch city (part), Browns Creek district, McDowell County, West Virginia",902,494,341,153,38,115,408,380,28
ACSSF,2013e5,wv,000,0036,0000631,070,54,047,07000US540479024099999,"Remainder of Browns Creek district, Browns Creek district, McDowell County, West Virginia",888,590,432,158,72,86,298,260,38
ACSSF,2013e5,wv,000,0036,0000632,070,54,047,07000US540479234501780,"Anawalt town, North Elkin district, McDowell County, West Virginia",95,65,40,25,9,16,30,28,2
ACSSF,2013e5,wv,000,0036,0000633,070,54,047,07000US540479234519324,"Crumpler CDP, North Elkin district, McDowell County, West Virginia",95,86,64,22,12,10,9,9,0
ACSSF,2013e5,wv,000,0036,0000634,070,54,047,07000US540479234530196,"Gary city, North Elkin district, McDowell County, West Virginia",321,206,126,80,6,74,115,101,14
ACSSF,2013e5,wv,000,0036,0000635,070,54,047,07000US540479234543516,"Keystone city, North Elkin district, McDowell County, West Virginia",102,77,42,35,3,32,25,25,0
ACSSF,2013e5,wv,000,0036,0000636,070,54,047,07000US540479234552588,"Maybeury CDP, North Elkin district, McDowell County, West Virginia",86,32,19,13,7,6,54,46,8
ACSSF,2013e5,wv,000,0036,0000637,070,54,047,07000US540479234559428,"Northfork town, North Elkin district, McDowell County, West Virginia",212,89,54,35,1,34,123,101,22
ACSSF,2013e5,wv,000,0036,0000638,070,54,047,07000US540479234561684,"Pageton CDP, North Elkin district, McDowell County, West Virginia",44,5,0,5,0,5,39,39,0
ACSSF,2013e5,wv,000,0036,0000639,070,54,047,07000US540479234585228,"Welch city (part), North Elkin district, McDowell County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0036,0000640,070,54,047,07000US540479234599999,"Remainder of North Elkin district, North Elkin district, McDowell County, West Virginia",747,546,426,120,24,96,201,151,50
ACSSF,2013e5,wv,000,0036,0000641,070,54,047,07000US540479271209700,"Bradshaw town, Sandy River district, McDowell County, West Virginia",121,72,66,6,6,0,49,49,0
ACSSF,2013e5,wv,000,0036,0000642,070,54,047,07000US540479271239652,"Iaeger town, Sandy River district, McDowell County, West Virginia",119,84,76,8,4,4,35,33,2
ACSSF,2013e5,wv,000,0036,0000643,070,54,047,07000US540479271267228,"Raysal CDP (part), Sandy River district, McDowell County, West Virginia",104,74,45,29,0,29,30,30,0
ACSSF,2013e5,wv,000,0036,0000644,070,54,047,07000US540479271269844,"Roderfield CDP (part), Sandy River district, McDowell County, West Virginia",53,10,10,0,0,0,43,43,0
ACSSF,2013e5,wv,000,0036,0000645,070,54,047,07000US540479271299999,"Remainder of Sandy River district, Sandy River district, McDowell County, West Virginia",1800,1222,881,341,80,261,578,501,77
ACSSF,2013e5,wv,000,0036,0000646,070,54,049,07000US540499215404612,"Barrackville town, Middletown district, Marion County, West Virginia",530,339,288,51,17,34,191,180,11
ACSSF,2013e5,wv,000,0036,0000647,070,54,049,07000US540499215426452,"Fairmont city (part), Middletown district, Marion County, West Virginia",5354,2835,1884,951,225,726,2519,1951,568
ACSSF,2013e5,wv,000,0036,0000648,070,54,049,07000US540499215464228,"Pleasant Valley city (part), Middletown district, Marion County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0036,0000649,070,54,049,07000US540499215499999,"Remainder of Middletown district, Middletown district, Marion County, West Virginia",1120,732,624,108,22,86,388,303,85
ACSSF,2013e5,wv,000,0036,0000650,070,54,049,07000US540499241826452,"Fairmont city (part), Palatine district, Marion County, West Virginia",2336,1510,988,522,212,310,826,738,88
ACSSF,2013e5,wv,000,0036,0000651,070,54,049,07000US540499241864228,"Pleasant Valley city (part), Palatine district, Marion County, West Virginia",1410,865,612,253,41,212,545,485,60
ACSSF,2013e5,wv,000,0036,0000652,070,54,049,07000US540499241886620,"White Hall town, Palatine district, Marion County, West Virginia",292,166,131,35,3,32,126,109,17
ACSSF,2013e5,wv,000,0036,0000653,070,54,049,07000US540499241888708,"Worthington town (part), Palatine district, Marion County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0036,0000654,070,54,049,07000US540499241899999,"Remainder of Palatine district, Palatine district, Marion County, West Virginia",4976,3640,2862,778,100,678,1336,1156,180
ACSSF,2013e5,wv,000,0036,0000655,070,54,049,07000US540499359413468,"Carolina CDP, West Augusta district, Marion County, West Virginia",136,125,125,0,0,0,11,11,0
ACSSF,2013e5,wv,000,0036,0000656,070,54,049,07000US540499359426524,"Fairview town, West Augusta district, Marion County, West Virginia",174,122,89,33,19,14,52,40,12
ACSSF,2013e5,wv,000,0036,0000657,070,54,049,07000US540499359426932,"Farmington town, West Augusta district, Marion County, West Virginia",188,132,97,35,18,17,56,46,10
ACSSF,2013e5,wv,000,0036,0000658,070,54,049,07000US540499359432908,"Grant Town town, West Augusta district, Marion County, West Virginia",231,152,121,31,4,27,79,74,5
ACSSF,2013e5,wv,000,0036,0000659,070,54,049,07000US540499359439676,"Idamay CDP, West Augusta district, Marion County, West Virginia",95,62,49,13,0,13,33,33,0
ACSSF,2013e5,wv,000,0036,0000660,070,54,049,07000US540499359451100,"Mannington city, West Augusta district, Marion County, West Virginia",747,493,358,135,53,82,254,221,33
ACSSF,2013e5,wv,000,0036,0000661,070,54,049,07000US540499359455276,"Monongah town, West Augusta district, Marion County, West Virginia",570,394,265,129,41,88,176,165,11
ACSSF,2013e5,wv,000,0036,0000662,070,54,049,07000US540499359466460,"Rachel CDP, West Augusta district, Marion County, West Virginia",94,85,85,0,0,0,9,9,0
ACSSF,2013e5,wv,000,0036,0000663,070,54,049,07000US540499359468908,"Rivesville town, West Augusta district, Marion County, West Virginia",464,310,232,78,28,50,154,127,27
ACSSF,2013e5,wv,000,0036,0000664,070,54,049,07000US540499359488708,"Worthington town (part), West Augusta district, Marion County, West Virginia",97,81,71,10,2,8,16,16,0
ACSSF,2013e5,wv,000,0036,0000665,070,54,049,07000US540499359499999,"Remainder of West Augusta district, West Augusta district, Marion County, West Virginia",3779,2699,2113,586,222,364,1080,868,212
ACSSF,2013e5,wv,000,0036,0000666,070,54,051,07000US540519078006340,"Benwood city, District 1, Marshall County, West Virginia",630,330,192,138,29,109,300,272,28
ACSSF,2013e5,wv,000,0036,0000667,070,54,051,07000US540519078050260,"McMechen city, District 1, Marshall County, West Virginia",758,428,296,132,47,85,330,312,18
ACSSF,2013e5,wv,000,0036,0000668,070,54,051,07000US540519078086452,"Wheeling city (part), District 1, Marshall County, West Virginia",130,102,74,28,7,21,28,28,0
ACSSF,2013e5,wv,000,0036,0000669,070,54,051,07000US540519078099999,"District Remainder of 1, District 1, Marshall County, West Virginia",2917,2264,1940,324,71,253,653,569,84
ACSSF,2013e5,wv,000,0036,0000670,070,54,051,07000US540519081656020,"Moundsville city, District 2, Marshall County, West Virginia",4355,2454,1716,738,237,501,1901,1660,241
ACSSF,2013e5,wv,000,0036,0000671,070,54,051,07000US540519081699999,"District Remainder of 2, District 2, Marshall County, West Virginia",335,289,289,0,0,0,46,46,0
ACSSF,2013e5,wv,000,0036,0000672,070,54,051,07000US540519085212484,"Cameron city, District 3, Marshall County, West Virginia",416,259,217,42,7,35,157,135,22
ACSSF,2013e5,wv,000,0036,0000673,070,54,051,07000US540519085231492,"Glen Dale city, District 3, Marshall County, West Virginia",699,477,347,130,39,91,222,194,28
ACSSF,2013e5,wv,000,0036,0000674,070,54,051,07000US540519085299999,"District Remainder of 3, District 3, Marshall County, West Virginia",3802,2792,2309,483,182,301,1010,842,168
ACSSF,2013e5,wv,000,0036,0000675,070,54,053,07000US540539004899999,"Arbuckle district, Arbuckle district, Mason County, West Virginia",458,418,305,113,70,43,40,29,11
ACSSF,2013e5,wv,000,0036,0000676,070,54,053,07000US540539061202188,"Apple Grove CDP (part), Clendenin district, Mason County, West Virginia",22,22,22,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0036,0000677,070,54,053,07000US540539061229716,"Gallipolis Ferry CDP, Clendenin district, Mason County, West Virginia",427,334,248,86,33,53,93,79,14
ACSSF,2013e5,wv,000,0036,0000678,070,54,053,07000US540539061236436,"Henderson town, Clendenin district, Mason County, West Virginia",81,40,26,14,3,11,41,36,5
ACSSF,2013e5,wv,000,0036,0000679,070,54,053,07000US540539061299999,"Remainder of Clendenin district, Clendenin district, Mason County, West Virginia",915,651,570,81,30,51,264,197,67
ACSSF,2013e5,wv,000,0036,0000680,070,54,053,07000US540539064846300,"Leon town, Cologne district, Mason County, West Virginia",47,28,25,3,0,3,19,15,4
ACSSF,2013e5,wv,000,0036,0000681,070,54,053,07000US540539064899999,"Remainder of Cologne district, Cologne district, Mason County, West Virginia",568,394,230,164,52,112,174,174,0
ACSSF,2013e5,wv,000,0036,0000682,070,54,053,07000US540539066099999,"Cooper district, Cooper district, Mason County, West Virginia",755,553,443,110,42,68,202,150,52
ACSSF,2013e5,wv,000,0036,0000683,070,54,053,07000US540539126035500,"Hartford City town (part), Graham district, Mason County, West Virginia",118,95,82,13,0,13,23,23,0
ACSSF,2013e5,wv,000,0036,0000684,070,54,053,07000US540539126058564,"New Haven town, Graham district, Mason County, West Virginia",680,430,309,121,31,90,250,244,6
ACSSF,2013e5,wv,000,0036,0000685,070,54,053,07000US540539126099999,"Remainder of Graham district, Graham district, Mason County, West Virginia",334,250,188,62,23,39,84,73,11
ACSSF,2013e5,wv,000,0036,0000686,070,54,053,07000US540539151202188,"Apple Grove CDP (part), Hannan district, Mason County, West Virginia",16,16,16,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0036,0000687,070,54,053,07000US540539151299999,"Remainder of Hannan district, Hannan district, Mason County, West Virginia",932,618,491,127,0,127,314,299,15
ACSSF,2013e5,wv,000,0036,0000688,070,54,053,07000US540539186064708,"Point Pleasant city (part), Lewis district, Mason County, West Virginia",1818,1119,789,330,75,255,699,622,77
ACSSF,2013e5,wv,000,0036,0000689,070,54,053,07000US540539186099999,"Remainder of Lewis district, Lewis district, Mason County, West Virginia",633,456,345,111,0,111,177,177,0
ACSSF,2013e5,wv,000,0036,0000690,070,54,053,07000US540539265264708,"Point Pleasant city (part), Robinson district, Mason County, West Virginia",92,66,66,0,0,0,26,26,0
ACSSF,2013e5,wv,000,0036,0000691,070,54,053,07000US540539265299999,"Remainder of Robinson district, Robinson district, Mason County, West Virginia",1027,648,468,180,0,180,379,273,106
ACSSF,2013e5,wv,000,0036,0000692,070,54,053,07000US540539326499999,"Union district, Union district, Mason County, West Virginia",588,477,436,41,0,41,111,103,8
ACSSF,2013e5,wv,000,0036,0000693,070,54,053,07000US540539343235500,"Hartford City town (part), Waggener district, Mason County, West Virginia",138,93,52,41,11,30,45,39,6
ACSSF,2013e5,wv,000,0036,0000694,070,54,053,07000US540539343252180,"Mason town, Waggener district, Mason County, West Virginia",458,275,158,117,21,96,183,168,15
ACSSF,2013e5,wv,000,0036,0000695,070,54,053,07000US540539343299999,"Remainder of Waggener district, Waggener district, Mason County, West Virginia",502,312,253,59,0,59,190,136,54
ACSSF,2013e5,wv,000,0036,0000696,070,54,055,07000US540559090008524,"Bluefield city (part), District I, Mercer County, West Virginia",4673,2822,2053,769,129,640,1851,1708,143
ACSSF,2013e5,wv,000,0036,0000697,070,54,055,07000US540559090008764,"Bluewell CDP, District I, Mercer County, West Virginia",1022,671,530,141,32,109,351,265,86
ACSSF,2013e5,wv,000,0036,0000698,070,54,055,07000US540559090009796,"Bramwell town, District I, Mercer County, West Virginia",176,150,103,47,18,29,26,23,3
ACSSF,2013e5,wv,000,0036,0000699,070,54,055,07000US540559090010948,"Brush Fork CDP, District I, Mercer County, West Virginia",426,249,148,101,25,76,177,121,56
ACSSF,2013e5,wv,000,0036,0000700,070,54,055,07000US540559090099999,"District Remainder of I, District I, Mercer County, West Virginia",1704,1185,1033,152,52,100,519,432,87
ACSSF,2013e5,wv,000,0036,0000701,070,54,055,07000US540559091265692,"Princeton city (part), District II, Mercer County, West Virginia",2756,1563,1058,505,135,370,1193,1003,190
ACSSF,2013e5,wv,000,0036,0000702,070,54,055,07000US540559091299999,"District Remainder of II, District II, Mercer County, West Virginia",7089,4525,3372,1153,281,872,2564,2441,123
ACSSF,2013e5,wv,000,0036,0000703,070,54,055,07000US540559092403292,"Athens town, District III, Mercer County, West Virginia",277,133,117,16,7,9,144,80,64
ACSSF,2013e5,wv,000,0036,0000704,070,54,055,07000US540559092408524,"Bluefield city (part), District III, Mercer County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0036,0000705,070,54,055,07000US540559092445292,"Lashmeet CDP, District III, Mercer County, West Virginia",138,120,94,26,0,26,18,18,0
ACSSF,2013e5,wv,000,0036,0000706,070,54,055,07000US540559092452420,"Matoaka town, District III, Mercer County, West Virginia",111,57,33,24,14,10,54,51,3
ACSSF,2013e5,wv,000,0036,0000707,070,54,055,07000US540559092455372,"Montcalm CDP, District III, Mercer County, West Virginia",245,136,131,5,0,5,109,109,0
ACSSF,2013e5,wv,000,0036,0000708,070,54,055,07000US540559092460196,"Oakvale town, District III, Mercer County, West Virginia",50,29,26,3,0,3,21,15,6
ACSSF,2013e5,wv,000,0036,0000709,070,54,055,07000US540559092465692,"Princeton city (part), District III, Mercer County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0036,0000710,070,54,055,07000US540559092499999,"District Remainder of III, District III, Mercer County, West Virginia",6974,5000,4100,900,278,622,1974,1653,321
ACSSF,2013e5,wv,000,0036,0000711,070,54,057,07000US540579078411620,"Burlington CDP, District 1, Mineral County, West Virginia",34,34,34,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0036,0000712,070,54,057,07000US540579078424484,"Elk Garden town, District 1, Mineral County, West Virginia",109,42,32,10,3,7,67,65,2
ACSSF,2013e5,wv,000,0036,0000713,070,54,057,07000US540579078428444,"Fort Ashby CDP (part), District 1, Mineral County, West Virginia",496,282,216,66,0,66,214,198,16
ACSSF,2013e5,wv,000,0036,0000714,070,54,057,07000US540579078463604,"Piedmont town, District 1, Mineral County, West Virginia",324,180,95,85,24,61,144,139,5
ACSSF,2013e5,wv,000,0036,0000715,070,54,057,07000US540579078499999,"District Remainder of 1, District 1, Mineral County, West Virginia",2856,1590,1374,216,82,134,1266,1165,101
ACSSF,2013e5,wv,000,0036,0000716,070,54,057,07000US540579082043492,"Keyser city, District 2, Mineral County, West Virginia",2279,1079,634,445,28,417,1200,1200,0
ACSSF,2013e5,wv,000,0036,0000717,070,54,057,07000US540579082099999,"District Remainder of 2, District 2, Mineral County, West Virginia",1441,882,648,234,51,183,559,543,16
ACSSF,2013e5,wv,000,0036,0000718,070,54,057,07000US540579085613525,"Carpendale town, District 3, Mineral County, West Virginia",358,206,186,20,4,16,152,131,21
ACSSF,2013e5,wv,000,0036,0000719,070,54,057,07000US540579085628444,"Fort Ashby CDP (part), District 3, Mineral County, West Virginia",206,94,94,0,0,0,112,97,15
ACSSF,2013e5,wv,000,0036,0000720,070,54,057,07000US540579085668260,"Ridgeley town, District 3, Mineral County, West Virginia",324,135,75,60,6,54,189,181,8
ACSSF,2013e5,wv,000,0036,0000721,070,54,057,07000US540579085687316,"Wiley Ford CDP, District 3, Mineral County, West Virginia",376,163,97,66,30,36,213,200,13
ACSSF,2013e5,wv,000,0036,0000722,070,54,057,07000US540579085699999,"District Remainder of 3, District 3, Mineral County, West Virginia",2377,1564,1316,248,24,224,813,756,57
ACSSF,2013e5,wv,000,0036,0000723,070,54,059,07000US540599014167396,"Red Jacket CDP (part), Beech Ben Mate district, Mingo County, West Virginia",242,141,62,79,38,41,101,52,49
ACSSF,2013e5,wv,000,0036,0000724,070,54,059,07000US540599014199999,"Remainder of Beech Ben Mate district, Beech Ben Mate district, Mingo County, West Virginia",1225,794,623,171,25,146,431,366,65
ACSSF,2013e5,wv,000,0036,0000725,070,54,059,07000US540599177043300,"Kermit town, Kermit Harvey district, Mingo County, West Virginia",157,136,75,61,2,59,21,18,3
ACSSF,2013e5,wv,000,0036,0000726,070,54,059,07000US540599177099999,"Remainder of Kermit Harvey district, Kermit Harvey district, Mingo County, West Virginia",1420,1014,731,283,142,141,406,391,15
ACSSF,2013e5,wv,000,0036,0000727,070,54,059,07000US540599184820980,"Delbarton town, Lee district, Mingo County, West Virginia",374,278,193,85,54,31,96,96,0
ACSSF,2013e5,wv,000,0036,0000728,070,54,059,07000US540599184899999,"Remainder of Lee district, Lee district, Mingo County, West Virginia",1135,859,687,172,52,120,276,231,45
ACSSF,2013e5,wv,000,0036,0000729,070,54,059,07000US540599206452324,"Matewan town, Magnolia district, Mingo County, West Virginia",326,127,85,42,13,29,199,178,21
ACSSF,2013e5,wv,000,0036,0000730,070,54,059,07000US540599206467396,"Red Jacket CDP (part), Magnolia district, Mingo County, West Virginia",11,0,0,0,0,0,11,11,0
ACSSF,2013e5,wv,000,0036,0000731,070,54,059,07000US540599206499999,"Remainder of Magnolia district, Magnolia district, Mingo County, West Virginia",803,574,464,110,5,105,229,207,22
ACSSF,2013e5,wv,000,0036,0000732,070,54,059,07000US540599301230772,"Gilbert town, Stafford district, Mingo County, West Virginia",224,166,115,51,4,47,58,47,11
ACSSF,2013e5,wv,000,0036,0000733,070,54,059,07000US540599301230777,"Gilbert Creek CDP, Stafford district, Mingo County, West Virginia",518,391,354,37,0,37,127,127,0
ACSSF,2013e5,wv,000,0036,0000734,070,54,059,07000US540599301242292,"Justice CDP, Stafford district, Mingo County, West Virginia",126,62,62,0,0,0,64,64,0
ACSSF,2013e5,wv,000,0036,0000735,070,54,059,07000US540599301299999,"Remainder of Stafford district, Stafford district, Mingo County, West Virginia",776,596,432,164,45,119,180,180,0
ACSSF,2013e5,wv,000,0036,0000736,070,54,059,07000US540599316214692,"Chattaroy CDP (part), Tug Hardee district, Mingo County, West Virginia",167,110,96,14,0,14,57,57,0
ACSSF,2013e5,wv,000,0036,0000737,070,54,059,07000US540599316299999,"Remainder of Tug Hardee district, Tug Hardee district, Mingo County, West Virginia",1525,1165,942,223,113,110,360,285,75
ACSSF,2013e5,wv,000,0036,0000738,070,54,059,07000US540599369614692,"Chattaroy CDP (part), Williamson district, Mingo County, West Virginia",115,103,74,29,0,29,12,12,0
ACSSF,2013e5,wv,000,0036,0000739,070,54,059,07000US540599369687508,"Williamson city, Williamson district, Mingo County, West Virginia",1374,863,471,392,42,350,511,472,39
ACSSF,2013e5,wv,000,0036,0000740,070,54,059,07000US540599369699999,"Remainder of Williamson district, Williamson district, Mingo County, West Virginia",309,213,161,52,30,22,96,96,0
ACSSF,2013e5,wv,000,0036,0000741,070,54,061,07000US540619045655756,"Morgantown city (part), Central district, Monongalia County, West Virginia",9153,3338,2462,876,248,628,5815,4246,1569
ACSSF,2013e5,wv,000,0036,0000742,070,54,061,07000US540619045676516,"Star City town (part), Central district, Monongalia County, West Virginia",832,371,239,132,45,87,461,367,94
ACSSF,2013e5,wv,000,0036,0000743,070,54,061,07000US540619045699999,"Remainder of Central district, Central district, Monongalia County, West Virginia",135,87,3,84,25,59,48,40,8
ACSSF,2013e5,wv,000,0036,0000744,070,54,061,07000US540619098310420,"Brookhaven CDP (part), Eastern district, Monongalia County, West Virginia",1978,1221,939,282,89,193,757,516,241
ACSSF,2013e5,wv,000,0036,0000745,070,54,061,07000US540619098314775,"Cheat Lake CDP, Eastern district, Monongalia County, West Virginia",3156,2287,2050,237,93,144,869,707,162
ACSSF,2013e5,wv,000,0036,0000746,070,54,061,07000US540619098355756,"Morgantown city (part), Eastern district, Monongalia County, West Virginia",598,245,192,53,0,53,353,259,94
ACSSF,2013e5,wv,000,0036,0000747,070,54,061,07000US540619098399999,"Remainder of Eastern district, Eastern district, Monongalia County, West Virginia",10125,4400,3353,1047,300,747,5725,4150,1575
ACSSF,2013e5,wv,000,0036,0000748,070,54,061,07000US540619361208092,"Blacksville town, Western district, Monongalia County, West Virginia",56,38,27,11,5,6,18,15,3
ACSSF,2013e5,wv,000,0036,0000749,070,54,061,07000US540619361210420,"Brookhaven CDP (part), Western district, Monongalia County, West Virginia",34,20,20,0,0,0,14,14,0
ACSSF,2013e5,wv,000,0036,0000750,070,54,061,07000US540619361213756,"Cassville CDP, Western district, Monongalia County, West Virginia",281,170,170,0,0,0,111,111,0
ACSSF,2013e5,wv,000,0036,0000751,070,54,061,07000US540619361232932,"Granville town, Western district, Monongalia County, West Virginia",522,276,142,134,53,81,246,218,28
ACSSF,2013e5,wv,000,0036,0000752,070,54,061,07000US540619361255756,"Morgantown city (part), Western district, Monongalia County, West Virginia",25,17,17,0,0,0,8,8,0
ACSSF,2013e5,wv,000,0036,0000753,070,54,061,07000US540619361262788,"Pentress CDP, Western district, Monongalia County, West Virginia",92,92,63,29,0,29,0,0,0
ACSSF,2013e5,wv,000,0036,0000754,070,54,061,07000US540619361276516,"Star City town (part), Western district, Monongalia County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0036,0000755,070,54,061,07000US540619361285996,"Westover city, Western district, Monongalia County, West Virginia",1641,1008,705,303,80,223,633,538,95
ACSSF,2013e5,wv,000,0036,0000756,070,54,061,07000US540619361299999,"Remainder of Western district, Western district, Monongalia County, West Virginia",7821,5577,4606,971,292,679,2244,1852,392
ACSSF,2013e5,wv,000,0036,0000757,070,54,063,07000US540639045781940,"Union town, Central district, Monroe County, West Virginia",291,174,102,72,22,50,117,100,17
ACSSF,2013e5,wv,000,0036,0000758,070,54,063,07000US540639045799999,"Remainder of Central district, Central district, Monroe County, West Virginia",1684,1271,1044,227,75,152,413,330,83
ACSSF,2013e5,wv,000,0036,0000759,070,54,063,07000US540639098400772,"Alderson town (part), Eastern district, Monroe County, West Virginia",60,43,25,18,5,13,17,17,0
ACSSF,2013e5,wv,000,0036,0000760,070,54,063,07000US540639098499999,"Remainder of Eastern district, Eastern district, Monroe County, West Virginia",1752,1225,913,312,77,235,527,474,53
ACSSF,2013e5,wv,000,0036,0000761,070,54,063,07000US540639361363052,"Peterstown town, Western district, Monroe County, West Virginia",266,157,131,26,11,15,109,101,8
ACSSF,2013e5,wv,000,0036,0000762,070,54,063,07000US540639361399999,"Remainder of Western district, Western district, Monroe County, West Virginia",1595,1160,927,233,12,221,435,337,98
ACSSF,2013e5,wv,000,0036,0000763,070,54,065,07000US540659078604876,"Bath (Berkeley Springs) town (part), District 1, Morgan County, West Virginia",18,7,3,4,4,0,11,11,0
ACSSF,2013e5,wv,000,0036,0000764,070,54,065,07000US540659078633100,"Great Cacapon CDP, District 1, Morgan County, West Virginia",136,115,80,35,0,35,21,14,7
ACSSF,2013e5,wv,000,0036,0000765,070,54,065,07000US540659078662332,"Paw Paw town, District 1, Morgan County, West Virginia",231,123,86,37,10,27,108,96,12
ACSSF,2013e5,wv,000,0036,0000766,070,54,065,07000US540659078699999,"District Remainder of 1, District 1, Morgan County, West Virginia",2001,907,765,142,18,124,1094,956,138
ACSSF,2013e5,wv,000,0036,0000767,070,54,065,07000US540659082204876,"Bath (Berkeley Springs) town (part), District 2, Morgan County, West Virginia",366,109,74,35,0,35,257,218,39
ACSSF,2013e5,wv,000,0036,0000768,070,54,065,07000US540659082299999,"District Remainder of 2, District 2, Morgan County, West Virginia",2332,1272,966,306,136,170,1060,972,88
ACSSF,2013e5,wv,000,0036,0000769,070,54,065,07000US540659085899999,"District 3, District 3, Morgan County, West Virginia",2259,1339,1140,199,87,112,920,897,23
ACSSF,2013e5,wv,000,0036,0000770,070,54,067,07000US540679013218604,"Craigsville CDP, Beaver district, Nicholas County, West Virginia",751,489,369,120,33,87,262,237,25
ACSSF,2013e5,wv,000,0036,0000771,070,54,067,07000US540679013227196,"Fenwick CDP, Beaver district, Nicholas County, West Virginia",33,29,29,0,0,0,4,0,4
ACSSF,2013e5,wv,000,0036,0000772,070,54,067,07000US540679013268116,"Richwood city, Beaver district, Nicholas County, West Virginia",1064,667,435,232,65,167,397,368,29
ACSSF,2013e5,wv,000,0036,0000773,070,54,067,07000US540679013280476,"Tioga CDP, Beaver district, Nicholas County, West Virginia",22,13,0,13,0,13,9,9,0
ACSSF,2013e5,wv,000,0036,0000774,070,54,067,07000US540679013299999,"Remainder of Beaver district, Beaver district, Nicholas County, West Virginia",1181,869,719,150,48,102,312,288,24
ACSSF,2013e5,wv,000,0036,0000775,070,54,067,07000US540679134499999,"Grant district, Grant district, Nicholas County, West Virginia",693,579,417,162,93,69,114,91,23
ACSSF,2013e5,wv,000,0036,0000776,070,54,067,07000US540679150007756,"Birch River CDP, Hamilton district, Nicholas County, West Virginia",61,61,40,21,0,21,0,0,0
ACSSF,2013e5,wv,000,0036,0000777,070,54,067,07000US540679150099999,"Remainder of Hamilton district, Hamilton district, Nicholas County, West Virginia",1035,890,801,89,79,10,145,110,35
ACSSF,2013e5,wv,000,0036,0000778,070,54,067,07000US540679171606052,"Belva CDP, Jefferson district, Nicholas County, West Virginia",39,39,28,11,0,11,0,0,0
ACSSF,2013e5,wv,000,0036,0000779,070,54,067,07000US540679171621628,"Dixie CDP (part), Jefferson district, Nicholas County, West Virginia",69,69,64,5,0,5,0,0,0
ACSSF,2013e5,wv,000,0036,0000780,070,54,067,07000US540679171699999,"Remainder of Jefferson district, Jefferson district, Nicholas County, West Virginia",436,302,201,101,55,46,134,125,9
ACSSF,2013e5,wv,000,0036,0000781,070,54,067,07000US540679175258180,"Nettie CDP, Kentucky district, Nicholas County, West Virginia",351,304,207,97,39,58,47,47,0
ACSSF,2013e5,wv,000,0036,0000782,070,54,067,07000US540679175299999,"Remainder of Kentucky district, Kentucky district, Nicholas County, West Virginia",1319,991,873,118,18,100,328,250,78
ACSSF,2013e5,wv,000,0036,0000783,070,54,067,07000US540679307277980,"Summersville city (part), Summersville district, Nicholas County, West Virginia",1646,1094,939,155,36,119,552,530,22
ACSSF,2013e5,wv,000,0036,0000784,070,54,067,07000US540679307299999,"Remainder of Summersville district, Summersville district, Nicholas County, West Virginia",701,521,384,137,39,98,180,138,42
ACSSF,2013e5,wv,000,0036,0000785,070,54,067,07000US540679366077980,"Summersville city (part), Wilderness district, Nicholas County, West Virginia",0,0,0,0,0,0,0,0,0
ACSSF,2013e5,wv,000,0036,0000786,070,54,067,07000US540679366099999,"Remainder of Wilderness district, Wilderness district, Nicholas County, West Virginia",1256,904,764,140,79,61,352,313,39
ACSSF,2013e5,wv,000,0036,0000787,070,54,069,07000US540699078815916,"Clearview village, District 1, Ohio County, West Virginia",209,166,150,16,4,12,43,39,4
ACSSF,2013e5,wv,000,0036,0000788,070,54,069,07000US540699078880932,"Triadelphia town, District 1, Ohio County, West Virginia",409,241,189,52,5,47,168,117,51
ACSSF,2013e5,wv,000,0036,0000789,070,54,069,07000US540699078882732,"Valley Grove village, District 1, Ohio County, West Virginia",204,148,132,16,4,12,56,42,14
ACSSF,2013e5,wv,000,0036,0000790,070,54,069,07000US540699078885876,"West Liberty town, District 1, Ohio County, West Virginia",251,71,45,26,6,20,180,110,70
