"STATE_FIPS","value","county_code","variable","value","value_prop"
51,"Arlington County","013","White Alone",142962,62.28
51,"Arlington County","013","African-American Alone",19591,8.54
51,"Arlington County","013","Asian Alone",23496,10.24
51,"Arlington County","013","Hispanic or Latino",35687,15.55
51,"Arlington County","013","All Others",7798,3.4
