"ZCTA","NAME","LSAD","STATE","COUNTY","new_constructions","existing_constructions","new_existing_constructions_ratio","share_single_family_new_constructions","total_single_family_households_since_2000","total_single_family_households","CENSUSAREA","zcta_area","intersected_area","percent_intersected_area","brks"
"20001","District of Columbia",NA,11,"001",5515,12743,0.43,0.01,30,5660,61.048,5795010.17681645,5795010.17681645,1,"6.1"
"20002","District of Columbia",NA,11,"001",3411,21970,0.16,0.06,218,11982,61.048,14223802.9300222,14223802.9300222,1,"0.19"
"20003","District of Columbia",NA,11,"001",3042,9122,0.33,0.13,392,5734,61.048,6467487.2306837,6467487.2306837,1,"0.37"
"20004","District of Columbia",NA,11,"001",488,660,0.74,0,0,8,61.048,894694.938347777,894694.938347777,1,"6.1"
"20005","District of Columbia",NA,11,"001",1845,6330,0.29,0.01,21,389,61.048,1132684.48341241,1132684.48341241,1,"0.37"
"20006","District of Columbia",NA,11,"001",35,633,0.06,0,0,12,61.048,918103.727879524,918103.727879524,1,"0.09"
"20007","District of Columbia",NA,11,"001",300,11570,0.03,0.33,98,5402,61.048,9147943.9090405,9147950.30093496,1.00000069872471,"0.09"
"20007","Arlington","County",51,"013",300,11570,0.03,0.33,98,5402,25.974,9147943.9090405,2.21631234884262,2.42274370162277e-07,"0.09"
"20008","District of Columbia",NA,11,"001",611,14746,0.04,0.19,114,3118,61.048,7934014.35088521,7934014.35088521,1,"0.09"
"20009","District of Columbia",NA,11,"001",3075,23915,0.13,0.04,132,3905,61.048,3440816.01026237,3440816.01026237,1,"0.19"
"20010","District of Columbia",NA,11,"001",1247,11515,0.11,0.03,34,3985,61.048,2810689.6595735,2810689.6595735,1,"0.19"
"20011","Montgomery","County",24,"031",903,23461,0.04,0.1,91,13979,491.254,12660480.7999454,1.53183937072754e-05,1.20993775428667e-12,"0.09"
"20011","District of Columbia",NA,11,"001",903,23461,0.04,0.1,91,13979,61.048,12660480.7999454,12660466.3018587,0.999998854854972,"0.09"
"20011","Prince George's","County",24,"033",903,23461,0.04,0.1,91,13979,482.691,12660480.7999454,1.18751108522015,9.37966814992739e-08,"0.09"
"20012","Montgomery","County",24,"031",311,5587,0.06,0.12,38,3542,491.254,5803079.64819336,15.5933281779289,2.68707809012815e-06,"0.09"
"20012","District of Columbia",NA,11,"001",311,5587,0.06,0.12,38,3542,61.048,5803079.64819336,5803097.15997553,1.00000301767048,"0.09"
"20015","District of Columbia",NA,11,"001",386,6082,0.06,0.16,62,4666,61.048,8925388.95455337,8924431.45925066,0.999892722288341,"0.09"
