"ZCTA","NAME","LSAD","STATE","COUNTY","new_constructions","existing_constructions","new_existing_constructions_ratio","share_single_family_new_constructions","total_single_family_households_since_2000","total_single_family_households","CENSUSAREA","zcta_area","intersected_area","percent_intersected_area","brks"
"20629","Calvert","County",24,"009",62,71,0.87,1,62,133,213.152,1534518.79738092,1534518.79738092,1,"6.61"
"20637","Charles","County",24,"017",639,1108,0.58,1,639,1747,457.749,83539558.9947183,83451807.9227146,0.998949586602327,"6.61"
"20639","Calvert","County",24,"009",1132,3420,0.33,0.97,1094,4471,213.152,113424461.25664,113378885.897052,0.999598187559522,"0.35"
"20657","Calvert","County",24,"009",1231,5374,0.23,0.95,1172,6473,213.152,88509899.2170671,88248614.9379716,0.997047965465933,"0.35"
"20676","Calvert","County",24,"009",456,919,0.5,1,456,1375,213.152,43580569.192838,43580569.192838,1,"6.61"
"20678","Calvert","County",24,"009",1261,3035,0.42,0.92,1164,3884,213.152,129035832.94957,128979835.95714,0.999566035331813,"6.61"
"20685","Calvert","County",24,"009",551,1730,0.32,1,551,2269,213.152,78460595.061444,78440042.3400044,0.999738050400669,"0.35"
"20688","Calvert","County",24,"009",318,582,0.55,0.47,149,430,213.152,6535441.16286209,6530869.07143283,0.99930041579209,"6.61"
"20689","Calvert","County",24,"009",183,530,0.35,1,183,713,213.152,20260282.8685574,20260282.8685574,1,"0.35"
"20732","Calvert","County",24,"009",992,2466,0.4,0.97,965,3266,213.152,27062576.0986106,27062557.3363552,0.999999306708447,"6.61"
"20736","Calvert","County",24,"009",705,2357,0.3,1,705,3043,213.152,67797705.7077903,66807898.8361734,0.985400584558378,"0.35"
"20754","Calvert","County",24,"009",270,2124,0.13,1,270,2385,213.152,45775021.8882263,36502647.7664701,0.797435943462845,"0.17"
"20772","Prince George's","County",24,"033",4178,11401,0.37,0.91,3815,14355,482.691,188817915.9938,188794910.960395,0.999878162867737,"6.61"
"20601","Charles","County",24,"017",1876,6812,0.28,0.86,1615,8248,457.749,116051534.846758,105145998.512404,0.906028504071447,"0.35"
"20602","Charles","County",24,"017",2471,7424,0.33,0.7,1719,7817,457.749,36157034.0888521,36157034.0888521,1,"0.35"
"20603","Charles","County",24,"017",3744,7134,0.52,0.8,2996,9527,457.749,44414836.5369154,44383832.1025531,0.999301935191485,"6.61"
"20607","Prince George's","County",24,"033",1407,2307,0.61,1,1407,3710,482.691,54891070.6801748,53001131.6587669,0.96556928116014,"6.61"
"20608","Prince George's","County",24,"033",35,220,0.16,1,35,255,482.691,50903057.1472981,50846665.6609534,0.998892178790333,"0.17"
"20611","Charles","County",24,"017",74,400,0.18,0.59,44,420,457.749,18277349.6275117,18277349.6275117,1,"0.35"
"20612","Charles","County",24,"017",49,168,0.29,1,49,217,457.749,1955041.30456537,1930926.25570869,0.987665197251658,"0.35"
"20613","Prince George's","County",24,"033",2084,2411,0.86,1,2084,4466,482.691,199585354.825032,184139041.535729,0.922607982420134,"6.61"
"20616","Charles","County",24,"017",694,1433,0.48,0.98,683,2090,457.749,29082435.0115622,29082381.3882902,0.99999815616292,"6.61"
"20617","Charles","County",24,"017",26,249,0.1,1,26,275,457.749,16982806.3976395,16982806.3976395,1,"0.17"
"20622","Charles","County",24,"017",413,1127,0.37,1,413,1521,457.749,98447824.6889968,82611536.8484531,0.839140296999232,"6.61"
"20625","Charles","County",24,"017",59,204,0.29,1,59,263,457.749,1542025.13611295,1512576.01621056,0.980902308780369,"0.35"
"20632","Charles","County",24,"017",23,97,0.24,1,23,120,457.749,19473833.6890022,19473833.6890022,1,"0.35"
"20637","Charles","County",24,"017",639,1108,0.58,1,639,1747,457.749,83539558.9947183,83451807.9227146,0.998949586602327,"6.61"
"20640","Charles","County",24,"017",971,2746,0.35,0.96,929,3539,457.749,118423934.563102,118165369.568468,0.997816615403067,"0.35"
"20645","Charles","County",24,"017",161,155,1.04,1,161,316,457.749,6414480.78047568,5878690.24628311,0.916471721947723,"6.61"
"20646","Charles","County",24,"017",1964,4938,0.4,0.91,1785,6239,457.749,215582725.379325,215582725.379325,1,"6.61"
"20658","Charles","County",24,"017",17,328,0.05,1,17,325,457.749,7780603.00986481,7780603.00986481,1,"0.06"
"20662","Charles","County",24,"017",157,822,0.19,1,157,979,457.749,154331075.977407,153680682.153536,0.995785723518399,"0.35"
"20664","Charles","County",24,"017",200,1092,0.18,1,200,1264,457.749,111086049.810629,110654267.142273,0.996113079283206,"0.35"
"20675","Charles","County",24,"017",61,699,0.09,1,61,760,457.749,15660367.4530485,15660367.4530485,1,"0.17"
"20677","Charles","County",24,"017",237,554,0.43,0.95,225,779,457.749,44780216.9608692,44780216.9608817,1.00000000000028,"6.61"
"20678","Calvert","County",24,"009",1261,3035,0.42,0.92,1164,3884,213.152,129035832.94957,128979835.95714,0.999566035331813,"6.61"
"20693","Charles","County",24,"017",113,256,0.44,1,113,369,457.749,60770668.1134751,60668155.6440783,0.998313125845426,"6.61"
"20695","Charles","County",24,"017",1178,1598,0.74,0.94,1102,2595,457.749,32925359.2217402,32925359.2217402,1,"6.61"
"22060","Fairfax","County",51,"059",1431,1282,1.12,0.89,1279,2086,390.969,38289250.9895487,38289250.9895487,0.999999999999999,"6.61"
"22079","Fairfax","County",51,"059",4600,6780,0.68,0.83,3799,9245,390.969,81594676.1301242,81236614.588632,0.99561170460532,"6.61"
"22309","Fairfax","County",51,"059",982,10132,0.1,0.98,963,8187,390.969,21639107.815757,21623127.6674917,0.999261515382176,"0.17"
"20176","Loudoun","County",51,"107",8442,8387,1.01,0.84,7085,12708,515.561,148765692.3985,148765696.788017,1.00000002950625,"6.61"
"20180","Loudoun","County",51,"107",931,1492,0.62,1,928,2371,515.561,111169793.923558,111169794.14795,1.00000000201846,"6.61"
"20842","Montgomery","County",24,"031",73,634,0.12,0.81,59,693,491.254,144607550.591817,105801260.974307,0.731644098398098,"0.17"
"20871","Montgomery","County",24,"031",5039,1201,4.2,0.87,4369,5504,491.254,53356061.8743873,50702602.3669164,0.950268827678517,"6.61"
"20872","Montgomery","County",24,"031",444,3878,0.11,0.97,429,3973,491.254,54048798.5348558,54045586.4677548,0.99994057098052,"0.17"
"21701","Frederick","County",24,"021",2900,12417,0.23,0.73,2110,11061,660.221,102532833.242765,102532833.242765,1,"0.35"
"21702","Frederick","County",24,"021",3299,12369,0.27,0.76,2506,10882,660.221,104886473.461421,104886473.461421,1,"0.35"
"21703","Frederick","County",24,"021",2724,10048,0.27,0.7,1919,9977,660.221,86319293.5032442,86319293.5032442,1,"0.35"
"21704","Frederick","County",24,"021",3343,1702,1.96,0.93,3098,4738,660.221,68280080.4569738,68280080.4569738,1,"6.61"
"21705","Frederick","County",24,"021",0,0,0,0,0,0,660.221,59372.1794168055,59372.1794168055,1,"0.06"
"21710","Frederick","County",24,"021",634,1191,0.53,0.89,566,1628,660.221,67306834.3923116,67306834.3923116,1,"6.61"
"21714","Frederick","County",24,"021",0,60,0,0,0,31,660.221,78897.4086015522,78897.4086015522,1,"0.06"
"21716","Frederick","County",24,"021",245,1611,0.15,1,245,1493,660.221,10122655.6604268,10122655.7786808,1.00000001168211,"0.17"
"21717","Frederick","County",24,"021",0,22,0,0,0,22,660.221,967527.552774429,967527.552774429,1,"0.06"
"21718","Frederick","County",24,"021",0,75,0,0,0,56,660.221,1179178.63576972,1179178.63576972,1,"0.06"
"21727","Frederick","County",24,"021",357,1341,0.27,1,357,1412,660.221,83598387.642118,83583671.2425995,0.999823963117788,"0.35"
"21754","Frederick","County",24,"021",379,1771,0.21,0.89,336,2094,660.221,61539273.884357,61532450.0535177,0.999889114212623,"0.35"
"21755","Frederick","County",24,"021",163,1828,0.09,0.92,150,1912,660.221,90883870.8421615,90869849.9344863,0.999845727217103,"0.17"
"21762","Frederick","County",24,"021",0,102,0,0,0,102,660.221,942473.198928714,942473.198928714,1,"0.06"
"21769","Frederick","County",24,"021",997,2942,0.34,0.99,986,3736,660.221,106383602.601286,105759353.802104,0.994132095699728,"0.35"
"21770","Frederick","County",24,"021",136,1696,0.08,1,136,1832,660.221,28622554.3571894,28500213.588236,0.995725721491286,"0.17"
"21771","Frederick","County",24,"021",2172,7456,0.29,1,2172,9511,660.221,220778674.345171,110549278.223294,0.500724440669748,"0.35"
"21773","Frederick","County",24,"021",262,1732,0.15,1,262,1970,660.221,100515051.893401,100465526.968403,0.999507288470079,"0.17"
"21774","Frederick","County",24,"021",1513,2954,0.51,1,1513,4442,660.221,37970558.4634686,37970558.4634686,1,"6.61"
"21777","Frederick","County",24,"021",229,376,0.61,1,229,605,660.221,7826135.61538082,7826137.82352865,1.00000028215047,"6.61"
"21778","Frederick","County",24,"021",98,335,0.29,1,98,433,660.221,46367772.006706,46357298.2836747,0.99977411631877,"0.35"
"21780","Frederick","County",24,"021",79,413,0.19,1,79,455,660.221,58324465.4095902,56687289.2792521,0.971929856213153,"0.35"
"21788","Frederick","County",24,"021",495,4094,0.12,0.98,485,4075,660.221,174337298.505415,174337298.505415,1,"0.17"
"21790","Frederick","County",24,"021",0,34,0,0,0,34,660.221,10134575.0836089,10134575.0836089,1,"0.06"
"21791","Frederick","County",24,"021",354,1670,0.21,0.94,331,1875,660.221,127853949.087533,76926844.1052681,0.60167749728717,"0.35"
"21793","Frederick","County",24,"021",460,3125,0.15,0.7,321,3324,660.221,52875487.7466606,52875487.7466606,1,"0.17"
"21798","Frederick","County",24,"021",133,586,0.23,0.94,125,664,660.221,43033473.5053231,43033473.5053231,1,"0.35"
"20011","District of Columbia",NA,11,"001",1213,23075,0.05,0.09,107,13612,61.048,12660480.7999454,12660466.3018587,0.999998854854972,"0.06"
"20012","District of Columbia",NA,11,"001",286,5659,0.05,0.05,13,3658,61.048,5803079.64819336,5803097.15997553,1.00000301767048,"0.06"
"20015","District of Columbia",NA,11,"001",389,6048,0.06,0.12,48,4560,61.048,8925388.95455337,8924431.45925066,0.999892722288341,"0.06"
"20016","District of Columbia",NA,11,"001",646,13111,0.05,0.33,213,6788,61.048,11927452.3369294,11927441.3502834,0.999999078877388,"0.06"
"20147","Loudoun","County",51,"107",9774,11701,0.84,0.71,6894,15957,515.561,52295060.5249333,52295059.0638,0.999999972059821,"6.61"
"20165","Loudoun","County",51,"107",2100,9161,0.23,0.68,1438,9512,515.561,25850254.1350423,25840163.8403315,0.999609663616533,"0.35"
"20176","Loudoun","County",51,"107",8442,8387,1.01,0.84,7085,12708,515.561,148765692.3985,148765696.788017,1.00000002950625,"6.61"
"20705","Prince George's","County",24,"033",1121,7681,0.15,0.76,855,5911,482.691,41345615.7018464,40884107.8489031,0.988837804320746,"0.17"
"20707","Prince George's","County",24,"033",2542,9575,0.27,0.6,1526,7517,482.691,29389852.2616729,27359475.4047924,0.930915717479525,"0.35"
"20783","Prince George's","County",24,"033",253,12204,0.02,0.22,56,5727,482.691,14547634.7671438,14542399.4103602,0.999640123163156,"0.06"
"20812","Montgomery","County",24,"031",6,94,0.06,1,6,99,491.254,876482.654953003,876482.689589024,1.00000003951706,"0.06"
"20814","Montgomery","County",24,"031",1671,11234,0.15,0.26,439,5668,491.254,13206170.6888839,13206170.6888839,1,"0.17"
"20815","Montgomery","County",24,"031",985,11952,0.08,0.4,393,7035,491.254,14101992.6560829,14102936.473664,1.00006692795864,"0.17"
"20816","Montgomery","County",24,"031",306,5773,0.05,0.89,272,4750,491.254,10625517.4215522,10619779.3284448,0.999459970476757,"0.06"
"20817","Montgomery","County",24,"031",1433,11833,0.12,0.77,1101,11438,491.254,36217630.3860575,36217630.3860575,1,"0.17"
"20818","Montgomery","County",24,"031",112,681,0.16,0.88,99,744,491.254,3645859.43826887,3645859.56255531,1.00000003408975,"0.17"
"20832","Montgomery","County",24,"031",979,7837,0.12,0.77,758,8061,491.254,26114576.2806139,26114576.2806139,1,"0.17"
"20833","Montgomery","County",24,"031",410,1966,0.21,1,410,2341,491.254,52390690.5084374,47461298.3304338,0.905910914130636,"0.35"
"20837","Montgomery","County",24,"031",242,1756,0.14,1,242,1985,491.254,118529174.142168,118529159.75714,0.999999878637232,"0.17"
"20838","Montgomery","County",24,"031",0,85,0,0,0,85,491.254,7012613.16269064,7012613.16269064,1,"0.06"
"20839","Montgomery","County",24,"031",0,23,0,0,0,23,491.254,12748897.0177481,12748897.0177481,1,"0.06"
"20841","Montgomery","County",24,"031",2118,749,2.83,0.94,1997,2746,491.254,69665244.3398016,69665244.3398016,1,"6.61"
"20842","Montgomery","County",24,"031",73,634,0.12,0.81,59,693,491.254,144607550.591817,105801260.974307,0.731644098398098,"0.17"
"20850","Montgomery","County",24,"031",6654,12521,0.53,0.41,2713,11404,491.254,36728390.1645798,36728390.1645798,1,"6.61"
"20851","Montgomery","County",24,"031",465,4425,0.11,0.02,10,3328,491.254,6086656.01204705,6086656.01204705,1,"0.17"
"20852","Montgomery","County",24,"031",4291,16152,0.27,0.04,189,7064,491.254,21577225.4165254,21577225.4165254,1,"0.35"
"20853","Montgomery","County",24,"031",254,9381,0.03,1,254,8578,491.254,23738254.9755324,23738254.9755324,1,"0.06"
"20854","Montgomery","County",24,"031",1212,15274,0.08,0.85,1032,16253,491.254,94509865.763139,94509716.683898,0.999998422606574,"0.17"
"20855","Montgomery","County",24,"031",322,4623,0.07,0.66,212,4597,491.254,34561750.5600028,34561750.5600028,1,"0.17"
"20860","Montgomery","County",24,"031",437,513,0.85,1,437,803,491.254,9907308.87969363,9907308.87969363,1,"6.61"
"20861","Montgomery","County",24,"031",159,392,0.41,1,159,551,491.254,9899572.0799509,9882424.5575065,0.998267852155032,"6.61"
"20862","Montgomery","County",24,"031",14,97,0.14,1,14,111,491.254,3066795.38869667,3060117.18760082,0.99782241713273,"0.17"
"20866","Montgomery","County",24,"031",371,4365,0.08,1,371,4165,491.254,18970552.5146591,18899859.6398902,0.996273546871431,"0.17"
"20868","Montgomery","County",24,"031",21,196,0.11,1,21,217,491.254,5203895.03634545,5203895.03634545,1,"0.17"
"20871","Montgomery","County",24,"031",5039,1201,4.2,0.87,4369,5504,491.254,53356061.8743873,50702602.3669164,0.950268827678517,"6.61"
"20872","Montgomery","County",24,"031",444,3878,0.11,0.97,429,3973,491.254,54048798.5348558,54045586.4677548,0.99994057098052,"0.17"
"20874","Montgomery","County",24,"031",3633,18227,0.2,0.61,2207,14456,491.254,58459166.0035546,58459163.908223,0.999999964157347,"0.35"
"20876","Montgomery","County",24,"031",1413,6938,0.2,0.57,807,6191,491.254,30336821.1588094,30336821.1588094,1,"0.35"
"20877","Montgomery","County",24,"031",2415,10445,0.23,0.39,937,6192,491.254,14983548.7681346,14983548.7681346,1,"0.35"
"20878","Montgomery","County",24,"031",3128,19765,0.16,0.72,2251,16482,491.254,57765090.7877636,57765090.7877636,1,"0.17"
"20879","Montgomery","County",24,"031",390,7897,0.05,0.47,185,6305,491.254,19980480.4733474,19980480.4733474,1,"0.06"
"20880","Montgomery","County",24,"031",13,195,0.07,1,13,207,491.254,606894.016048491,606894.016048491,1,"0.17"
"20882","Montgomery","County",24,"031",706,3609,0.2,1,706,4262,491.254,100399626.129996,100372677.239197,0.999731583753471,"0.35"
"20886","Montgomery","County",24,"031",307,11652,0.03,0.31,96,8724,491.254,12408205.5991739,12408205.5991739,1,"0.06"
"20895","Montgomery","County",24,"031",269,6745,0.04,0.77,208,6069,491.254,10611844.9100863,10611844.9100863,1,"0.06"
"20896","Montgomery","County",24,"031",12,311,0.04,1,12,323,491.254,650561.16475445,650561.16475445,1,"0.06"
"20899","Montgomery","County",24,"031",0,177,0,0,0,0,491.254,191068.137811244,191068.137811244,1,"0.06"
"20901","Montgomery","County",24,"031",281,12108,0.02,0.74,207,9165,491.254,13975368.8919389,13975368.8919389,1,"0.06"
"20902","Montgomery","County",24,"031",1816,14851,0.12,0.35,631,11924,491.254,19760898.065731,19760898.065731,1,"0.17"
"20903","Montgomery","County",24,"031",139,7106,0.02,0.06,9,3045,491.254,9296222.28550817,8118113.43925023,0.873270151027425,"0.06"
"20904","Montgomery","County",24,"031",2846,17816,0.16,0.35,987,11757,491.254,35606543.836366,35276315.7463671,0.990725634829471,"0.17"
"20905","Montgomery","County",24,"031",376,5508,0.07,0.98,367,5809,491.254,33858458.7586198,33835165.5212567,0.999312040824743,"0.17"
"20906","Montgomery","County",24,"031",1793,23458,0.08,0.43,772,14219,491.254,31436186.5011489,31436186.5011489,1,"0.17"
"20910","Montgomery","County",24,"031",4256,15799,0.27,0.08,342,6371,491.254,11894977.8716655,11894979.9570951,1.00000017532018,"0.35"
"20912","Montgomery","County",24,"031",252,8920,0.03,0.44,112,3964,491.254,7053714.0166749,6437356.80953336,0.912619478804432,"0.06"
"21754","Frederick","County",24,"021",379,1771,0.21,0.89,336,2094,660.221,61539273.884357,61532450.0535177,0.999889114212623,"0.35"
"21770","Frederick","County",24,"021",136,1696,0.08,1,136,1832,660.221,28622554.3571894,28500213.588236,0.995725721491286,"0.17"
"21771","Frederick","County",24,"021",2172,7456,0.29,1,2172,9511,660.221,220778674.345171,110549278.223294,0.500724440669748,"0.35"
"22066","Fairfax","County",51,"059",830,5009,0.17,1,830,5839,390.969,70599497.7739723,69731582.0325413,0.987706488448265,"0.17"
"22101","Fairfax","County",51,"059",1537,8911,0.17,0.93,1432,9584,390.969,35439944.8821993,35258185.1799388,0.994871332253347,"0.17"
"22102","Fairfax","County",51,"059",2323,8077,0.29,0.33,764,3575,390.969,27337777.4810894,27337773.7194232,0.999999862400439,"0.35"
"20011","District of Columbia",NA,11,"001",1213,23075,0.05,0.09,107,13612,61.048,12660480.7999454,12660466.3018587,0.999998854854972,"0.06"
"20017","District of Columbia",NA,11,"001",682,6947,0.1,0.5,341,4766,61.048,5705564.79410224,5705551.60867786,0.999997689023813,"0.17"
"20018","District of Columbia",NA,11,"001",1067,6815,0.16,0.46,490,4880,61.048,7834941.73360515,7834941.73360515,1,"0.17"
